Reboilers,,,,
0.045583527,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Liquid Phase.i-Butane,
0.01404661,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Liquid Phase.i-Butene,
0.213855945,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Liquid Phase.Methanol,
0.061423444,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Liquid Phase.MTBE,
0.148174347,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Liquid Phase.n-Butane,
0.123754301,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Liquid Phase.tr2-Butene,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.1-Butene,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.13-Butadiene,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.244M1pentene,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.244M2pentene,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.cis2-Butene,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.H2O,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.i-Butane,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.i-Butene,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.Methanol,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.MTBE,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.n-Butane,
,Phase Comp Mole Frac,350049,350049.Phase Comp Mole Frac.Vapour Phase.tr2-Butene,
350048,Object Name,350048,350048.Object Name,
2.33328E-06,Vapour Fraction,350048,350048.Vapour Fraction,
135.8430092,Temperature,350048,350048.Temperature,
3.5,Pressure,350048,350048.Pressure,
644.4561623,Molar Flow,350048,350048.Molar Flow,
13609.12352,Mass Flow,350048,350048.Mass Flow,
0.028203429,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.1-Butene,
0,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.13-Butadiene,
2.3709E-19,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.244M1pentene,
2.47816E-14,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.244M2pentene,
0.012153667,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.cis2-Butene,
0.913304428,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.H2O,
0.006212146,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.i-Butane,
0.000606877,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.i-Butene,
0.009998311,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.Methanol,
9.90827E-07,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.MTBE,
0.013745121,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.n-Butane,
0.015775031,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Aqueous Phase.tr2-Butene,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.1-Butene,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.13-Butadiene,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.244M1pentene,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.244M2pentene,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.cis2-Butene,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.H2O,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.i-Butane,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.i-Butene,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.Methanol,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.MTBE,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.n-Butane,
,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Liquid Phase.tr2-Butene,
0.055367311,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.1-Butene,
0,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.13-Butadiene,
3.77668E-21,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.244M1pentene,
4.13484E-16,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.244M2pentene,
0.022323169,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.cis2-Butene,
0.806221734,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.H2O,
0.009906559,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.i-Butane,
0.001250785,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.i-Butene,
0.054857845,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.Methanol,
5.6483E-05,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.MTBE,
0.020799326,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.n-Butane,
0.029216788,Phase Comp Mole Frac,350048,350048.Phase Comp Mole Frac.Vapour Phase.tr2-Butene,
350048',Object Name,350048',"350048'"".Object Name",
0,Vapour Fraction,350048',"350048'"".Vapour Fraction",
135.8440188,Temperature,350048',"350048'"".Temperature",
3.5,Pressure,350048',"350048'"".Pressure",
644.3796515,Molar Flow,350048',"350048'"".Molar Flow",
13607.13639,Mass Flow,350048',"350048'"".Mass Flow",
0.028197766,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.1-Butene",
0,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.13-Butadiene",
2.37115E-19,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.244M1pentene",
2.47843E-14,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.244M2pentene",
0.012151467,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.cis2-Butene",
0.913319772,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.H2O",
0.00621097,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.i-Butane",
0.000606756,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.i-Butene",
0.009997392,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.Methanol",
9.91187E-07,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.MTBE",
0.013742812,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.n-Butane",
0.015772074,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Aqueous Phase.tr2-Butene",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.1-Butene",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.13-Butadiene",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.244M1pentene",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.244M2pentene",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.cis2-Butene",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.H2O",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.i-Butane",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.i-Butene",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.Methanol",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.MTBE",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.n-Butane",
,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Liquid Phase.tr2-Butene",
0.055349427,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.1-Butene",
0,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.13-Butadiene",
3.77618E-21,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.244M1pentene",
4.1343E-16,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.244M2pentene",
0.022316639,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.cis2-Butene",
0.806268157,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.H2O",
0.009903302,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.i-Butane",
0.001250381,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.i-Butene",
0.054854654,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.Methanol",
5.65176E-05,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.MTBE",
0.020793018,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.n-Butane",
0.029207904,Phase Comp Mole Frac,350048',"350048'"".Phase Comp Mole Frac.Vapour Phase.tr2-Butene",
350047',Object Name,350047',"350047'"".Object Name",
1,Vapour Fraction,350047',"350047'"".Vapour Fraction",
135.8440188,Temperature,350047',"350047'"".Temperature",
3.5,Pressure,350047',"350047'"".Pressure",
425.1081091,Molar Flow,350047',"350047'"".Molar Flow",
10261.44355,Mass Flow,350047',"350047'"".Mass Flow",
0.028197766,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.1-Butene",
0,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.13-Butadiene",
2.37115E-19,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.244M1pentene",
2.47843E-14,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.244M2pentene",
0.012151467,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.cis2-Butene",
0.913319772,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.H2O",
0.00621097,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.i-Butane",
0.000606756,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.i-Butene",
0.009997392,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.Methanol",
9.91187E-07,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.MTBE",
0.013742812,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.n-Butane",
0.015772074,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Aqueous Phase.tr2-Butene",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.1-Butene",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.13-Butadiene",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.244M1pentene",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.244M2pentene",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.cis2-Butene",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.H2O",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.i-Butane",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.i-Butene",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.Methanol",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.MTBE",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.n-Butane",
,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Liquid Phase.tr2-Butene",
0.055349427,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.1-Butene",
0,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.13-Butadiene",
3.77618E-21,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.244M1pentene",
4.1343E-16,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.244M2pentene",
0.022316639,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.cis2-Butene",
0.806268157,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.H2O",
0.009903302,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.i-Butane",
0.001250381,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.i-Butene",
0.054854654,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.Methanol",
5.65176E-05,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.MTBE",
0.020793018,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.n-Butane",
0.029207904,Phase Comp Mole Frac,350047',"350047'"".Phase Comp Mole Frac.Vapour Phase.tr2-Butene",
350046',Object Name,350046',"350046'"".Object Name",
0.397487587,Vapour Fraction,350046',"350046'"".Vapour Fraction",
135.8440188,Temperature,350046',"350046'"".Temperature",
3.5,Pressure,350046',"350046'"".Pressure",
1069.487761,Molar Flow,350046',"350046'"".Molar Flow",
23868.57995,Mass Flow,350046',"350046'"".Mass Flow",
0.028197766,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.1-Butene",
0,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.13-Butadiene",
2.37115E-19,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.244M1pentene",
2.47843E-14,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.244M2pentene",
0.012151467,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.cis2-Butene",
0.913319772,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.H2O",
0.00621097,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.i-Butane",
0.000606756,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.i-Butene",
0.009997392,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.Methanol",
9.91187E-07,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.MTBE",
0.013742812,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.n-Butane",
0.015772074,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Aqueous Phase.tr2-Butene",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.1-Butene",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.13-Butadiene",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.244M1pentene",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.244M2pentene",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.cis2-Butene",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.H2O",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.i-Butane",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.i-Butene",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.Methanol",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.MTBE",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.n-Butane",
,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Liquid Phase.tr2-Butene",
0.055349427,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.1-Butene",
0,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.13-Butadiene",
3.77618E-21,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.244M1pentene",
4.1343E-16,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.244M2pentene",
0.022316639,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.cis2-Butene",
0.806268157,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.H2O",
0.009903302,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.i-Butane",
0.001250381,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.i-Butene",
0.054854654,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.Methanol",
5.65176E-05,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.MTBE",
0.020793018,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.n-Butane",
0.029207904,Phase Comp Mole Frac,350046',"350046'"".Phase Comp Mole Frac.Vapour Phase.tr2-Butene",
350045',Object Name,350045',"350045'"".Object Name",
2.35735E-05,Vapour Fraction,350045',"350045'"".Vapour Fraction",
130.1150709,Temperature,350045',"350045'"".Temperature",
3.4,Pressure,350045',"350045'"".Pressure",
1069.487761,Molar Flow,350045',"350045'"".Molar Flow",
23868.57995,Mass Flow,350045',"350045'"".Mass Flow",
0.038989054,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.1-Butene",
0,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.13-Butadiene",
1.44369E-19,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.244M1pentene",
1.50975E-14,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.244M2pentene",
0.016191586,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.cis2-Butene",
0.870773179,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.H2O",
0.007678465,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.i-Butane",
0.000862558,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.i-Butene",
0.027825189,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.Methanol",
2.30447E-05,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.MTBE",
0.016544828,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.n-Butane",
0.021112096,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Aqueous Phase.tr2-Butene",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.1-Butene",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.13-Butadiene",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.244M1pentene",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.244M2pentene",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.cis2-Butene",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.H2O",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.i-Butane",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.i-Butene",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.Methanol",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.MTBE",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.n-Butane",
,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Liquid Phase.tr2-Butene",
0.088205248,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.1-Butene",
0,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.13-Butadiene",
3.12722E-21,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.244M1pentene",
3.75551E-16,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.244M2pentene",
0.033624651,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.cis2-Butene",
0.654615679,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.H2O",
0.014537284,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.i-Butane",
0.00218226,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.i-Butene",
0.129951691,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.Methanol",
0.000767967,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.MTBE",
0.031526216,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.n-Butane",
0.044589003,Phase Comp Mole Frac,350045',"350045'"".Phase Comp Mole Frac.Vapour Phase.tr2-Butene",
350044,Object Name,350044,350044.Object Name,
0,Vapour Fraction,350044,350044.Vapour Fraction,
41.00552096,Temperature,350044,350044.Temperature,
3.2,Pressure,350044,350044.Pressure,
286.2165717,Molar Flow,350044,350044.Molar Flow,
15151.97592,Mass Flow,350044,350044.Mass Flow,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.1-Butene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.13-Butadiene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.244M1pentene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.244M2pentene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.cis2-Butene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.H2O,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.i-Butane,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.i-Butene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.Methanol,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.MTBE,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.n-Butane,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Aqueous Phase.tr2-Butene,
0.297644498,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.1-Butene,
0,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.13-Butadiene,
5.4327E-26,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.244M1pentene,
1.10217E-18,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.244M2pentene,
0.085513827,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.cis2-Butene,
0.010003502,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.H2O,
0.045583527,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.i-Butane,
0.01404661,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.i-Butene,
0.213855941,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.Methanol,
0.061423443,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.MTBE,
0.148174349,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.n-Butane,
0.123754301,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Liquid Phase.tr2-Butene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.1-Butene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.13-Butadiene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.244M1pentene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.244M2pentene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.cis2-Butene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.H2O,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.i-Butane,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.i-Butene,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.Methanol,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.MTBE,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.n-Butane,
,Phase Comp Mole Frac,350044,350044.Phase Comp Mole Frac.Vapour Phase.tr2-Butene,
350044',Object Name,350044',"350044'"".Object Name",
0,Vapour Fraction,350044',"350044'"".Vapour Fraction",
41.00552096,Temperature,350044',"350044'"".Temperature",
3.2,Pressure,350044',"350044'"".Pressure",
286.2165717,Molar Flow,350044',"350044'"".Molar Flow",
15151.9759,Mass Flow,350044',"350044'"".Mass Flow",
,Phase Comp Mole Frac,350044',"350044'"".Phase Comp Mole Frac.Aqueous Phase.1-Butene",
,Phase Comp Mole Frac,350044',"350044'"".Phase Comp Mole Frac.Aqueous Phase.13-Butadiene",
,Phase Comp Mole Frac,350044',"350044'"".Phase Comp Mole Frac.Aqueous Phase.244M1pentene",
,Phase Comp Mole Frac,350044',"350044'"".Phase Comp Mole Frac.Aqueous Phase.244M2pentene",
,Phase Comp Mole Frac,350044',"350044'"".Phase Comp Mole Frac.Aqueous Phase.cis2-Butene",
,Phase Comp Mole Frac,350044',"350044'"".Phase Comp Mole Frac.Aqueous Phase.H2O",
