15.3,2015,51.4886144,-2.2135776
15.3,2014,51.0414538,-2.4141115
14.9,2014,53.2995652,-4.6637447
14.9,2015,52.4976,1.3070113
14.9,2015,53.2333,-4.4068887
14.8,2015,51.4553103,0.6143373
14.8,2014,51.7128033,-4.1802887
14.4,2016,52.8224142,-2.8134527
14.3,2014,53.3039,-0.9953887
13.7,2015,52.1275543,-0.8126357
13.5,2015,50.8613,-1.9029887
13.4,2015,51.6745,-3.2786887
13.2,2015,51.3252,1.1218113
13.1,2015,50.3609,-4.9482887
13,2016,56.384773,-3.237811
13,2015,51.7865573,-1.6087787
12.7,2015,53.1598892,-4.2412127
12.7,2014,50.7649314,-3.4100327
12.3,2013,52.3524033,1.4716933
12.3,2015,51.8276963,1.0902183
12.2,2015,50.7762424,-1.8644717
12.2,2014,51.5632553,0.3859943
12,2015,50.8449,-2.1692887
12,2014,51.0826717,-1.1443549
12,2015,52.0406163,-0.8952587
12,2014,51.230296,-2.4347099
12,2015,51.6353233,-3.1636787
11.9,2014,52.9427082,-2.0154897
11.8,2015,53.1547,-1.0161887
11.8,2014,52.0098473,1.2852042
11.7,2014,50.8026,-4.3699887
11.6,2015,51.7406343,-3.5883927
11.6,2016,51.3581,0.6867113
11.6,2016,50.4746514,-4.3816987
11.5,2014,51.2381853,1.2723263
11.5,2013,52.6732,0.6249113
11.5,2015,51.8659413,-1.1933917
11.4,2015,52.3557,-0.0795887
11.3,2014,53.2406,-1.1101887
11.2,2016,51.1014923,0.9753643
11.1,2014,51.3826413,-2.1798257
11.1,2014,50.3052794,-5.0776587
11.1,2015,51.6041223,-1.8972037
10.8,2014,51.3344, 0.9429
10.8,2014,53.0197702,0.0598693
10.7,2014,53.0197702,0.0598693
10.7,2015,51.8605423,1.0015313
10.7,2016,53.148,0.2326113
10.5,2014,50.7643914,-3.4070077
10.5,2015,52.7048302,-2.5799757
10.3,2015,51.6698,-5.0148887
10.2,2014,52.3100913,-0.5156027
10.1,2016,50.3316,-4.9313887
10.1,2015,51.6423,-4.9505887
10,2014,51.6166863,-1.3491447
10,2015,51.1721,-1.1018887
10,2013,51.1843,-1.3758887
10,2017,54.6384801,-6.1120407
9.8,2013,51.3517053,1.3693823
9.8,2016,51.0103484,-2.6092607
9.6,2015,50.2890787,-5.1297448
9.6,2015,50.5073812,-3.6384481
9.5,2015,53.144,-0.1626887
9.5,2015,50.401341,-4.3865304
9.2,2014,53.2287827,-0.9385098
9.1,2014,51.546532,-1.8727708
9,2014,52.0679823,-1.4637407
9,2015,50.845,0.2335113
8.9,2015,51.8535253,-1.1351116
8.7,2015,51.0702194,-2.7526407
8.6,2013,53.1432773,0.2331799
8.4,2014,51.1831363,-2.9280157
8.4,2014,50.4465504,-4.2329077
8.3,2014,51.5431,-2.1672887
8.2,2016,51.3071243,-2.0388147
8.1,2015,50.1984578,-5.1743551
8.1,2015,50.9217425,0.2119903
8.1,2015,53.4072398,0.0095102
7.9,2013,52.7462012,0.7735353
7.7,2015,50.7015199,-1.1288238
7.7,2015,51.698258,-3.9576337
7.6,2015,52.5757,1.3868113
7.6,2013,51.6987,-4.9033887
7.6,2015,53.2601,-1.1878
7.6,2014,51.1303,-2.7953
7.6,2015,52.7000772,1.0877173
7.5,2014,51.4186,-3.327
7.5,2014,50.7855,-2.9249
7.5,2014,50.9257454,-3.1299097
7.3,2015,50.9437692,-0.2233499
7.2,2017,54.7441993,-6.2460051
7.2,2015,50.2896089,-5.1485295
7.2,2014,50.289606,-5.146689
7.2,2014,51.3484553,-2.5178077
7,2014,51.1618333,-1.5108427
7,2013,50.7901064,-4.4029937
6.9,2015,50.7043894,-2.1432457
6.8,2013,51.1743804,-2.010195
6.8,2015,51.0644004,0.8093908
6.8,2015,51.17033,-3.360974
6.8,2015,52.9888,-3.0617887
6.6,2013,51.1947,-1.666
6.6,2015,52.4393,1.5874
6.6,2012,51.2274,0.7119
6.5,2014,51.2677613,-2.5296107
6.5,2018,54.6760597,-6.0178564
6.5,2013,50.6944314,-2.3161647
6.4,2013,51.4254144,-1.6175726
6.4,2015,51.6945147,-3.9538386
6.3,2013,50.950276,-1.3094454
6.3,2016,51.390833, -0.392222
6.3,2015,51.7953,-4.0184
6.3,2013,52.3181,0.2211
6.2,2014,52.5594,0.5619113
6.2,2015,51.7,-3.9949887
6.2,2015,50.6714014,-1.2782367
6.2,2013,50.4249474,-3.7990907
6.2,2014,51.3386,1.3476
6.2,2015,51.1441523,-0.9587107
6.2,2013,50.3913,-4.5981887
6.1,2015,51.6683733,-5.0130877
6.1,2014,52.5176862,-0.9214397
6.1,2014,51.2746,-2.1899
6.1,2014,53.6965082,-0.0667527
6,2014,51.8550682,0.4972604
6,2013,50.3447734,-4.9317807
6,2017,54.5717101,-5.5721757
6,2017,54.9644839,-6.4967306
5.9,2017,54.6210411,-6.1791947
5.9,2016,50.8833754,-2.6059807
5.9,2013,50.3067384,-5.0167206
5.8,2013,51.0059,-3.2219
5.7,2014,53.1415682,-1.0239087
5.7,2015,52.9877412,-1.0840776
5.7,2013,50.9179,-1.2323
5.7,2014,50.4197919,-3.7606905
5.5,2014,52.1533603,-0.8117817
5.5,2014,51.3949,-3.4049
5.5,2014,52.1466,-0.7565
5.4,2013,50.1519579,-5.1894255
5.4,2013,51.1947,-1.666
5.4,2013,50.8941,-1.4585
5.4,2017,54.5601,-6.1807
5.4,2017,54.5562911,-6.1905047
5.4,2017,54.6090961,-6.1707647
5.3,2014,52.6952822,-0.1411857
5.3,2013,50.7807,-4.4415
5.2,2013,50.4236,-3.7849
5.2,2013,53.1055367,-2.4788597
5.1,2014,53.2228,-0.9266
5.1,2013,51.974,-1.116
5.1,2014,50.4189,-4.6895
5,2017,54.0274741,-2.8252397
5,2017,53.0136282,-1.4780386
5,2016,53.5331,-2.3781887
5,2017,51.5844043,-3.3449757
5,2017,50.4115,-4.7786
5,2017,53.2400032,-1.2570417
5,2017,51.7494441,-0.8927912
5,2015,51.6264533,0.8412593
5,2015,53.0107562,-0.0559587
5,2017,51.6366381,-4.0142845
5,2015,54.1694191,-1.3180267
5,2017,52.8490742,-3.0498847
5,2016,51.0540244,-0.4436317
5,2015,51.1490173,1.3272313
5,2017,54.5115541,-1.4970207
5,2016,56.6155059,-2.6000897
5,2015,51.8708633,-0.3524317
5,2015,50.6708274,-1.2789517
5,2017,52.1488783,-4.1309987
5,2017,51.7708283,-4.9867147
5,2015,50.7038464,-2.1429237
5,2016,51.5998743,-3.7671267
5,2016,54.7744141,-1.3710327
5,2016,52.065,-0.0223
5,2017,53.1646682,-2.3924327
5,2017,54.2360843,-1.399781
5,2015,54.6077536,-1.5936155
5,2015,52.7100022,-2.3746927
5,2016,51.5875233,-2.7154447
5,2016,51.3326263,-2.2243847
5,2015,52.1826718,-2.2837725
5,2017,50.3620904,-4.7870142
5,2017,51.1601143,0.4982833
5,2016,50.838757,0.192049
5,2012,50.8078624,-1.3576217
5,2011,50.6282354,-2.4973587
5,2015,50.4020264,-4.3570057
5,2015,56.5763939,-2.7135407
5,2015,50.8313,-1.1961
5,2016,52.7773162,-1.5164067
5,2016,52.9271202,-1.0530517
5,2016,53.2814092,-1.3633527
5,2015,50.9753654,-4.3489337
5,2016,53.6534272,-2.3082994
5,2016,52.6808902,-1.3119937
5,2016,51.6091363,-1.7373357
5,2015,51.8452723,0.8031083
5,2015,51.1976953,-2.3874997
5,2016,54.5386031,-1.0727967
5,2016,51.4521449,-1.292327
5,2016,50.8157744,-0.7353378
5,2016,51.9634,0.4035
5,2016,54.8085511,-3.0042307
5,2013,50.2881184,-5.1170267
5,2016,54.6332171,-1.2972137
5,2017,52.5177592,-0.9217987
5,2015,51.0182654,-3.6864137
5,2012,51.0555974,-2.4560217
5,2016,53.7805,-2.9599
5,2013,52.5295,-0.0262
5,2016,50.8338,-0.6061
5,2016,54.1483391,-1.2343337
5,2015,53.6807612,-1.0812127
5,2017,52.9979072,-2.7294677
5,2016,53.0300296,-0.3956543
5,2015,53.7983341,-1.2112967
5,2015,53.150651,-1.395385
5,2016,52.4785356,-2.0290698
5,2012,50.9938704,-2.6034717
5,2012,50.6949094,-2.3204007
5,2015,54.0956,-1.0323
5,2015,51.0214164,-2.1838837
5,2015,52.9520052,-2.9173067
5,2015,52.9909255,-3.0741268
5,2015,52.9605592,-2.7262077
5,2015,50.5940853,-4.4015342
5,2012,51.7251923,-4.2401757
5,2017,50.8857444,-1.3464347
5,2016,52.8889692,-0.6092914
5,2016,50.9346464,0.1099283
5,2015,50.6956374,-1.4214607
5,2016,51.1876973,0.3379653
5,2016,52.5363453,-0.7912216
5,2016,51.8392343,0.5998113
5,2016,51.1950214,-2.9974945
5,2012,52.3181,0.2211
5,2017,51.7086433,-0.2067446
5,2016,52.5487952,1.2468103
5,2016,51.6211223,-3.0810447
5,2013,51.1252,-3.9249
5,2016,52.4695529,-2.3290004
5,2017,55.65947,-4.7396407
5,2015,50.3373804,-4.8343797
5,2012,51.8440553,-1.2294257
5,2015,50.8178504,-1.9266427
5,2017,54.3272661,-1.4840827
5,2017,53.1544362,-1.3977047
5,2017,52.4861,-2.8034
5,2016,50.9338054,0.1110963
5,2011,52.3313873,0.1522893
5,2017,53.8429761,-2.7629137
5,2017,51.0640284,-4.1110807
5,2016,50.3292074,-4.0344267
5,2016,50.4303174,-4.0289127
5,2011,51.1025893,-2.6767137
5,2011,51.1283813,-2.7947757
5,2017,51.5845173,-3.3453727
5,2016,52.2020653,-2.7484587
5,2015,51.8701333,-0.6361227
5,2015,52.9185092,-1.0531626
5,2016,54.6324851,-1.2709817
5,2016,54.3579481,-1.6506707
5,2016,54.3562799,-1.644359
5,2016,52.42004,-2.0041465
5,2017,52.9497002,-1.8749497
5,2016,52.7952302,-1.1314437
5,2017,56.167151,-3.1732727
5,2012,50.4819354,-4.7451122
5,2017,52.0879,-1.6673
5,2016,52.4515712,-0.1401267
5,2017,50.8234408,-2.5527985
5,2015,53.6208,-1.1602
5,2016,51.2109633,-1.5399127
5,2017,52.4507862,-0.1384827
5,2015,51.8846623,0.3910323
5,2016,51.6187593,0.4518473
5,2016,52.9876712,-3.0640407
5,2016,52.7537061,1.3550313
5,2015,51.8480983,-0.6520767
5,2016,51.0795743,-0.0650027
5,2016,51.2803423,-2.9878707
4.9,2013,52.0199143,-1.8034717
4.9,2015,54.0387041,-2.8812357
4.9,2017,51.9398073,0.3978233
4.9,2013,50.9137094,-1.2221487
4.9,2015,50.7529414,-0.7953327
4.9,2014,51.0541,-2.3179
4.9,2015,52.9116712,-4.4800477
4.9,2016,54.6123881,-3.5351597
4.9,2015,50.7529634,-4.4447137
4.9,2016,52.7537061,1.3550313
4.9,2016,51.5998743,-3.7671267
4.9,2016,51.7570613,-4.5467197
4.9,2016,52.0761473,-0.0401897
4.9,2017,50.8342024,-0.6077457
4.9,2015,52.9476322,-0.8581937
4.9,2015,52.9382502,-0.6938117
4.9,2011,53.0221092,-0.7263677
4.9,2016,52.2679,-0.4234
4.9,2015,51.8198573,-4.8631607
4.9,2017,52.5312212,-2.4968587
4.9,2013,50.7459,-3.3587
4.8,2016,50.8110894,-0.7178477
4.8,2012,50.7743674,-2.9518077
4.8,2016,54.6811931,-6.2319127
4.8,2017,51.3234353,-2.1676597
4.8,2016,52.7518392,-1.5021167
4.8,2015,50.9545654,-3.3055247
4.8,2015,52.0697183,-1.8587687
4.8,2015,53.105,-2.4728
4.8,2016,52.7537061,1.3550313
4.8,2014,52.5313742,-0.0286077
4.7,2015,50.9221734,0.0533733
4.7,2017,51.6692503,-3.3804337
4.7,2016,51.3696107,-1.1190438
4.7,2016,51.0420624,-0.4475817
4.7,2017,51.8485993,-4.3615867
4.7,2016,51.2815503,-2.9884667
4.7,2015,51.9313823,1.1278213
4.7,2016,51.2827663,-2.2138027
4.7,2017,51.5129613,-3.6662577
4.7,2014,51.2092473,-2.5861357
4.6,2013,50.9841974,-4.1245647
4.6,2016,52.6632552,-0.7507037
4.6,2015,50.9304565,-3.1375103
4.6,2015,52.5935312,0.3929533
4.6,2015,51.1527143,-4.1785147
4.6,2015,53.3524077,-1.0122089
4.6,2016,52.9106272,-4.3402067
4.6,2011,51.1849483,-2.9688227
4.6,2013,51.0039,-4.1408
4.6,2015,51.5602743,-3.2945787
4.5,2013,50.9121,-1.0362887
4.5,2011,52.9381342,-0.6929827
4.5,2014,50.0413214,-5.2115867
4.5,2016,51.279449,-0.8806729
4.5,2015,50.4635674,-4.9286977
4.5,2014,51.1987533,-2.5352047
4.4,2013,50.5420724,-4.3514397
4.4,2017,51.1736773,-1.4782747
4.3,2015,51.9621633,-4.9998297
4.3,2016,52.4584331,0.0300547
4.3,2015,53.2715885,-0.3127138
4.3,2015,50.8749,0.4512113
4.3,2016,52.6403762,-2.1426037
4.3,2013,50.7725687,-2.9579064
4.3,2016,52.7937592,-1.1332047
4.3,2016,53.7924541,-2.6264317
4.2,2017,56.6355667,-2.7082375
4.2,2017,52.8736292,-1.7782917
4.2,2015,50.7724844,-3.4677947
4.2,2017,53.1554972,-1.0168267
4.2,2016,53.2620842,-1.3066957
4.2,2017,52.5852662,-0.7093247
4.2,2015,52.9358602,-1.0617817
4.1,2015,51.9247893,-0.6144767
4.1,2015,50.2933,-3.7671
4.1,2015,50.6473,-3.3846887
4,2015,50.4303074,-4.0180917
4,2016,51.1437613,-0.9584907
4,2015,52.1028763,-1.0062047
3.9,2017,51.1188473,-2.9748097
3.9,2016,51.3269793,-1.1120807
3.9,2016,51.5586303,-2.6574417
3.9,2013,50.3217239,-4.8449784
3.8,2014,52.0890183,-1.9245377
3.8,2016,53.1820602,-1.2007357
3.8,2017,56.1673571,-3.1723276
3.8,2015,51.2498243,-1.2763017
3.7,2017,52.3355253,-2.4960847
3.7,2015,51.4314093,-3.4099077
3.7,2014,50.8367134,-3.7823857
3.7,2017,51.7659903,-3.6216077
3.7,2015,50.7717334,-2.0530847
3.7,2016,50.7717334,-2.0530847
3.7,2013,50.7370604,-1.3000517
3.7,2016,52.7296013,1.3619712
3.6,2015,52.1051303,-1.2087837
3.6,2015,50.8281214,-0.5564767
3.6,2015,50.7784,-1.864
3.6,2016,52.9372452,-4.3540047
3.6,2012,50.7755764,-4.3329517
3.5,2013,50.5225604,-4.8042257
3.5,2015,52.5897472,-1.5105764
3.5,2016,52.5654,-1.13
3.4,2015,52.6383771,0.1540015
3.4,2016,53.1090357,-2.5066415
3.4,2015,50.4703914,-4.6971167
3.4,2017,51.5969353,-1.7148737
3.3,2014,50.3514314,-3.6648286
3.3,2013,50.8172334,-4.1192387
3.2,2014,51.2094263,-2.5854907
3.2,2016,51.5257468,-2.5703044
3.1,2013,50.6415014,-1.2014577
3,2017,51.447569,-0.5446654
3,2016,50.8027214,-1.8627677
3,2013,50.807924,-1.3590899
3,2016,51.5576393,0.2871083
2.9,2013,50.2129474,-5.3704637
2.9,2012,50.8054204,-4.3735847
2.9,2016,53.7925041,-2.6259667
2.9,2013,51.0386154,-3.3075547
2.8,2014,51.3104573,-1.1167907
2.8,2015,50.866183,-3.2311367
2.8,2017,50.8366924,-3.7818147
2.7,2015,50.7763964,-1.8750577
2.7,2017,52.877164,0.5212719
2.6,2015,52.8768852,0.5210683
2.5,2017,52.1822633,-2.2840626
2.5,2017,53.7033582,-2.7798797
2.5,2017,51.4796,-3.5305
2.4,2015,50.7762393,-2.3991813
2.4,2016,53.168021,-0.8338789
2.3,2019,53.5684072,-2.8214047
2.2,2013,51.0584354,-4.0713047
2.2,2016,51.3966648,-2.8824022
2.1,2016,52.8040242,-1.0711757
2,2011,51.1190079,-0.5464554
2,2016,51.4235933,-3.4955807
2,2014,52.569424,-1.4081297
1.9,2013,50.3605914,-3.9395407
1.9,2011,51.0601344,-3.1991047
1.9,2016,51.4981413,-3.6995617
1.8,2015,51.381813,-1.3736966
1.8,2013,51.0459,-2.3119
1.8,2012,51.3641833,-2.0950507
1.8,2013,50.8501484,-3.4246287
1.8,2011,50.8703474,0.1189643
1.7,2015,51.4006,-1.0243887
1.7,2011,50.3966614,-5.0475697
1.7,2011,50.3980784,-5.0831937
1.7,2011,52.6956732,-0.1408397
1.6,2011,52.4378243,1.5888583
1.6,2013,51.3797823,-1.2373747
1.5,2012,51.6672174,-4.090288
1.5,2013,51.0193774,-2.9982377
1.5,2011,51.5079688,0.1371728
1.5,2015,53.0227132,-0.7277657
1.5,2014,50.4400144,-4.7783837
1.4,2013,50.6110634,-4.2666817
1.4,2011,50.2413294,-5.1235207
1.4,2013,51.1461,-4.1398887
1.3,2013,50.8334144,-3.7891747
1.2,2012,51.3606663,-2.7934137
1.2,2012,50.8787094,-3.3166387
1.2,2013,50.8875264,-4.2078367
1.2,2012,50.9504164,-1.3095507
1.1,2017,51.3929993,-2.6085336
1.1,2012,50.8489104,-3.7346217
1.1,2011,52.6956732,-0.1408397
1,2012,52.569424,-1.4081297
1,2012,50.9164614,-3.5725717
1,2013,50.9136784,-2.3149387
1,2013,50.9523694,-3.4765757
1,2017,52.9934127,-1.0862885
0.9,2011,53.4233,0.069
0.9,2013,50.7539584,-4.3004947
0.8,2013,50.8880792,-2.7641158
0.8,2012,50.8627014,-3.6441347
0.8,2011,52.1920183,-1.7732927
0.7,2011,51.6021913,-1.1115116
0.6,2013,55.881174,-3.0811287
0.5,2011,50.7370704,-2.0992477
0.5,2016,51.5256,0.0799
0.4,2017,54.6041896,-5.9225681
0.2,2012,50.7762393,-2.3991813
1380,1996,53.221973,-3.0606787
42,1995,52.851011,1.4004645
2.1,2011,55.7179889,-4.6592331
91,2014,53.3286305,-2.7584216
80,2011,51.5287718,-0.2416806
50,1970,51.622608,-0.0755555
49,2016,54.6324391,-1.2706837
37,2010,51.5196373,-0.5344536
35,1994,51.4831678,-0.0538222
30,2014,51.4695673,-3.2372917
26,2014,51.8445643,-1.2266997
8,1971,53.567,-2.4076
7.3,2016,52.5749567,-0.2082129
3.5,2014,50.7041812,-3.5242896
630,2013,51.4099351,1.2356865
576,2013,53.4677597,-3.2524075
573,2018,53.276, 0.841
546,2019,51.633333, 1.483333
504,2011,51.88, 1.94
400,2018,50.7842471,0.0558003
388.8,2014,53.9830031,-3.4651887
368,2011,54.044, -3.522
352.8,2017,51.5000125,0.5745782
330,2017,54.0440031,-3.5241887
329,2018,54.0440031,-3.5241887
300,2010,51.4306, 1.6331
273,2018,58.3026332,-2.9622928
270,2013,53.183333, 0.483333
259,2016,53.483333, -3.166667
219,2015,53.644, 0.293
210,2015,53.8050031,0.1468113
172.8,2010,51.739444, 1.174444
158.4,2012,53.1746499,1.0755863
158.4,2012,53.1746499,1.0755863
150,2011,54.1000031,-3.4021887
108,2017,53.2490032,1.3878113
102,2017,53.2490032,1.3878113
102,2017,53.2490032,1.3878113
