Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
has Date Of Closure,Data Property,,,Business Establishment,date time,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has date of closure
has Local Authority Business ID,Data Property,,,Business Establishment,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has local authority business id
has FHRS ID,Data Property,,,Business Establishment,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has fhrs id
has Name,Data Property,,,Business Establishment UNION Local Authority,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has name
has WGS84 Latitude Longitude,Data Property,,,Business Establishment,http://www.bigdata.com/rdf/geospatial/literals/v1#lat-lon,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has wgs84 latitude longitude
has Street Number,Data Property,,,Address,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has street number
has Street,Data Property,,,Address,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has street
has Postcode,Data Property,,,Address,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has postcode
has Value,Data Property,,,Rating UNION Score,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has value
has Key,Data Property,,,Rating,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has key
indicates Quality,Data Property,,,Rating,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,indicates quality
has Date,Data Property,,,Rating,date time,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has date
is New Rating Pending,Data Property,,,Rating,boolean,,,http://www.theworldavatar.com/ontology/OntoFHRS/,is new rating pending
has Local Authority Code,Data Property,,,Local Authority,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has local authority code
has Website,Data Property,,,Local Authority,any uri,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has website
has Email Address,Data Property,,,Local Authority,string,,,http://www.theworldavatar.com/ontology/OntoFHRS/,has email address
