Argentina,420,natural_gas,CCGT,1969,48,1644084,gas,Central_Térmica_Brigadier_Lopez_CCGT_Power_Plant_Argentina,-31.71091,-60.7806,ENARSA
Argentina,361,natural_gas,OCGT,1969,48,1403206,gas,Central_Termica_Guemes_Power_Plant_Argentina,-24.6893,-65.042,Pampa_Energia_SA___acquired_in_Dec_2006
Argentina,550,natural_gas,CCGT,1969,48,2967611,gas,Central_Termica_Loma_de_la_Lata__CTLLL_CCGT_Power_Plant_Argentina,-38.5127,-68.6061,Pampa_Energia_SA__Grupo_Dolphin
Argentina,640,natural_gas,supercritical,1969,48,3564000,gas,Central_Termica_Piedra_Buena_Power_Plant_Argentina,-38.7875,-62.2537,Pampa_Energia_SA__acquired_in_Aug_2007_for_$85mn
Argentina,132,natural_gas,OCGT,1969,48,971315,gas,Comodoro_Rivadavia__CT_Patagonia_OCGT_Power_Plant_Argentina,-45.815,-67.4436,Centrales_Termicas_Patagonicas_SA
Argentina,18,natural_gas,OCGT,1979,38,28066,gas,Cruz_De_Piedra_Power_Plant_Argentina,-33.0346,-68.7958,unknown
Argentina,775,natural_gas,CCGT,1969,48,0,gas,Dock_Sud_CCGT_Power_Plant_Argentina,-34.6529,-58.3419,Endesa_Internacional_SA
Argentina,327,natural_gas,CCGT,1969,48,1021104,gas,Endesa_Costanera_CBA_CCGT_Power_Plant_Argentina,-34.625,-58.33862,Endesa_Costenera
Argentina,859,natural_gas,CCGT,1969,48,2151845,gas,Endesa_Costanera_CCGT_Power_Plant_Argentina,-34.6256,-58.3371,Endesa_Costenera
Argentina,1138,natural_gas,subcritical,1969,48,5323759,gas,Endesa_Costanera_Thermal_Power_Plant,-34.6254,-58.3392,Endesa_Internacional_SA___took_possession_on_29_May_1992
Argentina,138,natural_gas,CCGT,1969,48,522767,gas,Energia_del_Sur__Patagonia_CCGT_Power_Plant_Argentina,-45.7926,-67.5139,unknown
Argentina,466,natural_gas,CCGT,1969,48,0,gas,EPEC_Central_Bicentario_CCGT_Power_Plant_Argentina,-31.6647,-63.832,EPEC
