CaseGroup1_Case1_subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMW_1
157.63059855
145.28983830999999
145.29041051999999
145.29048204
145.29049397
145.29054164999999
145.29066086
145.29073238000001
145.29082775000001
145.28491496999999
145.28930187
145.28933764000001
145.28942108000001
145.28949261
145.28954028999999
145.28957604999999
145.28964758000001
145.28970717999999
145.28979063
145.28983830999999
145.29004097000001
145.29016017999999
145.29025555000001
145.29036282999999
145.29038668000001
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.2903986
145.29042243999999
145.29042243999999
145.29042243999999
145.29043436000001
145.29043436000001
145.29048204
145.29048204
145.29048204
145.29048204
145.29050588999999
145.29049397
145.29050588999999
145.29050588999999
145.29049397
145.29050588999999
145.29049397
145.29049397
145.29049397
145.29049397
145.29049397
145.29050588999999
145.29050588999999
145.29050588999999
145.29050588999999
145.29050588999999
145.29052973
145.29052973
145.29054164999999
145.29054164999999
145.29055356999999
145.29056549000001
145.29056549000001
145.29056549000001
145.29056549000001
145.29057741
145.29057741
145.2906251
145.29063701999999
145.29066086
145.29067277999999
145.29067277999999
145.29068470000001
145.29069662000001
145.29068470000001
145.29068470000001
145.29068470000001
145.29072045999999
145.29072045999999
145.29073238000001
145.29075623
145.29076814999999
145.29078007000001
145.29078007000001
145.29078007000001
145.29078007000001
145.29079199
145.29080390999999
145.29080390999999
145.29082775000001
145.29085158999999
145.29086351000001
145.29086351000001
145.29086351000001
145.29088736
145.29088736
145.29088736
145.29088736
145.29089927999999
145.28955221000001
145.28926611
145.28925419000001
145.28925419000001
145.28925419000001
145.28926611
145.28928995000001
145.28928995000001
145.28930187
145.28930187
145.28930187
145.28930187
145.28931378999999
145.28931378999999
145.28931378999999
145.28931378999999
145.28932571000001
145.28933764000001
145.28933764000001
145.28933764000001
145.28933764000001
145.28936148
145.28936148
145.28938532000001
145.28939724
145.28938532000001
145.28939724
145.28939724
145.28940915999999
145.28940915999999
145.28942108000001
145.289433
145.289433
145.289433
145.28944491999999
145.28945684000001
145.28945684000001
145.28945684000001
145.28945684000001
145.28948069
145.28949261
145.28949261
145.28949261
145.28951645000001
145.28954028999999
145.28952837
145.28952837
145.28952837
145.28952837
145.28952837
145.28954028999999
145.28956413
145.28956413
145.28955221000001
145.28956413
145.28956413
145.28956413
145.28957604999999
145.28956413
145.28956413
145.28957604999999
145.28958797000001
145.28959990000001
145.28959990000001
145.28959990000001
145.28961182
145.28962374
145.28962374
145.28962374
145.28964758000001
145.28964758000001
145.2896595
145.28967141999999
145.28967141999999
145.28968334000001
145.28968334000001
145.28970717999999
145.28969526
145.28969526
145.28970717999999
145.28970717999999
145.28973103000001
145.28973103000001
145.28973103000001
145.28974295
145.28974295
145.28976678999999
145.28975487
145.28976678999999
145.28976678999999
145.28979063
145.28979063
145.28979063
145.28979063
145.28977871000001
145.28980254999999
145.28983830999999
145.28985023000001
145.28985023000001
145.28983830999999
145.28985023000001
145.28989791999999
145.28993367999999
145.28992176
145.28992176
145.28993367999999
145.28998136999999
145.28998136999999
145.28999329000001
145.29000521
145.29004097000001
145.29004097000001
145.29004097000001
145.29006480999999
145.29006480999999
145.29007673000001
145.29008865
145.29010056999999
145.29011249999999
145.29013634
145.29017210000001
145.29018402
145.29021978
145.29021978
145.29021978
145.29021978
145.29023169999999
145.29024362999999
145.29024362999999
145.29024362999999
145.29025555000001
145.29030323000001
145.29030323000001
145.29030323000001
145.29030323000001
145.29031515
145.29031515
145.29033899000001
145.29033899000001
145.29036282999999
145.29036282999999
145.29036282999999
145.29036282999999
145.29036282999999
145.29036282999999
145.29036282999999
145.29036282999999
145.29036282999999
145.29037475999999
145.29038668000001
145.2903986
145.2903986
145.2903986
145.2903986
145.2903986
145.2903986
145.2903986
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.2903986
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.2903986
145.29041051999999
145.2903986
145.2903986
145.2903986
145.2903986
145.2903986
145.2903986
145.2903986
145.2903986
145.2903986
145.2903986
145.29041051999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29042243999999
145.29042243999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29041051999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29042243999999
145.29043436000001
145.29043436000001
145.29042243999999
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29043436000001
145.29045819999999
145.29045819999999
145.29045819999999
145.29045819999999
145.29048204
145.29047012000001
145.29048204
145.29048204
145.29047012000001
145.29047012000001
145.29047012000001
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29048204
145.29049397
145.29049397
145.29049397
145.29049397
145.29049397
145.29050588999999
145.29050588999999
145.29050588999999
145.29050588999999
145.29050588999999
145.29050588999999
145.29050588999999
145.29050588999999
145.29049397
