primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
anthracite,subcritical,63,700,448.6,47.17,2949545.00,19
anthracite,subcritical,63,800,512.6,46.06,3370345.00,19
anthracite,subcritical,63,900,576.7,45.14,3791802.50,19
anthracite,subcritical,63,1000,640.8,44.36,4213260.00,19
anthracite,subcritical,63,1100,704.8,43.68,4634060.00,19
anthracite,subcritical,63,1200,768.9,43.08,5055517.50,19
anthracite,subcritical,63,1300,833,42.54,5476975.00,19
anthracite,subcritical,63,1400,897,42.11,5897775.00,19
anthracite,subcritical,63,1500,961.1,41.8,6319232.50,19
anthracite,subcritical,63,1600,1025,41.53,6739375.00,19
anthracite,subcritical,63,1700,1089,41.29,7160175.00,19
anthracite,subcritical,63,1800,1153,41.07,7580975.00,19
anthracite,subcritical,63,1900,1217,40.87,8001775.00,19
anthracite,subcritical,63,2000,1281,40.69,8422575.00,19
anthracite,subcritical,63,2100,1346,40.53,8849950.00,19
anthracite,subcritical,63,2200,1410,40.37,9270750.00,19
anthracite,subcritical,63,2300,1474,40.22,9691550.00,19
anthracite,subcritical,63,2400,1538,40.08,10112350.00,19
anthracite,subcritical,63,2500,1602,39.95,10533150.00,19
anthracite,subcritical,67,100,64.12,81.18,421589.00,20
anthracite,subcritical,67,200,128.2,62.71,842915.00,20
anthracite,subcritical,67,300,192.3,55.76,1264372.50,20
anthracite,subcritical,67,400,256.3,51.94,1685172.50,20
anthracite,subcritical,67,500,320.4,49.46,2106630.00,20
anthracite,subcritical,67,600,384.5,47.68,2528087.50,20
anthracite,subcritical,67,700,448.6,46.32,2949545.00,20
anthracite,subcritical,67,800,512.6,45.24,3370345.00,20
anthracite,subcritical,67,900,576.7,44.34,3791802.50,20
anthracite,subcritical,67,1000,640.8,43.58,4213260.00,20
anthracite,subcritical,67,1100,704.8,42.91,4634060.00,20
anthracite,subcritical,67,1200,768.9,42.32,5055517.50,20
anthracite,subcritical,67,1300,833,41.79,5476975.00,20
anthracite,subcritical,67,1400,897,41.37,5897775.00,20
anthracite,subcritical,67,1500,961.1,41.07,6319232.50,20
anthracite,subcritical,67,1600,1025,40.81,6739375.00,20
anthracite,subcritical,67,1700,1089,40.57,7160175.00,20
anthracite,subcritical,67,1800,1153,40.36,7580975.00,20
anthracite,subcritical,67,1900,1217,40.17,8001775.00,20
anthracite,subcritical,67,2000,1281,39.99,8422575.00,20
anthracite,subcritical,67,2100,1346,39.83,8849950.00,20
anthracite,subcritical,67,2200,1410,39.67,9270750.00,20
anthracite,subcritical,67,2300,1474,39.53,9691550.00,20
anthracite,subcritical,67,2400,1538,39.39,10112350.00,20
anthracite,subcritical,67,2500,1602,39.25,10533150.00,20
anthracite,subcritical,70,100,64.12,80.19,421589.00,21
anthracite,subcritical,70,200,128.2,61.88,842915.00,21
anthracite,subcritical,70,300,192.3,54.99,1264372.50,21
anthracite,subcritical,70,400,256.3,51.22,1685172.50,21
anthracite,subcritical,70,500,320.4,48.78,2106630.00,21
anthracite,subcritical,70,600,384.5,47.03,2528087.50,21
anthracite,subcritical,70,700,448.6,45.69,2949545.00,21
anthracite,subcritical,70,800,512.6,44.63,3370345.00,21
anthracite,subcritical,70,900,576.7,43.74,3791802.50,21
anthracite,subcritical,70,1000,640.8,42.99,4213260.00,21
anthracite,subcritical,70,1100,704.8,42.34,4634060.00,21
anthracite,subcritical,70,1200,768.9,41.76,5055517.50,21
anthracite,subcritical,70,1300,833,41.23,5476975.00,21
anthracite,subcritical,70,1400,897,40.82,5897775.00,21
anthracite,subcritical,70,1500,961.1,40.53,6319232.50,21
anthracite,subcritical,70,1600,1025,40.27,6739375.00,21
anthracite,subcritical,70,1700,1089,40.04,7160175.00,21
anthracite,subcritical,70,1800,1153,39.83,7580975.00,21
anthracite,subcritical,70,1900,1217,39.64,8001775.00,21
anthracite,subcritical,70,2000,1281,39.47,8422575.00,21
anthracite,subcritical,70,2100,1346,39.3,8849950.00,21
anthracite,subcritical,70,2200,1410,39.15,9270750.00,21
anthracite,subcritical,70,2300,1474,39.01,9691550.00,21
anthracite,subcritical,70,2400,1538,38.87,10112350.00,21
anthracite,subcritical,70,2500,1602,38.73,10533150.00,21
anthracite,subcritical,73,100,64.12,79.21,421589.00,22
anthracite,subcritical,73,200,128.2,61.04,842915.00,22
anthracite,subcritical,73,300,192.3,54.23,1264372.50,22
anthracite,subcritical,73,400,256.3,50.51,1685172.50,22
anthracite,subcritical,73,500,320.4,48.1,2106630.00,22
anthracite,subcritical,73,600,384.5,46.37,2528087.50,22
anthracite,subcritical,73,700,448.6,45.06,2949545.00,22
anthracite,subcritical,73,800,512.6,44.01,3370345.00,22
anthracite,subcritical,73,900,576.7,43.14,3791802.50,22
anthracite,subcritical,73,1000,640.8,42.41,4213260.00,22
anthracite,subcritical,73,1100,704.8,41.76,4634060.00,22
anthracite,subcritical,73,1200,768.9,41.19,5055517.50,22
anthracite,subcritical,73,1300,833,40.67,5476975.00,22
anthracite,subcritical,73,1400,897,40.27,5897775.00,22
anthracite,subcritical,73,1500,961.1,39.98,6319232.50,22
anthracite,subcritical,73,1600,1025,39.73,6739375.00,22
anthracite,subcritical,73,1700,1089,39.5,7160175.00,22
anthracite,subcritical,73,1800,1153,39.3,7580975.00,22
anthracite,subcritical,73,1900,1217,39.11,8001775.00,22
anthracite,subcritical,73,2000,1281,38.94,8422575.00,22
anthracite,subcritical,73,2100,1346,38.78,8849950.00,22
anthracite,subcritical,73,2200,1410,38.63,9270750.00,22
anthracite,subcritical,73,2300,1474,38.48,9691550.00,22
anthracite,subcritical,73,2400,1538,38.35,10112350.00,22
anthracite,subcritical,73,2500,1602,38.21,10533150.00,22
anthracite,subcritical,77,100,64.12,77.9,421589.00,23
anthracite,subcritical,77,200,128.2,59.93,842915.00,23
anthracite,subcritical,77,300,192.3,53.22,1264372.50,23
anthracite,subcritical,77,400,256.3,49.56,1685172.50,23
anthracite,subcritical,77,500,320.4,47.19,2106630.00,23
anthracite,subcritical,77,600,384.5,45.5,2528087.50,23
anthracite,subcritical,77,700,448.6,44.22,2949545.00,23
anthracite,subcritical,77,800,512.6,43.19,3370345.00,23
anthracite,subcritical,77,900,576.7,42.35,3791802.50,23
anthracite,subcritical,77,1000,640.8,41.62,4213260.00,23
anthracite,subcritical,77,1100,704.8,41,4634060.00,23
anthracite,subcritical,77,1200,768.9,40.44,5055517.50,23
anthracite,subcritical,77,1300,833,39.93,5476975.00,23
anthracite,subcritical,77,1400,897,39.53,5897775.00,23
anthracite,subcritical,77,1500,961.1,39.25,6319232.50,23
anthracite,subcritical,77,1600,1025,39.01,6739375.00,23
anthracite,subcritical,77,1700,1089,38.79,7160175.00,23
anthracite,subcritical,77,1800,1153,38.59,7580975.00,23
anthracite,subcritical,77,1900,1217,38.41,8001775.00,23
anthracite,subcritical,77,2000,1281,38.24,8422575.00,23
anthracite,subcritical,77,2100,1346,38.08,8849950.00,23
anthracite,subcritical,77,2200,1410,37.93,9270750.00,23
anthracite,subcritical,77,2300,1474,37.79,9691550.00,23
anthracite,subcritical,77,2400,1538,37.65,10112350.00,23
anthracite,subcritical,77,2500,1602,37.52,10533150.00,23
anthracite,subcritical,80,100,64.12,76.91,421589.00,24
anthracite,subcritical,80,200,128.2,59.09,842915.00,24
anthracite,subcritical,80,300,192.3,52.45,1264372.50,24
anthracite,subcritical,80,400,256.3,48.84,1685172.50,24
anthracite,subcritical,80,500,320.4,46.51,2106630.00,24
anthracite,subcritical,80,600,384.5,44.85,2528087.50,24
anthracite,subcritical,80,700,448.6,43.59,2949545.00,24
anthracite,subcritical,80,800,512.6,42.58,3370345.00,24
anthracite,subcritical,80,900,576.7,41.75,3791802.50,24
anthracite,subcritical,80,1000,640.8,41.04,4213260.00,24
anthracite,subcritical,80,1100,704.8,40.42,4634060.00,24
anthracite,subcritical,80,1200,768.9,39.87,5055517.50,24
anthracite,subcritical,80,1300,833,39.37,5476975.00,24
anthracite,subcritical,80,1400,897,38.98,5897775.00,24
anthracite,subcritical,80,1500,961.1,38.71,6319232.50,24
anthracite,subcritical,80,1600,1025,38.47,6739375.00,24
anthracite,subcritical,80,1700,1089,38.25,7160175.00,24
anthracite,subcritical,80,1800,1153,38.05,7580975.00,24
anthracite,subcritical,80,1900,1217,37.88,8001775.00,24
anthracite,subcritical,80,2000,1281,37.71,8422575.00,24
anthracite,subcritical,80,2100,1346,37.55,8849950.00,24
anthracite,subcritical,80,2200,1410,37.41,9270750.00,24
anthracite,subcritical,80,2300,1474,37.27,9691550.00,24
anthracite,subcritical,80,2400,1538,37.13,10112350.00,24
anthracite,subcritical,80,2500,1602,36.99,10533150.00,24
anthracite,subcritical,83,100,64.12,75.93,421589.00,25
anthracite,subcritical,83,200,128.2,58.25,842915.00,25
anthracite,subcritical,83,300,192.3,51.69,1264372.50,25
anthracite,subcritical,83,400,256.3,48.13,1685172.50,25
anthracite,subcritical,83,500,320.4,45.83,2106630.00,25
anthracite,subcritical,83,600,384.5,44.2,2528087.50,25
anthracite,subcritical,83,700,448.6,42.96,2949545.00,25
anthracite,subcritical,83,800,512.6,41.97,3370345.00,25
anthracite,subcritical,83,900,576.7,41.15,3791802.50,25
anthracite,subcritical,83,1000,640.8,40.45,4213260.00,25
anthracite,subcritical,83,1100,704.8,39.84,4634060.00,25
anthracite,subcritical,83,1200,768.9,39.3,5055517.50,25
anthracite,subcritical,83,1300,833,38.81,5476975.00,25
anthracite,subcritical,83,1400,897,38.43,5897775.00,25
anthracite,subcritical,83,1500,961.1,38.16,6319232.50,25
anthracite,subcritical,83,1600,1025,37.93,6739375.00,25
anthracite,subcritical,83,1700,1089,37.71,7160175.00,25
anthracite,subcritical,83,1800,1153,37.52,7580975.00,25
anthracite,subcritical,83,1900,1217,37.35,8001775.00,25
anthracite,subcritical,83,2000,1281,37.18,8422575.00,25
anthracite,subcritical,83,2100,1346,37.03,8849950.00,25
anthracite,subcritical,83,2200,1410,36.88,9270750.00,25
anthracite,subcritical,83,2300,1474,36.74,9691550.00,25
anthracite,subcritical,83,2400,1538,36.61,10112350.00,25
anthracite,subcritical,83,2500,1602,36.47,10533150.00,25
anthracite,subcritical,87,100,64.12,74.62,421589.00,26
anthracite,subcritical,87,200,128.2,57.14,842915.00,26
anthracite,subcritical,87,300,192.3,50.68,1264372.50,26
anthracite,subcritical,87,400,256.3,47.18,1685172.50,26
anthracite,subcritical,87,500,320.4,44.93,2106630.00,26
anthracite,subcritical,87,600,384.5,43.33,2528087.50,26
anthracite,subcritical,87,700,448.6,42.11,2949545.00,26
anthracite,subcritical,87,800,512.6,41.15,3370345.00,26
anthracite,subcritical,87,900,576.7,40.35,3791802.50,26
anthracite,subcritical,87,1000,640.8,39.67,4213260.00,26
anthracite,subcritical,87,1100,704.8,39.08,4634060.00,26
anthracite,subcritical,87,1200,768.9,38.55,5055517.50,26
anthracite,subcritical,87,1300,833,38.07,5476975.00,26
anthracite,subcritical,87,1400,897,37.7,5897775.00,26
anthracite,subcritical,87,1500,961.1,37.44,6319232.50,26
anthracite,subcritical,87,1600,1025,37.21,6739375.00,26
anthracite,subcritical,87,1700,1089,37,7160175.00,26
anthracite,subcritical,87,1800,1153,36.81,7580975.00,26
anthracite,subcritical,87,1900,1217,36.64,8001775.00,26
anthracite,subcritical,87,2000,1281,36.48,8422575.00,26
anthracite,subcritical,87,2100,1346,36.33,8849950.00,26
anthracite,subcritical,87,2200,1410,36.19,9270750.00,26
anthracite,subcritical,87,2300,1474,36.05,9691550.00,26
anthracite,subcritical,87,2400,1538,35.91,10112350.00,26
anthracite,subcritical,87,2500,1602,35.78,10533150.00,26
anthracite,subcritical,90,100,64.12,73.63,421589.00,27
anthracite,subcritical,90,200,128.2,56.3,842915.00,27
anthracite,subcritical,90,300,192.3,49.92,1264372.50,27
anthracite,subcritical,90,400,256.3,46.46,1685172.50,27
anthracite,subcritical,90,500,320.4,44.25,2106630.00,27
anthracite,subcritical,90,600,384.5,42.67,2528087.50,27
anthracite,subcritical,90,700,448.6,41.48,2949545.00,27
anthracite,subcritical,90,800,512.6,40.53,3370345.00,27
anthracite,subcritical,90,900,576.7,39.75,3791802.50,27
anthracite,subcritical,90,1000,640.8,39.08,4213260.00,27
anthracite,subcritical,90,1100,704.8,38.5,4634060.00,27
anthracite,subcritical,90,1200,768.9,37.98,5055517.50,27
anthracite,subcritical,90,1300,833,37.51,5476975.00,27
anthracite,subcritical,90,1400,897,37.14,5897775.00,27
anthracite,subcritical,90,1500,961.1,36.89,6319232.50,27
anthracite,subcritical,90,1600,1025,36.67,6739375.00,27
anthracite,subcritical,90,1700,1089,36.46,7160175.00,27
anthracite,subcritical,90,1800,1153,36.28,7580975.00,27
anthracite,subcritical,90,1900,1217,36.11,8001775.00,27
anthracite,subcritical,90,2000,1281,35.95,8422575.00,27
anthracite,subcritical,90,2100,1346,35.81,8849950.00,27
anthracite,subcritical,90,2200,1410,35.66,9270750.00,27
anthracite,subcritical,90,2300,1474,35.53,9691550.00,27
anthracite,subcritical,90,2400,1538,35.39,10112350.00,27
anthracite,subcritical,90,2500,1602,35.26,10533150.00,27
anthracite,subcritical,93,100,64.12,72.65,421589.00,28
anthracite,subcritical,93,200,128.2,55.47,842915.00,28
anthracite,subcritical,93,300,192.3,49.15,1264372.50,28
anthracite,subcritical,93,400,256.3,45.75,1685172.50,28
anthracite,subcritical,93,500,320.4,43.57,2106630.00,28
anthracite,subcritical,93,600,384.5,42.02,2528087.50,28
anthracite,subcritical,93,700,448.6,40.85,2949545.00,28
anthracite,subcritical,93,800,512.6,39.92,3370345.00,28
anthracite,subcritical,93,900,576.7,39.15,3791802.50,28
anthracite,subcritical,93,1000,640.8,38.5,4213260.00,28
anthracite,subcritical,93,1100,704.8,37.93,4634060.00,28
anthracite,subcritical,93,1200,768.9,37.42,5055517.50,28
anthracite,subcritical,93,1300,833,36.95,5476975.00,28
anthracite,subcritical,93,1400,897,36.59,5897775.00,28
anthracite,subcritical,93,1500,961.1,36.34,6319232.50,28
anthracite,subcritical,93,1600,1025,36.12,6739375.00,28
anthracite,subcritical,93,1700,1089,35.93,7160175.00,28
anthracite,subcritical,93,1800,1153,35.75,7580975.00,28
anthracite,subcritical,93,1900,1217,35.58,8001775.00,28
anthracite,subcritical,93,2000,1281,35.43,8422575.00,28
anthracite,subcritical,93,2100,1346,35.28,8849950.00,28
anthracite,subcritical,93,2200,1410,35.14,9270750.00,28
anthracite,subcritical,93,2300,1474,35,9691550.00,28
anthracite,subcritical,93,2400,1538,34.87,10112350.00,28
anthracite,subcritical,93,2500,1602,34.74,10533150.00,28
anthracite,subcritical,97,100,64.12,71.34,421589.00,29
anthracite,subcritical,97,200,128.2,54.35,842915.00,29
anthracite,subcritical,97,300,192.3,48.14,1264372.50,29
anthracite,subcritical,97,400,256.3,44.8,1685172.50,29
anthracite,subcritical,97,500,320.4,42.66,2106630.00,29
anthracite,subcritical,97,600,384.5,41.15,2528087.50,29
anthracite,subcritical,97,700,448.6,40.01,2949545.00,29
anthracite,subcritical,97,800,512.6,39.1,3370345.00,29
anthracite,subcritical,97,900,576.7,38.35,3791802.50,29
anthracite,subcritical,97,1000,640.8,37.71,4213260.00,29
anthracite,subcritical,97,1100,704.8,37.16,4634060.00,29
anthracite,subcritical,97,1200,768.9,36.66,5055517.50,29
anthracite,subcritical,97,1300,833,36.21,5476975.00,29
anthracite,subcritical,97,1400,897,35.86,5897775.00,29
anthracite,subcritical,97,1500,961.1,35.62,6319232.50,29
anthracite,subcritical,97,1600,1025,35.4,6739375.00,29
anthracite,subcritical,97,1700,1089,35.21,7160175.00,29
anthracite,subcritical,97,1800,1153,35.04,7580975.00,29
anthracite,subcritical,97,1900,1217,34.88,8001775.00,29
anthracite,subcritical,97,2000,1281,34.73,8422575.00,29
anthracite,subcritical,97,2100,1346,34.58,8849950.00,29
anthracite,subcritical,97,2200,1410,34.44,9270750.00,29
anthracite,subcritical,97,2300,1474,34.31,9691550.00,29
anthracite,subcritical,97,2400,1538,34.17,10112350.00,29
anthracite,subcritical,97,2500,1602,34.04,10533150.00,29
anthracite,subcritical,100,100,64.12,70.35,421589.00,30
anthracite,subcritical,100,200,128.2,53.52,842915.00,30
anthracite,subcritical,100,300,192.3,47.37,1264372.50,30
anthracite,subcritical,100,400,256.3,44.08,1685172.50,30
anthracite,subcritical,100,500,320.4,41.98,2106630.00,30
anthracite,subcritical,100,600,384.5,40.5,2528087.50,30
anthracite,subcritical,100,700,448.6,39.38,2949545.00,30
anthracite,subcritical,100,800,512.6,38.49,3370345.00,30
anthracite,subcritical,100,900,576.7,37.75,3791802.50,30
anthracite,subcritical,100,1000,640.8,37.13,4213260.00,30
anthracite,subcritical,100,1100,704.8,36.58,4634060.00,30
anthracite,subcritical,100,1200,768.9,36.09,5055517.50,30
anthracite,subcritical,100,1300,833,35.65,5476975.00,30
anthracite,subcritical,100,1400,897,35.31,5897775.00,30
anthracite,subcritical,100,1500,961.1,35.07,6319232.50,30
anthracite,subcritical,100,1600,1025,34.86,6739375.00,30
anthracite,subcritical,100,1700,1089,34.68,7160175.00,30
anthracite,subcritical,100,1800,1153,34.51,7580975.00,30
anthracite,subcritical,100,1900,1217,34.35,8001775.00,30
anthracite,subcritical,100,2000,1281,34.2,8422575.00,30
anthracite,subcritical,100,2100,1346,34.06,8849950.00,30
anthracite,subcritical,100,2200,1410,33.92,9270750.00,30
anthracite,subcritical,100,2300,1474,33.79,9691550.00,30
anthracite,subcritical,100,2400,1538,33.65,10112350.00,30
anthracite,subcritical,100,2500,1602,33.52,10533150.00,30
