primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
bituminous,supercritical,33,1800,1373,42.73,9027475.00,10
bituminous,supercritical,33,1900,1449,42.46,9527175.00,10
bituminous,supercritical,33,2000,1526,42.22,10033450.00,10
bituminous,supercritical,33,2100,1602,41.99,10533150.00,10
bituminous,supercritical,33,2200,1678,41.79,11032850.00,10
bituminous,supercritical,33,2300,1755,41.6,11539125.00,10
bituminous,supercritical,33,2400,1831,41.42,12038825.00,10
bituminous,supercritical,33,2500,1907,41.25,12538525.00,10
bituminous,supercritical,37,100,76.35,93.06,502001.25,11
bituminous,supercritical,37,200,152.6,70.77,1003345.00,11
bituminous,supercritical,37,300,228.9,62.1,1505017.50,11
bituminous,supercritical,37,400,305.2,57.23,2006690.00,11
bituminous,supercritical,37,500,381.5,54.03,2508362.50,11
bituminous,supercritical,37,600,457.8,51.71,3010035.00,11
bituminous,supercritical,37,700,534,49.93,3511050.00,11
bituminous,supercritical,37,800,610.3,48.49,4012722.50,11
bituminous,supercritical,37,900,686.6,47.31,4514395.00,11
bituminous,supercritical,37,1000,762.9,46.3,5016067.50,11
bituminous,supercritical,37,1100,839.2,45.42,5517740.00,11
bituminous,supercritical,37,1200,915.4,44.65,6018755.00,11
bituminous,supercritical,37,1300,991.7,43.96,6520427.50,11
bituminous,supercritical,37,1400,1068,43.4,7022100.00,11
bituminous,supercritical,37,1500,1144,42.98,7521800.00,11
bituminous,supercritical,37,1600,1221,42.61,8028075.00,11
bituminous,supercritical,37,1700,1297,42.28,8527775.00,11
bituminous,supercritical,37,1800,1373,41.98,9027475.00,11
bituminous,supercritical,37,1900,1449,41.71,9527175.00,11
bituminous,supercritical,37,2000,1526,41.47,10033450.00,11
bituminous,supercritical,37,2100,1602,41.25,10533150.00,11
bituminous,supercritical,37,2200,1678,41.05,11032850.00,11
bituminous,supercritical,37,2300,1755,40.86,11539125.00,11
bituminous,supercritical,37,2400,1831,40.68,12038825.00,11
bituminous,supercritical,37,2500,1907,40.52,12538525.00,11
bituminous,supercritical,40,100,76.35,91.99,502001.25,12
bituminous,supercritical,40,200,152.6,69.86,1003345.00,12
bituminous,supercritical,40,300,228.9,61.27,1505017.50,12
bituminous,supercritical,40,400,305.2,56.47,2006690.00,12
bituminous,supercritical,40,500,381.5,53.3,2508362.50,12
bituminous,supercritical,40,600,457.8,51.01,3010035.00,12
bituminous,supercritical,40,700,534,49.25,3511050.00,12
bituminous,supercritical,40,800,610.3,47.84,4012722.50,12
bituminous,supercritical,40,900,686.6,46.67,4514395.00,12
bituminous,supercritical,40,1000,762.9,45.67,5016067.50,12
bituminous,supercritical,40,1100,839.2,44.81,5517740.00,12
bituminous,supercritical,40,1200,915.4,44.05,6018755.00,12
bituminous,supercritical,40,1300,991.7,43.36,6520427.50,12
bituminous,supercritical,40,1400,1068,42.81,7022100.00,12
bituminous,supercritical,40,1500,1144,42.4,7521800.00,12
bituminous,supercritical,40,1600,1221,42.03,8028075.00,12
bituminous,supercritical,40,1700,1297,41.71,8527775.00,12
bituminous,supercritical,40,1800,1373,41.42,9027475.00,12
bituminous,supercritical,40,1900,1449,41.15,9527175.00,12
bituminous,supercritical,40,2000,1526,40.91,10033450.00,12
bituminous,supercritical,40,2100,1602,40.7,10533150.00,12
bituminous,supercritical,40,2200,1678,40.49,11032850.00,12
bituminous,supercritical,40,2300,1755,40.31,11539125.00,12
bituminous,supercritical,40,2400,1831,40.13,12038825.00,12
