primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
lignite,supercritical,7,1400,1213,52,7975475.00,2
lignite,supercritical,7,1500,1300,51,8547500.00,2
lignite,supercritical,7,1600,1387,51,9119525.00,2
lignite,supercritical,7,1700,1473,50,9684975.00,2
lignite,supercritical,7,1800,1560,50,10257000.00,2
lignite,supercritical,7,1900,1647,50,10829025.00,2
lignite,supercritical,7,2000,1733,49,11394475.00,2
lignite,supercritical,7,2100,1820,49,11966500.00,2
lignite,supercritical,7,2200,1907,49,12538525.00,2
lignite,supercritical,7,2300,1993,48,13103975.00,2
lignite,supercritical,7,2400,2080,48,13676000.00,2
lignite,supercritical,7,2500,2167,48,14248025.00,2
lignite,supercritical,10,100,86.75,111,570381.25,3
lignite,supercritical,10,200,173.4,85,1140105.00,3
lignite,supercritical,10,300,260.1,75,1710157.50,3
lignite,supercritical,10,400,346.8,69,2280210.00,3
lignite,supercritical,10,500,433.4,65,2849605.00,3
lignite,supercritical,10,600,520.1,62,3419657.50,3
lignite,supercritical,10,700,606.8,60,3989710.00,3
lignite,supercritical,10,800,693.4,58,4559105.00,3
lignite,supercritical,10,900,780.1,56,5129157.50,3
lignite,supercritical,10,1000,866.8,55,5699210.00,3
lignite,supercritical,10,1100,953.4,54,6268605.00,3
lignite,supercritical,10,1200,1040,53,6838000.00,3
lignite,supercritical,10,1300,1127,52,7410025.00,3
lignite,supercritical,10,1400,1213,51,7975475.00,3
lignite,supercritical,10,1500,1300,51,8547500.00,3
lignite,supercritical,10,1600,1387,50,9119525.00,3
lignite,supercritical,10,1700,1473,50,9684975.00,3
lignite,supercritical,10,1800,1560,49,10257000.00,3
lignite,supercritical,10,1900,1647,49,10829025.00,3
lignite,supercritical,10,2000,1733,49,11394475.00,3
lignite,supercritical,10,2100,1820,48,11966500.00,3
lignite,supercritical,10,2200,1907,48,12538525.00,3
lignite,supercritical,10,2300,1993,48,13103975.00,3
lignite,supercritical,10,2400,2080,47,13676000.00,3
lignite,supercritical,10,2500,2167,47,14248025.00,3
lignite,supercritical,13,100,86.75,110,570381.25,4
lignite,supercritical,13,200,173.4,84,1140105.00,4
lignite,supercritical,13,300,260.1,74,1710157.50,4
lignite,supercritical,13,400,346.8,68,2280210.00,4
lignite,supercritical,13,500,433.4,64,2849605.00,4
lignite,supercritical,13,600,520.1,61,3419657.50,4
lignite,supercritical,13,700,606.8,59,3989710.00,4
lignite,supercritical,13,800,693.4,57,4559105.00,4
lignite,supercritical,13,900,780.1,56,5129157.50,4
lignite,supercritical,13,1000,866.8,54,5699210.00,4
lignite,supercritical,13,1100,953.4,53,6268605.00,4
lignite,supercritical,13,1200,1040,52,6838000.00,4
lignite,supercritical,13,1300,1127,51,7410025.00,4
lignite,supercritical,13,1400,1213,51,7975475.00,4
lignite,supercritical,13,1500,1300,50,8547500.00,4
lignite,supercritical,13,1600,1387,49,9119525.00,4
lignite,supercritical,13,1700,1473,49,9684975.00,4
lignite,supercritical,13,1800,1560,49,10257000.00,4
lignite,supercritical,13,1900,1647,48,10829025.00,4
lignite,supercritical,13,2000,1733,48,11394475.00,4
lignite,supercritical,13,2100,1820,48,11966500.00,4
lignite,supercritical,13,2200,1907,47,12538525.00,4
lignite,supercritical,13,2300,1993,47,13103975.00,4
lignite,supercritical,13,2400,2080,47,13676000.00,4
lignite,supercritical,13,2500,2167,46,14248025.00,4
lignite,supercritical,17,100,86.75,108,570381.25,5
lignite,supercritical,17,200,173.4,83,1140105.00,5
lignite,supercritical,17,300,260.1,73,1710157.50,5
lignite,supercritical,17,400,346.8,67,2280210.00,5
lignite,supercritical,17,500,433.4,63,2849605.00,5
lignite,supercritical,17,600,520.1,60,3419657.50,5
lignite,supercritical,17,700,606.8,58,3989710.00,5
lignite,supercritical,17,800,693.4,56,4559105.00,5
lignite,supercritical,17,900,780.1,55,5129157.50,5
lignite,supercritical,17,1000,866.8,53,5699210.00,5
lignite,supercritical,17,1100,953.4,52,6268605.00,5
lignite,supercritical,17,1200,1040,51,6838000.00,5
lignite,supercritical,17,1300,1127,50,7410025.00,5
lignite,supercritical,17,1400,1213,50,7975475.00,5
lignite,supercritical,17,1500,1300,49,8547500.00,5
lignite,supercritical,17,1600,1387,48,9119525.00,5
lignite,supercritical,17,1700,1473,48,9684975.00,5
lignite,supercritical,17,1800,1560,48,10257000.00,5
lignite,supercritical,17,1900,1647,47,10829025.00,5
lignite,supercritical,17,2000,1733,47,11394475.00,5
lignite,supercritical,17,2100,1820,47,11966500.00,5
lignite,supercritical,17,2200,1907,46,12538525.00,5
lignite,supercritical,17,2300,1993,46,13103975.00,5
lignite,supercritical,17,2400,2080,46,13676000.00,5
lignite,supercritical,17,2500,2167,46,14248025.00,5
lignite,supercritical,20,100,86.75,107,570381.25,6
lignite,supercritical,20,200,173.4,82,1140105.00,6
lignite,supercritical,20,300,260.1,71,1710157.50,6
lignite,supercritical,20,400,346.8,66,2280210.00,6
lignite,supercritical,20,500,433.4,62,2849605.00,6
lignite,supercritical,20,600,520.1,59,3419657.50,6
lignite,supercritical,20,700,606.8,57,3989710.00,6
lignite,supercritical,20,800,693.4,55,4559105.00,6
lignite,supercritical,20,900,780.1,54,5129157.50,6
lignite,supercritical,20,1000,866.8,53,5699210.00,6
lignite,supercritical,20,1100,953.4,51,6268605.00,6
lignite,supercritical,20,1200,1040,51,6838000.00,6
lignite,supercritical,20,1300,1127,50,7410025.00,6
lignite,supercritical,20,1400,1213,49,7975475.00,6
lignite,supercritical,20,1500,1300,48,8547500.00,6
lignite,supercritical,20,1600,1387,48,9119525.00,6
lignite,supercritical,20,1700,1473,47,9684975.00,6
lignite,supercritical,20,1800,1560,47,10257000.00,6
lignite,supercritical,20,1900,1647,47,10829025.00,6
lignite,supercritical,20,2000,1733,46,11394475.00,6
lignite,supercritical,20,2100,1820,46,11966500.00,6
lignite,supercritical,20,2200,1907,46,12538525.00,6
lignite,supercritical,20,2300,1993,45,13103975.00,6
lignite,supercritical,20,2400,2080,45,13676000.00,6
lignite,supercritical,20,2500,2167,45,14248025.00,6
lignite,supercritical,23,100,86.75,105,570381.25,7
lignite,supercritical,23,200,173.4,80,1140105.00,7
lignite,supercritical,23,300,260.1,70,1710157.50,7
lignite,supercritical,23,400,346.8,65,2280210.00,7
lignite,supercritical,23,500,433.4,61,2849605.00,7
lignite,supercritical,23,600,520.1,58,3419657.50,7
lignite,supercritical,23,700,606.8,56,3989710.00,7
lignite,supercritical,23,800,693.4,54,4559105.00,7
lignite,supercritical,23,900,780.1,53,5129157.50,7
lignite,supercritical,23,1000,866.8,52,5699210.00,7
lignite,supercritical,23,1100,953.4,51,6268605.00,7
lignite,supercritical,23,1200,1040,50,6838000.00,7
lignite,supercritical,23,1300,1127,49,7410025.00,7
lignite,supercritical,23,1400,1213,48,7975475.00,7
lignite,supercritical,23,1500,1300,48,8547500.00,7
lignite,supercritical,23,1600,1387,47,9119525.00,7
lignite,supercritical,23,1700,1473,47,9684975.00,7
lignite,supercritical,23,1800,1560,46,10257000.00,7
lignite,supercritical,23,1900,1647,46,10829025.00,7
lignite,supercritical,23,2000,1733,46,11394475.00,7
lignite,supercritical,23,2100,1820,45,11966500.00,7
lignite,supercritical,23,2200,1907,45,12538525.00,7
lignite,supercritical,23,2300,1993,45,13103975.00,7
lignite,supercritical,23,2400,2080,44,13676000.00,7
lignite,supercritical,23,2500,2167,44,14248025.00,7
lignite,supercritical,27,100,86.75,104,570381.25,8
lignite,supercritical,27,200,173.4,79,1140105.00,8
lignite,supercritical,27,300,260.1,69,1710157.50,8
lignite,supercritical,27,400,346.8,63,2280210.00,8
lignite,supercritical,27,500,433.4,60,2849605.00,8
lignite,supercritical,27,600,520.1,57,3419657.50,8
lignite,supercritical,27,700,606.8,55,3989710.00,8
lignite,supercritical,27,800,693.4,53,4559105.00,8
lignite,supercritical,27,900,780.1,52,5129157.50,8
lignite,supercritical,27,1000,866.8,51,5699210.00,8
lignite,supercritical,27,1100,953.4,50,6268605.00,8
lignite,supercritical,27,1200,1040,49,6838000.00,8
lignite,supercritical,27,1300,1127,48,7410025.00,8
lignite,supercritical,27,1400,1213,47,7975475.00,8
lignite,supercritical,27,1500,1300,47,8547500.00,8
lignite,supercritical,27,1600,1387,46,9119525.00,8
lignite,supercritical,27,1700,1473,46,9684975.00,8
lignite,supercritical,27,1800,1560,45,10257000.00,8
lignite,supercritical,27,1900,1647,45,10829025.00,8
lignite,supercritical,27,2000,1733,45,11394475.00,8
lignite,supercritical,27,2100,1820,44,11966500.00,8
lignite,supercritical,27,2200,1907,44,12538525.00,8
lignite,supercritical,27,2300,1993,44,13103975.00,8
lignite,supercritical,27,2400,2080,44,13676000.00,8
lignite,supercritical,27,2500,2167,43,14248025.00,8
lignite,supercritical,30,100,86.75,102,570381.25,9
lignite,supercritical,30,200,173.4,78,1140105.00,9
lignite,supercritical,30,300,260.1,68,1710157.50,9
lignite,supercritical,30,400,346.8,62,2280210.00,9
lignite,supercritical,30,500,433.4,59,2849605.00,9
lignite,supercritical,30,600,520.1,56,3419657.50,9
lignite,supercritical,30,700,606.8,54,3989710.00,9
lignite,supercritical,30,800,693.4,52,4559105.00,9
lignite,supercritical,30,900,780.1,51,5129157.50,9
lignite,supercritical,30,1000,866.8,50,5699210.00,9
lignite,supercritical,30,1100,953.4,49,6268605.00,9
lignite,supercritical,30,1200,1040,48,6838000.00,9
lignite,supercritical,30,1300,1127,47,7410025.00,9
lignite,supercritical,30,1400,1213,46,7975475.00,9
lignite,supercritical,30,1500,1300,46,8547500.00,9
lignite,supercritical,30,1600,1387,45,9119525.00,9
lignite,supercritical,30,1700,1473,45,9684975.00,9
lignite,supercritical,30,1800,1560,45,10257000.00,9
lignite,supercritical,30,1900,1647,44,10829025.00,9
lignite,supercritical,30,2000,1733,44,11394475.00,9
lignite,supercritical,30,2100,1820,44,11966500.00,9
lignite,supercritical,30,2200,1907,43,12538525.00,9
lignite,supercritical,30,2300,1993,43,13103975.00,9
lignite,supercritical,30,2400,2080,43,13676000.00,9
lignite,supercritical,30,2500,2167,43,14248025.00,9
lignite,supercritical,33,100,86.75,101,570381.25,10
lignite,supercritical,33,200,173.4,77,1140105.00,10
lignite,supercritical,33,300,260.1,67,1710157.50,10
lignite,supercritical,33,400,346.8,61,2280210.00,10
lignite,supercritical,33,500,433.4,58,2849605.00,10
lignite,supercritical,33,600,520.1,55,3419657.50,10
lignite,supercritical,33,700,606.8,53,3989710.00,10
lignite,supercritical,33,800,693.4,52,4559105.00,10
lignite,supercritical,33,900,780.1,50,5129157.50,10
lignite,supercritical,33,1000,866.8,49,5699210.00,10
lignite,supercritical,33,1100,953.4,48,6268605.00,10
lignite,supercritical,33,1200,1040,47,6838000.00,10
lignite,supercritical,33,1300,1127,46,7410025.00,10
lignite,supercritical,33,1400,1213,46,7975475.00,10
lignite,supercritical,33,1500,1300,45,8547500.00,10
lignite,supercritical,33,1600,1387,45,9119525.00,10
lignite,supercritical,33,1700,1473,44,9684975.00,10
lignite,supercritical,33,1800,1560,44,10257000.00,10
lignite,supercritical,33,1900,1647,43,10829025.00,10
lignite,supercritical,33,2000,1733,43,11394475.00,10
lignite,supercritical,33,2100,1820,43,11966500.00,10
lignite,supercritical,33,2200,1907,43,12538525.00,10
lignite,supercritical,33,2300,1993,42,13103975.00,10
lignite,supercritical,33,2400,2080,42,13676000.00,10
lignite,supercritical,33,2500,2167,42,14248025.00,10
lignite,supercritical,37,100,86.75,99,570381.25,11
lignite,supercritical,37,200,173.4,75,1140105.00,11
lignite,supercritical,37,300,260.1,66,1710157.50,11
lignite,supercritical,37,400,346.8,60,2280210.00,11
lignite,supercritical,37,500,433.4,57,2849605.00,11
lignite,supercritical,37,600,520.1,54,3419657.50,11
lignite,supercritical,37,700,606.8,52,3989710.00,11
lignite,supercritical,37,800,693.4,50,4559105.00,11
lignite,supercritical,37,900,780.1,49,5129157.50,11
lignite,supercritical,37,1000,866.8,48,5699210.00,11
lignite,supercritical,37,1100,953.4,47,6268605.00,11
lignite,supercritical,37,1200,1040,46,6838000.00,11
lignite,supercritical,37,1300,1127,45,7410025.00,11
lignite,supercritical,37,1400,1213,45,7975475.00,11
lignite,supercritical,37,1500,1300,44,8547500.00,11
lignite,supercritical,37,1600,1387,44,9119525.00,11
lignite,supercritical,37,1700,1473,43,9684975.00,11
lignite,supercritical,37,1800,1560,43,10257000.00,11
lignite,supercritical,37,1900,1647,43,10829025.00,11
lignite,supercritical,37,2000,1733,42,11394475.00,11
lignite,supercritical,37,2100,1820,42,11966500.00,11
lignite,supercritical,37,2200,1907,42,12538525.00,11
lignite,supercritical,37,2300,1993,41,13103975.00,11
lignite,supercritical,37,2400,2080,41,13676000.00,11
lignite,supercritical,37,2500,2167,41,14248025.00,11
lignite,supercritical,40,100,86.75,98,570381.25,12
lignite,supercritical,40,200,173.4,74,1140105.00,12
lignite,supercritical,40,300,260.1,64,1710157.50,12
lignite,supercritical,40,400,346.8,59,2280210.00,12
lignite,supercritical,40,500,433.4,56,2849605.00,12
lignite,supercritical,40,600,520.1,53,3419657.50,12
lignite,supercritical,40,700,606.8,51,3989710.00,12
lignite,supercritical,40,800,693.4,50,4559105.00,12
lignite,supercritical,40,900,780.1,48,5129157.50,12
lignite,supercritical,40,1000,866.8,47,5699210.00,12
lignite,supercritical,40,1100,953.4,46,6268605.00,12
lignite,supercritical,40,1200,1040,45,6838000.00,12
lignite,supercritical,40,1300,1127,45,7410025.00,12
lignite,supercritical,40,1400,1213,44,7975475.00,12
lignite,supercritical,40,1500,1300,43,8547500.00,12
lignite,supercritical,40,1600,1387,43,9119525.00,12
lignite,supercritical,40,1700,1473,43,9684975.00,12
lignite,supercritical,40,1800,1560,42,10257000.00,12
lignite,supercritical,40,1900,1647,42,10829025.00,12
lignite,supercritical,40,2000,1733,42,11394475.00,12
lignite,supercritical,40,2100,1820,41,11966500.00,12
lignite,supercritical,40,2200,1907,41,12538525.00,12
lignite,supercritical,40,2300,1993,41,13103975.00,12
lignite,supercritical,40,2400,2080,41,13676000.00,12
lignite,supercritical,40,2500,2167,40,14248025.00,12
lignite,supercritical,43,100,86.75,96,570381.25,13
lignite,supercritical,43,200,173.4,73,1140105.00,13
lignite,supercritical,43,300,260.1,63,1710157.50,13
lignite,supercritical,43,400,346.8,58,2280210.00,13
lignite,supercritical,43,500,433.4,55,2849605.00,13
lignite,supercritical,43,600,520.1,52,3419657.50,13
lignite,supercritical,43,700,606.8,50,3989710.00,13
lignite,supercritical,43,800,693.4,49,4559105.00,13
lignite,supercritical,43,900,780.1,48,5129157.50,13
lignite,supercritical,43,1000,866.8,46,5699210.00,13
lignite,supercritical,43,1100,953.4,45,6268605.00,13
lignite,supercritical,43,1200,1040,45,6838000.00,13
lignite,supercritical,43,1300,1127,44,7410025.00,13
lignite,supercritical,43,1400,1213,43,7975475.00,13
lignite,supercritical,43,1500,1300,43,8547500.00,13
lignite,supercritical,43,1600,1387,42,9119525.00,13
lignite,supercritical,43,1700,1473,42,9684975.00,13
lignite,supercritical,43,1800,1560,41,10257000.00,13
lignite,supercritical,43,1900,1647,41,10829025.00,13
lignite,supercritical,43,2000,1733,41,11394475.00,13
lignite,supercritical,43,2100,1820,41,11966500.00,13
lignite,supercritical,43,2200,1907,40,12538525.00,13
lignite,supercritical,43,2300,1993,40,13103975.00,13
lignite,supercritical,43,2400,2080,40,13676000.00,13
lignite,supercritical,43,2500,2167,40,14248025.00,13
lignite,supercritical,47,100,86.75,94,570381.25,14
lignite,supercritical,47,200,173.4,71,1140105.00,14
lignite,supercritical,47,300,260.1,62,1710157.50,14
lignite,supercritical,47,400,346.8,57,2280210.00,14
lignite,supercritical,47,500,433.4,54,2849605.00,14
lignite,supercritical,47,600,520.1,51,3419657.50,14
lignite,supercritical,47,700,606.8,49,3989710.00,14
lignite,supercritical,47,800,693.4,48,4559105.00,14
lignite,supercritical,47,900,780.1,46,5129157.50,14
lignite,supercritical,47,1000,866.8,45,5699210.00,14
lignite,supercritical,47,1100,953.4,44,6268605.00,14
lignite,supercritical,47,1200,1040,44,6838000.00,14
lignite,supercritical,47,1300,1127,43,7410025.00,14
lignite,supercritical,47,1400,1213,42,7975475.00,14
lignite,supercritical,47,1500,1300,42,8547500.00,14
lignite,supercritical,47,1600,1387,41,9119525.00,14
lignite,supercritical,47,1700,1473,41,9684975.00,14
lignite,supercritical,47,1800,1560,41,10257000.00,14
lignite,supercritical,47,1900,1647,40,10829025.00,14
lignite,supercritical,47,2000,1733,40,11394475.00,14
lignite,supercritical,47,2100,1820,40,11966500.00,14
lignite,supercritical,47,2200,1907,39,12538525.00,14
lignite,supercritical,47,2300,1993,39,13103975.00,14
lignite,supercritical,47,2400,2080,39,13676000.00,14
lignite,supercritical,47,2500,2167,39,14248025.00,14
lignite,supercritical,50,100,86.75,93,570381.25,15
lignite,supercritical,50,200,173.4,70,1140105.00,15
lignite,supercritical,50,300,260.1,61,1710157.50,15
lignite,supercritical,50,400,346.8,56,2280210.00,15
lignite,supercritical,50,500,433.4,53,2849605.00,15
lignite,supercritical,50,600,520.1,50,3419657.50,15
lignite,supercritical,50,700,606.8,48,3989710.00,15
lignite,supercritical,50,800,693.4,47,4559105.00,15
lignite,supercritical,50,900,780.1,46,5129157.50,15
lignite,supercritical,50,1000,866.8,45,5699210.00,15
lignite,supercritical,50,1100,953.4,44,6268605.00,15
lignite,supercritical,50,1200,1040,43,6838000.00,15
lignite,supercritical,50,1300,1127,42,7410025.00,15
lignite,supercritical,50,1400,1213,42,7975475.00,15
lignite,supercritical,50,1500,1300,41,8547500.00,15
lignite,supercritical,50,1600,1387,41,9119525.00,15
lignite,supercritical,50,1700,1473,40,9684975.00,15
lignite,supercritical,50,1800,1560,40,10257000.00,15
lignite,supercritical,50,1900,1647,40,10829025.00,15
lignite,supercritical,50,2000,1733,39,11394475.00,15
lignite,supercritical,50,2100,1820,39,11966500.00,15
lignite,supercritical,50,2200,1907,39,12538525.00,15
lignite,supercritical,50,2300,1993,39,13103975.00,15
lignite,supercritical,50,2400,2080,38,13676000.00,15
lignite,supercritical,50,2500,2167,38,14248025.00,15
lignite,supercritical,53,100,86.75,92,570381.25,16
lignite,supercritical,53,200,173.4,69,1140105.00,16
lignite,supercritical,53,300,260.1,60,1710157.50,16
lignite,supercritical,53,400,346.8,55,2280210.00,16
lignite,supercritical,53,500,433.4,52,2849605.00,16
lignite,supercritical,53,600,520.1,49,3419657.50,16
lignite,supercritical,53,700,606.8,47,3989710.00,16
lignite,supercritical,53,800,693.4,46,4559105.00,16
lignite,supercritical,53,900,780.1,45,5129157.50,16
lignite,supercritical,53,1000,866.8,44,5699210.00,16
lignite,supercritical,53,1100,953.4,43,6268605.00,16
lignite,supercritical,53,1200,1040,42,6838000.00,16
lignite,supercritical,53,1300,1127,41,7410025.00,16
lignite,supercritical,53,1400,1213,41,7975475.00,16
lignite,supercritical,53,1500,1300,40,8547500.00,16
lignite,supercritical,53,1600,1387,40,9119525.00,16
lignite,supercritical,53,1700,1473,39,9684975.00,16
lignite,supercritical,53,1800,1560,39,10257000.00,16
lignite,supercritical,53,1900,1647,39,10829025.00,16
lignite,supercritical,53,2000,1733,39,11394475.00,16
lignite,supercritical,53,2100,1820,38,11966500.00,16
lignite,supercritical,53,2200,1907,38,12538525.00,16
lignite,supercritical,53,2300,1993,38,13103975.00,16
lignite,supercritical,53,2400,2080,38,13676000.00,16
lignite,supercritical,53,2500,2167,37,14248025.00,16
lignite,supercritical,57,100,86.75,90,570381.25,17
lignite,supercritical,57,200,173.4,67,1140105.00,17
lignite,supercritical,57,300,260.1,59,1710157.50,17
lignite,supercritical,57,400,346.8,54,2280210.00,17
lignite,supercritical,57,500,433.4,50,2849605.00,17
lignite,supercritical,57,600,520.1,48,3419657.50,17
lignite,supercritical,57,700,606.8,46,3989710.00,17
lignite,supercritical,57,800,693.4,45,4559105.00,17
lignite,supercritical,57,900,780.1,44,5129157.50,17
lignite,supercritical,57,1000,866.8,43,5699210.00,17
lignite,supercritical,57,1100,953.4,42,6268605.00,17
lignite,supercritical,57,1200,1040,41,6838000.00,17
lignite,supercritical,57,1300,1127,40,7410025.00,17
lignite,supercritical,57,1400,1213,40,7975475.00,17
lignite,supercritical,57,1500,1300,39,8547500.00,17
lignite,supercritical,57,1600,1387,39,9119525.00,17
lignite,supercritical,57,1700,1473,38,9684975.00,17
lignite,supercritical,57,1800,1560,38,10257000.00,17
lignite,supercritical,57,1900,1647,38,10829025.00,17
lignite,supercritical,57,2000,1733,38,11394475.00,17
lignite,supercritical,57,2100,1820,37,11966500.00,17
lignite,supercritical,57,2200,1907,37,12538525.00,17
lignite,supercritical,57,2300,1993,37,13103975.00,17
lignite,supercritical,57,2400,2080,37,13676000.00,17
lignite,supercritical,57,2500,2167,37,14248025.00,17
lignite,supercritical,60,100,86.75,88,570381.25,18
lignite,supercritical,60,200,173.4,66,1140105.00,18
lignite,supercritical,60,300,260.1,57,1710157.50,18
lignite,supercritical,60,400,346.8,53,2280210.00,18
lignite,supercritical,60,500,433.4,50,2849605.00,18
lignite,supercritical,60,600,520.1,47,3419657.50,18
lignite,supercritical,60,700,606.8,45,3989710.00,18
lignite,supercritical,60,800,693.4,44,4559105.00,18
lignite,supercritical,60,900,780.1,43,5129157.50,18
lignite,supercritical,60,1000,866.8,42,5699210.00,18
lignite,supercritical,60,1100,953.4,41,6268605.00,18
lignite,supercritical,60,1200,1040,40,6838000.00,18
lignite,supercritical,60,1300,1127,40,7410025.00,18
lignite,supercritical,60,1400,1213,39,7975475.00,18
lignite,supercritical,60,1500,1300,39,8547500.00,18
lignite,supercritical,60,1600,1387,38,9119525.00,18
lignite,supercritical,60,1700,1473,38,9684975.00,18
lignite,supercritical,60,1800,1560,37,10257000.00,18
lignite,supercritical,60,1900,1647,37,10829025.00,18
lignite,supercritical,60,2000,1733,37,11394475.00,18
lignite,supercritical,60,2100,1820,37,11966500.00,18
lignite,supercritical,60,2200,1907,36,12538525.00,18
lignite,supercritical,60,2300,1993,36,13103975.00,18
lignite,supercritical,60,2400,2080,36,13676000.00,18
lignite,supercritical,60,2500,2167,36,14248025.00,18
lignite,supercritical,63,100,86.75,87,570381.25,19
lignite,supercritical,63,200,173.4,65,1140105.00,19
lignite,supercritical,63,300,260.1,56,1710157.50,19
lignite,supercritical,63,400,346.8,52,2280210.00,19
lignite,supercritical,63,500,433.4,49,2849605.00,19
lignite,supercritical,63,600,520.1,46,3419657.50,19
lignite,supercritical,63,700,606.8,45,3989710.00,19
lignite,supercritical,63,800,693.4,43,4559105.00,19
lignite,supercritical,63,900,780.1,42,5129157.50,19
lignite,supercritical,63,1000,866.8,41,5699210.00,19
lignite,supercritical,63,1100,953.4,40,6268605.00,19
lignite,supercritical,63,1200,1040,40,6838000.00,19
lignite,supercritical,63,1300,1127,39,7410025.00,19
lignite,supercritical,63,1400,1213,38,7975475.00,19
lignite,supercritical,63,1500,1300,38,8547500.00,19
lignite,supercritical,63,1600,1387,37,9119525.00,19
lignite,supercritical,63,1700,1473,37,9684975.00,19
lignite,supercritical,63,1800,1560,37,10257000.00,19
lignite,supercritical,63,1900,1647,36,10829025.00,19
lignite,supercritical,63,2000,1733,36,11394475.00,19
lignite,supercritical,63,2100,1820,36,11966500.00,19
lignite,supercritical,63,2200,1907,36,12538525.00,19
lignite,supercritical,63,2300,1993,36,13103975.00,19
lignite,supercritical,63,2400,2080,35,13676000.00,19
lignite,supercritical,63,2500,2167,35,14248025.00,19
lignite,supercritical,67,100,86.75,85,570381.25,20
lignite,supercritical,67,200,173.4,63,1140105.00,20
lignite,supercritical,67,300,260.1,55,1710157.50,20
lignite,supercritical,67,400,346.8,50,2280210.00,20
lignite,supercritical,67,500,433.4,47,2849605.00,20
lignite,supercritical,67,600,520.1,45,3419657.50,20
lignite,supercritical,67,700,606.8,43,3989710.00,20
lignite,supercritical,67,800,693.4,42,4559105.00,20
lignite,supercritical,67,900,780.1,41,5129157.50,20
lignite,supercritical,67,1000,866.8,40,5699210.00,20
lignite,supercritical,67,1100,953.4,39,6268605.00,20
lignite,supercritical,67,1200,1040,39,6838000.00,20
lignite,supercritical,67,1300,1127,38,7410025.00,20
lignite,supercritical,67,1400,1213,37,7975475.00,20
lignite,supercritical,67,1500,1300,37,8547500.00,20
lignite,supercritical,67,1600,1387,36,9119525.00,20
lignite,supercritical,67,1700,1473,36,9684975.00,20
lignite,supercritical,67,1800,1560,36,10257000.00,20
lignite,supercritical,67,1900,1647,36,10829025.00,20
lignite,supercritical,67,2000,1733,35,11394475.00,20
lignite,supercritical,67,2100,1820,35,11966500.00,20
lignite,supercritical,67,2200,1907,35,12538525.00,20
lignite,supercritical,67,2300,1993,35,13103975.00,20
lignite,supercritical,67,2400,2080,34,13676000.00,20
lignite,supercritical,67,2500,2167,34,14248025.00,20
lignite,supercritical,70,100,86.75,84,570381.25,21
lignite,supercritical,70,200,173.4,62,1140105.00,21
lignite,supercritical,70,300,260.1,54,1710157.50,21
lignite,supercritical,70,400,346.8,49,2280210.00,21
lignite,supercritical,70,500,433.4,46,2849605.00,21
lignite,supercritical,70,600,520.1,44,3419657.50,21
lignite,supercritical,70,700,606.8,43,3989710.00,21
lignite,supercritical,70,800,693.4,41,4559105.00,21
lignite,supercritical,70,900,780.1,40,5129157.50,21
lignite,supercritical,70,1000,866.8,39,5699210.00,21
lignite,supercritical,70,1100,953.4,38,6268605.00,21
lignite,supercritical,70,1200,1040,38,6838000.00,21
lignite,supercritical,70,1300,1127,37,7410025.00,21
