primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
anthracite,supercritical,27,200,121.1,74.86,796232.50,8
anthracite,supercritical,27,300,181.6,66.75,1194020.00,8
anthracite,supercritical,27,400,242.2,62.18,1592465.00,8
anthracite,supercritical,27,500,302.7,59.16,1990252.50,8
anthracite,supercritical,27,600,363.2,56.96,2388040.00,8
anthracite,supercritical,27,700,423.7,55.27,2785827.50,8
anthracite,supercritical,27,800,484.3,53.91,3184272.50,8
anthracite,supercritical,27,900,544.8,52.78,3582060.00,8
anthracite,supercritical,27,1000,605.3,51.83,3979847.50,8
anthracite,supercritical,27,1100,665.8,51,4377635.00,8
anthracite,supercritical,27,1200,726.4,50.27,4776080.00,8
anthracite,supercritical,27,1300,786.9,49.62,5173867.50,8
anthracite,supercritical,27,1400,847.4,49.03,5571655.00,8
anthracite,supercritical,27,1500,907.9,48.5,5969442.50,8
anthracite,supercritical,27,1600,968.5,48.13,6367887.50,8
anthracite,supercritical,27,1700,1029,47.8,6765675.00,8
anthracite,supercritical,27,1800,1090,47.5,7166750.00,8
anthracite,supercritical,27,1900,1150,47.24,7561250.00,8
anthracite,supercritical,27,2000,1211,47,7962325.00,8
anthracite,supercritical,27,2100,1271,46.78,8356825.00,8
anthracite,supercritical,27,2200,1332,46.58,8757900.00,8
anthracite,supercritical,27,2300,1392,46.4,9152400.00,8
anthracite,supercritical,27,2400,1453,46.24,9553475.00,8
anthracite,supercritical,27,2500,1513,46.09,9947975.00,8
anthracite,supercritical,30,100,60.58,94.46,398313.50,9
anthracite,supercritical,30,200,121.1,73.91,796232.50,9
anthracite,supercritical,30,300,181.6,65.89,1194020.00,9
anthracite,supercritical,30,400,242.2,61.37,1592465.00,9
anthracite,supercritical,30,500,302.7,58.39,1990252.50,9
anthracite,supercritical,30,600,363.2,56.22,2388040.00,9
anthracite,supercritical,30,700,423.7,54.55,2785827.50,9
anthracite,supercritical,30,800,484.3,53.21,3184272.50,9
anthracite,supercritical,30,900,544.8,52.1,3582060.00,9
anthracite,supercritical,30,1000,605.3,51.16,3979847.50,9
anthracite,supercritical,30,1100,665.8,50.35,4377635.00,9
anthracite,supercritical,30,1200,726.4,49.63,4776080.00,9
anthracite,supercritical,30,1300,786.9,48.99,5173867.50,9
anthracite,supercritical,30,1400,847.4,48.41,5571655.00,9
anthracite,supercritical,30,1500,907.9,47.88,5969442.50,9
anthracite,supercritical,30,1600,968.5,47.52,6367887.50,9
anthracite,supercritical,30,1700,1029,47.19,6765675.00,9
anthracite,supercritical,30,1800,1090,46.9,7166750.00,9
anthracite,supercritical,30,1900,1150,46.64,7561250.00,9
anthracite,supercritical,30,2000,1211,46.41,7962325.00,9
anthracite,supercritical,30,2100,1271,46.2,8356825.00,9
anthracite,supercritical,30,2200,1332,46,8757900.00,9
anthracite,supercritical,30,2300,1392,45.82,9152400.00,9
anthracite,supercritical,30,2400,1453,45.66,9553475.00,9
anthracite,supercritical,30,2500,1513,45.51,9947975.00,9
anthracite,supercritical,33,100,60.58,93.35,398313.50,10
anthracite,supercritical,33,200,121.1,72.97,796232.50,10
anthracite,supercritical,33,300,181.6,65.03,1194020.00,10
anthracite,supercritical,33,400,242.2,60.57,1592465.00,10
anthracite,supercritical,33,500,302.7,57.62,1990252.50,10
anthracite,supercritical,33,600,363.2,55.48,2388040.00,10
anthracite,supercritical,33,700,423.7,53.84,2785827.50,10
anthracite,supercritical,33,800,484.3,52.52,3184272.50,10
anthracite,supercritical,33,900,544.8,51.43,3582060.00,10
anthracite,supercritical,33,1000,605.3,50.5,3979847.50,10
anthracite,supercritical,33,1100,665.8,49.69,4377635.00,10
anthracite,supercritical,33,1200,726.4,48.99,4776080.00,10
anthracite,supercritical,33,1300,786.9,48.36,5173867.50,10
anthracite,supercritical,33,1400,847.4,47.79,5571655.00,10
anthracite,supercritical,33,1500,907.9,47.27,5969442.50,10
