year,coal_power_capacity_GW,coal_power1_capacity_GW,coal_power2_capacity_GW,coal_power_annual_emission_Gt,coal_power_annual_emission1_Gt,coal_power_annual_emission2_Gt,coal_power_lock_emission_Gt,coal_power_lock_emission1_Gt,coal_power_lock_emission2_Gt,gas_power_capacity_GW,gas_power1_capacity_GW,gas_power2_capacity_GW,gas_power_annual_emission_Gt,gas_power_annual_emission1_Gt,gas_power_annual_emission2_Gt,gas_power_lock_emission_Gt,gas_power_lock_emission1_Gt,gas_power_lock_emission2_Gt,oil_power_capacity_GW,oil_power1_capacity_GW,oil_power2_capacity_GW,oil_power_annual_emission_Gt,oil_power_annual_emission1_Gt,oil_power_annual_emission2_Gt,oil_power_lock_emission_Gt,oil_power_lock_emission1_Gt,oil_power_lock_emission2_Gt
2015,2041.000000551155,2041.000000551155,0.0,10.772314378086262,10.772314378086262,0.0,204.39195806973544,204.39195806973544,0.0,1615.1000010744735,1615.1000010744735,0.0,3.9102187047422676,3.9102187047422676,0.0,66.15519900684775,66.15519900684775,0.0,388.4000001575943,388.4000001575943,0.0,0.939577210231582,0.939577210231582,0.0,11.897061387341166,11.897061387341166,0.0
2016,2037.135779132868,2028.8856418544995,8.250137278368536,10.745395471248626,10.708339603631618,0.03705586761700834,195.77887928114535,195.5935999430603,0.1852793380850417,1615.1000010744735,1598.4200901029913,16.67991097148235,3.9033920815446774,3.870376493536508,0.033015588008169415,63.5353272133949,63.370249273354055,0.16507794004084708,388.4000001575944,378.281258598691,10.118741558903347,0.9359994519598771,0.9157759327971039,0.020223519162773207,11.51801316553993,11.416895569726064,0.10111759581386605
2017,2037.135779132868,1991.7778230886788,45.357956044189216,10.717358945796441,10.51031760666535,0.20704133913109182,188.06440875800934,186.8592165908398,1.2051921671695427,1615.1000010744738,1567.818652085885,47.28134898858873,3.890863146270204,3.796385701331143,0.09447744493906095,61.14363280489094,60.60978372326475,0.5338490816261963,388.4000001575944,372.4131021289597,15.98689802863469,0.9336783452967813,0.9015947956151342,0.03208354968164707,11.132808808472557,10.960531029545448,0.1722777789271092
2018,2036.504835737379,1982.249841306995,54.254994430383995,10.706950649568258,10.459923292931489,0.24702735663676859,179.80794952529484,178.32285523558556,1.4850942897092796,1615.100001074474,1554.202829489654,60.897171584819894,3.885046537429368,3.7637708518800848,0.12127568554928342,58.64474573127829,57.923308965380535,0.7214367658977533,388.4000001575944,366.7679564194157,21.632043738178623,0.9313340943324251,0.8879792074365569,0.04335488689586815,10.769524765973452,10.518347626546795,0.2511771394266569
2019,2036.5048357373792,1958.8582900532247,77.64654568415439,10.690209748980205,10.332794117517343,0.3574156314628619,172.20508868238326,169.83688819406524,2.3682004883180268,1615.1000010744738,1533.7135874990086,81.3864135754651,3.8777612924743874,3.715590356844192,0.16217093563019544,56.318047823492726,55.26944905694768,1.0485987665450496,388.4000001575943,362.23340429560506,26.166595861989265,0.9296162182921582,0.8772766778396281,0.05233954045253011,10.41283417960668,10.089779811726727,0.3230543678799526
2020,2033.8791782997314,1908.8455920718873,125.03358622784415,10.636996794801112,10.064443669371816,0.572553125429297,165.5115541961503,161.20711626213438,4.30443793401594,1615.100001074474,1521.8657791147043,93.23422195976971,3.871132532259377,3.6852263178726097,0.18590621438676705,53.78945264986793,52.52723637451374,1.2622162753541941,388.4000001575943,359.48145151489246,28.91854864270188,0.92784704771965,0.8700100174836702,0.05783703023597974,10.032252824498745,9.659721048567745,0.37253177593099934
2021,2031.8783266759044,1879.5680999983315,152.31022667757293,10.603091282033418,9.909460732468746,0.6936305495646724,158.2496985911081,152.73448641573842,5.515212175369693,1615.1000010744738,1491.6475282415372,123.45247283293665,3.8581623968922396,3.612173020737914,0.24598937615432576,51.69152200543155,49.82847411240177,1.863047893029781,388.40000015759426,356.4856736363749,31.9143265212194,0.9262223834930134,0.862552013320104,0.06367037017290948,9.787722481980461,9.356857306680165,0.4308651753002967
2022,2029.727718059374,1832.0570803049445,197.67063775442944,10.553383596563412,9.648047141506593,0.9053364550568197,152.23332813809054,144.38935100230722,7.843977135783317,1615.1000010744735,1475.0746842661554,140.02531680831825,3.8492118346592816,3.570201057903059,0.2790107767562222,49.44915525250306,47.222871952852415,2.226283299650643,388.4000001575943,349.73736803310396,38.66263212449038,0.923454161520958,0.8464323823000297,0.07702177922092832,9.49137445391918,8.913643779090677,0.5777306748285038
2023,2024.1817992640058,1753.0737693334604,271.1080299305455,10.463018761086522,9.218035970960653,1.2449827901258697,148.1879789347619,136.26824577814997,11.919733156611917,1615.1000010744738,1423.5289695249758,191.57103154949797,3.8269531623701663,3.445005030580843,0.38194813178932335,48.10456602159708,44.64303446154922,3.461531560047856,388.4000001575943,343.531721946289,44.86827821130533,0.9196767788581999,0.830336012684018,0.08934076617418185,9.223636661292916,8.49807814302537,0.7255585182675462
2024,2022.6977320166397,1733.3954549889393,289.3022770277004,10.43384890334231,9.106572977284072,1.3272759260582385,141.57938070983988,128.58983678610718,12.989543923732711,1615.1000010744738,1390.8157758874088,224.28422518706486,3.809283143258582,3.3597186686042053,0.4495644746543769,46.470981017657294,42.130437000363735,4.340544017293556,388.4000001575943,330.2492010695269,58.15079908806738,0.9145244863193057,0.7988764481132707,0.11564803820603495,9.12952848232873,8.061975427647093,1.0675530546816365
