year,coal_power_capacity_GW,coal_power_capacity_existing,coal_power_capacity_new,coal_annual_emission,coal_power_annual_emission_existing,coal_power_annual_emission_new,coal_lock_emission,coal_power_lock_emission_existing,coal_power_lock_emission_new,gas_power_capacity_GW,gas_power_capacity_existing,gas_power_capacity_new,gas_annual_emission,gas_power_annual_emission_existing,gas_power_annual_emission_new,gas_lock_emission,gas_power_lock_emission_existing,gas_power_lock_emission_new,oil_power_capacity_GW,oil_power_capacity_existing,oil_power_capacity_new,oil_annual_emission,oil_power_annual_emission_existing,oil_power_annual_emission_new,oil_lock_emission,oil_power_lock_emission_existing,oil_power_lock_emission_new,coal_power_capacity_new1,coal_power_annual_emission_new1,coal_power_annual_emission_new1,coal_power_capacity_new2,coal_power_annual_emission_new2,coal_power_annual_emission_new2,gas_power_capacity_new1,gas_power_annual_emission_new1,gas_power_annual_emission_new1,gas_power_capacity_new2,gas_power_annual_emission_new2,gas_power_annual_emission_new2,oil_power_capacity_new1,oil_power_annual_emission_new1,oil_power_annual_emission_new1,oil_power_capacity_new2,oil_power_annual_emission_new2,oil_power_annual_emission_new2
2029,2147.5,1598.729548,37.09,11.043276526925737,8.161267827,0.19478780305090584,116.73441898471323,91.72906257,3.5061804549163047,1822.7,1262.777736,43.37,4.358399980041709,3.0453232389999996,0.10170581726104856,44.391384815312406,32.05827289,1.8307047106988745,331.9,301.8747987,4.98,0.821127425430549,0.728993938,0.011804084574328109,7.693383553887875,6.821337251,0.21247352233790603,0.0,0.0,0.0,37.09,0.19478780305090584,0.19478780305090584,0.0,0.0,0.0,43.37,0.10170581726104856,0.10170581726104856,0.0,0.0,0.0,4.98,0.011804084574328109,0.011804084574328109
2030,2145.5,1555.922371,40.81,11.018840181649043,7.9225071289999995,0.21432435272330727,112.84373992463375,84.50458816,4.072162701742838,1845.5,1211.978673,73.6,4.39747611996477,2.9118020039999997,0.1725973749230614,44.96345923206917,29.705727000000003,3.2793501235381686,324.3,294.5228773,0.0,0.7591640024305489,0.667030515,0.0,7.000836499186752,6.153678919,0.0,0.0,0.0,0.0,40.81,0.21432435272330727,0.21432435272330727,0.0,0.0,0.0,73.6,0.1725973749230614,0.1725973749230614,0.0,0.0,0.0,0.0,0.0,0.0
2031,2142.2,1494.104648,58.52,10.861134189742842,7.457468102999999,0.30733303409379914,111.12552297714385,77.47988195,6.146660681875981,1872.1,1190.854073,47.72,4.4343549779012985,2.836773977,0.11190688493652841,44.45685257092987,27.39769621,2.238137698730569,321.9,291.68469369999997,0.44,0.7430704165977585,0.6498939979999999,0.0010429311672097124,6.587833218829823,5.7447057379999995,0.020858623344194253,0.0,0.0,0.0,58.52,0.30733303409379914,0.30733303409379914,0.0,0.0,0.0,47.72,0.11190688493652841,0.11190688493652841,0.0,0.0,0.0,0.44,0.0010429311672097124,0.0010429311672097124
2032,2143.0,1458.2231179999999,36.68,10.817435443921253,7.221134776,0.19263458117840995,107.41874766547767,70.72161837,4.045326204746608,1895.5,1165.687694,48.57,4.478339364912346,2.766858167,0.11390019701104746,44.13496933582373,25.17657585,2.391904137231997,317.6,284.9899107,2.39,0.7176901890741931,0.6188487579999999,0.005665012476434575,6.229287229550223,5.292604675,0.11896526200512608,0.0,0.0,0.0,36.68,0.19263458117840995,0.19263458117840995,0.0,0.0,0.0,48.57,0.11390019701104746,0.11390019701104746,0.0,0.0,0.0,2.39,0.005665012476434575,0.005665012476434575
2033,2143.9,1364.73793,94.39,10.641927840055116,6.549913482999999,0.4957136891338636,110.6570384248912,64.14917906,10.905701160944998,1917.3,1103.5437550000001,83.94,4.481268089953674,2.5729414619999997,0.19684543004132848,45.62661262096404,22.89008429,4.3305994609092275,315.2,261.00436,21.59,0.698406083210688,0.548389916,0.05117473613649475,6.845724784718252,4.811582355,1.1258441950028844,0.0,0.0,0.0,94.39,0.4957136891338636,0.4957136891338636,0.0,0.0,0.0,83.94,0.19684543004132848,0.19684543004132848,0.0,0.0,0.0,21.59,0.05117473613649475,0.05117473613649475
2034,2146.6,1303.6370769999999,63.8,10.659358661458132,6.232281974,0.33506233040301403,111.08142381360545,58.23474447,7.706433599269321,1946.0,1056.73012,75.51,4.439904196361832,2.354501104,0.1770764644081572,46.687238290059994,20.53868088,4.072758681387619,310.6,252.8644673,3.54,0.6555561485105115,0.497149126,0.008390855299823596,6.5426478499042675,4.372046173,0.1929896718959427,0.0,0.0,0.0,63.8,0.33506233040301403,0.33506233040301403,0.0,0.0,0.0,75.51,0.1770764644081572,0.1770764644081572,0.0,0.0,0.0,3.5399999999999996,0.008390855299823596,0.008390855299823596
2035,2150.0,1251.778194,55.26,10.634795446785255,5.917506465,0.2902122943271247,110.99416045691963,52.74266051,6.965095063850991,1977.7,1028.9110150000001,59.52,4.448336378038743,2.2233545390000002,0.13957874667691056,47.132355010979495,18.39645625,3.3498899202458543,307.0,248.96326569999997,0.3,0.6069552959427,0.447837184,0.0007110894321884402,5.973496807769465,3.8471841510000004,0.017066146372522566,0.0,0.0,0.0,55.26,0.2902122943271247,0.2902122943271247,0.0,0.0,0.0,59.52,0.13957874667691056,0.13957874667691056,0.0,0.0,0.0,0.3,0.0007110894321884402,0.0007110894321884402
2036,2151.2,1206.266798,46.71,10.550190351429844,5.587591628999999,0.24530974064458913,110.08333082590127,47.433489200000004,6.132743516114727,2004.7,1004.327869,51.58,4.365304695866616,2.01936399,0.12095886682787375,47.03888999434385,16.12531538,3.0239716706968447,304.0,242.39188199999998,3.57,0.5925881691857424,0.425008093,0.00846196424304244,5.773057521678886,3.4969775789999997,0.21154910607606103,0.0,0.0,0.0,46.71,0.24530974064458913,0.24530974064458913,0.0,0.0,0.0,51.58,0.12095886682787375,0.12095886682787375,0.0,0.0,0.0,3.57,0.00846196424304244,0.00846196424304244
2037,2151.2,1174.013807,32.25,10.434801569863971,5.302833566,0.16936928143412544,107.82337058815256,42.65764807,4.403601317287261,2034.9,979.1558549,55.37,4.3917943204738155,1.916006921,0.12984669360719986,47.60535319903112,14.23765966,3.3760140337871967,299.2,240.17366830000003,0.0,0.5464199611857424,0.378839885,0.0,5.183542436860346,2.974533042,0.0,0.0,0.0,0.0,32.25,0.16936928143412544,0.16936928143412544,0.0,0.0,0.0,55.36999999999999,0.12984669360719986,0.12984669360719986,0.0,0.0,0.0,0.0,0.0,0.0
2038,2155.6,1144.708082,33.71,10.393493913868447,5.084489058,0.17703685200447655,105.9941425343053,38.04623547,4.779995004120866,2063.0,964.1974685,43.06,4.390097509095922,1.813331265,0.10097884462210632,47.54066829388339,12.45284141,2.7264288047968708,297.0,239.9209228,0.0,0.5179599891857424,0.350379913,0.0,4.741229993041806,2.599291146,0.0,0.0,0.0,0.0,33.71,0.17703685200447655,0.17703685200447655,0.0,0.0,0.0,43.06,0.10097884462210632,0.10097884462210632,0.0,0.0,0.0,0.0,0.0,0.0
2039,2159.7,1125.276498,23.53,10.352795260307051,4.920216476,0.12357392843860376,102.91417462751505,33.6235079,3.4600699962809056,2095.7,942.2473255000001,54.65,4.366598686122353,1.6616742009999999,0.1281582410264308,48.16871362255895,10.56691217,3.588430748740064,293.0,237.6566202,0.0,0.47701667018574245,0.309436594,0.0,4.2947237222232655,2.2198554230000003,0.0,0.0,0.0,0.0,23.529999999999998,0.12357392843860376,0.12357392843860376,0.0,0.0,0.0,54.65,0.1281582410264308,0.1281582410264308,0.0,0.0,0.0,0.0,0.0,0.0
2040,2164.5,1097.567772,32.51,10.227931241513978,4.6246177180000005,0.1707347392069277,101.33551802153778,29.29735594,4.951307437000902,2121.9,925.3265138,43.12,4.30729273312619,1.501248699,0.10111954900383707,48.107545030887195,8.737443606,2.932466921111276,290.8,233.6468867,1.81,0.461199987759946,0.289329672,0.00429023957420359,4.104452028056628,1.9722373290000002,0.1244169476519041,0.0,0.0,0.0,32.51,0.1707347392069277,0.1707347392069277,0.0,0.0,0.0,43.12,0.10111954900383707,0.10111954900383707,0.0,0.0,0.0,1.81,0.00429023957420359,0.00429023957420359
2041,2169.0,1080.28557,21.78,10.154333931789491,4.436637061,0.1143833472755117,98.4957892008999,25.35372147,3.43150041826535,2150.4,912.0938783,41.73,4.277687076619932,1.373783145,0.0978598974937412,48.13274914288863,7.064329415,2.935796924812237,287.9,232.6819935,0.0,0.453190812759946,0.281320497,0.0,3.79537617854679,1.733342451,0.0,0.0,0.0,0.0,21.78,0.1143833472755117,0.1143833472755117,0.0,0.0,0.0,41.73,0.0978598974937412,0.0978598974937412,0.0,0.0,0.0,0.0,0.0,0.0
2042,2173.8,1040.591374,44.49,9.957582447758615,4.006234745,0.23365083196912376,99.53412115258291,21.56225991,7.243175791042835,2180.6,904.9527914999999,37.34,4.2541930205170395,1.262724062,0.08756502689710755,48.04176416276786,5.569702146,2.714515833810334,285.7,230.4221511,0.06,0.41163718164638374,0.239624648,0.00014221788643768805,3.3185793965165207,1.322317886,0.00440875447956833,0.0,0.0,0.0,44.49,0.23365083196912376,0.23365083196912376,0.0,0.0,0.0,37.34,0.08756502689710755,0.08756502689710755,0.0,0.0,0.0,0.06,0.00014221788643768805,0.00014221788643768805
2043,2177.8,1004.2740759999999,40.32,9.830225886756256,3.667127194,0.21175098999764147,100.24203984837153,18.0886086,6.776031679924527,2210.3,892.9077543999999,41.75,4.208784911471358,1.119409154,0.09790679895431813,48.33994052952966,4.1135973869999996,3.13301756653818,283.1,228.3674786,0.0,0.3879036706463837,0.21589113699999998,0.0,2.9375980741446934,1.011627754,0.0,0.0,0.0,0.0,40.32,0.21175098999764147,0.21175098999764147,0.0,0.0,0.0,41.75,0.09790679895431813,0.09790679895431813,0.0,0.0,0.0,0.0,0.0,0.0
2044,2183.8,982.2327923,28.04,9.572792458792314,3.262434397,0.1472593690360582,99.65580347042743,15.40667551,4.85955917818992,2246.5,883.591517,45.52,4.107097246744425,0.910973765,0.10674772427306735,48.767633726601076,2.475677563,3.522674901011224,280.8,227.2836464,0.0,0.3716327766463837,0.199620243,0.0,2.6243530597728655,0.76867393,0.0,0.0,0.0,0.0,28.04,0.1472593690360582,0.1472593690360582,0.0,0.0,0.0,45.52,0.10674772427306735,0.10674772427306735,0.0,0.0,0.0,0.0,0.0,0.0
2045,2189.5,907.7078207000001,80.22,9.399104975308456,2.6674506730000003,0.42129624051614084,108.10969773238745,12.42184904,14.324072177548786,2281.3,877.3407767000001,41.05,4.073166417578551,0.780777688,0.09626524783412596,49.24229742949625,1.222451592,3.2730184263602835,279.3,224.9569008,0.83,0.3404849380754384,0.16650505699999998,0.0019673474290546845,2.3144662999888976,0.462188548,0.06688981258785928,0.0,0.0,0.0,80.21999999999998,0.42129624051614084,0.42129624051614084,0.0,0.0,0.0,41.05,0.09626524783412596,0.09626524783412596,0.0,0.0,0.0,0.83,0.0019673474290546845,0.0019673474290546845
2046,2197.4,877.749057,37.86,9.305069020071121,2.374583059,0.19883165876266634,109.72638112905327,10.32287763,6.959108056693321,2317.2,872.4621845,40.78,3.9471343226948883,0.559113515,0.09563207811633757,49.41755798844397,-0.32245637,3.347122734071816,274.9,222.93196310000002,0.0,0.2940908400754384,0.120110959,0.0,1.871709631302374,0.091395315,0.0,0.0,0.0,0.0,37.86,0.19883165876266634,0.19883165876266634,0.0,0.0,0.0,40.78,0.09563207811633757,0.09563207811633757,0.0,0.0,0.0,0.0,0.0,0.0
2047,2204.9,841.5532829,43.7,9.127966987115192,1.967979085,0.2295019410440708,112.63529813719497,8.387155712,8.262069877586548,2350.6,865.368996,40.49,3.9155201326328606,0.43254731799999996,0.09495200693797225,50.14392391673506,-1.30373041,3.418272249767002,272.7,221.11962889999998,0.0,0.2703120150754384,0.096332134,0.0,1.60819648961585,-0.100154391,0.0,0.0,0.0,0.0,43.7,0.2295019410440708,0.2295019410440708,0.0,0.0,0.0,40.49,0.09495200693797225,0.09495200693797225,0.0,0.0,0.0,0.0,0.0,0.0
2048,2212.3,791.5933681,57.36,8.876576845838027,1.4153479519999999,0.3012409917228352,118.79660434055543,7.02652792,11.1459166937449,2378.8,862.8134758,30.76,3.7863884280001616,0.23128116699999998,0.07213444636730122,49.80258166960512,-2.517958085,2.6689745155901456,269.8,220.36733930000003,0.0,0.2255398420754384,0.051559960999999994,0.0,1.2873709669293263,-0.34901647799999996,0.0,0.0,0.0,0.0,57.36,0.3012409917228352,0.3012409917228352,0.0,0.0,0.0,30.760000000000005,0.07213444636730122,0.07213444636730122,0.0,0.0,0.0,0.0,0.0,0.0
2049,2218.0,749.1961815000001,48.1,8.828411048806444,1.1145724670000001,0.25260968796841654,122.8679190496271,5.401305102,9.599168142799826,2406.3,858.8449531,31.47,3.7630298312179433,0.13412312199999998,0.07379944821778184,49.973619657271,-3.288485679,2.8043790322757114,267.6,219.5169249,0.0,0.2157587100754384,0.041778828999999996,0.0,1.0936840732428024,-0.470739936,0.0,0.0,0.0,0.0,48.1,0.25260968796841654,0.25260968796841654,0.0,0.0,0.0,31.470000000000002,0.07379944821778184,0.07379944821778184,0.0,0.0,0.0,0.0,0.0,0.0
2050,2224.8,694.5937999,61.4,8.61089440361436,0.5745977170000001,0.32245810480791637,130.50447732583774,4.60460711,12.575866087508736,2436.1,854.6904719,33.95,3.6914864245472634,-0.017035513999999998,0.07961522932931979,50.158887916697736,-4.2752884369999995,3.1049939438434713,265.4,219.3608174,0.0,0.1771237910754384,0.00314391,0.0,0.7341239745562785,-0.7583365990000001,0.0,0.0,0.0,0.0,61.4,0.32245810480791637,0.32245810480791637,0.0,0.0,0.0,33.95,0.07961522932931979,0.07961522932931979,0.0,0.0,0.0,0.0,0.0,0.0
