Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
Plumbing and heating services,Class,Construction services,IS-A,,,,Plumbing and heating services is a subcategory of construction services,https://www.theworldavatar.com/kg/ontopoi,Plumbing and heating services
Demolition services,Class,Construction services,IS-A,,,,Demolition services is a subcategory of construction services,https://www.theworldavatar.com/kg/ontopoi,Demolition services
Pool and court construction,Class,Construction services,IS-A,,,,Pool and court construction is a subcategory of construction services,https://www.theworldavatar.com/kg/ontopoi,Pool and court construction
Diving services,Class,Construction services,IS-A,,,,Diving services is a subcategory of construction services,https://www.theworldavatar.com/kg/ontopoi,Diving services
Restoration and preservation services,Class,Construction services,IS-A,,,,Restoration and preservation services is a subcategory of construction services,https://www.theworldavatar.com/kg/ontopoi,Restoration and preservation services
Electrical contractors,Class,Construction services,IS-A,,,,Electrical contractors is a subcategory of construction services,https://www.theworldavatar.com/kg/ontopoi,Electrical contractors
Road construction services,Class,Construction services,IS-A,,,,Road construction services is a subcategory of construction services,https://www.theworldavatar.com/kg/ontopoi,Road construction services
Fencing and drystone walling services,Class,Construction services,IS-A,,,,Fencing and drystone walling services is a subcategory of construction services,https://www.theworldavatar.com/kg/ontopoi,Fencing and drystone walling services
Roofing and chimney services,Class,Construction services,IS-A,,,,Roofing and chimney services is a subcategory of construction services,https://www.theworldavatar.com/kg/ontopoi,Roofing and chimney services
"Gardening, landscaping and tree surgery services",Class,Construction services,IS-A,,,,"Gardening, landscaping and tree surgery services is a subcategory of construction services",https://www.theworldavatar.com/kg/ontopoi,"Gardening, landscaping and tree surgery services"
Architectural and building-related consultants,Class,Consultancies,IS-A,,,,Architectural and building-related consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Architectural and building-related consultants
Image consultants,Class,Consultancies,IS-A,,,,Image consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Image consultants
Business-related consultants,Class,Consultancies,IS-A,,,,Business-related consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Business-related consultants
Interpretation and translation consultants,Class,Consultancies,IS-A,,,,Interpretation and translation consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Interpretation and translation consultants
Computer consultants,Class,Consultancies,IS-A,,,,Computer consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Computer consultants
Security consultants,Class,Consultancies,IS-A,,,,Security consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Security consultants
Construction service consultants,Class,Consultancies,IS-A,,,,Construction service consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Construction service consultants
Telecommunications consultants,Class,Consultancies,IS-A,,,,Telecommunications consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Telecommunications consultants
"Feng shui consultants, furnishers and shop fitters",Class,Consultancies,IS-A,,,,"Feng shui consultants, furnishers and shop fitters is a subcategory of consultancies",https://www.theworldavatar.com/kg/ontopoi,"Feng shui consultants, furnishers and shop fitters"
Traffic management and transport-related consultants,Class,Consultancies,IS-A,,,,Traffic management and transport-related consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Traffic management and transport-related consultants
Food consultants,Class,Consultancies,IS-A,,,,Food consultants is a subcategory of consultancies,https://www.theworldavatar.com/kg/ontopoi,Food consultants
Careers offices and armed forces recruitment,Class,Employment and career agencies,IS-A,,,,Careers offices and armed forces recruitment is a subcategory of employment and career agencies,https://www.theworldavatar.com/kg/ontopoi,Careers offices and armed forces recruitment
Employment agencies,Class,Employment and career agencies,IS-A,,,,Employment agencies is a subcategory of employment and career agencies,https://www.theworldavatar.com/kg/ontopoi,Employment agencies
Domestic staff and home help,Class,Employment and career agencies,IS-A,,,,Domestic staff and home help is a subcategory of employment and career agencies,https://www.theworldavatar.com/kg/ontopoi,Domestic staff and home help
Modelling and theatrical agencies,Class,Employment and career agencies,IS-A,,,,Modelling and theatrical agencies is a subcategory of employment and career agencies,https://www.theworldavatar.com/kg/ontopoi,Modelling and theatrical agencies
Driver agencies,Class,Employment and career agencies,IS-A,,,,Driver agencies is a subcategory of employment and career agencies,https://www.theworldavatar.com/kg/ontopoi,Driver agencies
Nursing agencies,Class,Employment and career agencies,IS-A,,,,Nursing agencies is a subcategory of employment and career agencies,https://www.theworldavatar.com/kg/ontopoi,Nursing agencies
Aviation engineers,Class,Engineering services,IS-A,,,,Aviation engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Aviation engineers
Instrumentation engineers,Class,Engineering services,IS-A,,,,Instrumentation engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Instrumentation engineers
Chemical engineers,Class,Engineering services,IS-A,,,,Chemical engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Chemical engineers
Marine engineers and services,Class,Engineering services,IS-A,,,,Marine engineers and services is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Marine engineers and services
Civil engineers,Class,Engineering services,IS-A,,,,Civil engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Civil engineers
Mechanical engineers,Class,Engineering services,IS-A,,,,Mechanical engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Mechanical engineers
Electrical and electronic engineers,Class,Engineering services,IS-A,,,,Electrical and electronic engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Electrical and electronic engineers
Pneumatic engineers,Class,Engineering services,IS-A,,,,Pneumatic engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Pneumatic engineers
Hydraulic engineers,Class,Engineering services,IS-A,,,,Hydraulic engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Hydraulic engineers
Precision engineers,Class,Engineering services,IS-A,,,,Precision engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Precision engineers
Industrial engineers,Class,Engineering services,IS-A,,,,Industrial engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Industrial engineers
Structural engineers,Class,Engineering services,IS-A,,,,Structural engineers is a subcategory of engineering services,https://www.theworldavatar.com/kg/ontopoi,Structural engineers
Agricultural contractors,Class,Contract services,IS-A,,,,Agricultural contractors is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Agricultural contractors
Drain and sewage clearance,Class,Contract services,IS-A,,,,Drain and sewage clearance is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Drain and sewage clearance
Aircraft charters,Class,Contract services,IS-A,,,,Aircraft charters is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Aircraft charters
Linen hire and washroom services,Class,Contract services,IS-A,,,,Linen hire and washroom services is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Linen hire and washroom services
Catering services,Class,Contract services,IS-A,,,,Catering services is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Catering services
Office services,Class,Contract services,IS-A,,,,Office services is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Office services
Contract cleaning services,Class,Contract services,IS-A,,,,Contract cleaning services is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Contract cleaning services
Packers,Class,Contract services,IS-A,,,,Packers is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Packers
Display and window dressers,Class,Contract services,IS-A,,,,Display and window dressers is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Display and window dressers
Pest and vermin control,Class,Contract services,IS-A,,,,Pest and vermin control is a subcategory of contract services,https://www.theworldavatar.com/kg/ontopoi,Pest and vermin control
Advertising services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Advertising services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Advertising services
Internet services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Internet services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Internet services
"Artists, illustrators and calligraphers",Class,"IT, advertising, marketing and media service s",IS-A,,,,"Artists, illustrators and calligraphers is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,"Artists, illustrators and calligraphers"
Literary services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Literary services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Literary services
Computer security,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Computer security is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Computer security
Mailing and other information services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Mailing and other information services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Mailing and other information services
Computer systems services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Computer systems services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Computer systems services
Marketing services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Marketing services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Marketing services
Concert or exhibition organisers and services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Concert or exhibition organisers and services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Concert or exhibition organisers and services
"Plate makers, print finishers and typesetters",Class,"IT, advertising, marketing and media service s",IS-A,,,,"Plate makers, print finishers and typesetters is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,"Plate makers, print finishers and typesetters"
Database services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Database services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Database services
Press and journalism services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Press and journalism services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Press and journalism services
Desktop publishing services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Desktop publishing services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Desktop publishing services
Printing and photocopying services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Printing and photocopying services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Printing and photocopying services
Electronic and Internet publishers,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Electronic and internet publishers is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Electronic and Internet publishers
Recording studios and record companies,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Recording studios and record companies is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Recording studios and record companies
Film and video services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Film and video services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Film and video services
"Telephone, telex and fax services",Class,"IT, advertising, marketing and media service s",IS-A,,,,"Telephone, telex and fax services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,"Telephone, telex and fax services"
General computer services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"General computer services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,General computer services
Television and radio services,Class,"IT, advertising, marketing and media service s",IS-A,,,,"Television and radio services is a subcategory of it, advertising, marketing and media service s",https://www.theworldavatar.com/kg/ontopoi,Television and radio services
Accountants and auditors,Class,Legal and financial,IS-A,,,,Accountants and auditors is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Accountants and auditors
Banks and building societies,Class,Legal and financial,IS-A,,,,Banks and building societies is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Banks and building societies
"Auctioneers, auction rooms and valuers",Class,Legal and financial,IS-A,,,,"Auctioneers, auction rooms and valuers is a subcategory of legal and financial",https://www.theworldavatar.com/kg/ontopoi,"Auctioneers, auction rooms and valuers"
Franchise and holding company services,Class,Legal and financial,IS-A,,,,Franchise and holding company services is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Franchise and holding company services
Cash machines,Class,Legal and financial,IS-A,,,,Cash machines is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Cash machines
Fundraising services,Class,Legal and financial,IS-A,,,,Fundraising services is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Fundraising services
Cheque cashing,Class,Legal and financial,IS-A,,,,Cheque cashing is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Cheque cashing
Insurers and support activities,Class,Legal and financial,IS-A,,,,Insurers and support activities is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Insurers and support activities
Commodity dealers,Class,Legal and financial,IS-A,,,,Commodity dealers is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Commodity dealers
Mortgage and financial lenders,Class,Legal and financial,IS-A,,,,Mortgage and financial lenders is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Mortgage and financial lenders
Company registration and trademarks,Class,Legal and financial,IS-A,,,,Company registration and trademarks is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Company registration and trademarks
Pawnbrokers,Class,Legal and financial,IS-A,,,,Pawnbrokers is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Pawnbrokers
Copyright and patent,Class,Legal and financial,IS-A,,,,Copyright and patent is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Copyright and patent
PayPoint® locations,Class,Legal and financial,IS-A,,,,Paypoint® locations is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,PayPoint® locations
Credit reference agencies,Class,Legal and financial,IS-A,,,,Credit reference agencies is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Credit reference agencies
Pension and fund management,Class,Legal and financial,IS-A,,,,Pension and fund management is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Pension and fund management
Currency conversion and money transfers,Class,Legal and financial,IS-A,,,,Currency conversion and money transfers is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Currency conversion and money transfers
"Solicitors, advocates and notaries public",Class,Legal and financial,IS-A,,,,"Solicitors, advocates and notaries public is a subcategory of legal and financial",https://www.theworldavatar.com/kg/ontopoi,"Solicitors, advocates and notaries public"
Debt collecting agencies,Class,Legal and financial,IS-A,,,,Debt collecting agencies is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Debt collecting agencies
"Stocks, shares and unit trusts",Class,Legal and financial,IS-A,,,,"Stocks, shares and unit trusts is a subcategory of legal and financial",https://www.theworldavatar.com/kg/ontopoi,"Stocks, shares and unit trusts"
Financial advice services,Class,Legal and financial,IS-A,,,,Financial advice services is a subcategory of legal and financial,https://www.theworldavatar.com/kg/ontopoi,Financial advice services
Adult services,Class,"Personal, consumer and other services",IS-A,,,,"Adult services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Adult services
Party organisers,Class,"Personal, consumer and other services",IS-A,,,,"Party organisers is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Party organisers
"Astrologers, clairvoyants and palmists",Class,"Personal, consumer and other services",IS-A,,,,"Astrologers, clairvoyants and palmists is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,"Astrologers, clairvoyants and palmists"
Personalisation,Class,"Personal, consumer and other services",IS-A,,,,"Personalisation is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Personalisation
Cleaning services,Class,"Personal, consumer and other services",IS-A,,,,"Cleaning services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Cleaning services
Photographic services,Class,"Personal, consumer and other services",IS-A,,,,"Photographic services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Photographic services
Customer service centres,Class,"Personal, consumer and other services",IS-A,,,,"Customer service centres is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Customer service centres
Printing on garments,Class,"Personal, consumer and other services",IS-A,,,,"Printing on garments is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Printing on garments
CV writers,Class,"Personal, consumer and other services",IS-A,,,,"Cv writers is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,CV writers
"Sculptors, woodworkers and stonemasons",Class,"Personal, consumer and other services",IS-A,,,,"Sculptors, woodworkers and stonemasons is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,"Sculptors, woodworkers and stonemasons"
Detective and investigation agencies,Class,"Personal, consumer and other services",IS-A,,,,"Detective and investigation agencies is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Detective and investigation agencies
Sewage Services,Class,"Personal, consumer and other services",IS-A,,,,"Sewage services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Sewage Services
Event Ticket Agents and Box Office,Class,"Personal, consumer and other services",IS-A,,,,"Event ticket agents and box office is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Event Ticket Agents and Box Office
Slimming clubs and services,Class,"Personal, consumer and other services",IS-A,,,,"Slimming clubs and services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Slimming clubs and services
Funeral and associated services,Class,"Personal, consumer and other services",IS-A,,,,"Funeral and associated services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Funeral and associated services
Spas,Class,"Personal, consumer and other services",IS-A,,,,"Spas is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Spas
Hair and beauty services,Class,"Personal, consumer and other services",IS-A,,,,"Hair and beauty services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Hair and beauty services
Sports services,Class,"Personal, consumer and other services",IS-A,,,,"Sports services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Sports services
"Headquarters, administration and central offices",Class,"Personal, consumer and other services",IS-A,,,,"Headquarters, administration and central offices is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,"Headquarters, administration and central offices"
Tailoring and clothing alteration,Class,"Personal, consumer and other services",IS-A,,,,"Tailoring and clothing alteration is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Tailoring and clothing alteration
Historical research,Class,"Personal, consumer and other services",IS-A,,,,"Historical research is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Historical research
Tattooing and piercing services,Class,"Personal, consumer and other services",IS-A,,,,"Tattooing and piercing services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Tattooing and piercing services
Hotel Booking Agencies,Class,"Personal, consumer and other services",IS-A,,,,"Hotel booking agencies is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Hotel Booking Agencies
Trophies and engraving services,Class,"Personal, consumer and other services",IS-A,,,,"Trophies and engraving services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Trophies and engraving services
Introduction and dating agencies,Class,"Personal, consumer and other services",IS-A,,,,"Introduction and dating agencies is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Introduction and dating agencies
Vehicle breakdown and recovery services,Class,"Personal, consumer and other services",IS-A,,,,"Vehicle breakdown and recovery services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Vehicle breakdown and recovery services
"Lock, key and security services",Class,"Personal, consumer and other services",IS-A,,,,"Lock, key and security services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,"Lock, key and security services"
Vehicle cleaning services,Class,"Personal, consumer and other services",IS-A,,,,"Vehicle cleaning services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Vehicle cleaning services
Message and greeting services,Class,"Personal, consumer and other services",IS-A,,,,"Message and greeting services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Message and greeting services
Weather services,Class,"Personal, consumer and other services",IS-A,,,,"Weather services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Weather services
Motoring organisations,Class,"Personal, consumer and other services",IS-A,,,,"Motoring organisations is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Motoring organisations
Wedding services,Class,"Personal, consumer and other services",IS-A,,,,"Wedding services is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Wedding services
"Musicians, orchestras and composers",Class,"Personal, consumer and other services",IS-A,,,,"Musicians, orchestras and composers is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,"Musicians, orchestras and composers"
Window cleaners,Class,"Personal, consumer and other services",IS-A,,,,"Window cleaners is a subcategory of personal, consumer and other services",https://www.theworldavatar.com/kg/ontopoi,Window cleaners
