year,coal_power_capacity_GW,coal_power1_capacity_GW,coal_power2_capacity_GW,coal_power_annual_emission_Gt,coal_power_annual_emission1_Gt,coal_power_annual_emission2_Gt,coal_power_lock_emission_Gt,coal_power_lock_emission1_Gt,coal_power_lock_emission2_Gt,gas_power_capacity_GW,gas_power1_capacity_GW,gas_power2_capacity_GW,gas_power_annual_emission_Gt,gas_power_annual_emission1_Gt,gas_power_annual_emission2_Gt,gas_power_lock_emission_Gt,gas_power_lock_emission1_Gt,gas_power_lock_emission2_Gt,oil_power_capacity_GW,oil_power1_capacity_GW,oil_power2_capacity_GW,oil_power_annual_emission_Gt,oil_power_annual_emission1_Gt,oil_power_annual_emission2_Gt,oil_power_lock_emission_Gt,oil_power_lock_emission1_Gt,oil_power_lock_emission2_Gt
2032,1458.2231184777247,1376.7982775186383,81.42484095908644,7.221134775558171,7.233003313863857,-0.011868538305686282,70.72161837410728,70.91982774353207,-0.19820936942478576,1165.6876937179186,1149.6910392347106,15.996654483207948,2.7668581667749086,2.770394076085672,-0.0035359093107633563,25.176575852665273,25.247074825042937,-0.07049897237766312,284.989910658693,258.0234495368316,26.966461121861432,0.618848758473451,0.6247987031359327,-0.005949944662481652,5.292604674832725,5.40911773734977,-0.11651306251704502
2033,1364.7379295406631,1248.6234769930193,116.11445254764394,6.549913482934887,6.566834021618928,-0.016920538684041184,64.14917906472431,64.4585324424729,-0.30935337774859367,1103.5437551390307,1070.8897301045722,32.654025034458556,2.5729414620610207,2.580179275432365,-0.00723781337134441,22.890084285747747,23.042025147458194,-0.1519408617104463,261.0043600313366,228.68564066497737,32.31871936635923,0.5483899163493323,0.5555228488708778,-0.007132932521545423,4.811582355009832,4.95412115042628,-0.142538795416448
2034,1303.6370765175902,1187.5226239699464,116.11445254764394,6.232281973705924,6.2492025123899655,-0.016920538684041184,58.23474446950988,58.54409784725847,-0.30935337774859367,1056.7301198702505,983.1934076404864,73.5367122297641,2.3545011036889347,2.3707732773775154,-0.016272173688580707,20.538680883675244,20.898412032682124,-0.3597311490068812,252.8644672844962,208.36043998149694,44.50402730299923,0.4971491264418006,0.5069747326079054,-0.009825606166104794,4.372046172690002,4.576516461931315,-0.20447028924131347
2035,1251.778193970464,1125.843610753731,125.93458321673309,5.9175064652103835,5.935860560685936,-0.018354095475552657,52.74266051185405,53.086419252598915,-0.343758740744869,1028.9110149754988,930.4685471659343,98.44246780956449,2.2233545394529206,2.245129307577751,-0.021774768124830448,18.39645625329736,18.888249668774233,-0.491793415476875,248.96326571961777,189.39857841196223,59.56468730765555,0.4478371838171467,0.46099153685821104,-0.013154353041064304,3.8471841514294476,4.131544365669789,-0.2843602142403418
2036,1206.2667983845704,1062.189523756695,144.0772746278753,5.587591629293183,5.605791836539123,-0.018200207245940285,47.43348920398188,47.77340073898644,-0.33991153500455973,1004.3278691602652,851.0995012012094,153.22836795905582,2.01936399021701,2.0532400243682853,-0.033876034151275276,16.125315379983835,16.919640446121832,-0.7943250661379955,242.39188198609546,180.0023917160661,62.38949027002938,0.4250080934229539,0.4387864550130019,-0.01377836159004799,3.496977579434962,3.7969380073998957,-0.2999604279649339
2037,1174.0138067182806,1007.1292786114458,166.88452810683492,5.302833565968241,5.314348484989706,-0.011514919021465566,42.657648072786586,42.8237421139548,-0.16609404116821697,979.1558548664773,809.9745044884125,169.18135037806476,1.9160069207919674,1.9533895654878037,-0.037382644695836284,14.237659657984238,15.12315659828082,-0.8854969402965821,240.1736682914314,161.95636100170103,78.21730728973039,0.378839884599365,0.3961153830546178,-0.017275498455252784,2.9745330418998464,3.3654190283601046,-0.3908859864602585
2038,1144.7080817690512,965.7018298675594,179.00625190149185,5.0844890580841975,5.095203394313192,-0.010714336228994035,38.04623547055507,38.190713776326554,-0.14447830577148563,964.1974684901937,769.9159514078299,194.28151708236385,1.8133312651598545,1.8562577681189052,-0.042926502959050726,12.452841413951873,13.488022527355245,-1.0351811134033722,239.92092276321904,150.89056708120182,89.03035568201722,0.35037991313641675,0.37004225269829444,-0.01966233956187767,2.599291146360575,3.054621842699705,-0.45533069633913054
2039,1125.276498207591,934.4738143398558,190.80268386773517,4.9202164762416905,4.92863071329387,-0.008414237052180114,33.62350789651164,33.70358342533233,-0.0800755288206958,942.2473255132793,710.0626830349921,232.1846424782872,1.6616742007789358,1.712972067643586,-0.0512978668646501,10.566912171362377,11.83649147412253,-1.2695793027601538,237.65662017811616,135.36009774175068,102.29652243636549,0.30943659442498234,0.3320305411101121,-0.022593946685129783,2.2198554230340566,2.7572711188242462,-0.5374156957901894
2040,1097.5677720084225,877.8632160652242,219.70455594319824,4.624617717962351,4.626869573619047,-0.0022518556566955734,29.297355941050647,29.19872240940229,0.09863353164835585,925.3265138005703,648.3596914268877,276.9668223736826,1.5012486990187903,1.562437705733304,-0.061189006714513675,8.737443605900026,10.293865964306224,-1.5564223584061976,233.64688670994656,128.00520287076995,105.64168383917662,0.2893296719702763,0.3126630569382821,-0.023333384968005803,1.972237329294351,2.531096735287945,-0.5588594059935941
2041,1080.285569547159,840.621598019037,239.66397152812195,4.436637060744925,4.432234289601822,0.0044027711431031446,25.353721466444203,25.055449130801886,0.2982723356423174,912.0938783482785,599.1426838508988,312.9511944973797,1.373783144634049,1.442926281757091,-0.0691431371230419,7.064329414569643,8.859375685231688,-1.7950462706620447,232.68199348753575,124.89048592015249,107.79150756738325,0.2813204965844527,0.3051282868788415,-0.023807790294388852,1.733342450983704,2.30643401676879,-0.5730915657850856
2042,1040.591373866367,758.9426611788878,281.6487126874791,4.00623474517272,3.994198510100575,0.01203623507214472,21.562259912880577,21.027350195437972,0.5349097174426062,904.9527914636126,556.6807584631075,348.27203300050513,1.262724062298341,1.3396658955444305,-0.07694183324608946,5.569702145691489,7.606507996168009,-2.03680585047652,230.42215111763664,108.92886244433903,121.49328867329761,0.23962464841889053,0.26645954665614435,-0.02683489823725382,1.3223178856337938,1.9892497976476935,-0.6669319120138997
2043,1004.274075619408,692.6837845218761,311.5902910975319,3.667127194369113,3.6476783957190335,0.01944879865007967,18.08860859729136,17.316496845354834,0.7721117519365247,892.9077544022805,501.75398068716794,391.1537737151125,1.119409153872947,1.205817220896275,-0.08640806702332814,4.113597386651275,6.453322717999433,-2.339725331348158,228.36747864710998,100.05006071207767,128.31741793503232,0.21589113691859363,0.24423329138704128,-0.028342154468447647,1.0116277535719507,1.7267918649840528,-0.7151641114121021
2044,982.2327923326375,611.2675361771252,370.96525615551235,3.262434397028897,3.218419021676086,0.04401537535281077,15.406675513447151,13.823866730320502,1.58280878312665,883.5915169652524,421.0198305221586,462.57168644309377,0.91097376505486,1.0131487527215521,-0.10217498766669206,2.475677562908644,5.335711275487812,-2.860033712579168,227.2836463525992,94.05255800143765,133.23108835116156,0.19962024278958465,0.22904649813183528,-0.02942625534225063,0.7686739301514107,1.5196133703990116,-0.7509394402476008
2045,907.7078206849196,495.67846062027735,412.0293600646423,2.667450673128283,2.6209687439467717,0.04648192918151148,12.42184904236774,10.755177429065265,1.6666716133024742,877.3407766797397,371.23931244037647,506.10146423936334,0.7807776876486721,0.8925603501371412,-0.11178266248846916,1.222451592057352,4.409146248576939,-3.1866946565195873,224.95690075464393,81.83900203517389,143.11789871947002,0.16650505656820333,0.1981054051366233,-0.03160034856841997,0.46218854763521366,1.2870471575725717,-0.824858609937358
2046,877.7490570461958,439.1390582929965,438.60999875319936,2.3745830592587027,2.31886547959184,0.055717579666862665,10.322877631590174,8.33295825130041,1.9899193802897652,872.4621844758342,286.41125845077863,586.0509260250556,0.559113515107631,0.688556093201273,-0.12944257809364207,-0.32245637023170204,3.4823353324689372,-3.8047917027006393,222.93196305214224,63.79445805921006,159.13750499293218,0.120110958657247,0.15525010155307903,-0.03513914289583204,0.09139531482878749,1.0401117262255684,-0.9487164113967809
2047,841.5532829162669,361.01255372239046,480.5407291938765,1.9679790850366001,1.9046620531042198,0.06331703193238036,8.387155711865008,6.123656050016605,2.2634996618484027,865.3689959841607,238.109955446704,627.2590405374567,0.43254731838775884,0.5710864089677801,-0.13853909058002126,-1.3037304100092033,2.8285357422010877,-4.132266152210291,221.11962894101924,54.957285002183696,166.16234393883556,0.0963321341436931,0.13301996394585053,-0.03668782980215743,-0.1001543913685854,0.9043147486559089,-1.0044691400244943
2048,791.5933681372758,251.81883826378711,539.7745298734886,1.415347952335997,1.3301805996847162,0.08516735265128078,7.0265279203877595,3.9545663919400407,3.071961528447719,862.813475840388,161.25134878528826,701.5621270550998,0.2312811673367504,0.38621340737245224,-0.15493224003570186,-2.5179580852793784,2.2208545967910966,-4.738812682070475,220.36733930998705,37.90142206305069,182.46591724693636,0.05155996148299394,0.09184603901750175,-0.040286077534507816,-0.34901647816144443,0.788587827960014,-1.1376043061214585
2049,749.1961814898168,195.30766881217986,553.888512677637,1.1145724672964517,1.031441980769653,0.08313048652679852,5.401305102390076,2.406744486672684,2.994560615717392,858.8449531033385,123.7680387161809,735.0769143871577,0.13412312228554246,0.29645466899059697,-0.1623315467050545,-3.2884856790917887,1.7315006564140873,-5.019986335505876,219.51692494447238,34.31540903923716,185.20151590523523,0.04177882899763125,0.08266903993102072,-0.040890210933389466,-0.4707399356066836,0.6898214396722776,-1.1605613752789612
2050,694.5937999370138,91.77157613530551,602.8222238017083,0.5745977169575922,0.48179635559017703,0.09280136136741517,4.604607110003719,1.2328823755022769,3.371724734501442,854.6904718993773,65.89269221867771,788.7977796806996,-0.017035513662500223,0.15715673855210058,-0.1741922522146008,-4.275288436707367,1.2072654136708156,-5.482553850378182,219.36081741234116,19.785514643826875,199.5753027685143,0.0031439095991837307,0.04720939472820553,-0.0440654851290218,-0.7583365989528439,0.5260604699557787,-1.2843970689086226
