45	6	2.27E-05	3.88E-04	1.71E-06	1685.112231	0	0	1	0	1	-360	360
6	9	1.22E-04	1.47E-02	0.00E+00	750	0	0	1	0	1	-360	360
6	3	5.10E-05	8.73E-04	1.71E-06	1123.408154	0	0	1	0	1	-360	360
6	5	4.70E-05	8.03E-04	6.30E-06	2246.816308	0	0	1	0	1	-360	360
6	94	5.27E-05	9.01E-04	3.97E-06	1685.112231	0	0	1	0	1	-360	360
7	10	6.11E-05	7.33E-03	0.00E+00	1500	0	0	1	0	1	-360	360
7	8	5.71E-05	9.76E-04	4.30E-06	1685.112231	0	0	1	0	1	-360	360
7	4	4.36E-05	7.46E-04	3.29E-06	1685.112231	0	0	1	0	1	-360	360
8	11	6.11E-05	7.33E-03	0.00E+00	1500	0	0	1	0	1	-360	360
8	2	3.51E-05	6.00E-04	4.70E-06	2246.816308	0	0	1	0	1	-360	360
1	44	3.40E-05	5.82E-04	2.56E-06	1685.112231	0	0	1	0	1	-360	360
44	45	7.94E-06	1.36E-04	5.98E-07	1685.112231	0	0	1	0	1	-360	360
9	13	3.90E-04	6.39E-03	2.66E-05	297.2199186	0	0	1	0	1	-360	360
9	14	3.15E-04	5.16E-03	2.15E-05	297.2199186	0	0	1	0	1	-360	360
9	12	2.72E-04	4.46E-03	1.86E-05	297.2199186	0	0	1	0	1	-360	360
10	16	2.04E-05	3.34E-04	3.14E-06	445.8298779	0	0	1	0	1	-360	360
206	19	4.13E-04	6.78E-03	6.36E-05	445.8298779	0	0	1	0	1	-360	360
8	208	6.56E-05	1.12E-03	4.94E-06	1685.112231	0	0	1	0	1	-360	360
208	20	3.06E-05	3.67E-03	0.00E+00	3000	0	0	1	0	1	-360	360
185	19	1.24E-03	2.03E-02	8.48E-05	297.2199186	0	0	1	0	1	-360	360
11	18	4.13E-05	6.78E-04	2.83E-06	297.2199186	0	0	1	0	1	-360	360
12	21	3.33E-04	2.67E-02	0.00E+00	300	0	0	1	0	1	-360	360
13	22	3.33E-04	2.67E-02	0.00E+00	300	0	0	1	0	1	-360	360
14	23	3.33E-04	2.67E-02	0.00E+00	300	0	0	1	0	1	-360	360
14	15	7.75E-04	1.27E-02	1.32E-05	148.6099593	0	0	1	0	1	-360	360
15	24	3.33E-04	2.67E-02	0.00E+00	300	0	0	1	0	1	-360	360
16	25	1.84E-04	4.59E-03	0.00E+00	300	0	0	1	0	1	-360	360
17	26	3.33E-04	2.67E-02	0.00E+00	300	0	0	1	0	1	-360	360
18	27	3.33E-04	2.67E-02	0.00E+00	300	0	0	1	0	1	-360	360
19	28	3.33E-04	2.67E-02	0.00E+00	300	0	0	1	0	1	-360	360
20	29	3.33E-04	2.67E-02	0.00E+00	300	0	0	1	0	1	-360	360
21	22	3.68E-02	3.90E-02	1.76E-04	40.39142483	0	0	1	0	0	-360	360
21	23	3.68E-02	3.90E-02	1.76E-04	40.39142483	0	0	1	0	0	-360	360
21	33	1.19E-02	1.26E-02	1.43E-05	20.19571242	0	0	1	0	1	-360	360
21	35	1.17E-02	1.24E-02	1.40E-05	20.19571242	0	0	1	0	1	-360	360
21	30	9.93E-03	1.05E-02	1.19E-05	20.19571242	0	0	1	0	1	-360	360
22	23	3.68E-02	3.90E-02	1.76E-04	40.39142483	0	0	1	0	0	-360	360
22	52	2.46E-02	2.61E-02	2.95E-05	20.19571242	0	0	1	0	1	-360	360
22	46	9.04E-03	9.59E-03	1.08E-05	20.19571242	0	0	1	0	1	-360	360
22	58	8.60E-03	9.13E-03	1.03E-05	20.19571242	0	0	1	0	1	-360	360
23	25	3.68E-02	3.90E-02	1.76E-04	40.39142483	0	0	1	0	0	-360	360
23	24	3.68E-02	3.90E-02	1.76E-04	40.39142483	0	0	1	0	0	-360	360
23	68	1.72E-02	1.83E-02	2.06E-05	20.19571242	0	0	1	0	1	-360	360
23	78	1.63E-02	1.73E-02	1.95E-05	20.19571242	0	0	1	0	1	-360	360
23	72	1.37E-02	1.45E-02	1.64E-05	20.19571242	0	0	1	0	1	-360	360
23	66	6.11E-03	6.48E-03	7.30E-06	20.19571242	0	0	1	0	1	-360	360
15	84	7.99E-04	1.31E-02	5.47E-05	297.2199186	0	0	1	0	1	-360	360
84	88	8.57E-04	1.41E-02	1.46E-05	148.6099593	0	0	1	0	1	-360	360
24	82	6.40E-02	6.79E-02	7.66E-05	20.19571242	0	0	1	0	1	-360	360
25	27	3.68E-02	3.90E-02	1.76E-04	40.39142483	0	0	1	0	0	-360	360
25	26	3.68E-02	3.90E-02	1.76E-04	40.39142483	0	0	1	0	0	-360	360
7	93	8.51E-05	1.40E-03	1.31E-05	1685.112231	0	0	1	0	1	-360	360
25	97	5.44E-03	5.77E-03	5.86E-05	60.58713725	0	0	1	0	1	-360	360
26	103	2.79E-02	2.96E-02	3.33E-05	20.19571242	0	0	1	0	1	-360	360
26	121	5.11E-03	5.42E-03	9.78E-05	80.78284967	0	0	1	0	1	-360	360
26	127	4.32E-03	4.58E-03	8.27E-05	80.78284967	0	0	1	0	1	-360	360
26	108	1.37E-02	1.45E-02	1.64E-05	20.19571242	0	0	1	0	1	-360	360
11	134	1.24E-03	2.04E-02	2.12E-05	148.6099593	0	0	1	0	1	-360	360
27	148	5.46E-02	5.80E-02	2.61E-04	40.39142483	0	0	1	0	1	-360	360
145	147	3.68E-03	3.90E-03	1.76E-05	40.39142483	0	0	1	0	1	-360	360
27	140	4.58E-02	4.86E-02	2.19E-04	40.39142483	0	0	1	0	1	-360	360
27	28	3.68E-02	3.90E-02	1.76E-04	40.39142483	0	0	1	0	0	-360	360
27	29	3.68E-02	3.90E-02	1.76E-04	40.39142483	0	0	1	0	0	-360	360
27	135	7.03E-03	7.46E-03	7.57E-05	60.58713725	0	0	1	0	1	-360	360
28	164	1.20E-01	1.28E-01	1.44E-04	20.19571242	0	0	1	0	1	-360	360
28	165	8.18E-02	8.68E-02	9.79E-05	20.19571242	0	0	1	0	1	-360	360
28	196	9.71E-03	1.03E-02	1.86E-04	80.78284967	0	0	1	0	1	-360	360
19	152	3.05E-04	5.00E-03	5.21E-06	148.6099593	0	0	1	0	1	-360	360
28	150	9.82E-03	1.04E-02	4.70E-05	40.39142483	0	0	1	0	1	-360	360
20	179	7.81E-04	1.28E-02	1.33E-05	148.6099593	0	0	1	0	1	-360	360
29	171	7.53E-03	7.98E-03	8.10E-05	60.58713725	0	0	1	0	1	-360	360
20	185	6.58E-05	1.08E-03	1.01E-05	445.8298779	0	0	1	0	1	-360	360
29	169	1.73E-02	1.84E-02	2.08E-05	20.19571242	0	0	1	0	1	-360	360
30	31	1.40E-02	1.48E-02	1.67E-05	20.19571242	0	0	1	0	1	-360	360
31	32	5.95E-03	6.31E-03	7.12E-06	20.19571242	0	0	1	0	1	-360	360
33	34	1.73E-02	1.83E-02	2.07E-05	20.19571242	0	0	1	0	1	-360	360
35	36	1.62E-03	1.72E-03	1.94E-06	20.19571242	0	0	1	0	1	-360	360
37	38	7.28E-03	7.72E-03	8.71E-06	20.19571242	0	0	1	0	1	-360	360
38	39	7.34E-04	7.78E-04	8.78E-07	20.19571242	0	0	1	0	1	-360	360
21	40	7.34E-04	7.78E-04	8.78E-07	20.19571242	0	0	1	0	1	-360	360
