1	3.83609090604e-08	0.000170344316316
2	1.09684149225e-21	1.3194523387e-19
3	7.25147826508e-09	0.00017087590732
4	7.86108111939e-09	0.000629865696626
5	2.2933572108e-07	0.000393079117852
6	1.23768725303e-14	1.48482100096e-12
7	3.01843870731e-08	0.000429484056197
8	8.04736886573e-08	0.000327623124282
9	3471.10419884	416418.883429
10	1.85583326207e-08	0.000469682815515
11	5.74608569059e-08	0.00025501644943
12	1.34266550655e-08	5.95702814839e-05
13	6.06679778114e-14	1.25366931962e-09
14	3.59852947916e-15	3.52505169694e-09
15	2.49058428495e-13	5.23456357381e-08
16	3.25369473118e-12	1.23113638139e-05
17	9.19705091876e-14	1.38926292206e-07
18	3.21202290579e-13	2.59972811121e-08
19	6.03841847164e-23	7.35859872927e-21
20	4.39743401435e-14	2.59758862579e-08
21	273241.543932	4485660.20657
22	4.49600787063e-19	3.60489810813e-17
23	6.19729127142e-25	4.9785933118e-23
24	8.48183245294e-25	6.79322078059e-23
25	4.66442938724e-14	2.44906643988e-09
26	3.76633750589e-24	3.02748104194e-22
27	217575287.879	5427557453.06
28	1.88014844511e-19	1.50785761246e-17
29	0.0	9.46633086265e-30
30	2.48981364378e-20	1.99584785175e-18
31	0.0	0.0
32	0.0	0.0
33	0.0	0.0
34	1.79189526177e-13	1.16548109271e-10
35	7.72773912876e-14	3.83609438702e-11
36	4.87792803853e-13	1.27943984834e-10
37	0.0	0.0
38	2.23686154777e-14	4.60531517869e-10
39	1.32126260692e-14	2.7290761144e-10
40	4.65507254514e-13	2.27769140354e-11
41	0.0	0.0
42	0.0	0.0
43	1.49381123862e-13	1.63455950381e-10
44	1.94544846494e-13	3.49659148315e-10
45	6.8675671123e-14	2.41665371633e-10
46	2.30741883641e-13	1.25087601735e-10
47	3.20562795262e-15	1.76248478485e-10
48	4.87455443865e-14	3.12718991327e-11
49	6.92715190968e-15	1.61413391334e-10
50	0.0	0.0
51	0.0	0.0
52	3.70329378274e-07	0.00130390761371
53	2158519280.61	2289458135.28
54	6.68050809153e-14	3.19674365104e-12
55	4.15674155558e-13	1.9890851119e-11
56	2.65909116659e-13	7.31991539838e-08
57	3.80636920921e-13	6.36379740137e-12
58	9062.00442617	149084.542756
59	8.47032947254e-20	0.0
60	0.0	0.0
61	8.47032947254e-20	0.0
62	0.0	0.0
63	0.0	0.0
64	6.35274710441e-20	0.0
65	1.47486647325e-14	3.80391408034e-08
66	9.1744319627e-14	4.05536481679e-08
67	2.33842672737e-13	1.3018275178e-07
68	0.0	0.0
69	5.22272076711e-13	4.95155138983e-08
70	0.0	0.0
71	3.1763735522e-20	0.0
72	1.59172354232e-12	2.59858554885e-08
73	0.0	0.0
74	1.35775956255e-13	6.53260126115e-11
75	3.57619288947e-13	1.70789771757e-11
76	5.10695725067e-14	4.37036843347e-11
77	3.49130422125e-12	1.18673083513e-13
78	3.44135399253e-13	1.70196405255e-11
79	9.25781670836e-13	4.5464824234e-11
80	9.2578137818e-13	9.09296484747e-11
81	5.60333086621e-14	6.53853512132e-11
82	1.66450375644e-13	2.30269507346e-10
83	1.16353613859e-13	1.90443285653e-10
84	7.09128148387e-14	8.84803419768e-11
85	2.1883357449e-13	2.27442787911e-10
86	7.17801424306e-13	1.94764950532e-10
87	6.67712520076e-13	1.54243169452e-10
88	1.62282719433e-13	6.96550850852e-11
89	1.09443623631e-13	5.62376648071e-12
90	3.70753242861e-14	3.7881474124e-10
91	1.28559219928e-12	3.46847291285e-10
92	2.96365102132e-14	3.04889897509e-10
93	1.03306082585e-12	2.64412627535e-10
94	2.29270642998e-15	1.206401745e-10
95	1.33530105306e-13	3.12704168494e-10
96	2.99767143984e-26	2.44276774645e-24
97	1.47704758309e-14	2.84266392977e-11
98	6.58899915178e-14	9.09741500882e-11
99	7.77860319254e-14	5.8977017714e-11
100	3.3014935534e-15	6.82269044592e-11
101	6.09896968066e-14	3.6955001342e-11
102	1.07493621438e-13	5.32939174562e-11
103	2.55999079992e-13	8.52762095964e-11
104	1.55773027712e-13	3.1997121749e-11
105	8.27180612553e-22	0.0
106	6.62162772663e-12	2.16195261265e-10
107	4.82271501643e-13	1.74104361245e-10
108	5.08228220153e-13	1.15112497984e-10
109	5.19413573448e-14	5.6860696815e-11
110	6.21348261914e-13	1.27276450555e-11
111	2.2815238216e-13	2.98600253735e-10
112	1.18707566065e-13	2.70036394883e-10
113	5.19568818706e-14	2.16046904867e-10
114	1.00884218056e-14	8.86579381958e-11
115	1.29782102305e-13	4.01908296278e-07
116	2.39018509913e-14	8.36484723502e-10
117	4.00801921754e-12	1.74053283179e-11
118	4.10899282603e-14	2.19250977616e-10
119	1.46077226853e-13	1.60756415037e-09
120	8.27379030021e-14	1.31834789483e-09
121	1.3153716688e-12	4.26232725438e-10
122	2.51563658793e-08	1.89699847591e-05
123	266116793.027	282408996.517
124	1.05257756213e-13	5.26627307355e-09
125	1.21060066404e-15	2.97705833863e-07
126	4.36244382445e-13	8.42347229496e-08
127	1.98313791459e-12	3.22368407947e-09
128	5.67744815491e-13	2.96456440267e-07
129	9.02411932229e-13	3.16647789747e-07
130	1.52590640437e-13	9.82031475005e-06
131	8.05558694735e-14	2.76403419119e-06
132	1.98523347013e-20	0.0
133	1.98523347013e-21	0.0
134	6.61744490042e-22	0.0
135	1.03918014788e-13	4.97271332184e-12
136	1.90680668954e-14	4.62865162865e-12
137	3.9025295404e-14	1.58692622421e-06
138	3.95863087243e-13	6.95542365023e-13
139	3.91764545744e-13	1.70113114702e-06
140	3.31619803589e-12	4.06413819768e-06
141	4.67780183056e-13	1.0936407281e-06
142	1.05879118407e-20	0.0
143	0.0	0.0
144	1.00652968036e-12	3.14743743686e-08
145	5.48200276681e-13	3.3057050542e-07
146	1.03961625189e-12	3.03868672828e-07
147	3.56290221461e-13	1.7049302508e-11
148	2.38228016415e-20	0.0
149	1.84899213809e-13	8.19914448835e-12
150	5.57060164547e-14	6.95542365023e-13
151	2.96908420828e-14	1.42077528128e-12
152	2.70085367872e-12	6.13657704915e-07
153	1.36285240109e-13	4.41845080055e-10
154	3.23614146751e-13	1.35043166119e-07
155	3.92205649004e-12	3.19631034491e-07
156	1.06508193895e-13	6.23599585691e-08
157	9.4841802648e-15	3.2799877786e-08
158	1.05879118407e-20	0.0
159	0.0	0.0
160	1.05879118407e-20	0.0
161	1.32348898008e-21	0.0
162	5.29395592034e-21	0.0
163	5.29395592034e-21	0.0
164	0.0	0.0
165	0.0	0.0
166	0.0	0.0
167	0.0	0.0
168	0.0	0.0
169	6832.86671664	112224.597747
170	2.9006228762e-13	2.96939122596e-14
171	0.0	0.0
172	3.54132124448e-13	1.60975477414e-09
173	1.53565951019e-13	7.54132735217e-08
174	1.56560445421e-13	7.56862867188e-08
175	0.0	0.0
176	1.06565215094e-15	7.44528972276e-08
177	1.05879118407e-20	0.0
178	0.0	0.0
179	0.0	0.0
180	3.17951590547e-13	1.48470103399e-14
181	0.0	0.0
182	0.0	0.0
183	0.0	0.0
184	5.29395592034e-21	0.0
185	5.76996043167e-13	1.484706455e-14
186	0.0	0.0
187	1.05879118407e-20	0.0
188	6.35274710441e-20	0.0
189	0.0	0.0
190	0.0	0.0
191	0.0	0.0
192	4.23516473627e-20	0.0
193	2.11758236814e-20	0.0
194	3.18050401573e-13	7.42350516995e-15
195	0.0	0.0
196	0.0	0.0
197	0.0	0.0
198	0.0	0.0
199	2.2044835016e-13	1.48457635074e-14
200	0.0	0.0
201	2.11758236814e-20	0.0
202	0.0	0.0
203	1.46915852998e-13	7.40080739747e-13
204	7.53211859012e-14	1.85593727886e-15
205	0.0	0.0
206	0.0	0.0
207	2.96940052215e-14	1.42077473918e-12
208	4.23516473627e-20	0.0
209	2.96944128561e-14	1.42077495602e-12
210	3.70576914424e-20	0.0
211	4.45413651742e-14	2.13116286771e-12
212	2.14541798836e-15	1.06558100017e-12
213	5.75394086811e-14	7.17811010284e-13
214	2.64697796017e-21	0.0
215	8.55341159915e-13	2.90093817024e-12
216	1.05879118407e-20	0.0
217	82169.4709053	1345673.89762
218	1.48475134775e-14	7.10386610647e-13
219	2.11758236814e-20	0.0
