primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
lignite,subcritical,17,2400,2202,45.2,14478150,10,0.75,15,33.55,12.23333333,45.78333333,280.1,1871.7,-50.2,-330065,56.56363636,-0.278888889,56.28474747
lignite,subcritical,17,2500,2294,45,15083050,10,0.75,15,33.4,12.23466667,45.63466667,291.8,1949.9,-52.3,-343872.5,56.3107438,-0.278933333,56.03181047
lignite,subcritical,20,100,91.83,104.6,603782.25,10,0.75,15,77.65,12.244,89.894,11.68,78.0555,-2.0945,-13771.3375,130.9140496,-0.279266667,130.6347829
lignite,subcritical,20,200,183.6,79.71,1207170,10,0.75,15,59.17,12.24,71.41,23.35,156.06,-4.19,-27549.25,99.75768595,-0.279333333,99.47835262
lignite,subcritical,20,300,275.3,69.83,1810097.5,10,0.75,15,51.84,12.23555556,64.07555556,35.02,234.005,-6.275,-41258.125,87.39966942,-0.278888889,87.12078053
lignite,subcritical,20,400,367.1,64.22,2413682.5,10,0.75,15,47.67,12.23666667,59.90666667,46.7,312.035,-8.365,-54999.875,80.3692562,-0.278833333,80.09042287
lignite,subcritical,20,500,458.8,60.49,3016610,10,0.75,15,44.9,12.23466667,57.13466667,58.36,389.98,-10.46,-68774.5,75.69917355,-0.278933333,75.42024022
lignite,subcritical,20,600,550.6,57.77,3620195,10,0.75,15,42.88,12.23555556,55.11555556,70.04,468.01,-12.55,-82516.25,72.29355372,-0.278888889,72.01466483
lignite,subcritical,20,700,642.3,55.67,4223122.5,10,0.75,15,41.33,12.23428571,53.56428571,81.7,545.955,-14.645,-96290.875,69.68033058,-0.278952381,69.4013782
lignite,subcritical,20,800,734,53.97,4826050,10,0.75,15,40.06,12.23333333,52.29333333,93.37,623.9,-16.73,-109999.75,67.53917355,-0.278833333,67.26034022
lignite,subcritical,20,900,825.8,52.56,5429635,10,0.75,15,39.02,12.23407407,51.25407407,105.04,701.93,-18.83,-123807.25,65.78578512,-0.278962963,65.50682216
lignite,subcritical,20,1000,917.5,51.37,6032562.5,10,0.75,15,38.13,12.23333333,50.36333333,116.71,779.875,-20.915,-137516.125,64.28528926,-0.278866667,64.00642259
lignite,subcritical,20,1100,1009,50.33,6634175,10,0.75,15,37.36,12.23030303,49.59030303,128.35,857.65,-23,-151225,62.98710744,-0.278787879,62.70831956
lignite,subcritical,20,1200,1101,49.41,7239075,10,0.75,15,36.68,12.23333333,48.91333333,140.05,935.85,-25.1,-165032.5,61.84066116,-0.278888889,61.56177227
lignite,subcritical,20,1300,1193,48.59,7843975,10,0.75,15,36.07,12.23589744,48.30589744,151.75,1014.05,-27.2,-178840,60.8122314,-0.278974359,60.53325705
lignite,subcritical,20,1400,1285,47.92,8448875,10,0.75,15,35.57,12.23809524,47.80809524,163.45,1092.25,-29.3,-192647.5,59.9692562,-0.279047619,59.69020858
lignite,subcritical,20,1500,1376,47.4,9047200,10,0.75,15,35.19,12.23111111,47.42111111,175.03,1169.6,-31.37,-206257.75,59.32859504,-0.278844444,59.0497506
lignite,subcritical,20,1600,1468,46.94,9652100,10,0.75,15,34.85,12.23333333,47.08333333,186.73,1247.8,-33.47,-220065.25,58.7553719,-0.278916667,58.47645523
lignite,subcritical,20,1700,1560,46.53,10257000,10,0.75,15,34.54,12.23529412,46.77529412,198.43,1326,-35.57,-233872.75,58.23272727,-0.278980392,57.95374688
lignite,subcritical,20,1800,1651,46.17,10855325,10,0.75,15,34.27,12.22962963,46.49962963,210.01,1403.35,-37.64,-247483,57.77752066,-0.278814815,57.49870585
lignite,subcritical,20,1900,1743,45.84,11460225,10,0.75,15,34.03,12.23157895,46.26157895,221.71,1481.55,-39.74,-261290.5,57.37289256,-0.278877193,57.09401537
lignite,subcritical,20,2000,1835,45.54,12065125,10,0.75,15,33.81,12.23333333,46.04333333,233.41,1559.75,-41.84,-275098,57.00198347,-0.278933333,56.72305014
