primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
lignite,supercritical,7,1000,866.8,55.96,5699210,10,0.75,15,39.82,11.55733333,51.37733333,107.26,736.78,-22.76,-149647,64.06188285,-0.303466667,63.75841618
lignite,supercritical,7,1100,953.4,54.82,6268605,10,0.75,15,39.01,11.55636364,50.56636364,117.98,810.39,-25.03,-164572.25,62.75876569,-0.303393939,62.45537175
lignite,supercritical,7,1200,1040,53.83,6838000,10,0.75,15,38.31,11.55555556,49.86555556,128.69,884,-27.31,-179563.25,61.63261506,-0.303444444,61.32917062
lignite,supercritical,7,1300,1127,52.94,7410025,10,0.75,15,37.67,11.55897436,49.22897436,139.46,957.95,-29.59,-194554.25,60.60299163,-0.303487179,60.29950445
lignite,supercritical,7,1400,1213,52.14,7975475,10,0.75,15,37.1,11.55238095,48.65238095,150.1,1031.05,-31.85,-209413.75,59.68598326,-0.303333333,59.38264993
lignite,supercritical,7,1500,1300,51.41,8547500,10,0.75,15,36.58,11.55555556,48.13555556,160.87,1105,-34.13,-224404.75,58.84941423,-0.303377778,58.54603645
lignite,supercritical,7,1600,1387,50.87,9119525,10,0.75,15,36.2,11.55833333,47.75833333,171.63,1178.95,-36.42,-239461.5,58.23807531,-0.3035,57.93457531
lignite,supercritical,7,1700,1473,50.39,9684975,10,0.75,15,35.86,11.55294118,47.41294118,182.27,1252.05,-38.68,-254321,57.69108787,-0.303372549,57.38771532
lignite,supercritical,7,1800,1560,49.95,10257000,10,0.75,15,35.55,11.55555556,47.10555556,193.04,1326,-40.96,-269312,57.19236402,-0.303407407,56.88895661
lignite,supercritical,7,1900,1647,49.56,10829025,10,0.75,15,35.27,11.55789474,46.82789474,203.8,1399.95,-43.25,-284368.75,56.74190377,-0.303508772,56.43839499
lignite,supercritical,7,2000,1733,49.21,11394475,10,0.75,15,35.02,11.55333333,46.57333333,214.45,1473.05,-45.5,-299162.5,56.33970711,-0.303333333,56.03637378
lignite,supercritical,7,2100,1820,48.88,11966500,10,0.75,15,34.78,11.55555556,46.33555556,225.21,1547,-47.79,-314219.25,55.95359833,-0.303428571,55.65016975
lignite,supercritical,7,2200,1907,48.59,12538525,10,0.75,15,34.58,11.55757576,46.13757576,235.98,1620.95,-50.07,-329210.25,55.631841,-0.303454545,55.32838646
lignite,supercritical,7,2300,1993,48.32,13103975,10,0.75,15,34.39,11.55362319,45.94362319,246.62,1694.05,-52.33,-344069.75,55.32617155,-0.303362319,55.02280923
lignite,supercritical,7,2400,2080,48.07,13676000,10,0.75,15,34.21,11.55555556,45.76555556,257.38,1768,-54.62,-359126.5,55.03658996,-0.303444444,54.73314551
lignite,supercritical,7,2500,2167,47.85,14248025,10,0.75,15,34.05,11.55733333,45.60733333,268.15,1841.95,-56.9,-374117.5,54.7791841,-0.303466667,54.47571743
lignite,supercritical,10,100,86.75,111.4,570381.25,10,0.75,15,79.28,11.56666667,90.84666667,10.73,73.7375,-2.2825,-15007.4375,127.5446025,-0.304333333,127.2402692
lignite,supercritical,10,200,173.4,85.39,1140105,10,0.75,15,60.77,11.56,72.33,21.46,147.39,-4.55,-29916.25,97.76596234,-0.303333333,97.46262901
lignite,supercritical,10,300,260.1,74.97,1710157.5,10,0.75,15,53.35,11.56,64.91,32.19,221.085,-6.825,-44874.375,85.82876569,-0.303333333,85.52543236
lignite,supercritical,10,400,346.8,69,2280210,10,0.75,15,49.1,11.56,60.66,42.91,294.78,-9.11,-59898.25,78.99142259,-0.303666667,78.68775593
lignite,supercritical,10,500,433.4,65,2849605,10,0.75,15,46.26,11.55733333,57.81733333,53.63,368.39,-11.38,-74823.5,74.42246862,-0.303466667,74.11900195
