primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
anthracite,subcritical,20,2200,1410,47.87,9270750.00,10,0.75,36.23,8.545454545,44.77545455,166.35,1198.5,-45.15,1093751.25,61.08198347,-0.273636364,60.80834711
anthracite,subcritical,20,2300,1474,47.71,9691550.00,10,0.75,36.11,8.544927536,44.65492754,173.9,1252.9,-47.2,1143392.5,60.87966942,-0.273623188,60.60604623
anthracite,subcritical,20,2400,1538,47.56,10112350.00,10,0.75,36,8.544444444,44.54444444,181.45,1307.3,-49.25,1193033.75,60.69421488,-0.273611111,60.42060376
anthracite,subcritical,20,2500,1602,47.42,10533150.00,10,0.75,35.89,8.544,44.434,189,1361.7,-51.3,1242675,60.50876033,-0.2736,60.23516033
anthracite,subcritical,23,100,64.12,95.61,421589.00,10,0.75,72.36,8.549333333,80.90933333,7.56,54.502,-2.058,49707,121.9953719,-0.2744,121.7209719
anthracite,subcritical,23,200,128.2,74.98,842915.00,10,0.75,56.75,8.546666667,65.29666667,15.12,108.97,-4.11,99414,95.67768595,-0.274,95.40368595
anthracite,subcritical,23,300,192.3,66.93,1264372.50,10,0.75,50.66,8.546666667,59.20666667,22.69,163.455,-6.155,149186.75,85.41024793,-0.273555556,85.13669238
anthracite,subcritical,23,400,256.3,62.41,1685172.50,10,0.75,47.23,8.543333333,55.77333333,30.24,217.855,-8.205,198828,79.62743802,-0.2735,79.35393802
anthracite,subcritical,23,500,320.4,59.42,2106630.00,10,0.75,44.97,8.544,53.514,37.8,272.34,-10.26,248535,75.81719008,-0.2736,75.54359008
anthracite,subcritical,23,600,384.5,57.25,2528087.50,10,0.75,43.33,8.544444444,51.87444444,45.36,326.825,-12.315,298242,73.0522314,-0.273666667,72.77856474
anthracite,subcritical,23,700,448.6,55.58,2949545.00,10,0.75,42.07,8.544761905,50.6147619,52.92,381.31,-14.37,347949,70.92793388,-0.273714286,70.6542196
anthracite,subcritical,23,800,512.6,54.24,3370345.00,10,0.75,41.05,8.543333333,49.59333333,60.48,435.71,-16.41,397656,69.20826446,-0.2735,68.93476446
anthracite,subcritical,23,900,576.7,53.13,3791802.50,10,0.75,40.21,8.543703704,48.7537037,68.04,490.195,-18.465,447363,67.79206612,-0.273555556,67.51851056
anthracite,subcritical,23,1000,640.8,52.18,4213260.00,10,0.75,39.49,8.544,48.034,75.6,544.68,-20.52,497070,66.57818182,-0.2736,66.30458182
anthracite,subcritical,23,1100,704.8,51.36,4634060.00,10,0.75,38.87,8.543030303,47.4130303,83.15,599.08,-22.57,546711.25,65.53289256,-0.273575758,65.2593168
anthracite,subcritical,23,1200,768.9,50.63,5055517.50,10,0.75,38.32,8.543333333,46.86333333,90.71,653.565,-24.625,596418.25,64.60561983,-0.273611111,64.33200872
anthracite,subcritical,23,1300,833,49.98,5476975.00,10,0.75,37.83,8.543589744,46.37358974,98.28,708.05,-26.67,646191,63.77950413,-0.273538462,63.50596567
anthracite,subcritical,23,1400,897,49.46,5897775.00,10,0.75,37.43,8.542857143,45.97285714,105.83,762.45,-28.72,695832.25,63.10512397,-0.27352381,62.83160016
anthracite,subcritical,23,1500,961.1,49.07,6319232.50,10,0.75,37.14,8.543111111,45.68311111,113.39,816.935,-30.775,745539.25,62.61619835,-0.273555556,62.34264279
anthracite,subcritical,23,1600,1025,48.73,6739375.00,10,0.75,36.88,8.541666667,45.42166667,120.93,871.25,-32.82,795114.75,62.17785124,-0.2735,61.90435124
anthracite,subcritical,23,1700,1089,48.43,7160175.00,10,0.75,36.65,8.541176471,45.19117647,128.48,925.65,-34.87,844756,61.79008264,-0.273490196,61.51659245
anthracite,subcritical,23,1800,1153,48.17,7580975.00,10,0.75,36.46,8.540740741,45.00074074,136.03,980.05,-36.92,894397.25,61.46975207,-0.273481481,61.19627058
anthracite,subcritical,23,1900,1217,47.93,8001775.00,10,0.75,36.28,8.540350877,44.82035088,143.58,1034.45,-38.97,944038.5,61.16628099,-0.273473684,60.89280731
anthracite,subcritical,23,2000,1281,47.72,8422575.00,10,0.75,36.12,8.54,44.66,151.13,1088.85,-41.02,993679.75,60.89652893,-0.273466667,60.62306226
anthracite,subcritical,23,2100,1346,47.52,8849950.00,10,0.75,35.97,8.546031746,44.51603175,158.8,1144.1,-43.1,1044110,60.64363636,-0.273650794,60.36998557
anthracite,subcritical,23,2200,1410,47.35,9270750.00,10,0.75,35.84,8.545454545,44.38545455,166.35,1198.5,-45.15,1093751.25,60.42446281,-0.273636364,60.15082645
anthracite,subcritical,23,2300,1474,47.18,9691550.00,10,0.75,35.71,8.544927536,44.25492754,173.9,1252.9,-47.2,1143392.5,60.20528926,-0.273623188,59.93166607
anthracite,subcritical,23,2400,1538,47.04,10112350.00,10,0.75,35.6,8.544444444,44.14444444,181.45,1307.3,-49.25,1193033.75,60.01983471,-0.273611111,59.7462236
anthracite,subcritical,23,2500,1602,46.9,10533150.00,10,0.75,35.5,8.544,44.044,189,1361.7,-51.3,1242675,59.85123967,-0.2736,59.57763967
anthracite,subcritical,27,100,64.12,94.3,421589.00,10,0.75,71.37,8.549333333,79.91933333,7.56,54.502,-2.058,49707,120.326281,-0.2744,120.051881
anthracite,subcritical,27,200,128.2,73.86,842915.00,10,0.75,55.9,8.546666667,64.44666667,15.12,108.97,-4.11,99414,94.2446281,-0.274,93.9706281
anthracite,subcritical,27,300,192.3,65.92,1264372.50,10,0.75,49.89,8.546666667,58.43666667,22.69,163.455,-6.155,149186.75,84.11206612,-0.273555556,83.83851056
anthracite,subcritical,27,400,256.3,61.46,1685172.50,10,0.75,46.52,8.543333333,55.06333333,30.24,217.855,-8.205,198828,78.43041322,-0.2735,78.15691322
anthracite,subcritical,27,500,320.4,58.51,2106630.00,10,0.75,44.28,8.544,52.824,37.8,272.34,-10.26,248535,74.6538843,-0.2736,74.3802843
anthracite,subcritical,27,600,384.5,56.38,2528087.50,10,0.75,42.67,8.544444444,51.21444444,45.36,326.825,-12.315,298242,71.93950413,-0.273666667,71.66583747
anthracite,subcritical,27,700,448.6,54.74,2949545.00,10,0.75,41.43,8.544761905,49.9747619,52.92,381.31,-14.37,347949,69.84892562,-0.273714286,69.57521133
anthracite,subcritical,27,800,512.6,53.42,3370345.00,10,0.75,40.43,8.543333333,48.97333333,60.48,435.71,-16.41,397656,68.16297521,-0.2735,67.88947521
anthracite,subcritical,27,900,576.7,52.33,3791802.50,10,0.75,39.61,8.543703704,48.1537037,68.04,490.195,-18.465,447363,66.78049587,-0.273555556,66.50694031
anthracite,subcritical,27,1000,640.8,51.4,4213260.00,10,0.75,38.9,8.544,47.444,75.6,544.68,-20.52,497070,65.58347107,-0.2736,65.30987107
anthracite,subcritical,27,1100,704.8,50.59,4634060.00,10,0.75,38.29,8.543030303,46.8330303,83.15,599.08,-22.57,546711.25,64.55504132,-0.273575758,64.28146556
anthracite,subcritical,27,1200,768.9,49.88,5055517.50,10,0.75,37.75,8.543333333,46.29333333,90.71,653.565,-24.625,596418.25,63.6446281,-0.273611111,63.37101699
anthracite,subcritical,27,1300,833,49.24,5476975.00,10,0.75,37.27,8.543589744,45.81358974,98.28,708.05,-26.67,646191,62.8353719,-0.273538462,62.56183344
anthracite,subcritical,27,1400,897,48.72,5897775.00,10,0.75,36.87,8.542857143,45.41285714,105.83,762.45,-28.72,695832.25,62.16099174,-0.27352381,61.88746793
anthracite,subcritical,27,1500,961.1,48.34,6319232.50,10,0.75,36.59,8.543111111,45.13311111,113.39,816.935,-30.775,745539.25,61.68892562,-0.273555556,61.41537006
anthracite,subcritical,27,1600,1025,48.01,6739375.00,10,0.75,36.34,8.541666667,44.88166667,120.93,871.25,-32.82,795114.75,61.26743802,-0.2735,60.99393802
anthracite,subcritical,27,1700,1089,47.72,7160175.00,10,0.75,36.12,8.541176471,44.66117647,128.48,925.65,-34.87,844756,60.89652893,-0.273490196,60.62303873
anthracite,subcritical,27,1800,1153,47.46,7580975.00,10,0.75,35.92,8.540740741,44.46074074,136.03,980.05,-36.92,894397.25,60.55933884,-0.273481481,60.28585736
anthracite,subcritical,27,1900,1217,47.22,8001775.00,10,0.75,35.74,8.540350877,44.28035088,143.58,1034.45,-38.97,944038.5,60.25586777,-0.273473684,59.98239408
anthracite,subcritical,27,2000,1281,47.01,8422575.00,10,0.75,35.58,8.54,44.12,151.13,1088.85,-41.02,993679.75,59.9861157,-0.273466667,59.71264904
anthracite,subcritical,27,2100,1346,46.82,8849950.00,10,0.75,35.44,8.546031746,43.98603175,158.8,1144.1,-43.1,1044110,59.75008264,-0.273650794,59.47643185
anthracite,subcritical,27,2200,1410,46.65,9270750.00,10,0.75,35.31,8.545454545,43.85545455,166.35,1198.5,-45.15,1093751.25,59.53090909,-0.273636364,59.25727273
anthracite,subcritical,27,2300,1474,46.49,9691550.00,10,0.75,35.19,8.544927536,43.73492754,173.9,1252.9,-47.2,1143392.5,59.32859504,-0.273623188,59.05497185
anthracite,subcritical,27,2400,1538,46.34,10112350.00,10,0.75,35.07,8.544444444,43.61444444,181.45,1307.3,-49.25,1193033.75,59.12628099,-0.273611111,58.85266988
anthracite,subcritical,27,2500,1602,46.2,10533150.00,10,0.75,34.97,8.544,43.514,189,1361.7,-51.3,1242675,58.95768595,-0.2736,58.68408595
anthracite,subcritical,30,100,64.12,93.32,421589.00,10,0.75,70.63,8.549333333,79.17933333,7.56,54.502,-2.058,49707,119.0786777,-0.2744,118.8042777
anthracite,subcritical,30,200,128.2,73.02,842915.00,10,0.75,55.26,8.546666667,63.80666667,15.12,108.97,-4.11,99414,93.16561983,-0.274,92.89161983
anthracite,subcritical,30,300,192.3,65.15,1264372.50,10,0.75,49.31,8.546666667,57.85666667,22.69,163.455,-6.155,149186.75,83.13421488,-0.273555556,82.86065932
anthracite,subcritical,30,400,256.3,60.74,1685172.50,10,0.75,45.97,8.543333333,54.51333333,30.24,217.855,-8.205,198828,77.5031405,-0.2735,77.2296405
anthracite,subcritical,30,500,320.4,57.83,2106630.00,10,0.75,43.77,8.544,52.314,37.8,272.34,-10.26,248535,73.79404959,-0.2736,73.52044959
anthracite,subcritical,30,600,384.5,55.73,2528087.50,10,0.75,42.18,8.544444444,50.72444444,45.36,326.825,-12.315,298242,71.11338843,-0.273666667,70.83972176
anthracite,subcritical,30,700,448.6,54.11,2949545.00,10,0.75,40.95,8.544761905,49.4947619,52.92,381.31,-14.37,347949,69.03966942,-0.273714286,68.76595514
anthracite,subcritical,30,800,512.6,52.81,3370345.00,10,0.75,39.97,8.543333333,48.51333333,60.48,435.71,-16.41,397656,67.38743802,-0.2735,67.11393802
anthracite,subcritical,30,900,576.7,51.73,3791802.50,10,0.75,39.15,8.543703704,47.6937037,68.04,490.195,-18.465,447363,66.00495868,-0.273555556,65.73140312
anthracite,subcritical,30,1000,640.8,50.81,4213260.00,10,0.75,38.46,8.544,47.004,75.6,544.68,-20.52,497070,64.84165289,-0.2736,64.56805289
anthracite,subcritical,30,1100,704.8,50.01,4634060.00,10,0.75,37.85,8.543030303,46.3930303,83.15,599.08,-22.57,546711.25,63.81322314,-0.273575758,63.53964738
anthracite,subcritical,30,1200,768.9,49.31,5055517.50,10,0.75,37.32,8.543333333,45.86333333,90.71,653.565,-24.625,596418.25,62.91966942,-0.273611111,62.64605831
anthracite,subcritical,30,1300,833,48.68,5476975.00,10,0.75,36.84,8.543589744,45.38358974,98.28,708.05,-26.67,646191,62.11041322,-0.273538462,61.83687476
anthracite,subcritical,30,1400,897,48.17,5897775.00,10,0.75,36.46,8.542857143,45.00285714,105.83,762.45,-28.72,695832.25,61.46975207,-0.27352381,61.19622826
anthracite,subcritical,30,1500,961.1,47.8,6319232.50,10,0.75,36.18,8.543111111,44.72311111,113.39,816.935,-30.775,745539.25,60.99768595,-0.273555556,60.72413039
anthracite,subcritical,30,1600,1025,47.47,6739375.00,10,0.75,35.93,8.541666667,44.47166667,120.93,871.25,-32.82,795114.75,60.57619835,-0.2735,60.30269835
anthracite,subcritical,30,1700,1089,47.18,7160175.00,10,0.75,35.71,8.541176471,44.25117647,128.48,925.65,-34.87,844756,60.20528926,-0.273490196,59.93179906
anthracite,subcritical,30,1800,1153,46.93,7580975.00,10,0.75,35.52,8.540740741,44.06074074,136.03,980.05,-36.92,894397.25,59.88495868,-0.273481481,59.6114772
anthracite,subcritical,30,1900,1217,46.69,8001775.00,10,0.75,35.34,8.540350877,43.88035088,143.58,1034.45,-38.97,944038.5,59.5814876,-0.273473684,59.30801392
anthracite,subcritical,30,2000,1281,46.49,8422575.00,10,0.75,35.19,8.54,43.73,151.13,1088.85,-41.02,993679.75,59.32859504,-0.273466667,59.05512837
anthracite,subcritical,30,2100,1346,46.3,8849950.00,10,0.75,35.04,8.546031746,43.58603175,158.8,1144.1,-43.1,1044110,59.07570248,-0.273650794,58.80205169
anthracite,subcritical,30,2200,1410,46.12,9270750.00,10,0.75,34.91,8.545454545,43.45545455,166.35,1198.5,-45.15,1093751.25,58.85652893,-0.273636364,58.58289256
anthracite,subcritical,30,2300,1474,45.97,9691550.00,10,0.75,34.79,8.544927536,43.33492754,173.9,1252.9,-47.2,1143392.5,58.65421488,-0.273623188,58.38059169
anthracite,subcritical,30,2400,1538,45.82,10112350.00,10,0.75,34.68,8.544444444,43.22444444,181.45,1307.3,-49.25,1193033.75,58.46876033,-0.273611111,58.19514922
anthracite,subcritical,30,2500,1602,45.68,10533150.00,10,0.75,34.57,8.544,43.114,189,1361.7,-51.3,1242675,58.28330579,-0.2736,58.00970579
anthracite,subcritical,33,100,64.12,92.33,421589.00,10,0.75,69.88,8.549333333,78.42933333,7.56,54.502,-2.058,49707,117.8142149,-0.2744,117.5398149
anthracite,subcritical,33,200,128.2,72.19,842915.00,10,0.75,54.64,8.546666667,63.18666667,15.12,108.97,-4.11,99414,92.12033058,-0.274,91.84633058
anthracite,subcritical,33,300,192.3,64.39,1264372.50,10,0.75,48.73,8.546666667,57.27666667,22.69,163.455,-6.155,149186.75,82.15636364,-0.273555556,81.88280808
anthracite,subcritical,33,400,256.3,60.03,1685172.50,10,0.75,45.43,8.543333333,53.97333333,30.24,217.855,-8.205,198828,76.59272727,-0.2735,76.31922727
anthracite,subcritical,33,500,320.4,57.15,2106630.00,10,0.75,43.25,8.544,51.794,37.8,272.34,-10.26,248535,72.91735537,-0.2736,72.64375537
anthracite,subcritical,33,600,384.5,55.08,2528087.50,10,0.75,41.69,8.544444444,50.23444444,45.36,326.825,-12.315,298242,70.28727273,-0.273666667,70.01360606
anthracite,subcritical,33,700,448.6,53.48,2949545.00,10,0.75,40.48,8.544761905,49.0247619,52.92,381.31,-14.37,347949,68.24727273,-0.273714286,67.97355844
anthracite,subcritical,33,800,512.6,52.19,3370345.00,10,0.75,39.5,8.543333333,48.04333333,60.48,435.71,-16.41,397656,66.59504132,-0.2735,66.32154132
anthracite,subcritical,33,900,576.7,51.13,3791802.50,10,0.75,38.7,8.543703704,47.2437037,68.04,490.195,-18.465,447363,65.24628099,-0.273555556,64.97272544
anthracite,subcritical,33,1000,640.8,50.23,4213260.00,10,0.75,38.02,8.544,46.564,75.6,544.68,-20.52,497070,64.09983471,-0.2736,63.82623471
anthracite,subcritical,33,1100,704.8,49.44,4634060.00,10,0.75,37.42,8.543030303,45.9630303,83.15,599.08,-22.57,546711.25,63.08826446,-0.273575758,62.81468871
anthracite,subcritical,33,1200,768.9,48.74,5055517.50,10,0.75,36.89,8.543333333,45.43333333,90.71,653.565,-24.625,596418.25,62.19471074,-0.273611111,61.92109963
anthracite,subcritical,33,1300,833,48.12,5476975.00,10,0.75,36.42,8.543589744,44.96358974,98.28,708.05,-26.67,646191,61.40231405,-0.273538462,61.12877559
anthracite,subcritical,33,1400,897,47.62,5897775.00,10,0.75,36.04,8.542857143,44.58285714,105.83,762.45,-28.72,695832.25,60.76165289,-0.27352381,60.48812908
anthracite,subcritical,33,1500,961.1,47.25,6319232.50,10,0.75,35.76,8.543111111,44.30311111,113.39,816.935,-30.775,745539.25,60.28958678,-0.273555556,60.01603122
anthracite,subcritical,33,1600,1025,46.93,6739375.00,10,0.75,35.52,8.541666667,44.06166667,120.93,871.25,-32.82,795114.75,59.88495868,-0.2735,59.61145868
anthracite,subcritical,33,1700,1089,46.65,7160175.00,10,0.75,35.31,8.541176471,43.85117647,128.48,925.65,-34.87,844756,59.53090909,-0.273490196,59.25741889
anthracite,subcritical,33,1800,1153,46.39,7580975.00,10,0.75,35.11,8.540740741,43.65074074,136.03,980.05,-36.92,894397.25,59.19371901,-0.273481481,58.92023753
anthracite,subcritical,33,1900,1217,46.17,8001775.00,10,0.75,34.94,8.540350877,43.48035088,143.58,1034.45,-38.97,944038.5,58.90710744,-0.273473684,58.63363375
anthracite,subcritical,33,2000,1281,45.96,8422575.00,10,0.75,34.78,8.54,43.32,151.13,1088.85,-41.02,993679.75,58.63735537,-0.273466667,58.36388871
anthracite,subcritical,33,2100,1346,45.77,8849950.00,10,0.75,34.64,8.546031746,43.18603175,158.8,1144.1,-43.1,1044110,58.40132231,-0.273650794,58.12767152
anthracite,subcritical,33,2200,1410,45.6,9270750.00,10,0.75,34.51,8.545454545,43.05545455,166.35,1198.5,-45.15,1093751.25,58.18214876,-0.273636364,57.9085124
anthracite,subcritical,33,2300,1474,45.44,9691550.00,10,0.75,34.39,8.544927536,42.93492754,173.9,1252.9,-47.2,1143392.5,57.97983471,-0.273623188,57.70621152
anthracite,subcritical,33,2400,1538,45.3,10112350.00,10,0.75,34.28,8.544444444,42.82444444,181.45,1307.3,-49.25,1193033.75,57.79438017,-0.273611111,57.52076905
anthracite,subcritical,33,2500,1602,45.16,10533150.00,10,0.75,34.18,8.544,42.724,189,1361.7,-51.3,1242675,57.62578512,-0.2736,57.35218512
anthracite,subcritical,37,100,64.12,91.02,421589.00,10,0.75,68.89,8.549333333,77.43933333,7.56,54.502,-2.058,49707,116.145124,-0.2744,115.870724
anthracite,subcritical,37,200,128.2,71.07,842915.00,10,0.75,53.79,8.546666667,62.33666667,15.12,108.97,-4.11,99414,90.68727273,-0.274,90.41327273
anthracite,subcritical,37,300,192.3,63.38,1264372.50,10,0.75,47.97,8.546666667,56.51666667,22.69,163.455,-6.155,149186.75,80.87504132,-0.273555556,80.60148577
anthracite,subcritical,37,400,256.3,59.08,1685172.50,10,0.75,44.71,8.543333333,53.25333333,30.24,217.855,-8.205,198828,75.37884298,-0.2735,75.10534298
anthracite,subcritical,37,500,320.4,56.25,2106630.00,10,0.75,42.57,8.544,51.114,37.8,272.34,-10.26,248535,71.77090909,-0.2736,71.49730909
anthracite,subcritical,37,600,384.5,54.21,2528087.50,10,0.75,41.03,8.544444444,49.57444444,45.36,326.825,-12.315,298242,69.17454545,-0.273666667,68.90087879
anthracite,subcritical,37,700,448.6,52.64,2949545.00,10,0.75,39.84,8.544761905,48.3847619,52.92,381.31,-14.37,347949,67.16826446,-0.273714286,66.89455018
anthracite,subcritical,37,800,512.6,51.38,3370345.00,10,0.75,38.89,8.543333333,47.43333333,60.48,435.71,-16.41,397656,65.56661157,-0.2735,65.29311157
anthracite,subcritical,37,900,576.7,50.33,3791802.50,10,0.75,38.09,8.543703704,46.6337037,68.04,490.195,-18.465,447363,64.21785124,-0.273555556,63.94429568
anthracite,subcritical,37,1000,640.8,49.44,4213260.00,10,0.75,37.42,8.544,45.964,75.6,544.68,-20.52,497070,63.08826446,-0.2736,62.81466446
anthracite,subcritical,37,1100,704.8,48.67,4634060.00,10,0.75,36.84,8.543030303,45.3830303,83.15,599.08,-22.57,546711.25,62.11041322,-0.273575758,61.83683747
anthracite,subcritical,37,1200,768.9,47.99,5055517.50,10,0.75,36.32,8.543333333,44.86333333,90.71,653.565,-24.625,596418.25,61.23371901,-0.273611111,60.9601079
anthracite,subcritical,37,1300,833,47.38,5476975.00,10,0.75,35.86,8.543589744,44.40358974,98.28,708.05,-26.67,646191,60.45818182,-0.273538462,60.18464336
anthracite,subcritical,37,1400,897,46.89,5897775.00,10,0.75,35.49,8.542857143,44.03285714,105.83,762.45,-28.72,695832.25,59.83438017,-0.27352381,59.56085636
anthracite,subcritical,37,1500,961.1,46.53,6319232.50,10,0.75,35.22,8.543111111,43.76311111,113.39,816.935,-30.775,745539.25,59.37917355,-0.273555556,59.105618
anthracite,subcritical,37,1600,1025,46.21,6739375.00,10,0.75,34.97,8.541666667,43.51166667,120.93,871.25,-32.82,795114.75,58.95768595,-0.2735,58.68418595
anthracite,subcritical,37,1700,1089,45.93,7160175.00,10,0.75,34.76,8.541176471,43.30117647,128.48,925.65,-34.87,844756,58.60363636,-0.273490196,58.33014617
anthracite,subcritical,37,1800,1153,45.68,7580975.00,10,0.75,34.57,8.540740741,43.11074074,136.03,980.05,-36.92,894397.25,58.28330579,-0.273481481,58.0098243
anthracite,subcritical,37,1900,1217,45.46,8001775.00,10,0.75,34.41,8.540350877,42.95035088,143.58,1034.45,-38.97,944038.5,58.01355372,-0.273473684,57.74008003
anthracite,subcritical,37,2000,1281,45.26,8422575.00,10,0.75,34.25,8.54,42.79,151.13,1088.85,-41.02,993679.75,57.74380165,-0.273466667,57.47033499
anthracite,subcritical,37,2100,1346,45.07,8849950.00,10,0.75,34.11,8.546031746,42.65603175,158.8,1144.1,-43.1,1044110,57.5077686,-0.273650794,57.2341178
anthracite,subcritical,37,2200,1410,44.9,9270750.00,10,0.75,33.98,8.545454545,42.52545455,166.35,1198.5,-45.15,1093751.25,57.28859504,-0.273636364,57.01495868
anthracite,subcritical,37,2300,1474,44.75,9691550.00,10,0.75,33.87,8.544927536,42.41492754,173.9,1252.9,-47.2,1143392.5,57.1031405,-0.273623188,56.82951731
anthracite,subcritical,37,2400,1538,44.6,10112350.00,10,0.75,33.76,8.544444444,42.30444444,181.45,1307.3,-49.25,1193033.75,56.91768595,-0.273611111,56.64407484
anthracite,subcritical,37,2500,1602,44.47,10533150.00,10,0.75,33.66,8.544,42.204,189,1361.7,-51.3,1242675,56.74909091,-0.2736,56.47549091
anthracite,subcritical,40,100,64.12,90.04,421589.00,10,0.75,68.15,8.549333333,76.69933333,7.56,54.502,-2.058,49707,114.8975207,-0.2744,114.6231207
anthracite,subcritical,40,200,128.2,70.24,842915.00,10,0.75,53.16,8.546666667,61.70666667,15.12,108.97,-4.11,99414,89.62512397,-0.274,89.35112397
anthracite,subcritical,40,300,192.3,62.61,1264372.50,10,0.75,47.39,8.546666667,55.93666667,22.69,163.455,-6.155,149186.75,79.89719008,-0.273555556,79.62363453
anthracite,subcritical,40,400,256.3,58.36,1685172.50,10,0.75,44.17,8.543333333,52.71333333,30.24,217.855,-8.205,198828,74.46842975,-0.2735,74.19492975
anthracite,subcritical,40,500,320.4,55.57,2106630.00,10,0.75,42.06,8.544,50.604,37.8,272.34,-10.26,248535,70.91107438,-0.2736,70.63747438
anthracite,subcritical,40,600,384.5,53.55,2528087.50,10,0.75,40.53,8.544444444,49.07444444,45.36,326.825,-12.315,298242,68.33157025,-0.273666667,68.05790358
anthracite,subcritical,40,700,448.6,52.01,2949545.00,10,0.75,39.36,8.544761905,47.9047619,52.92,381.31,-14.37,347949,66.35900826,-0.273714286,66.08529398
anthracite,subcritical,40,800,512.6,50.76,3370345.00,10,0.75,38.42,8.543333333,46.96333333,60.48,435.71,-16.41,397656,64.77421488,-0.2735,64.50071488
anthracite,subcritical,40,900,576.7,49.73,3791802.50,10,0.75,37.64,8.543703704,46.1837037,68.04,490.195,-18.465,447363,63.45917355,-0.273555556,63.185618
anthracite,subcritical,40,1000,640.8,48.86,4213260.00,10,0.75,36.98,8.544,45.524,75.6,544.68,-20.52,497070,62.34644628,-0.2736,62.07284628
anthracite,subcritical,40,1100,704.8,48.1,4634060.00,10,0.75,36.4,8.543030303,44.9430303,83.15,599.08,-22.57,546711.25,61.36859504,-0.273575758,61.09501928
anthracite,subcritical,40,1200,768.9,47.42,5055517.50,10,0.75,35.89,8.543333333,44.43333333,90.71,653.565,-24.625,596418.25,60.50876033,-0.273611111,60.23514922
anthracite,subcritical,40,1300,833,46.82,5476975.00,10,0.75,35.44,8.543589744,43.98358974,98.28,708.05,-26.67,646191,59.75008264,-0.273538462,59.47654418
anthracite,subcritical,40,1400,897,46.34,5897775.00,10,0.75,35.07,8.542857143,43.61285714,105.83,762.45,-28.72,695832.25,59.12628099,-0.27352381,58.85275718
anthracite,subcritical,40,1500,961.1,45.98,6319232.50,10,0.75,34.8,8.543111111,43.34311111,113.39,816.935,-30.775,745539.25,58.67107438,-0.273555556,58.39751882
anthracite,subcritical,40,1600,1025,45.67,6739375.00,10,0.75,34.56,8.541666667,43.10166667,120.93,871.25,-32.82,795114.75,58.26644628,-0.2735,57.99294628
anthracite,subcritical,40,1700,1089,45.4,7160175.00,10,0.75,34.36,8.541176471,42.90117647,128.48,925.65,-34.87,844756,57.9292562,-0.273490196,57.655766
anthracite,subcritical,40,1800,1153,45.15,7580975.00,10,0.75,34.17,8.540740741,42.71074074,136.03,980.05,-36.92,894397.25,57.60892562,-0.273481481,57.33544414
anthracite,subcritical,40,1900,1217,44.93,8001775.00,10,0.75,34,8.540350877,42.54035088,143.58,1034.45,-38.97,944038.5,57.32231405,-0.273473684,57.04884037
anthracite,subcritical,40,2000,1281,44.73,8422575.00,10,0.75,33.85,8.54,42.39,151.13,1088.85,-41.02,993679.75,57.06942149,-0.273466667,56.79595482
anthracite,subcritical,40,2100,1346,44.55,8849950.00,10,0.75,33.72,8.546031746,42.26603175,158.8,1144.1,-43.1,1044110,56.85024793,-0.273650794,56.57659714
anthracite,subcritical,40,2200,1410,44.38,9270750.00,10,0.75,33.59,8.545454545,42.13545455,166.35,1198.5,-45.15,1093751.25,56.63107438,-0.273636364,56.35743802
anthracite,subcritical,40,2300,1474,44.23,9691550.00,10,0.75,33.48,8.544927536,42.02492754,173.9,1252.9,-47.2,1143392.5,56.44561983,-0.273623188,56.17199665
anthracite,subcritical,40,2400,1538,44.08,10112350.00,10,0.75,33.36,8.544444444,41.90444444,181.45,1307.3,-49.25,1193033.75,56.24330579,-0.273611111,55.96969467
anthracite,subcritical,40,2500,1602,43.94,10533150.00,10,0.75,33.26,8.544,41.804,189,1361.7,-51.3,1242675,56.07471074,-0.2736,55.80111074
anthracite,subcritical,43,100,64.12,89.05,421589.00,10,0.75,67.4,8.549333333,75.94933333,7.56,54.502,-2.058,49707,113.6330579,-0.2744,113.3586579
anthracite,subcritical,43,200,128.2,69.4,842915.00,10,0.75,52.52,8.546666667,61.06666667,15.12,108.97,-4.11,99414,88.5461157,-0.274,88.2721157
anthracite,subcritical,43,300,192.3,61.85,1264372.50,10,0.75,46.81,8.546666667,55.35666667,22.69,163.455,-6.155,149186.75,78.91933884,-0.273555556,78.64578329
anthracite,subcritical,43,400,256.3,57.65,1685172.50,10,0.75,43.63,8.543333333,52.17333333,30.24,217.855,-8.205,198828,73.55801653,-0.2735,73.28451653
anthracite,subcritical,43,500,320.4,54.89,2106630.00,10,0.75,41.54,8.544,50.084,37.8,272.34,-10.26,248535,70.03438017,-0.2736,69.76078017
anthracite,subcritical,43,600,384.5,52.9,2528087.50,10,0.75,40.04,8.544444444,48.58444444,45.36,326.825,-12.315,298242,67.50545455,-0.273666667,67.23178788
anthracite,subcritical,43,700,448.6,51.37,2949545.00,10,0.75,38.88,8.544761905,47.4247619,52.92,381.31,-14.37,347949,65.54975207,-0.273714286,65.27603778
