primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
subbituminous,subcritical,7,900,798,55.65,5246850,10,0.75,15,41.89,11.82222222,53.71222222,100.64,678.3,-19.06,-125319.5,70.62446281,-0.28237037,70.34209244
subbituminous,subcritical,7,1000,886.7,54.49,5830052.5,10,0.75,15,41.02,11.82266667,52.84266667,111.83,753.695,-21.175,-139225.625,69.15768595,-0.282333333,68.87535262
subbituminous,subcritical,7,1100,975.3,53.49,6412597.5,10,0.75,15,40.26,11.82181818,52.08181818,123,829.005,-23.295,-153164.625,67.87636364,-0.282363636,67.594
subbituminous,subcritical,7,1200,1064,52.61,6995800,10,0.75,15,39.6,11.82222222,51.42222222,134.19,904.4,-25.41,-167070.75,66.76363636,-0.282333333,66.48130303
subbituminous,subcritical,7,1300,1153,51.82,7580975,10,0.75,15,39.01,11.82564103,50.83564103,145.41,980.05,-27.54,-181075.5,65.76892562,-0.282461538,65.48646408
subbituminous,subcritical,7,1400,1241,51.17,8159575,10,0.75,15,38.52,11.81904762,50.33904762,156.51,1054.85,-29.64,-194883,64.94280992,-0.282285714,64.6605242
subbituminous,subcritical,7,1500,1330,50.67,8744750,10,0.75,15,38.14,11.82222222,49.96222222,167.73,1130.5,-31.77,-208887.75,64.30214876,-0.2824,64.01974876
subbituminous,subcritical,7,1600,1419,50.24,9329925,10,0.75,15,37.82,11.825,49.645,178.96,1206.15,-33.89,-222826.75,63.76264463,-0.282416667,63.48022796
subbituminous,subcritical,7,1700,1507,49.85,9908525,10,0.75,15,37.52,11.81960784,49.33960784,190.06,1280.95,-35.99,-236634.25,63.2568595,-0.28227451,62.97458499
subbituminous,subcritical,7,1800,1596,49.51,10493700,10,0.75,15,37.27,11.82222222,49.09222222,201.28,1356.6,-38.12,-250639,62.8353719,-0.28237037,62.55300153
subbituminous,subcritical,7,1900,1685,49.2,11078875,10,0.75,15,37.03,11.8245614,48.8545614,212.51,1432.25,-40.24,-264578,62.4307438,-0.282385965,62.14835784
subbituminous,subcritical,7,2000,1773,48.92,11657475,10,0.75,15,36.82,11.82,48.64,223.6,1507.05,-42.35,-278451.25,62.07669421,-0.282333333,61.79436088
subbituminous,subcritical,7,2100,1862,48.67,12242650,10,0.75,15,36.63,11.82222222,48.45222222,234.83,1582.7,-44.47,-292390.25,61.75636364,-0.282349206,61.47401443
subbituminous,subcritical,7,2200,1951,48.44,12827825,10,0.75,15,36.46,11.82424242,48.28424242,246.05,1658.35,-46.6,-306395,61.46975207,-0.282424242,61.18732782
subbituminous,subcritical,7,2300,2039,48.24,13406425,10,0.75,15,36.31,11.82028986,48.13028986,257.15,1733.15,-48.7,-320202.5,61.2168595,-0.282318841,60.93454066
subbituminous,subcritical,7,2400,2128,48.05,13991600,10,0.75,15,36.17,11.82222222,47.99222222,268.38,1808.8,-50.82,-334141.5,60.98082645,-0.282333333,60.69849311
subbituminous,subcritical,7,2500,2217,47.87,14576775,10,0.75,15,36.03,11.824,47.854,279.6,1884.45,-52.95,-348146.25,60.74479339,-0.2824,60.46239339
subbituminous,subcritical,10,100,88.74,104.1,583465.5,10,0.75,15,78.36,11.832,90.192,11.19,75.429,-2.121,-13945.575,132.1110744,-0.2828,131.8282744
subbituminous,subcritical,10,200,177.4,80.68,1166405,10,0.75,15,60.73,11.82666667,72.55666667,22.37,150.79,-4.24,-27878,102.3877686,-0.282666667,102.1051019
