primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
coal,ultrasupercritical,3,1700,1182,50.45,7771650,10,0.75,15,36.09,9.270588235,45.36058824,139.96,1004.7,-37.34,-245510.5,56.48200426,-0.292862745,56.18914152
coal,ultrasupercritical,3,1800,1251,49.92,8225325,10,0.75,15,35.71,9.266666667,44.97666667,148.13,1063.35,-39.52,-259844,55.88729211,-0.292740741,55.59455137
coal,ultrasupercritical,3,1900,1321,49.51,8685575,10,0.75,15,35.42,9.270175439,44.69017544,156.42,1122.85,-41.73,-274374.75,55.43343284,-0.292842105,55.14059073
coal,ultrasupercritical,3,2000,1390,49.14,9139250,10,0.75,15,35.15,9.266666667,44.41666667,164.59,1181.5,-43.91,-288708.25,55.0108742,-0.292733333,54.71814087
coal,ultrasupercritical,3,2100,1460,48.8,9599500,10,0.75,15,34.91,9.26984127,44.17984127,172.88,1241,-46.12,-303239,54.63526652,-0.292825397,54.34244113
coal,ultrasupercritical,3,2200,1529,48.49,10053175,10,0.75,15,34.69,9.266666667,43.95666667,181.05,1299.65,-48.3,-317572.5,54.29095949,-0.292727273,53.99823222
coal,ultrasupercritical,3,2300,1599,48.2,10513425,10,0.75,15,34.48,9.269565217,43.74956522,189.34,1359.15,-50.51,-332103.25,53.96230277,-0.292811594,53.66949118
coal,ultrasupercritical,3,2400,1668,47.94,10967100,10,0.75,15,34.3,9.266666667,43.56666667,197.51,1417.8,-52.69,-346436.75,53.68059701,-0.292722222,53.38787479
coal,ultrasupercritical,3,2500,1738,47.7,11427350,10,0.75,15,34.12,9.269333333,43.38933333,205.8,1477.3,-54.9,-360967.5,53.39889126,-0.2928,53.10609126
coal,ultrasupercritical,7,100,69.57,108.5,457422.75,10,0.75,15,77.62,9.276,86.896,8.24,59.1345,-2.1955,-14435.4125,121.4777825,-0.292733333,121.1850492
coal,ultrasupercritical,7,200,139.1,83.8,914582.5,10,0.75,15,59.95,9.273333333,69.22333333,16.47,118.235,-4.395,-28897.125,93.82366738,-0.293,93.53066738
coal,ultrasupercritical,7,300,208.6,73.85,1371545,10,0.75,15,52.83,9.271111111,62.10111111,24.7,177.31,-6.59,-43329.25,82.68063966,-0.292888889,82.38775077
coal,ultrasupercritical,7,400,278.1,68.14,1828507.5,10,0.75,15,48.75,9.27,58.02,32.93,236.385,-8.785,-57761.375,76.29530917,-0.292833333,76.00247584
coal,ultrasupercritical,7,500,347.6,64.32,2285470,10,0.75,15,46.01,9.269333333,55.27933333,41.16,295.46,-10.98,-72193.5,72.00712154,-0.2928,71.71432154
coal,ultrasupercritical,7,600,417.1,61.52,2742432.5,10,0.75,15,44.01,9.268888889,53.27888889,49.39,354.535,-13.175,-86625.625,68.87705757,-0.292777778,68.58427979
coal,ultrasupercritical,7,700,486.6,59.35,3199395,10,0.75,15,42.46,9.268571429,51.72857143,57.62,413.61,-15.37,-101057.75,66.451258,-0.292761905,66.15849609
coal,ultrasupercritical,7,800,556.1,57.6,3656357.5,10,0.75,15,41.21,9.268333333,50.47833333,65.85,472.685,-17.565,-115489.875,64.49496802,-0.29275,64.20221802
coal,ultrasupercritical,7,900,625.6,56.15,4113320,10,0.75,15,40.17,9.268148148,49.43814815,74.08,531.76,-19.76,-129922,62.86733475,-0.292740741,62.57459401
coal,ultrasupercritical,7,1000,695.1,54.92,4570282.5,10,0.75,15,39.29,9.268,48.558,82.31,590.835,-21.955,-144354.125,61.49010661,-0.292733333,61.19737328
coal,ultrasupercritical,7,1100,764.6,53.85,5027245,10,0.75,15,38.52,9.267878788,47.78787879,90.54,649.91,-24.15,-158786.25,60.28503198,-0.292727273,59.99230471
coal,ultrasupercritical,7,1200,834.1,52.92,5484207.5,10,0.75,15,37.86,9.267777778,47.12777778,98.77,708.985,-26.345,-173218.375,59.25211087,-0.292722222,58.95938865
coal,ultrasupercritical,7,1300,903.6,52.09,5941170,10,0.75,15,37.26,9.267692308,46.52769231,107,768.06,-28.54,-187650.5,58.31309168,-0.292717949,58.02037374
coal,ultrasupercritical,7,1400,973.1,51.34,6398132.5,10,0.75,15,36.73,9.267619048,45.99761905,115.23,827.135,-30.735,-202082.625,57.48362473,-0.292714286,57.19091045
coal,ultrasupercritical,7,1500,1043,50.67,6857725,10,0.75,15,36.25,9.271111111,45.52111111,123.5,886.55,-32.95,-216646.25,56.73240938,-0.292888889,56.43952049
coal,ultrasupercritical,7,1600,1112,50.05,7311400,10,0.75,15,35.8,9.266666667,45.06666667,131.67,945.2,-35.13,-230979.75,56.02814499,-0.29275,55.73539499
coal,ultrasupercritical,7,1700,1182,49.49,7771650,10,0.75,15,35.4,9.270588235,44.67058824,139.96,1004.7,-37.34,-245510.5,55.4021322,-0.292862745,55.10926945
coal,ultrasupercritical,7,1800,1251,48.97,8225325,10,0.75,15,35.03,9.266666667,44.29666667,148.13,1063.35,-39.52,-259844,54.82307036,-0.292740741,54.53032962
coal,ultrasupercritical,7,1900,1321,48.57,8685575,10,0.75,15,34.75,9.270175439,44.02017544,156.42,1122.85,-41.73,-274374.75,54.38486141,-0.292842105,54.0920193
coal,ultrasupercritical,7,2000,1390,48.21,9139250,10,0.75,15,34.49,9.266666667,43.75666667,164.59,1181.5,-43.91,-288708.25,53.97795309,-0.292733333,53.68521976
coal,ultrasupercritical,7,2100,1460,47.87,9599500,10,0.75,15,34.25,9.26984127,43.51984127,172.88,1241,-46.12,-303239,53.60234542,-0.292825397,53.30952002
coal,ultrasupercritical,7,2200,1529,47.57,10053175,10,0.75,15,34.03,9.266666667,43.29666667,181.05,1299.65,-48.3,-317572.5,53.25803838,-0.292727273,52.96531111
coal,ultrasupercritical,7,2300,1599,47.29,10513425,10,0.75,15,33.83,9.269565217,43.09956522,189.34,1359.15,-50.51,-332103.25,52.94503198,-0.292811594,52.65222039
coal,ultrasupercritical,7,2400,1668,47.03,10967100,10,0.75,15,33.64,9.266666667,42.90666667,197.51,1417.8,-52.69,-346436.75,52.64767591,-0.292722222,52.35495368
coal,ultrasupercritical,7,2500,1738,46.8,11427350,10,0.75,15,33.48,9.269333333,42.74933333,205.8,1477.3,-54.9,-360967.5,52.39727079,-0.2928,52.10447079
coal,ultrasupercritical,10,100,69.57,107.2,457422.75,10,0.75,15,76.69,9.276,85.966,8.24,59.1345,-2.1955,-14435.4125,120.0223028,-0.292733333,119.7295694
coal,ultrasupercritical,10,200,139.1,82.65,914582.5,10,0.75,15,59.13,9.273333333,68.40333333,16.47,118.235,-4.395,-28897.125,92.54034115,-0.293,92.24734115
coal,ultrasupercritical,10,300,208.6,72.8,1371545,10,0.75,15,52.08,9.271111111,61.35111111,24.7,177.31,-6.59,-43329.25,81.50686567,-0.292888889,81.21397678
coal,ultrasupercritical,10,400,278.1,67.16,1828507.5,10,0.75,15,48.04,9.27,57.31,32.93,236.385,-8.785,-57761.375,75.18413646,-0.292833333,74.89130313
coal,ultrasupercritical,10,500,347.6,63.38,2285470,10,0.75,15,45.34,9.269333333,54.60933333,41.16,295.46,-10.98,-72193.5,70.95855011,-0.2928,70.66575011
coal,ultrasupercritical,10,600,417.1,60.62,2742432.5,10,0.75,15,43.37,9.268888889,52.63888889,49.39,354.535,-13.175,-86625.625,67.8754371,-0.292777778,67.58265932
coal,ultrasupercritical,10,700,486.6,58.48,3199395,10,0.75,15,41.84,9.268571429,51.10857143,57.62,413.61,-15.37,-101057.75,65.48093817,-0.292761905,65.18817626
coal,ultrasupercritical,10,800,556.1,56.76,3656357.5,10,0.75,15,40.6,9.268333333,49.86833333,65.85,472.685,-17.565,-115489.875,63.54029851,-0.29275,63.24754851
coal,ultrasupercritical,10,900,625.6,55.33,4113320,10,0.75,15,39.58,9.268148148,48.84814815,74.08,531.76,-19.76,-129922,61.94396588,-0.292740741,61.65122514
coal,ultrasupercritical,10,1000,695.1,54.12,4570282.5,10,0.75,15,38.72,9.268,47.988,82.31,590.835,-21.955,-144354.125,60.59803838,-0.292733333,60.30530505
coal,ultrasupercritical,10,1100,764.6,53.07,5027245,10,0.75,15,37.96,9.267878788,47.22787879,90.54,649.91,-24.15,-158786.25,59.40861407,-0.292727273,59.1158868
coal,ultrasupercritical,10,1200,834.1,52.15,5484207.5,10,0.75,15,37.31,9.267777778,46.57777778,98.77,708.985,-26.345,-173218.375,58.39134328,-0.292722222,58.09862106
coal,ultrasupercritical,10,1300,903.6,51.33,5941170,10,0.75,15,36.72,9.267692308,45.98769231,107,768.06,-28.54,-187650.5,57.46797441,-0.292717949,57.17525646
coal,ultrasupercritical,10,1400,973.1,50.59,6398132.5,10,0.75,15,36.19,9.267619048,45.45761905,115.23,827.135,-30.735,-202082.625,56.63850746,-0.292714286,56.34579318
coal,ultrasupercritical,10,1500,1043,49.93,6857725,10,0.75,15,35.72,9.271111111,44.99111111,123.5,886.55,-32.95,-216646.25,55.90294243,-0.292888889,55.61005354
coal,ultrasupercritical,10,1600,1112,49.33,7311400,10,0.75,15,35.29,9.266666667,44.55666667,131.67,945.2,-35.13,-230979.75,55.22997868,-0.29275,54.93722868
coal,ultrasupercritical,10,1700,1182,48.77,7771650,10,0.75,15,34.89,9.270588235,44.16058824,139.96,1004.7,-37.34,-245510.5,54.60396588,-0.292862745,54.31110314
coal,ultrasupercritical,10,1800,1251,48.26,8225325,10,0.75,15,34.52,9.266666667,43.78666667,148.13,1063.35,-39.52,-259844,54.02490405,-0.292740741,53.73216331
coal,ultrasupercritical,10,1900,1321,47.86,8685575,10,0.75,15,34.24,9.270175439,43.51017544,156.42,1122.85,-41.73,-274374.75,53.5866951,-0.292842105,53.29385299
coal,ultrasupercritical,10,2000,1390,47.51,9139250,10,0.75,15,33.99,9.266666667,43.25666667,164.59,1181.5,-43.91,-288708.25,53.1954371,-0.292733333,52.90270377
coal,ultrasupercritical,10,2100,1460,47.18,9599500,10,0.75,15,33.75,9.26984127,43.01984127,172.88,1241,-46.12,-303239,52.81982942,-0.292825397,52.52700403
coal,ultrasupercritical,10,2200,1529,46.88,10053175,10,0.75,15,33.54,9.266666667,42.80666667,181.05,1299.65,-48.3,-317572.5,52.49117271,-0.292727273,52.19844544
coal,ultrasupercritical,10,2300,1599,46.61,10513425,10,0.75,15,33.34,9.269565217,42.60956522,189.34,1359.15,-50.51,-332103.25,52.17816631,-0.292811594,51.88535472
coal,ultrasupercritical,10,2400,1668,46.35,10967100,10,0.75,15,33.16,9.266666667,42.42666667,197.51,1417.8,-52.69,-346436.75,51.89646055,-0.292722222,51.60373833
coal,ultrasupercritical,10,2500,1738,46.12,11427350,10,0.75,15,32.99,9.269333333,42.25933333,205.8,1477.3,-54.9,-360967.5,51.63040512,-0.2928,51.33760512
coal,ultrasupercritical,13,100,69.57,105.8,457422.75,10,0.75,15,75.69,9.276,84.966,8.24,59.1345,-2.1955,-14435.4125,118.4572708,-0.292733333,118.1645375
coal,ultrasupercritical,13,200,139.1,81.5,914582.5,10,0.75,15,58.3,9.273333333,67.57333333,16.47,118.235,-4.395,-28897.125,91.24136461,-0.293,90.94836461
coal,ultrasupercritical,13,300,208.6,71.76,1371545,10,0.75,15,51.34,9.271111111,60.61111111,24.7,177.31,-6.59,-43329.25,80.348742,-0.292888889,80.05585312
coal,ultrasupercritical,13,400,278.1,66.18,1828507.5,10,0.75,15,47.34,9.27,56.61,32.93,236.385,-8.785,-57761.375,74.08861407,-0.292833333,73.79578074
coal,ultrasupercritical,13,500,347.6,62.45,2285470,10,0.75,15,44.68,9.269333333,53.94933333,41.16,295.46,-10.98,-72193.5,69.925629,-0.2928,69.632829
coal,ultrasupercritical,13,600,417.1,59.73,2742432.5,10,0.75,15,42.73,9.268888889,51.99888889,49.39,354.535,-13.175,-86625.625,66.87381663,-0.292777778,66.58103885
coal,ultrasupercritical,13,700,486.6,57.62,3199395,10,0.75,15,41.22,9.268571429,50.48857143,57.62,413.61,-15.37,-101057.75,64.51061834,-0.292761905,64.21785643
coal,ultrasupercritical,13,800,556.1,55.92,3656357.5,10,0.75,15,40,9.268333333,49.26833333,65.85,472.685,-17.565,-115489.875,62.60127932,-0.29275,62.30852932
coal,ultrasupercritical,13,900,625.6,54.51,4113320,10,0.75,15,39,9.268148148,48.26814815,74.08,531.76,-19.76,-129922,61.03624733,-0.292740741,60.74350659
coal,ultrasupercritical,13,1000,695.1,53.31,4570282.5,10,0.75,15,38.14,9.268,47.408,82.31,590.835,-21.955,-144354.125,59.69031983,-0.292733333,59.3975865
coal,ultrasupercritical,13,1100,764.6,52.28,5027245,10,0.75,15,37.4,9.267878788,46.66787879,90.54,649.91,-24.15,-158786.25,58.53219616,-0.292727273,58.23946889
coal,ultrasupercritical,13,1200,834.1,51.37,5484207.5,10,0.75,15,36.75,9.267777778,46.01777778,98.77,708.985,-26.345,-173218.375,57.51492537,-0.292722222,57.22220315
coal,ultrasupercritical,13,1300,903.6,50.57,5941170,10,0.75,15,36.18,9.267692308,45.44769231,107,768.06,-28.54,-187650.5,56.62285714,-0.292717949,56.33013919
coal,ultrasupercritical,13,1400,973.1,49.85,6398132.5,10,0.75,15,35.66,9.267619048,44.92761905,115.23,827.135,-30.735,-202082.625,55.80904051,-0.292714286,55.51632623
coal,ultrasupercritical,13,1500,1043,49.19,6857725,10,0.75,15,35.19,9.271111111,44.46111111,123.5,886.55,-32.95,-216646.25,55.07347548,-0.292888889,54.78058659
coal,ultrasupercritical,13,1600,1112,48.6,7311400,10,0.75,15,34.77,9.266666667,44.03666667,131.67,945.2,-35.13,-230979.75,54.41616205,-0.29275,54.12341205
coal,ultrasupercritical,13,1700,1182,48.05,7771650,10,0.75,15,34.37,9.270588235,43.64058824,139.96,1004.7,-37.34,-245510.5,53.79014925,-0.292862745,53.49728651
coal,ultrasupercritical,13,1800,1251,47.54,8225325,10,0.75,15,34.01,9.266666667,43.27666667,148.13,1063.35,-39.52,-259844,53.22673774,-0.292740741,52.933997
coal,ultrasupercritical,13,1900,1321,47.16,8685575,10,0.75,15,33.74,9.270175439,43.01017544,156.42,1122.85,-41.73,-274374.75,52.8041791,-0.292842105,52.511337
coal,ultrasupercritical,13,2000,1390,46.81,9139250,10,0.75,15,33.49,9.266666667,42.75666667,164.59,1181.5,-43.91,-288708.25,52.41292111,-0.292733333,52.12018778
coal,ultrasupercritical,13,2100,1460,46.49,9599500,10,0.75,15,33.26,9.26984127,42.52984127,172.88,1241,-46.12,-303239,52.05296375,-0.292825397,51.76013836
coal,ultrasupercritical,13,2200,1529,46.19,10053175,10,0.75,15,33.04,9.266666667,42.30666667,181.05,1299.65,-48.3,-317572.5,51.70865672,-0.292727273,51.41592944
coal,ultrasupercritical,13,2300,1599,45.92,10513425,10,0.75,15,32.85,9.269565217,42.11956522,189.34,1359.15,-50.51,-332103.25,51.41130064,-0.292811594,51.11848905
coal,ultrasupercritical,13,2400,1668,45.67,10967100,10,0.75,15,32.67,9.266666667,41.93666667,197.51,1417.8,-52.69,-346436.75,51.12959488,-0.292722222,50.83687266
coal,ultrasupercritical,13,2500,1738,45.44,11427350,10,0.75,15,32.51,9.269333333,41.77933333,205.8,1477.3,-54.9,-360967.5,50.87918977,-0.2928,50.58638977
coal,ultrasupercritical,17,100,69.57,104,457422.75,10,0.75,15,74.4,9.276,83.676,8.24,59.1345,-2.1955,-14435.4125,116.4383795,-0.292733333,116.1456462
coal,ultrasupercritical,17,200,139.1,79.97,914582.5,10,0.75,15,57.21,9.273333333,66.48333333,16.47,118.235,-4.395,-28897.125,89.53547974,-0.293,89.24247974
coal,ultrasupercritical,17,300,208.6,70.36,1371545,10,0.75,15,50.33,9.271111111,59.60111111,24.7,177.31,-6.59,-43329.25,78.7680597,-0.292888889,78.47517081
coal,ultrasupercritical,17,400,278.1,64.87,1828507.5,10,0.75,15,46.41,9.27,55.68,32.93,236.385,-8.785,-57761.375,72.63313433,-0.292833333,72.340301
coal,ultrasupercritical,17,500,347.6,61.21,2285470,10,0.75,15,43.79,9.269333333,53.05933333,41.16,295.46,-10.98,-72193.5,68.53275053,-0.2928,68.23995053
coal,ultrasupercritical,17,600,417.1,58.53,2742432.5,10,0.75,15,41.87,9.268888889,51.13888889,49.39,354.535,-13.175,-86625.625,65.52788913,-0.292777778,65.23511135
coal,ultrasupercritical,17,700,486.6,56.46,3199395,10,0.75,15,40.39,9.268571429,49.65857143,57.62,413.61,-15.37,-101057.75,63.21164179,-0.292761905,62.91887989
coal,ultrasupercritical,17,800,556.1,54.8,3656357.5,10,0.75,15,39.2,9.268333333,48.46833333,65.85,472.685,-17.565,-115489.875,61.34925373,-0.29275,61.05650373
coal,ultrasupercritical,17,900,625.6,53.42,4113320,10,0.75,15,38.22,9.268148148,47.48814815,74.08,531.76,-19.76,-129922,59.81552239,-0.292740741,59.52278165
coal,ultrasupercritical,17,1000,695.1,52.25,4570282.5,10,0.75,15,37.38,9.268,46.648,82.31,590.835,-21.955,-144354.125,58.50089552,-0.292733333,58.20816219
coal,ultrasupercritical,17,1100,764.6,51.23,5027245,10,0.75,15,36.65,9.267878788,45.91787879,90.54,649.91,-24.15,-158786.25,57.35842217,-0.292727273,57.0656949
coal,ultrasupercritical,17,1200,834.1,50.35,5484207.5,10,0.75,15,36.02,9.267777778,45.28777778,98.77,708.985,-26.345,-173218.375,56.37245203,-0.292722222,56.0797298
coal,ultrasupercritical,17,1300,903.6,49.56,5941170,10,0.75,15,35.45,9.267692308,44.71769231,107,768.06,-28.54,-187650.5,55.4803838,-0.292717949,55.18766585
coal,ultrasupercritical,17,1400,973.1,48.85,6398132.5,10,0.75,15,34.95,9.267619048,44.21761905,115.23,827.135,-30.735,-202082.625,54.6978678,-0.292714286,54.40515352
coal,ultrasupercritical,17,1500,1043,48.21,6857725,10,0.75,15,34.49,9.271111111,43.76111111,123.5,886.55,-32.95,-216646.25,53.97795309,-0.292888889,53.6850642
coal,ultrasupercritical,17,1600,1112,47.63,7311400,10,0.75,15,34.07,9.266666667,43.33666667,131.67,945.2,-35.13,-230979.75,53.32063966,-0.29275,53.02788966
coal,ultrasupercritical,17,1700,1182,47.09,7771650,10,0.75,15,33.69,9.270588235,42.96058824,139.96,1004.7,-37.34,-245510.5,52.72592751,-0.292862745,52.43306476
coal,ultrasupercritical,17,1800,1251,46.59,8225325,10,0.75,15,33.33,9.266666667,42.59666667,148.13,1063.35,-39.52,-259844,52.16251599,-0.292740741,51.86977525
coal,ultrasupercritical,17,1900,1321,46.22,8685575,10,0.75,15,33.06,9.270175439,42.33017544,156.42,1122.85,-41.73,-274374.75,51.73995736,-0.292842105,51.44711525
coal,ultrasupercritical,17,2000,1390,45.87,9139250,10,0.75,15,32.81,9.266666667,42.07666667,164.59,1181.5,-43.91,-288708.25,51.34869936,-0.292733333,51.05596603
coal,ultrasupercritical,17,2100,1460,45.56,9599500,10,0.75,15,32.59,9.26984127,41.85984127,172.88,1241,-46.12,-303239,51.00439232,-0.292825397,50.71156693
coal,ultrasupercritical,17,2200,1529,45.27,10053175,10,0.75,15,32.39,9.266666667,41.65666667,181.05,1299.65,-48.3,-317572.5,50.69138593,-0.292727273,50.39865865
coal,ultrasupercritical,17,2300,1599,45.01,10513425,10,0.75,15,32.2,9.269565217,41.46956522,189.34,1359.15,-50.51,-332103.25,50.39402985,-0.292811594,50.10121826
coal,ultrasupercritical,17,2400,1668,44.77,10967100,10,0.75,15,32.03,9.266666667,41.29666667,197.51,1417.8,-52.69,-346436.75,50.12797441,-0.292722222,49.83525219
coal,ultrasupercritical,17,2500,1738,44.54,11427350,10,0.75,15,31.86,9.269333333,41.12933333,205.8,1477.3,-54.9,-360967.5,49.86191898,-0.2928,49.56911898
coal,ultrasupercritical,20,100,69.57,102.7,457422.75,10,0.75,15,73.47,9.276,82.746,8.24,59.1345,-2.1955,-14435.4125,114.9828998,-0.292733333,114.6901665
coal,ultrasupercritical,20,200,139.1,78.82,914582.5,10,0.75,15,56.39,9.273333333,65.66333333,16.47,118.235,-4.395,-28897.125,88.25215352,-0.293,87.95915352
coal,ultrasupercritical,20,300,208.6,69.31,1371545,10,0.75,15,49.58,9.271111111,58.85111111,24.7,177.31,-6.59,-43329.25,77.59428571,-0.292888889,77.30139683
coal,ultrasupercritical,20,400,278.1,63.89,1828507.5,10,0.75,15,45.71,9.27,54.98,32.93,236.385,-8.785,-57761.375,71.53761194,-0.292833333,71.24477861
coal,ultrasupercritical,20,500,347.6,60.27,2285470,10,0.75,15,43.12,9.269333333,52.38933333,41.16,295.46,-10.98,-72193.5,67.4841791,-0.2928,67.1913791
coal,ultrasupercritical,20,600,417.1,57.64,2742432.5,10,0.75,15,41.23,9.268888889,50.49888889,49.39,354.535,-13.175,-86625.625,64.52626866,-0.292777778,64.23349088
coal,ultrasupercritical,20,700,486.6,55.6,3199395,10,0.75,15,39.77,9.268571429,49.03857143,57.62,413.61,-15.37,-101057.75,62.24132196,-0.292761905,61.94856006
coal,ultrasupercritical,20,800,556.1,53.96,3656357.5,10,0.75,15,38.6,9.268333333,47.86833333,65.85,472.685,-17.565,-115489.875,60.41023454,-0.29275,60.11748454
coal,ultrasupercritical,20,900,625.6,52.6,4113320,10,0.75,15,37.63,9.268148148,46.89814815,74.08,531.76,-19.76,-129922,58.89215352,-0.292740741,58.59941278
coal,ultrasupercritical,20,1000,695.1,51.44,4570282.5,10,0.75,15,36.8,9.268,46.068,82.31,590.835,-21.955,-144354.125,57.59317697,-0.292733333,57.30044364
coal,ultrasupercritical,20,1100,764.6,50.45,5027245,10,0.75,15,36.09,9.267878788,45.35787879,90.54,649.91,-24.15,-158786.25,56.48200426,-0.292727273,56.18927699
coal,ultrasupercritical,20,1200,834.1,49.57,5484207.5,10,0.75,15,35.46,9.267777778,44.72777778,98.77,708.985,-26.345,-173218.375,55.49603412,-0.292722222,55.20331189
coal,ultrasupercritical,20,1300,903.6,48.8,5941170,10,0.75,15,34.91,9.267692308,44.17769231,107,768.06,-28.54,-187650.5,54.63526652,-0.292717949,54.34254858
coal,ultrasupercritical,20,1400,973.1,48.1,6398132.5,10,0.75,15,34.41,9.267619048,43.67761905,115.23,827.135,-30.735,-202082.625,53.85275053,-0.292714286,53.56003625
coal,ultrasupercritical,20,1500,1043,47.47,6857725,10,0.75,15,33.96,9.271111111,43.23111111,123.5,886.55,-32.95,-216646.25,53.14848614,-0.292888889,52.85559725
coal,ultrasupercritical,20,1600,1112,46.9,7311400,10,0.75,15,33.55,9.266666667,42.81666667,131.67,945.2,-35.13,-230979.75,52.50682303,-0.29275,52.21407303
coal,ultrasupercritical,20,1700,1182,46.37,7771650,10,0.75,15,33.17,9.270588235,42.44058824,139.96,1004.7,-37.34,-245510.5,51.91211087,-0.292862745,51.61924813
coal,ultrasupercritical,20,1800,1251,45.88,8225325,10,0.75,15,32.82,9.266666667,42.08666667,148.13,1063.35,-39.52,-259844,51.36434968,-0.292740741,51.07160894
coal,ultrasupercritical,20,1900,1321,45.51,8685575,10,0.75,15,32.56,9.270175439,41.83017544,156.42,1122.85,-41.73,-274374.75,50.95744136,-0.292842105,50.66459926
coal,ultrasupercritical,20,2000,1390,45.17,9139250,10,0.75,15,32.31,9.266666667,41.57666667,164.59,1181.5,-43.91,-288708.25,50.56618337,-0.292733333,50.27345004
coal,ultrasupercritical,20,2100,1460,44.87,9599500,10,0.75,15,32.1,9.26984127,41.36984127,172.88,1241,-46.12,-303239,50.23752665,-0.292825397,49.94470126
coal,ultrasupercritical,20,2200,1529,44.58,10053175,10,0.75,15,31.89,9.266666667,41.15666667,181.05,1299.65,-48.3,-317572.5,49.90886994,-0.292727273,49.61614266
coal,ultrasupercritical,20,2300,1599,44.32,10513425,10,0.75,15,31.71,9.269565217,40.97956522,189.34,1359.15,-50.51,-332103.25,49.62716418,-0.292811594,49.33435258
coal,ultrasupercritical,20,2400,1668,44.09,10967100,10,0.75,15,31.54,9.266666667,40.80666667,197.51,1417.8,-52.69,-346436.75,49.36110874,-0.292722222,49.06838652
coal,ultrasupercritical,20,2500,1738,43.86,11427350,10,0.75,15,31.38,9.269333333,40.64933333,205.8,1477.3,-54.9,-360967.5,49.11070362,-0.2928,48.81790362
