primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
bituminous,supercritical,7,900,686.6,55.06,4514395,10,0.75,15,41.11,10.17185185,51.28185185,82.79,583.61,-20.2,-132815,66.13721757,-0.299259259,65.83795831
bituminous,supercritical,7,1000,762.9,53.87,5016067.5,10,0.75,15,40.22,10.172,50.392,91.99,648.465,-22.445,-147575.875,64.70539749,-0.299266667,64.40613082
bituminous,supercritical,7,1100,839.2,52.84,5517740,10,0.75,15,39.45,10.17212121,49.62212121,101.19,713.32,-24.69,-162336.75,63.4666318,-0.299272727,63.16735907
bituminous,supercritical,7,1200,915.4,51.94,6018755,10,0.75,15,38.78,10.17111111,48.95111111,110.38,778.09,-26.93,-177064.75,62.38874477,-0.299222222,62.08952255
bituminous,supercritical,7,1300,991.7,51.14,6520427.5,10,0.75,15,38.18,10.17128205,48.35128205,119.58,842.945,-29.175,-191825.625,61.4234728,-0.299230769,61.12424203
bituminous,supercritical,7,1400,1068,50.42,7022100,10,0.75,15,37.65,10.17142857,47.82142857,128.78,907.8,-31.42,-206586.5,60.5708159,-0.299238095,60.2715778
bituminous,supercritical,7,1500,1144,49.76,7521800,10,0.75,15,37.15,10.16888889,47.31888889,137.94,972.4,-33.66,-221314.5,59.76642259,-0.2992,59.46722259
bituminous,supercritical,7,1600,1221,49.28,8028075,10,0.75,15,36.79,10.175,46.965,147.22,1037.85,-35.93,-236239.75,59.18725941,-0.299416667,58.88784275
bituminous,supercritical,7,1700,1297,48.85,8527775,10,0.75,15,36.47,10.17254902,46.64254902,156.39,1102.45,-38.16,-250902,58.6724477,-0.299294118,58.37315358
bituminous,supercritical,7,1800,1373,48.47,9027475,10,0.75,15,36.19,10.17037037,46.36037037,165.55,1167.05,-40.4,-265630,58.22198745,-0.299259259,57.92272819
bituminous,supercritical,7,1900,1449,48.13,9527175,10,0.75,15,35.94,10.16842105,46.10842105,174.72,1231.65,-42.63,-280292.25,57.81979079,-0.299157895,57.5206329
bituminous,supercritical,7,2000,1526,47.82,10033450,10,0.75,15,35.7,10.17333333,45.87333333,184,1297.1,-44.9,-295217.5,57.43368201,-0.299333333,57.13434868
bituminous,supercritical,7,2100,1602,47.54,10533150,10,0.75,15,35.5,10.17142857,45.67142857,193.16,1361.7,-47.14,-309945.5,57.11192469,-0.299301587,56.8126231
