primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
lignite,subcritical,13,1300,10,0.75,1193,7843975,37.24,12.23589744,49.47589744,151.75,997756.25,62.78479339,1.556410256,64.34120364
lignite,subcritical,13,1400,10,0.75,1285,8448875,36.72,12.23809524,48.95809524,163.45,1074683.75,61.90809917,1.556666667,63.46476584
lignite,subcritical,13,1500,10,0.75,1376,9047200,36.32,12.23111111,48.55111111,175.03,1150822.25,61.23371901,1.555822222,62.78954123
lignite,subcritical,13,1600,10,0.75,1468,9652100,35.97,12.23333333,48.20333333,186.73,1227749.75,60.64363636,1.556083333,62.1997197
lignite,subcritical,13,1700,10,0.75,1560,10257000,35.65,12.23529412,47.88529412,198.43,1304677.25,60.10413223,1.556313725,61.66044596
lignite,subcritical,13,1800,10,0.75,1651,10855325,35.37,12.22962963,47.59962963,210.01,1380815.75,59.63206612,1.55562963,61.18769575
lignite,subcritical,13,1900,10,0.75,1743,11460225,35.12,12.23157895,47.35157895,221.71,1457743.25,59.21057851,1.555859649,60.76643816
lignite,subcritical,13,2000,10,0.75,1835,12065125,34.9,12.23333333,47.13333333,233.41,1534670.75,58.83966942,1.556066667,60.39573609
lignite,subcritical,13,2100,10,0.75,1927,12670025,34.69,12.23492063,46.92492063,245.12,1611664,58.48561983,1.55631746,60.0419373
lignite,subcritical,13,2200,10,0.75,2018,13268350,34.5,12.23030303,46.73030303,256.69,1687736.75,58.16528926,1.55569697,59.72098623
lignite,subcritical,13,2300,10,0.75,2110,13873250,34.33,12.23188406,46.56188406,268.39,1764664.25,57.87867769,1.555884058,59.43456174
lignite,subcritical,13,2400,10,0.75,2202,14478150,34.17,12.23333333,46.40333333,280.1,1841657.5,57.60892562,1.556111111,59.16503673
lignite,subcritical,13,2500,10,0.75,2294,15083050,34.02,12.23466667,46.25466667,291.8,1918585,57.35603306,1.556266667,58.91229972
lignite,subcritical,17,100,10,0.75,91.83,603782.25,78.61,12.244,90.854,11.68,76796,132.532562,1.557333333,134.0898953
lignite,subcritical,17,200,10,0.75,183.6,1207170,59.94,12.24,72.18,23.35,153526.25,101.0558678,1.556666667,102.6125344
lignite,subcritical,17,300,10,0.75,275.3,1810097.5,52.53,12.23555556,64.76555556,35.02,230256.5,88.56297521,1.556444444,90.11941965
lignite,subcritical,17,400,10,0.75,367.1,2413682.5,48.33,12.23666667,60.56666667,46.7,307052.5,81.48198347,1.556666667,83.03865014
lignite,subcritical,17,500,10,0.75,458.8,3016610,45.52,12.23466667,57.75466667,58.36,383717,76.74446281,1.556266667,78.30072948
lignite,subcritical,17,600,10,0.75,550.6,3620195,43.47,12.23555556,55.70555556,70.04,460513,73.28826446,1.556444444,74.84470891
lignite,subcritical,17,700,10,0.75,642.3,4223122.5,41.89,12.23428571,54.12428571,81.7,537177.5,70.62446281,1.556190476,72.18065329
lignite,subcritical,17,800,10,0.75,734,4826050,40.62,12.23333333,52.85333333,93.37,613907.75,68.48330579,1.556166667,70.03947245
lignite,subcritical,17,900,10,0.75,825.8,5429635,39.56,12.23407407,51.79407407,105.04,690638,66.69619835,1.556148148,68.2523465
lignite,subcritical,17,1000,10,0.75,917.5,6032562.5,38.66,12.23333333,50.89333333,116.71,767368.25,65.17884298,1.556133333,66.73497631
lignite,subcritical,17,1100,10,0.75,1009,6634175,37.87,12.23030303,50.10030303,128.35,843901.25,63.84694215,1.555757576,65.40269972
lignite,subcritical,17,1200,10,0.75,1101,7239075,37.18,12.23333333,49.41333333,140.05,920828.75,62.68363636,1.556111111,64.23974747
lignite,subcritical,17,1300,10,0.75,1193,7843975,36.57,12.23589744,48.80589744,151.75,997756.25,61.65520661,1.556410256,63.21161687
lignite,subcritical,17,1400,10,0.75,1285,8448875,36.06,12.23809524,48.29809524,163.45,1074683.75,60.7953719,1.556666667,62.35203857
lignite,subcritical,17,1500,10,0.75,1376,9047200,35.68,12.23111111,47.91111111,175.03,1150822.25,60.15471074,1.555822222,61.71053297
lignite,subcritical,17,1600,10,0.75,1468,9652100,35.33,12.23333333,47.56333333,186.73,1227749.75,59.5646281,1.556083333,61.12071143
lignite,subcritical,17,1700,10,0.75,1560,10257000,35.02,12.23529412,47.25529412,198.43,1304677.25,59.04198347,1.556313725,60.5982972
lignite,subcritical,17,1800,10,0.75,1651,10855325,34.75,12.22962963,46.97962963,210.01,1380815.75,58.58677686,1.55562963,60.14240649
lignite,subcritical,17,1900,10,0.75,1743,11460225,34.5,12.23157895,46.73157895,221.71,1457743.25,58.16528926,1.555859649,59.72114891
lignite,subcritical,17,2000,10,0.75,1835,12065125,34.27,12.23333333,46.50333333,233.41,1534670.75,57.77752066,1.556066667,59.33358733
lignite,subcritical,17,2100,10,0.75,1927,12670025,34.07,12.23492063,46.30492063,245.12,1611664,57.44033058,1.55631746,58.99664804
lignite,subcritical,17,2200,10,0.75,2018,13268350,33.88,12.23030303,46.11030303,256.69,1687736.75,57.12,1.55569697,58.67569697
lignite,subcritical,17,2300,10,0.75,2110,13873250,33.71,12.23188406,45.94188406,268.39,1764664.25,56.83338843,1.555884058,58.38927249
lignite,subcritical,17,2400,10,0.75,2202,14478150,33.55,12.23333333,45.78333333,280.1,1841657.5,56.56363636,1.556111111,58.11974747
