primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
coal_biomass,supercritical,10,900,10,0.75,578.56,3804032,40.45,8.571259259,49.02125926,72,473400,65.07541841,1.066666667,66.14208508
coal_biomass,supercritical,10,1000,10,0.75,642.8,4226410,39.56,8.570666667,48.13066667,79.99,525934.25,63.64359833,1.066533333,64.71013166
coal_biomass,supercritical,10,1100,10,0.75,707.04,4648788,38.8,8.570181818,47.37018182,87.98,578468.5,62.4209205,1.066424242,63.48734474
coal_biomass,supercritical,10,1200,10,0.75,771.36,5071692,38.12,8.570666667,46.69066667,95.99,631134.25,61.32694561,1.066555556,62.39350116
coal_biomass,supercritical,10,1300,10,0.75,836,5496700,37.52,8.574358974,46.09435897,104.03,683997.25,60.36167364,1.066974359,61.428648
coal_biomass,supercritical,10,1400,10,0.75,900,5917500,36.98,8.571428571,45.55142857,112,736400,59.49292887,1.066666667,60.55959554
coal_biomass,supercritical,10,1500,10,0.75,964,6338300,36.49,8.568888889,45.05888889,119.96,788737,58.70462343,1.066311111,59.77093454
coal_biomass,supercritical,10,1600,10,0.75,1028.8,6764360,36.13,8.573333333,44.70333333,128.02,841731.5,58.12546025,1.066833333,59.19229358
coal_biomass,supercritical,10,1700,10,0.75,1092.8,7185160,35.8,8.570980392,44.37098039,135.99,894134.25,57.59456067,1.066588235,58.6611489
coal_biomass,supercritical,10,1800,10,0.75,1156.8,7605960,35.52,8.568888889,44.08888889,143.95,946471.25,57.14410042,1.066296296,58.21039671
coal_biomass,supercritical,10,1900,10,0.75,1221.6,8032020,35.26,8.572631579,43.83263158,152.02,999531.5,56.7258159,1.066807018,57.79262292
coal_biomass,supercritical,10,2000,10,0.75,1285.6,8452820,35.04,8.570666667,43.61066667,159.98,1051868.5,56.37188285,1.066533333,57.43841618
coal_biomass,supercritical,10,2100,10,0.75,1349.6,8873620,34.83,8.568888889,43.39888889,167.94,1104205.5,56.03403766,1.066285714,57.10032337
coal_biomass,supercritical,10,2200,10,0.75,1414.4,9299680,34.63,8.572121212,43.20212121,176.01,1157265.75,55.71228033,1.066727273,56.77900761
coal_biomass,supercritical,10,2300,10,0.75,1478.4,9720480,34.46,8.570434783,43.03043478,183.97,1209602.75,55.43878661,1.066492754,56.50527936
coal_biomass,supercritical,10,2400,10,0.75,1542.4,10141280,34.3,8.568888889,42.86888889,191.94,1262005.5,55.18138075,1.066333333,56.24771409
coal_biomass,supercritical,10,2500,10,0.75,1607.2,10567340,34.15,8.571733333,42.72173333,200,1315000,54.94006276,1.066666667,56.00672943
coal_biomass,supercritical,13,100,10,0.75,64.336,423009.2,77.83,8.578133333,86.40813333,8.01,52665.75,125.2118619,1.068,126.2798619
coal_biomass,supercritical,13,200,10,0.75,128.64,845808,59.74,8.576,68.316,16.01,105265.75,96.10891213,1.067333333,97.17624547
coal_biomass,supercritical,13,300,10,0.75,192.88,1268186,52.55,8.572444444,61.12244444,24,157800,84.5417364,1.066666667,85.60840307
coal_biomass,supercritical,13,400,10,0.75,257.12,1690564,48.45,8.570666667,57.02066667,32,210400,77.9457113,1.066666667,79.01237796
coal_biomass,supercritical,13,500,10,0.75,321.44,2113468,45.71,8.571733333,54.28173333,40,263000,73.53763598,1.066666667,74.60430265
coal_biomass,supercritical,13,600,10,0.75,385.68,2535846,43.72,8.570666667,52.29066667,47.99,315534.25,70.33615063,1.066444444,71.40259507
