primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
subbituminous,subcritical,3,1700,10,0.75,1507,9908525,38.13,11.81960784,49.94960784,190.06,1249644.5,64.28528926,1.490666667,65.77595592
subbituminous,subcritical,3,1800,10,0.75,1596,10493700,37.86,11.82222222,49.68222222,201.28,1323416,63.83008264,1.490962963,65.32104561
subbituminous,subcritical,3,1900,10,0.75,1685,11078875,37.62,11.8245614,49.4445614,212.51,1397253.25,63.42545455,1.491298246,64.91675279
subbituminous,subcritical,3,2000,10,0.75,1773,11657475,37.41,11.82,49.23,223.6,1470170,63.07140496,1.490666667,64.56207163
subbituminous,subcritical,3,2100,10,0.75,1862,12242650,37.22,11.82222222,49.04222222,234.83,1544007.25,62.75107438,1.490984127,64.24205851
subbituminous,subcritical,3,2200,10,0.75,1951,12827825,37.05,11.82424242,48.87424242,246.05,1617778.75,62.46446281,1.491212121,63.95567493
subbituminous,subcritical,3,2300,10,0.75,2039,13406425,36.89,11.82028986,48.71028986,257.15,1690761.25,62.19471074,1.490724638,63.68543538
subbituminous,subcritical,3,2400,10,0.75,2128,13991600,36.75,11.82222222,48.57222222,268.38,1764598.5,61.95867769,1.491,63.44967769
subbituminous,subcritical,3,2500,10,0.75,2217,14576775,36.61,11.824,48.434,279.6,1838370,61.72264463,1.4912,63.21384463
subbituminous,subcritical,7,100,10,0.75,88.74,583465.5,79.19,11.832,91.022,11.19,73574.25,133.5104132,1.492,135.0024132
subbituminous,subcritical,7,200,10,0.75,177.4,1166405,61.44,11.82666667,73.26666667,22.37,147082.75,103.5847934,1.491333333,105.0761267
subbituminous,subcritical,7,300,10,0.75,266.1,1749607.5,54.36,11.82666667,66.18666667,33.56,220657,91.64826446,1.491555556,93.13982002
subbituminous,subcritical,7,400,10,0.75,354.7,2332152.5,50.33,11.82333333,62.15333333,44.73,294099.75,84.8538843,1.491,86.3448843
subbituminous,subcritical,7,500,10,0.75,443.4,2915355,47.63,11.824,59.454,55.92,367674,80.30181818,1.4912,81.79301818
subbituminous,subcritical,7,600,10,0.75,532,3497900,45.67,11.82222222,57.49222222,67.09,441116.75,76.99735537,1.490888889,78.48824426
subbituminous,subcritical,7,700,10,0.75,620.7,4081102.5,44.14,11.82285714,55.96285714,78.28,514691,74.41785124,1.491047619,75.90889886
subbituminous,subcritical,7,800,10,0.75,709.3,4663647.5,42.91,11.82166667,54.73166667,89.45,588133.75,72.34413223,1.490833333,73.83496556
subbituminous,subcritical,7,900,10,0.75,798,5246850,41.89,11.82222222,53.71222222,100.64,661708,70.62446281,1.490962963,72.11542577
subbituminous,subcritical,7,1000,10,0.75,886.7,5830052.5,41.02,11.82266667,52.84266667,111.83,735282.25,69.15768595,1.491066667,70.64875262
subbituminous,subcritical,7,1100,10,0.75,975.3,6412597.5,40.26,11.82181818,52.08181818,123,808725,67.87636364,1.490909091,69.36727273
subbituminous,subcritical,7,1200,10,0.75,1064,6995800,39.6,11.82222222,51.42222222,134.19,882299.25,66.76363636,1.491,68.25463636
subbituminous,subcritical,7,1300,10,0.75,1153,7580975,39.01,11.82564103,50.83564103,145.41,956070.75,65.76892562,1.491384615,67.26031024
subbituminous,subcritical,7,1400,10,0.75,1241,8159575,38.52,11.81904762,50.33904762,156.51,1029053.25,64.94280992,1.490571429,66.43338135
subbituminous,subcritical,7,1500,10,0.75,1330,8744750,38.14,11.82222222,49.96222222,167.73,1102824.75,64.30214876,1.490933333,65.79308209
subbituminous,subcritical,7,1600,10,0.75,1419,9329925,37.82,11.825,49.645,178.96,1176662,63.76264463,1.491333333,65.25397796
subbituminous,subcritical,7,1700,10,0.75,1507,9908525,37.52,11.81960784,49.33960784,190.06,1249644.5,63.2568595,1.490666667,64.74752617
subbituminous,subcritical,7,1800,10,0.75,1596,10493700,37.27,11.82222222,49.09222222,201.28,1323416,62.8353719,1.490962963,64.32633486
subbituminous,subcritical,7,1900,10,0.75,1685,11078875,37.03,11.8245614,48.8545614,212.51,1397253.25,62.4307438,1.491298246,63.92204205
subbituminous,subcritical,7,2000,10,0.75,1773,11657475,36.82,11.82,48.64,223.6,1470170,62.07669421,1.490666667,63.56736088
subbituminous,subcritical,7,2100,10,0.75,1862,12242650,36.63,11.82222222,48.45222222,234.83,1544007.25,61.75636364,1.490984127,63.24734776
subbituminous,subcritical,7,2200,10,0.75,1951,12827825,36.46,11.82424242,48.28424242,246.05,1617778.75,61.46975207,1.491212121,62.96096419
subbituminous,subcritical,7,2300,10,0.75,2039,13406425,36.31,11.82028986,48.13028986,257.15,1690761.25,61.2168595,1.490724638,62.70758414
subbituminous,subcritical,7,2400,10,0.75,2128,13991600,36.17,11.82222222,47.99222222,268.38,1764598.5,60.98082645,1.491,62.47182645
subbituminous,subcritical,7,2500,10,0.75,2217,14576775,36.03,11.824,47.854,279.6,1838370,60.74479339,1.4912,62.23599339
subbituminous,subcritical,10,100,10,0.75,88.74,583465.5,78.36,11.832,90.192,11.19,73574.25,132.1110744,1.492,133.6030744
subbituminous,subcritical,10,200,10,0.75,177.4,1166405,60.73,11.82666667,72.55666667,22.37,147082.75,102.3877686,1.491333333,103.8791019
subbituminous,subcritical,10,300,10,0.75,266.1,1749607.5,53.71,11.82666667,65.53666667,33.56,220657,90.55239669,1.491555556,92.04395225
subbituminous,subcritical,10,400,10,0.75,354.7,2332152.5,49.72,11.82333333,61.54333333,44.73,294099.75,83.82545455,1.491,85.31645455
subbituminous,subcritical,10,500,10,0.75,443.4,2915355,47.05,11.824,58.874,55.92,367674,79.32396694,1.4912,80.81516694
subbituminous,subcritical,10,600,10,0.75,532,3497900,45.11,11.82222222,56.93222222,67.09,441116.75,76.05322314,1.490888889,77.54411203
subbituminous,subcritical,10,700,10,0.75,620.7,4081102.5,43.61,11.82285714,55.43285714,78.28,514691,73.52429752,1.491047619,75.01534514
subbituminous,subcritical,10,800,10,0.75,709.3,4663647.5,42.39,11.82166667,54.21166667,89.45,588133.75,71.46743802,1.490833333,72.95827135
subbituminous,subcritical,10,900,10,0.75,798,5246850,41.38,11.82222222,53.20222222,100.64,661708,69.7646281,1.490962963,71.25559106
subbituminous,subcritical,10,1000,10,0.75,886.7,5830052.5,40.53,11.82266667,52.35266667,111.83,735282.25,68.33157025,1.491066667,69.82263691
subbituminous,subcritical,10,1100,10,0.75,975.3,6412597.5,39.78,11.82181818,51.60181818,123,808725,67.06710744,1.490909091,68.55801653
subbituminous,subcritical,10,1200,10,0.75,1064,6995800,39.12,11.82222222,50.94222222,134.19,882299.25,65.95438017,1.491,67.44538017
subbituminous,subcritical,10,1300,10,0.75,1153,7580975,38.53,11.82564103,50.35564103,145.41,956070.75,64.95966942,1.491384615,66.45105404
subbituminous,subcritical,10,1400,10,0.75,1241,8159575,38.05,11.81904762,49.86904762,156.51,1029053.25,64.15041322,1.490571429,65.64098465
subbituminous,subcritical,10,1500,10,0.75,1330,8744750,37.69,11.82222222,49.51222222,167.73,1102824.75,63.54347107,1.490933333,65.03440441
subbituminous,subcritical,10,1600,10,0.75,1419,9329925,37.37,11.825,49.195,178.96,1176662,63.00396694,1.491333333,64.49530028
subbituminous,subcritical,10,1700,10,0.75,1507,9908525,37.07,11.81960784,48.88960784,190.06,1249644.5,62.49818182,1.490666667,63.98884848
subbituminous,subcritical,10,1800,10,0.75,1596,10493700,36.82,11.82222222,48.64222222,201.28,1323416,62.07669421,1.490962963,63.56765718
subbituminous,subcritical,10,1900,10,0.75,1685,11078875,36.59,11.8245614,48.4145614,212.51,1397253.25,61.68892562,1.491298246,63.18022387
subbituminous,subcritical,10,2000,10,0.75,1773,11657475,36.39,11.82,48.21,223.6,1470170,61.35173554,1.490666667,62.8424022
subbituminous,subcritical,10,2100,10,0.75,1862,12242650,36.2,11.82222222,48.02222222,234.83,1544007.25,61.03140496,1.490984127,62.52238909
subbituminous,subcritical,10,2200,10,0.75,1951,12827825,36.03,11.82424242,47.85424242,246.05,1617778.75,60.74479339,1.491212121,62.23600551
subbituminous,subcritical,10,2300,10,0.75,2039,13406425,35.87,11.82028986,47.69028986,257.15,1690761.25,60.47504132,1.490724638,61.96576596
subbituminous,subcritical,10,2400,10,0.75,2128,13991600,35.73,11.82222222,47.55222222,268.38,1764598.5,60.23900826,1.491,61.73000826
subbituminous,subcritical,10,2500,10,0.75,2217,14576775,35.6,11.824,47.424,279.6,1838370,60.01983471,1.4912,61.51103471
subbituminous,subcritical,13,100,10,0.75,88.74,583465.5,77.53,11.832,89.362,11.19,73574.25,130.7117355,1.492,132.2037355
subbituminous,subcritical,13,200,10,0.75,177.4,1166405,60.01,11.82666667,71.83666667,22.37,147082.75,101.1738843,1.491333333,102.6652176
subbituminous,subcritical,13,300,10,0.75,266.1,1749607.5,53.07,11.82666667,64.89666667,33.56,220657,89.47338843,1.491555556,90.96494399
subbituminous,subcritical,13,400,10,0.75,354.7,2332152.5,49.12,11.82333333,60.94333333,44.73,294099.75,82.8138843,1.491,84.3048843
subbituminous,subcritical,13,500,10,0.75,443.4,2915355,46.48,11.824,58.304,55.92,367674,78.36297521,1.4912,79.85417521
subbituminous,subcritical,13,600,10,0.75,532,3497900,44.56,11.82222222,56.38222222,67.09,441116.75,75.12595041,1.490888889,76.6168393
subbituminous,subcritical,13,700,10,0.75,620.7,4081102.5,43.07,11.82285714,54.89285714,78.28,514691,72.6138843,1.491047619,74.10493192
subbituminous,subcritical,13,800,10,0.75,709.3,4663647.5,41.87,11.82166667,53.69166667,89.45,588133.75,70.5907438,1.490833333,72.08157713
subbituminous,subcritical,13,900,10,0.75,798,5246850,40.88,11.82222222,52.70222222,100.64,661708,68.92165289,1.490962963,70.41261586
subbituminous,subcritical,13,1000,10,0.75,886.7,5830052.5,40.03,11.82266667,51.85266667,111.83,735282.25,67.48859504,1.491066667,68.97966171
subbituminous,subcritical,13,1100,10,0.75,975.3,6412597.5,39.29,11.82181818,51.11181818,123,808725,66.24099174,1.490909091,67.73190083
subbituminous,subcritical,13,1200,10,0.75,1064,6995800,38.64,11.82222222,50.46222222,134.19,882299.25,65.14512397,1.491,66.63612397
subbituminous,subcritical,13,1300,10,0.75,1153,7580975,38.07,11.82564103,49.89564103,145.41,956070.75,64.18413223,1.491384615,65.67551685
subbituminous,subcritical,13,1400,10,0.75,1241,8159575,37.59,11.81904762,49.40904762,156.51,1029053.25,63.37487603,1.490571429,64.86544746
subbituminous,subcritical,13,1500,10,0.75,1330,8744750,37.23,11.82222222,49.05222222,167.73,1102824.75,62.76793388,1.490933333,64.25886722
subbituminous,subcritical,13,1600,10,0.75,1419,9329925,36.91,11.825,48.735,178.96,1176662,62.22842975,1.491333333,63.71976309
subbituminous,subcritical,13,1700,10,0.75,1507,9908525,36.63,11.81960784,48.44960784,190.06,1249644.5,61.75636364,1.490666667,63.2470303
subbituminous,subcritical,13,1800,10,0.75,1596,10493700,36.37,11.82222222,48.19222222,201.28,1323416,61.31801653,1.490962963,62.80897949
subbituminous,subcritical,13,1900,10,0.75,1685,11078875,36.15,11.8245614,47.9745614,212.51,1397253.25,60.94710744,1.491298246,62.43840568
subbituminous,subcritical,13,2000,10,0.75,1773,11657475,35.94,11.82,47.76,223.6,1470170,60.59305785,1.490666667,62.08372452
subbituminous,subcritical,13,2100,10,0.75,1862,12242650,35.76,11.82222222,47.58222222,234.83,1544007.25,60.28958678,1.490984127,61.7805709
subbituminous,subcritical,13,2200,10,0.75,1951,12827825,35.59,11.82424242,47.41424242,246.05,1617778.75,60.00297521,1.491212121,61.49418733
subbituminous,subcritical,13,2300,10,0.75,2039,13406425,35.44,11.82028986,47.26028986,257.15,1690761.25,59.75008264,1.490724638,61.24080728
subbituminous,subcritical,13,2400,10,0.75,2128,13991600,35.3,11.82222222,47.12222222,268.38,1764598.5,59.51404959,1.491,61.00504959
subbituminous,subcritical,13,2500,10,0.75,2217,14576775,35.17,11.824,46.994,279.6,1838370,59.29487603,1.4912,60.78607603
subbituminous,subcritical,17,100,10,0.75,88.74,583465.5,76.4,11.832,88.232,11.19,73574.25,128.8066116,1.492,130.2986116
subbituminous,subcritical,17,200,10,0.75,177.4,1166405,59.06,11.82666667,70.88666667,22.37,147082.75,99.5722314,1.491333333,101.0635647
subbituminous,subcritical,17,300,10,0.75,266.1,1749607.5,52.2,11.82666667,64.02666667,33.56,220657,88.00661157,1.491555556,89.49816713
subbituminous,subcritical,17,400,10,0.75,354.7,2332152.5,48.3,11.82333333,60.12333333,44.73,294099.75,81.43140496,1.491,82.92240496
subbituminous,subcritical,17,500,10,0.75,443.4,2915355,45.71,11.824,57.534,55.92,367674,77.06479339,1.4912,78.55599339
subbituminous,subcritical,17,600,10,0.75,532,3497900,43.82,11.82222222,55.64222222,67.09,441116.75,73.87834711,1.490888889,75.369236
subbituminous,subcritical,17,700,10,0.75,620.7,4081102.5,42.36,11.82285714,54.18285714,78.28,514691,71.4168595,1.491047619,72.90790712
subbituminous,subcritical,17,800,10,0.75,709.3,4663647.5,41.18,11.82166667,53.00166667,89.45,588133.75,69.42743802,1.490833333,70.91827135
subbituminous,subcritical,17,900,10,0.75,798,5246850,40.2,11.82222222,52.02222222,100.64,661708,67.77520661,1.490962963,69.26616957
subbituminous,subcritical,17,1000,10,0.75,886.7,5830052.5,39.37,11.82266667,51.19266667,111.83,735282.25,66.37586777,1.491066667,67.86693444
subbituminous,subcritical,17,1100,10,0.75,975.3,6412597.5,38.64,11.82181818,50.46181818,123,808725,65.14512397,1.490909091,66.63603306
subbituminous,subcritical,17,1200,10,0.75,1064,6995800,38,11.82222222,49.82222222,134.19,882299.25,64.0661157,1.491,65.5571157
subbituminous,subcritical,17,1300,10,0.75,1153,7580975,37.43,11.82564103,49.25564103,145.41,956070.75,63.10512397,1.491384615,64.59650858
subbituminous,subcritical,17,1400,10,0.75,1241,8159575,36.97,11.81904762,48.78904762,156.51,1029053.25,62.32958678,1.490571429,63.82015821
subbituminous,subcritical,17,1500,10,0.75,1330,8744750,36.61,11.82222222,48.43222222,167.73,1102824.75,61.72264463,1.490933333,63.21357796
subbituminous,subcritical,17,1600,10,0.75,1419,9329925,36.3,11.825,48.125,178.96,1176662,61.2,1.491333333,62.69133333
subbituminous,subcritical,17,1700,10,0.75,1507,9908525,36.03,11.81960784,47.84960784,190.06,1249644.5,60.74479339,1.490666667,62.23546006
subbituminous,subcritical,17,1800,10,0.75,1596,10493700,35.78,11.82222222,47.60222222,201.28,1323416,60.32330579,1.490962963,61.81426875
subbituminous,subcritical,17,1900,10,0.75,1685,11078875,35.56,11.8245614,47.3845614,212.51,1397253.25,59.95239669,1.491298246,61.44369494
subbituminous,subcritical,17,2000,10,0.75,1773,11657475,35.36,11.82,47.18,223.6,1470170,59.61520661,1.490666667,61.10587328
subbituminous,subcritical,17,2100,10,0.75,1862,12242650,35.17,11.82222222,46.99222222,234.83,1544007.25,59.29487603,1.490984127,60.78586016
subbituminous,subcritical,17,2200,10,0.75,1951,12827825,35.01,11.82424242,46.83424242,246.05,1617778.75,59.02512397,1.491212121,60.51633609
subbituminous,subcritical,17,2300,10,0.75,2039,13406425,34.86,11.82028986,46.68028986,257.15,1690761.25,58.7722314,1.490724638,60.26295604
subbituminous,subcritical,17,2400,10,0.75,2128,13991600,34.72,11.82222222,46.54222222,268.38,1764598.5,58.53619835,1.491,60.02719835
subbituminous,subcritical,17,2500,10,0.75,2217,14576775,34.59,11.824,46.414,279.6,1838370,58.31702479,1.4912,59.80822479
subbituminous,subcritical,20,100,10,0.75,88.74,583465.5,75.57,11.832,87.402,11.19,73574.25,127.4072727,1.492,128.8992727
subbituminous,subcritical,20,200,10,0.75,177.4,1166405,58.34,11.82666667,70.16666667,22.37,147082.75,98.35834711,1.491333333,99.84968044
subbituminous,subcritical,20,300,10,0.75,266.1,1749607.5,51.55,11.82666667,63.37666667,33.56,220657,86.9107438,1.491555556,88.40229936
subbituminous,subcritical,20,400,10,0.75,354.7,2332152.5,47.69,11.82333333,59.51333333,44.73,294099.75,80.40297521,1.491,81.89397521
subbituminous,subcritical,20,500,10,0.75,443.4,2915355,45.13,11.824,56.954,55.92,367674,76.08694215,1.4912,77.57814215
subbituminous,subcritical,20,600,10,0.75,532,3497900,43.27,11.82222222,55.09222222,67.09,441116.75,72.95107438,1.490888889,74.44196327
subbituminous,subcritical,20,700,10,0.75,620.7,4081102.5,41.82,11.82285714,53.64285714,78.28,514691,70.50644628,1.491047619,71.9974939
subbituminous,subcritical,20,800,10,0.75,709.3,4663647.5,40.66,11.82166667,52.48166667,89.45,588133.75,68.5507438,1.490833333,70.04157713
subbituminous,subcritical,20,900,10,0.75,798,5246850,39.7,11.82222222,51.52222222,100.64,661708,66.9322314,1.490962963,68.42319437
subbituminous,subcritical,20,1000,10,0.75,886.7,5830052.5,38.87,11.82266667,50.69266667,111.83,735282.25,65.53289256,1.491066667,67.02395923
subbituminous,subcritical,20,1100,10,0.75,975.3,6412597.5,38.16,11.82181818,49.98181818,123,808725,64.33586777,1.490909091,65.82677686
subbituminous,subcritical,20,1200,10,0.75,1064,6995800,37.53,11.82222222,49.35222222,134.19,882299.25,63.27371901,1.491,64.76471901
subbituminous,subcritical,20,1300,10,0.75,1153,7580975,36.97,11.82564103,48.79564103,145.41,956070.75,62.32958678,1.491384615,63.82097139
subbituminous,subcritical,20,1400,10,0.75,1241,8159575,36.51,11.81904762,48.32904762,156.51,1029053.25,61.55404959,1.490571429,63.04462102
subbituminous,subcritical,20,1500,10,0.75,1330,8744750,36.15,11.82222222,47.97222222,167.73,1102824.75,60.94710744,1.490933333,62.43804077
subbituminous,subcritical,20,1600,10,0.75,1419,9329925,35.85,11.825,47.675,178.96,1176662,60.44132231,1.491333333,61.93265565
subbituminous,subcritical,20,1700,10,0.75,1507,9908525,35.57,11.81960784,47.38960784,190.06,1249644.5,59.9692562,1.490666667,61.45992287
subbituminous,subcritical,20,1800,10,0.75,1596,10493700,35.33,11.82222222,47.15222222,201.28,1323416,59.5646281,1.490962963,61.05559106
subbituminous,subcritical,20,1900,10,0.75,1685,11078875,35.11,11.8245614,46.9345614,212.51,1397253.25,59.19371901,1.491298246,60.68501725
subbituminous,subcritical,20,2000,10,0.75,1773,11657475,34.91,11.82,46.73,223.6,1470170,58.85652893,1.490666667,60.34719559
subbituminous,subcritical,20,2100,10,0.75,1862,12242650,34.73,11.82222222,46.55222222,234.83,1544007.25,58.55305785,1.490984127,60.04404198
subbituminous,subcritical,20,2200,10,0.75,1951,12827825,34.57,11.82424242,46.39424242,246.05,1617778.75,58.28330579,1.491212121,59.77451791
subbituminous,subcritical,20,2300,10,0.75,2039,13406425,34.42,11.82028986,46.24028986,257.15,1690761.25,58.03041322,1.490724638,59.52113786
subbituminous,subcritical,20,2400,10,0.75,2128,13991600,34.28,11.82222222,46.10222222,268.38,1764598.5,57.79438017,1.491,59.28538017
subbituminous,subcritical,20,2500,10,0.75,2217,14576775,34.15,11.824,45.974,279.6,1838370,57.57520661,1.4912,59.06640661
subbituminous,subcritical,23,100,10,0.75,88.74,583465.5,74.69,11.832,86.522,11.19,73574.25,125.9236364,1.492,127.4156364
subbituminous,subcritical,23,200,10,0.75,177.4,1166405,57.63,11.82666667,69.45666667,22.37,147082.75,97.16132231,1.491333333,98.65265565
subbituminous,subcritical,23,300,10,0.75,266.1,1749607.5,50.9,11.82666667,62.72666667,33.56,220657,85.81487603,1.491555556,87.30643159
subbituminous,subcritical,23,400,10,0.75,354.7,2332152.5,47.09,11.82333333,58.91333333,44.73,294099.75,79.39140496,1.491,80.88240496
subbituminous,subcritical,23,500,10,0.75,443.4,2915355,44.55,11.824,56.374,55.92,367674,75.10909091,1.4912,76.60029091
subbituminous,subcritical,23,600,10,0.75,532,3497900,42.71,11.82222222,54.53222222,67.09,441116.75,72.00694215,1.490888889,73.49783104
subbituminous,subcritical,23,700,10,0.75,620.7,4081102.5,41.29,11.82285714,53.11285714,78.28,514691,69.61289256,1.491047619,71.10394018
subbituminous,subcritical,23,800,10,0.75,709.3,4663647.5,40.14,11.82166667,51.96166667,89.45,588133.75,67.67404959,1.490833333,69.16488292
subbituminous,subcritical,23,900,10,0.75,798,5246850,39.19,11.82222222,51.01222222,100.64,661708,66.07239669,1.490962963,67.56335966
subbituminous,subcritical,23,1000,10,0.75,886.7,5830052.5,38.38,11.82266667,50.20266667,111.83,735282.25,64.70677686,1.491066667,66.19784353
subbituminous,subcritical,23,1100,10,0.75,975.3,6412597.5,37.67,11.82181818,49.49181818,123,808725,63.50975207,1.490909091,65.00066116
subbituminous,subcritical,23,1200,10,0.75,1064,6995800,37.05,11.82222222,48.87222222,134.19,882299.25,62.46446281,1.491,63.95546281
subbituminous,subcritical,23,1300,10,0.75,1153,7580975,36.49,11.82564103,48.31564103,145.41,956070.75,61.52033058,1.491384615,63.01171519
subbituminous,subcritical,23,1400,10,0.75,1241,8159575,36.04,11.81904762,47.85904762,156.51,1029053.25,60.76165289,1.490571429,62.25222432
subbituminous,subcritical,23,1500,10,0.75,1330,8744750,35.7,11.82222222,47.52222222,167.73,1102824.75,60.18842975,1.490933333,61.67936309
subbituminous,subcritical,23,1600,10,0.75,1419,9329925,35.39,11.825,47.215,178.96,1176662,59.66578512,1.491333333,61.15711846
subbituminous,subcritical,23,1700,10,0.75,1507,9908525,35.12,11.81960784,46.93960784,190.06,1249644.5,59.21057851,1.490666667,60.70124518
subbituminous,subcritical,23,1800,10,0.75,1596,10493700,34.89,11.82222222,46.71222222,201.28,1323416,58.82280992,1.490962963,60.31377288
subbituminous,subcritical,23,1900,10,0.75,1685,11078875,34.67,11.8245614,46.4945614,212.51,1397253.25,58.45190083,1.491298246,59.94319907
subbituminous,subcritical,23,2000,10,0.75,1773,11657475,34.47,11.82,46.29,223.6,1470170,58.11471074,1.490666667,59.60537741
subbituminous,subcritical,23,2100,10,0.75,1862,12242650,34.29,11.82222222,46.11222222,234.83,1544007.25,57.81123967,1.490984127,59.3022238
subbituminous,subcritical,23,2200,10,0.75,1951,12827825,34.14,11.82424242,45.96424242,246.05,1617778.75,57.55834711,1.491212121,59.04955923
subbituminous,subcritical,23,2300,10,0.75,2039,13406425,33.99,11.82028986,45.81028986,257.15,1690761.25,57.30545455,1.490724638,58.79617918
subbituminous,subcritical,23,2400,10,0.75,2128,13991600,33.84,11.82222222,45.66222222,268.38,1764598.5,57.05256198,1.491,58.54356198
subbituminous,subcritical,23,2500,10,0.75,2217,14576775,33.71,11.824,45.534,279.6,1838370,56.83338843,1.4912,58.32458843
subbituminous,subcritical,27,100,10,0.75,88.74,583465.5,73.56,11.832,85.392,11.19,73574.25,124.0185124,1.492,125.5105124
subbituminous,subcritical,27,200,10,0.75,177.4,1166405,56.67,11.82666667,68.49666667,22.37,147082.75,95.54280992,1.491333333,97.03414325
subbituminous,subcritical,27,300,10,0.75,266.1,1749607.5,50.03,11.82666667,61.85666667,33.56,220657,84.34809917,1.491555556,85.83965473
subbituminous,subcritical,27,400,10,0.75,354.7,2332152.5,46.28,11.82333333,58.10333333,44.73,294099.75,78.02578512,1.491,79.51678512
subbituminous,subcritical,27,500,10,0.75,443.4,2915355,43.79,11.824,55.614,55.92,367674,73.8277686,1.4912,75.3189686
subbituminous,subcritical,27,600,10,0.75,532,3497900,41.97,11.82222222,53.79222222,67.09,441116.75,70.75933884,1.490888889,72.25022773
subbituminous,subcritical,27,700,10,0.75,620.7,4081102.5,40.58,11.82285714,52.40285714,78.28,514691,68.41586777,1.491047619,69.90691539
subbituminous,subcritical,27,800,10,0.75,709.3,4663647.5,39.45,11.82166667,51.27166667,89.45,588133.75,66.5107438,1.490833333,68.00157713
subbituminous,subcritical,27,900,10,0.75,798,5246850,38.52,11.82222222,50.34222222,100.64,661708,64.94280992,1.490962963,66.43377288
subbituminous,subcritical,27,1000,10,0.75,886.7,5830052.5,37.72,11.82266667,49.54266667,111.83,735282.25,63.59404959,1.491066667,65.08511625
subbituminous,subcritical,27,1100,10,0.75,975.3,6412597.5,37.03,11.82181818,48.85181818,123,808725,62.4307438,1.490909091,63.92165289
subbituminous,subcritical,27,1200,10,0.75,1064,6995800,36.42,11.82222222,48.24222222,134.19,882299.25,61.40231405,1.491,62.89331405
subbituminous,subcritical,27,1300,10,0.75,1153,7580975,35.87,11.82564103,47.69564103,145.41,956070.75,60.47504132,1.491384615,61.96642594
subbituminous,subcritical,27,1400,10,0.75,1241,8159575,35.42,11.81904762,47.23904762,156.51,1029053.25,59.71636364,1.490571429,61.20693506
subbituminous,subcritical,27,1500,10,0.75,1330,8744750,35.08,11.82222222,46.90222222,167.73,1102824.75,59.1431405,1.490933333,60.63407383
subbituminous,subcritical,27,1600,10,0.75,1419,9329925,34.79,11.825,46.615,178.96,1176662,58.65421488,1.491333333,60.14554821
subbituminous,subcritical,27,1700,10,0.75,1507,9908525,34.53,11.81960784,46.34960784,190.06,1249644.5,58.21586777,1.490666667,59.70653444
