primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
anthracite,subcritical,17.00,1500.00,10.00,0.75,961.10,6319232.50,37.96,8.54,46.50,113.39,745539.25,64.00,1.01,65.01
anthracite,subcritical,17.00,1600.00,10.00,0.75,1025.00,6739375.00,37.70,8.54,46.24,120.93,795114.75,63.56,1.01,64.57
anthracite,subcritical,17.00,1700.00,10.00,0.75,1089.00,7160175.00,37.46,8.54,46.00,128.48,844756.00,63.16,1.01,64.16
anthracite,subcritical,17.00,1800.00,10.00,0.75,1153.00,7580975.00,37.26,8.54,45.80,136.03,894397.25,62.82,1.01,63.83
anthracite,subcritical,17.00,1900.00,10.00,0.75,1217.00,8001775.00,37.08,8.54,45.62,143.58,944038.50,62.52,1.01,63.52
anthracite,subcritical,17.00,2000.00,10.00,0.75,1281.00,8422575.00,36.91,8.54,45.45,151.13,993679.75,62.23,1.01,63.24
anthracite,subcritical,17.00,2100.00,10.00,0.75,1346.00,8849950.00,36.76,8.55,45.31,158.80,1044110.00,61.98,1.01,62.98
anthracite,subcritical,17.00,2200.00,10.00,0.75,1410.00,9270750.00,36.62,8.55,45.17,166.35,1093751.25,61.74,1.01,62.75
anthracite,subcritical,17.00,2300.00,10.00,0.75,1474.00,9691550.00,36.50,8.54,45.04,173.90,1143392.50,61.54,1.01,62.55
anthracite,subcritical,17.00,2400.00,10.00,0.75,1538.00,10112350.00,36.39,8.54,44.93,181.45,1193033.75,61.35,1.01,62.36
anthracite,subcritical,17.00,2500.00,10.00,0.75,1602.00,10533150.00,36.28,8.54,44.82,189.00,1242675.00,61.17,1.01,62.17
anthracite,subcritical,20.00,100.00,10.00,0.75,64.12,421589.00,73.11,8.55,81.66,7.56,49707.00,123.26,1.01,124.27
anthracite,subcritical,20.00,200.00,10.00,0.75,128.20,842915.00,57.38,8.55,65.93,15.12,99414.00,96.74,1.01,97.75
anthracite,subcritical,20.00,300.00,10.00,0.75,192.30,1264372.50,51.23,8.55,59.78,22.69,149186.75,86.37,1.01,87.38
anthracite,subcritical,20.00,400.00,10.00,0.75,256.30,1685172.50,47.77,8.54,56.31,30.24,198828.00,80.54,1.01,81.55
anthracite,subcritical,20.00,500.00,10.00,0.75,320.40,2106630.00,45.49,8.54,54.03,37.80,248535.00,76.69,1.01,77.70
anthracite,subcritical,20.00,600.00,10.00,0.75,384.50,2528087.50,43.82,8.54,52.36,45.36,298242.00,73.88,1.01,74.89
anthracite,subcritical,20.00,700.00,10.00,0.75,448.60,2949545.00,42.54,8.54,51.08,52.92,347949.00,71.72,1.01,72.73
anthracite,subcritical,20.00,800.00,10.00,0.75,512.60,3370345.00,41.51,8.54,50.05,60.48,397656.00,69.98,1.01,70.99
anthracite,subcritical,20.00,900.00,10.00,0.75,576.70,3791802.50,40.67,8.54,49.21,68.04,447363.00,68.57,1.01,69.58
anthracite,subcritical,20.00,1000.00,10.00,0.75,640.80,4213260.00,39.94,8.54,48.48,75.60,497070.00,67.34,1.01,68.34
anthracite,subcritical,20.00,1100.00,10.00,0.75,704.80,4634060.00,39.30,8.54,47.84,83.15,546711.25,66.26,1.01,67.27
anthracite,subcritical,20.00,1200.00,10.00,0.75,768.90,5055517.50,38.75,8.54,47.29,90.71,596418.25,65.33,1.01,66.34
anthracite,subcritical,20.00,1300.00,10.00,0.75,833.00,5476975.00,38.25,8.54,46.79,98.28,646191.00,64.49,1.01,65.50
anthracite,subcritical,20.00,1400.00,10.00,0.75,897.00,5897775.00,37.85,8.54,46.39,105.83,695832.25,63.81,1.01,64.82
anthracite,subcritical,20.00,1500.00,10.00,0.75,961.10,6319232.50,37.55,8.54,46.09,113.39,745539.25,63.31,1.01,64.32
anthracite,subcritical,20.00,1600.00,10.00,0.75,1025.00,6739375.00,37.29,8.54,45.83,120.93,795114.75,62.87,1.01,63.88
anthracite,subcritical,20.00,1700.00,10.00,0.75,1089.00,7160175.00,37.06,8.54,45.60,128.48,844756.00,62.48,1.01,63.49
