primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
lignite,supercritical,7,1900,10,0.75,1647,10829025,35.27,11.55789474,46.82789474,203.8,1339985,56.74190377,1.430175439,58.1720792
lignite,supercritical,7,2000,10,0.75,1733,11394475,35.02,11.55333333,46.57333333,214.45,1410008.75,56.33970711,1.429666667,57.76937378
lignite,supercritical,7,2100,10,0.75,1820,11966500,34.78,11.55555556,46.33555556,225.21,1480755.75,55.95359833,1.429904762,57.38350309
lignite,supercritical,7,2200,10,0.75,1907,12538525,34.58,11.55757576,46.13757576,235.98,1551568.5,55.631841,1.430181818,57.06202282
lignite,supercritical,7,2300,10,0.75,1993,13103975,34.39,11.55362319,45.94362319,246.62,1621526.5,55.32617155,1.429681159,56.75585271
lignite,supercritical,7,2400,10,0.75,2080,13676000,34.21,11.55555556,45.76555556,257.38,1692273.5,55.03658996,1.429888889,56.46647885
lignite,supercritical,7,2500,10,0.75,2167,14248025,34.05,11.55733333,45.60733333,268.15,1763086.25,54.7791841,1.430133333,56.20931743
lignite,supercritical,10,100,10,0.75,86.75,570381.25,79.28,11.56666667,90.84666667,10.73,70549.75,127.5446025,1.430666667,128.9752692
lignite,supercritical,10,200,10,0.75,173.4,1140105,60.77,11.56,72.33,21.46,141099.5,97.76596234,1.430666667,99.19662901
lignite,supercritical,10,300,10,0.75,260.1,1710157.5,53.35,11.56,64.91,32.19,211649.25,85.82876569,1.430666667,87.25943236
lignite,supercritical,10,400,10,0.75,346.8,2280210,49.1,11.56,60.66,42.91,282133.25,78.99142259,1.430333333,80.42175593
lignite,supercritical,10,500,10,0.75,433.4,2849605,46.26,11.55733333,57.81733333,53.63,352617.25,74.42246862,1.430133333,75.85260195
lignite,supercritical,10,600,10,0.75,520.1,3419657.5,44.17,11.55777778,55.72777778,64.36,423167,71.0601046,1.430222222,72.49032682
lignite,supercritical,10,700,10,0.75,606.8,3989710,42.56,11.55809524,54.11809524,75.09,493716.75,68.46995816,1.430285714,69.90024387
lignite,supercritical,10,800,10,0.75,693.4,4559105,41.26,11.55666667,52.81666667,85.8,564135,66.37853556,1.43,67.80853556
lignite,supercritical,10,900,10,0.75,780.1,5129157.5,40.18,11.55703704,51.73703704,96.53,634684.75,64.64104603,1.430074074,66.0711201
lignite,supercritical,10,1000,10,0.75,866.8,5699210,39.26,11.55733333,50.81733333,107.26,705234.5,63.16096234,1.430133333,64.59109568
lignite,supercritical,10,1100,10,0.75,953.4,6268605,38.46,11.55636364,50.01636364,117.98,775718.5,61.87393305,1.430060606,63.30399366
lignite,supercritical,10,1200,10,0.75,1040,6838000,37.76,11.55555556,49.31555556,128.69,846136.75,60.74778243,1.429888889,62.17767132
lignite,supercritical,10,1300,10,0.75,1127,7410025,37.14,11.55897436,48.69897436,139.46,916949.5,59.75033473,1.430358974,61.1806937
lignite,supercritical,10,1400,10,0.75,1213,7975475,36.58,11.55238095,48.13238095,150.1,986907.5,58.84941423,1.42952381,60.27893804
lignite,supercritical,10,1500,10,0.75,1300,8547500,36.07,11.55555556,47.62555556,160.87,1057720.25,58.02893305,1.429955556,59.45888861
lignite,supercritical,10,1600,10,0.75,1387,9119525,35.69,11.55833333,47.24833333,171.63,1128467.25,57.41759414,1.43025,58.84784414
lignite,supercritical,10,1700,10,0.75,1473,9684975,35.35,11.55294118,46.90294118,182.27,1198425.25,56.87060669,1.429568627,58.30017532
lignite,supercritical,10,1800,10,0.75,1560,10257000,35.04,11.55555556,46.59555556,193.04,1269238,56.37188285,1.429925926,57.80180877
lignite,supercritical,10,1900,10,0.75,1647,10829025,34.77,11.55789474,46.32789474,203.8,1339985,55.93751046,1.430175439,57.3676859
lignite,supercritical,10,2000,10,0.75,1733,11394475,34.52,11.55333333,46.07333333,214.45,1410008.75,55.53531381,1.429666667,56.96498047
lignite,supercritical,10,2100,10,0.75,1820,11966500,34.29,11.55555556,45.84555556,225.21,1480755.75,55.16529289,1.429904762,56.59519765
lignite,supercritical,10,2200,10,0.75,1907,12538525,34.09,11.55757576,45.64757576,235.98,1551568.5,54.84353556,1.430181818,56.27371738
lignite,supercritical,10,2300,10,0.75,1993,13103975,33.9,11.55362319,45.45362319,246.62,1621526.5,54.53786611,1.429681159,55.96754727
lignite,supercritical,10,2400,10,0.75,2080,13676000,33.72,11.55555556,45.27555556,257.38,1692273.5,54.24828452,1.429888889,55.67817341
lignite,supercritical,10,2500,10,0.75,2167,14248025,33.57,11.55733333,45.12733333,268.15,1763086.25,54.00696653,1.430133333,55.43709986
lignite,supercritical,13,100,10,0.75,86.75,570381.25,78.28,11.56666667,89.84666667,10.73,70549.75,125.9358159,1.430666667,127.3664826
lignite,supercritical,13,200,10,0.75,173.4,1140105,59.94,11.56,71.5,21.46,141099.5,96.43066946,1.430666667,97.86133612
lignite,supercritical,13,300,10,0.75,260.1,1710157.5,52.6,11.56,64.16,32.19,211649.25,84.62217573,1.430666667,86.0528424
lignite,supercritical,13,400,10,0.75,346.8,2280210,48.4,11.56,59.96,42.91,282133.25,77.86527197,1.430333333,79.2956053
lignite,supercritical,13,500,10,0.75,433.4,2849605,45.59,11.55733333,57.14733333,53.63,352617.25,73.34458159,1.430133333,74.77471492
lignite,supercritical,13,600,10,0.75,520.1,3419657.5,43.54,11.55777778,55.09777778,64.36,423167,70.04656904,1.430222222,71.47679126
lignite,supercritical,13,700,10,0.75,606.8,3989710,41.95,11.55809524,53.50809524,75.09,493716.75,67.48859833,1.430285714,68.91888404
lignite,supercritical,13,800,10,0.75,693.4,4559105,40.66,11.55666667,52.21666667,85.8,564135,65.4132636,1.43,66.8432636
lignite,supercritical,13,900,10,0.75,780.1,5129157.5,39.6,11.55703704,51.15703704,96.53,634684.75,63.70794979,1.430074074,65.13802386
lignite,supercritical,13,1000,10,0.75,866.8,5699210,38.69,11.55733333,50.24733333,107.26,705234.5,62.24395397,1.430133333,63.67408731
lignite,supercritical,13,1100,10,0.75,953.4,6268605,37.91,11.55636364,49.46636364,117.98,775718.5,60.98910042,1.430060606,62.41916102
lignite,supercritical,13,1200,10,0.75,1040,6838000,37.22,11.55555556,48.77555556,128.69,846136.75,59.87903766,1.429888889,61.30892655
lignite,supercritical,13,1300,10,0.75,1127,7410025,36.61,11.55897436,48.16897436,139.46,916949.5,58.89767782,1.430358974,60.3280368
lignite,supercritical,13,1400,10,0.75,1213,7975475,36.05,11.55238095,47.60238095,150.1,986907.5,57.99675732,1.42952381,59.42628113
lignite,supercritical,13,1500,10,0.75,1300,8547500,35.55,11.55555556,47.10555556,160.87,1057720.25,57.19236402,1.429955556,58.62231957
lignite,supercritical,13,1600,10,0.75,1387,9119525,35.18,11.55833333,46.73833333,171.63,1128467.25,56.59711297,1.43025,58.02736297
lignite,supercritical,13,1700,10,0.75,1473,9684975,34.84,11.55294118,46.39294118,182.27,1198425.25,56.05012552,1.429568627,57.47969415
lignite,supercritical,13,1800,10,0.75,1560,10257000,34.54,11.55555556,46.09555556,193.04,1269238,55.56748954,1.429925926,56.99741547
lignite,supercritical,13,1900,10,0.75,1647,10829025,34.27,11.55789474,45.82789474,203.8,1339985,55.13311715,1.430175439,56.56329259
lignite,supercritical,13,2000,10,0.75,1733,11394475,34.03,11.55333333,45.58333333,214.45,1410008.75,54.74700837,1.429666667,56.17667503
lignite,supercritical,13,2100,10,0.75,1820,11966500,33.8,11.55555556,45.35555556,225.21,1480755.75,54.37698745,1.429904762,55.80689221
lignite,supercritical,13,2200,10,0.75,1907,12538525,33.6,11.55757576,45.15757576,235.98,1551568.5,54.05523013,1.430181818,55.48541194
lignite,supercritical,13,2300,10,0.75,1993,13103975,33.42,11.55362319,44.97362319,246.62,1621526.5,53.76564854,1.429681159,55.19532969
lignite,supercritical,13,2400,10,0.75,2080,13676000,33.25,11.55555556,44.80555556,257.38,1692273.5,53.49215481,1.429888889,54.9220437
lignite,supercritical,13,2500,10,0.75,2167,14248025,33.08,11.55733333,44.63733333,268.15,1763086.25,53.21866109,1.430133333,54.64879442
lignite,supercritical,17,100,10,0.75,86.75,570381.25,76.93,11.56666667,88.49666667,10.73,70549.75,123.763954,1.430666667,125.1946206
lignite,supercritical,17,200,10,0.75,173.4,1140105,58.84,11.56,70.4,21.46,141099.5,94.66100418,1.430666667,96.09167085
lignite,supercritical,17,300,10,0.75,260.1,1710157.5,51.61,11.56,63.17,32.19,211649.25,83.02947699,1.430666667,84.46014365
