primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
coal,ultrasupercritical,27,700,10,0.75,486.6,3199395,38.33,9.268571429,47.59857143,57.62,378851.5,59.98767591,1.09752381,61.08519972
coal,ultrasupercritical,27,800,10,0.75,556.1,3656357.5,37.19,9.268333333,46.45833333,65.85,432963.75,58.20353945,1.0975,59.30103945
coal,ultrasupercritical,27,900,10,0.75,625.6,4113320,36.26,9.268148148,45.52814815,74.08,487076,56.7480597,1.097481481,57.84554118
coal,ultrasupercritical,27,1000,10,0.75,695.1,4570282.5,35.46,9.268,44.728,82.31,541188.25,55.49603412,1.097466667,56.59350078
coal,ultrasupercritical,27,1100,10,0.75,764.6,5027245,34.77,9.267878788,44.03787879,90.54,595300.5,54.41616205,1.097454545,55.51361659
coal,ultrasupercritical,27,1200,10,0.75,834.1,5484207.5,34.17,9.267777778,43.43777778,98.77,649412.75,53.47714286,1.097444444,54.5745873
coal,ultrasupercritical,27,1300,10,0.75,903.6,5941170,33.64,9.267692308,42.90769231,107,703525,52.64767591,1.097435897,53.7451118
coal,ultrasupercritical,27,1400,10,0.75,973.1,6398132.5,33.16,9.267619048,42.42761905,115.23,757637.25,51.89646055,1.097428571,52.99388913
coal,ultrasupercritical,27,1500,10,0.75,1043,6857725,32.73,9.271111111,42.00111111,123.5,812012.5,51.2234968,1.097777778,52.32127458
coal,ultrasupercritical,27,1600,10,0.75,1112,7311400,32.33,9.266666667,41.59666667,131.67,865730.25,50.59748401,1.09725,51.69473401
coal,ultrasupercritical,27,1700,10,0.75,1182,7771650,31.97,9.270588235,41.24058824,139.96,920237,50.03407249,1.09772549,51.13179798
coal,ultrasupercritical,27,1800,10,0.75,1251,8225325,31.63,9.266666667,40.89666667,148.13,973954.75,49.50196162,1.097259259,50.59922088
coal,ultrasupercritical,27,1900,10,0.75,1321,8685575,31.38,9.270175439,40.65017544,156.42,1028461.5,49.11070362,1.097684211,50.20838784
coal,ultrasupercritical,27,2000,10,0.75,1390,9139250,31.15,9.266666667,40.41666667,164.59,1082179.25,48.75074627,1.097266667,49.84801294
coal,ultrasupercritical,27,2100,10,0.75,1460,9599500,30.94,9.26984127,40.20984127,172.88,1136686,48.42208955,1.097650794,49.51974035
coal,ultrasupercritical,27,2200,10,0.75,1529,10053175,30.75,9.266666667,40.01666667,181.05,1190403.75,48.12473348,1.097272727,49.2220062
coal,ultrasupercritical,27,2300,10,0.75,1599,10513425,30.57,9.269565217,39.83956522,189.34,1244910.5,47.84302772,1.097623188,48.94065091
coal,ultrasupercritical,27,2400,10,0.75,1668,10967100,30.4,9.266666667,39.66666667,197.51,1298628.25,47.57697228,1.097277778,48.67425006
coal,ultrasupercritical,27,2500,10,0.75,1738,11427350,30.25,9.269333333,39.51933333,205.8,1353135,47.34221748,1.0976,48.43981748
coal,ultrasupercritical,30,100,10,0.75,69.57,457422.75,70.21,9.276,79.486,8.24,54178,109.8808955,1.098666667,110.9795622
coal,ultrasupercritical,30,200,10,0.75,139.1,914582.5,53.64,9.273333333,62.91333333,16.47,108290.25,83.94831557,1.098,85.04631557
coal,ultrasupercritical,30,300,10,0.75,208.6,1371545,47.09,9.271111111,56.36111111,24.7,162402.5,73.69735608,1.097777778,74.79513385
coal,ultrasupercritical,30,400,10,0.75,278.1,1828507.5,43.37,9.27,52.64,32.93,216514.75,67.8754371,1.097666667,68.97310377
coal,ultrasupercritical,30,500,10,0.75,347.6,2285470,40.89,9.269333333,50.15933333,41.16,270627,63.99415778,1.0976,65.09175778
coal,ultrasupercritical,30,600,10,0.75,417.1,2742432.5,39.1,9.268888889,48.36888889,49.39,324739.25,61.19275053,1.097555556,62.29030609
coal,ultrasupercritical,30,700,10,0.75,486.6,3199395,37.71,9.268571429,46.97857143,57.62,378851.5,59.01735608,1.09752381,60.11487989
coal,ultrasupercritical,30,800,10,0.75,556.1,3656357.5,36.59,9.268333333,45.85833333,65.85,432963.75,57.26452026,1.0975,58.36202026
coal,ultrasupercritical,30,900,10,0.75,625.6,4113320,35.67,9.268148148,44.93814815,74.08,487076,55.82469083,1.097481481,56.92217231
coal,ultrasupercritical,30,1000,10,0.75,695.1,4570282.5,34.89,9.268,44.158,82.31,541188.25,54.60396588,1.097466667,55.70143255
coal,ultrasupercritical,30,1100,10,0.75,764.6,5027245,34.22,9.267878788,43.48787879,90.54,595300.5,53.55539446,1.097454545,54.652849
coal,ultrasupercritical,30,1200,10,0.75,834.1,5484207.5,33.62,9.267777778,42.88777778,98.77,649412.75,52.61637527,1.097444444,53.71381971
coal,ultrasupercritical,30,1300,10,0.75,903.6,5941170,33.1,9.267692308,42.36769231,107,703525,51.80255864,1.097435897,52.89999453
coal,ultrasupercritical,30,1400,10,0.75,973.1,6398132.5,32.63,9.267619048,41.89761905,115.23,757637.25,51.0669936,1.097428571,52.16442217
coal,ultrasupercritical,30,1500,10,0.75,1043,6857725,32.2,9.271111111,41.47111111,123.5,812012.5,50.39402985,1.097777778,51.49180763
coal,ultrasupercritical,30,1600,10,0.75,1112,7311400,31.81,9.266666667,41.07666667,131.67,865730.25,49.78366738,1.09725,50.88091738
coal,ultrasupercritical,30,1700,10,0.75,1182,7771650,31.46,9.270588235,40.73058824,139.96,920237,49.23590618,1.09772549,50.33363167
coal,ultrasupercritical,30,1800,10,0.75,1251,8225325,31.13,9.266666667,40.39666667,148.13,973954.75,48.71944563,1.097259259,49.81670489
coal,ultrasupercritical,30,1900,10,0.75,1321,8685575,30.88,9.270175439,40.15017544,156.42,1028461.5,48.32818763,1.097684211,49.42587184
coal,ultrasupercritical,30,2000,10,0.75,1390,9139250,30.65,9.266666667,39.91666667,164.59,1082179.25,47.96823028,1.097266667,49.06549694
coal,ultrasupercritical,30,2100,10,0.75,1460,9599500,30.44,9.26984127,39.70984127,172.88,1136686,47.63957356,1.097650794,48.73722435
coal,ultrasupercritical,30,2200,10,0.75,1529,10053175,30.25,9.266666667,39.51666667,181.05,1190403.75,47.34221748,1.097272727,48.43949021
coal,ultrasupercritical,30,2300,10,0.75,1599,10513425,30.07,9.269565217,39.33956522,189.34,1244910.5,47.06051173,1.097623188,48.15813492
coal,ultrasupercritical,30,2400,10,0.75,1668,10967100,29.92,9.266666667,39.18666667,197.51,1298628.25,46.82575693,1.097277778,47.92303471
coal,ultrasupercritical,30,2500,10,0.75,1738,11427350,29.77,9.269333333,39.03933333,205.8,1353135,46.59100213,1.0976,47.68860213
coal,ultrasupercritical,33,100,10,0.75,69.57,457422.75,69.24,9.276,78.516,8.24,54178,108.3628145,1.098666667,109.4614812
coal,ultrasupercritical,33,200,10,0.75,139.1,914582.5,52.82,9.273333333,62.09333333,16.47,108290.25,82.66498934,1.098,83.76298934
coal,ultrasupercritical,33,300,10,0.75,208.6,1371545,46.33,9.271111111,55.60111111,24.7,162402.5,72.50793177,1.097777778,73.60570955
coal,ultrasupercritical,33,400,10,0.75,278.1,1828507.5,42.66,9.27,51.93,32.93,216514.75,66.76426439,1.097666667,67.86193106
coal,ultrasupercritical,33,500,10,0.75,347.6,2285470,40.23,9.269333333,49.49933333,41.16,270627,62.96123667,1.0976,64.05883667
coal,ultrasupercritical,33,600,10,0.75,417.1,2742432.5,38.45,9.268888889,47.71888889,49.39,324739.25,60.17547974,1.097555556,61.2730353
coal,ultrasupercritical,33,700,10,0.75,486.6,3199395,37.09,9.268571429,46.35857143,57.62,378851.5,58.04703625,1.09752381,59.14456006
coal,ultrasupercritical,33,800,10,0.75,556.1,3656357.5,35.99,9.268333333,45.25833333,65.85,432963.75,56.32550107,1.0975,57.42300107
coal,ultrasupercritical,33,900,10,0.75,625.6,4113320,35.08,9.268148148,44.34814815,74.08,487076,54.90132196,1.097481481,55.99880344
coal,ultrasupercritical,33,1000,10,0.75,695.1,4570282.5,34.32,9.268,43.588,82.31,541188.25,53.71189765,1.097466667,54.80936432
coal,ultrasupercritical,33,1100,10,0.75,764.6,5027245,33.65,9.267878788,42.91787879,90.54,595300.5,52.66332623,1.097454545,53.76078077
coal,ultrasupercritical,33,1200,10,0.75,834.1,5484207.5,33.07,9.267777778,42.33777778,98.77,649412.75,51.75560768,1.097444444,52.85305212
coal,ultrasupercritical,33,1300,10,0.75,903.6,5941170,32.56,9.267692308,41.82769231,107,703525,50.95744136,1.097435897,52.05487726
coal,ultrasupercritical,33,1400,10,0.75,973.1,6398132.5,32.09,9.267619048,41.35761905,115.23,757637.25,50.22187633,1.097428571,51.3193049
coal,ultrasupercritical,33,1500,10,0.75,1043,6857725,31.68,9.271111111,40.95111111,123.5,812012.5,49.58021322,1.097777778,50.677991
coal,ultrasupercritical,33,1600,10,0.75,1112,7311400,31.29,9.266666667,40.55666667,131.67,865730.25,48.96985075,1.09725,50.06710075
coal,ultrasupercritical,33,1700,10,0.75,1182,7771650,30.94,9.270588235,40.21058824,139.96,920237,48.42208955,1.09772549,49.51981504
coal,ultrasupercritical,33,1800,10,0.75,1251,8225325,30.61,9.266666667,39.87666667,148.13,973954.75,47.905629,1.097259259,49.00288826
coal,ultrasupercritical,33,1900,10,0.75,1321,8685575,30.37,9.270175439,39.64017544,156.42,1028461.5,47.53002132,1.097684211,48.62770553
coal,ultrasupercritical,33,2000,10,0.75,1390,9139250,30.15,9.266666667,39.41666667,164.59,1082179.25,47.18571429,1.097266667,48.28298095
coal,ultrasupercritical,33,2100,10,0.75,1460,9599500,29.95,9.26984127,39.21984127,172.88,1136686,46.87270789,1.097650794,47.97035868
coal,ultrasupercritical,33,2200,10,0.75,1529,10053175,29.76,9.266666667,39.02666667,181.05,1190403.75,46.57535181,1.097272727,47.67262454
coal,ultrasupercritical,33,2300,10,0.75,1599,10513425,29.59,9.269565217,38.85956522,189.34,1244910.5,46.30929638,1.097623188,47.40691956
coal,ultrasupercritical,33,2400,10,0.75,1668,10967100,29.43,9.266666667,38.69666667,197.51,1298628.25,46.05889126,1.097277778,47.15616904
coal,ultrasupercritical,33,2500,10,0.75,1738,11427350,29.28,9.269333333,38.54933333,205.8,1353135,45.82413646,1.0976,46.92173646
coal,ultrasupercritical,37,100,10,0.75,69.57,457422.75,67.95,9.276,77.226,8.24,54178,106.3439232,1.098666667,107.4425899
coal,ultrasupercritical,37,200,10,0.75,139.1,914582.5,51.72,9.273333333,60.99333333,16.47,108290.25,80.94345416,1.098,82.04145416
coal,ultrasupercritical,37,300,10,0.75,208.6,1371545,45.34,9.271111111,54.61111111,24.7,162402.5,70.95855011,1.097777778,72.05632788
coal,ultrasupercritical,37,400,10,0.75,278.1,1828507.5,41.73,9.27,51,32.93,216514.75,65.30878465,1.097666667,66.40645131
coal,ultrasupercritical,37,500,10,0.75,347.6,2285470,39.34,9.269333333,48.60933333,41.16,270627,61.56835821,1.0976,62.66595821
coal,ultrasupercritical,37,600,10,0.75,417.1,2742432.5,37.6,9.268888889,46.86888889,49.39,324739.25,58.84520256,1.097555556,59.94275811
coal,ultrasupercritical,37,700,10,0.75,486.6,3199395,36.26,9.268571429,45.52857143,57.62,378851.5,56.7480597,1.09752381,57.84558351
coal,ultrasupercritical,37,800,10,0.75,556.1,3656357.5,35.19,9.268333333,44.45833333,65.85,432963.75,55.07347548,1.0975,56.17097548
coal,ultrasupercritical,37,900,10,0.75,625.6,4113320,34.3,9.268148148,43.56814815,74.08,487076,53.68059701,1.097481481,54.7780785
coal,ultrasupercritical,37,1000,10,0.75,695.1,4570282.5,33.55,9.268,42.818,82.31,541188.25,52.50682303,1.097466667,53.60428969
coal,ultrasupercritical,37,1100,10,0.75,764.6,5027245,32.91,9.267878788,42.17787879,90.54,595300.5,51.50520256,1.097454545,52.6026571
coal,ultrasupercritical,37,1200,10,0.75,834.1,5484207.5,32.33,9.267777778,41.59777778,98.77,649412.75,50.59748401,1.097444444,51.69492845
coal,ultrasupercritical,37,1300,10,0.75,903.6,5941170,31.83,9.267692308,41.09769231,107,703525,49.81496802,1.097435897,50.91240391
coal,ultrasupercritical,37,1400,10,0.75,973.1,6398132.5,31.38,9.267619048,40.64761905,115.23,757637.25,49.11070362,1.097428571,50.2081322
coal,ultrasupercritical,37,1500,10,0.75,1043,6857725,30.97,9.271111111,40.24111111,123.5,812012.5,48.46904051,1.097777778,49.56681829
coal,ultrasupercritical,37,1600,10,0.75,1112,7311400,30.6,9.266666667,39.86666667,131.67,865730.25,47.88997868,1.09725,48.98722868
coal,ultrasupercritical,37,1700,10,0.75,1182,7771650,30.25,9.270588235,39.52058824,139.96,920237,47.34221748,1.09772549,48.43994297
coal,ultrasupercritical,37,1800,10,0.75,1251,8225325,29.93,9.266666667,39.19666667,148.13,973954.75,46.84140725,1.097259259,47.93866651
coal,ultrasupercritical,37,1900,10,0.75,1321,8685575,29.7,9.270175439,38.97017544,156.42,1028461.5,46.48144989,1.097684211,47.5791341
coal,ultrasupercritical,37,2000,10,0.75,1390,9139250,29.48,9.266666667,38.74666667,164.59,1082179.25,46.13714286,1.097266667,47.23440952
coal,ultrasupercritical,37,2100,10,0.75,1460,9599500,29.28,9.26984127,38.54984127,172.88,1136686,45.82413646,1.097650794,46.92178725
coal,ultrasupercritical,37,2200,10,0.75,1529,10053175,29.1,9.266666667,38.36666667,181.05,1190403.75,45.5424307,1.097272727,46.63970343
coal,ultrasupercritical,37,2300,10,0.75,1599,10513425,28.94,9.269565217,38.20956522,189.34,1244910.5,45.29202559,1.097623188,46.38964877
coal,ultrasupercritical,37,2400,10,0.75,1668,10967100,28.78,9.266666667,38.04666667,197.51,1298628.25,45.04162047,1.097277778,46.13889825
coal,ultrasupercritical,37,2500,10,0.75,1738,11427350,28.64,9.269333333,37.90933333,205.8,1353135,44.82251599,1.0976,45.92011599
coal,ultrasupercritical,40,100,10,0.75,69.57,457422.75,66.98,9.276,76.256,8.24,54178,104.8258422,1.098666667,105.9245089
coal,ultrasupercritical,40,200,10,0.75,139.1,914582.5,50.9,9.273333333,60.17333333,16.47,108290.25,79.66012793,1.098,80.75812793
coal,ultrasupercritical,40,300,10,0.75,208.6,1371545,44.59,9.271111111,53.86111111,24.7,162402.5,69.78477612,1.097777778,70.8825539
coal,ultrasupercritical,40,400,10,0.75,278.1,1828507.5,41.03,9.27,50.3,32.93,216514.75,64.21326226,1.097666667,65.31092893
coal,ultrasupercritical,40,500,10,0.75,347.6,2285470,38.67,9.269333333,47.93933333,41.16,270627,60.51978678,1.0976,61.61738678
coal,ultrasupercritical,40,600,10,0.75,417.1,2742432.5,36.96,9.268888889,46.22888889,49.39,324739.25,57.84358209,1.097555556,58.94113765
coal,ultrasupercritical,40,700,10,0.75,486.6,3199395,35.64,9.268571429,44.90857143,57.62,378851.5,55.77773987,1.09752381,56.87526368
coal,ultrasupercritical,40,800,10,0.75,556.1,3656357.5,34.59,9.268333333,43.85833333,65.85,432963.75,54.13445629,1.0975,55.23195629
coal,ultrasupercritical,40,900,10,0.75,625.6,4113320,33.72,9.268148148,42.98814815,74.08,487076,52.77287846,1.097481481,53.87035995
coal,ultrasupercritical,40,1000,10,0.75,695.1,4570282.5,32.98,9.268,42.248,82.31,541188.25,51.6147548,1.097466667,52.71222146
coal,ultrasupercritical,40,1100,10,0.75,764.6,5027245,32.34,9.267878788,41.60787879,90.54,595300.5,50.61313433,1.097454545,51.71058887
coal,ultrasupercritical,40,1200,10,0.75,834.1,5484207.5,31.78,9.267777778,41.04777778,98.77,649412.75,49.73671642,1.097444444,50.83416086
coal,ultrasupercritical,40,1300,10,0.75,903.6,5941170,31.29,9.267692308,40.55769231,107,703525,48.96985075,1.097435897,50.06728664
coal,ultrasupercritical,40,1400,10,0.75,973.1,6398132.5,30.85,9.267619048,40.11761905,115.23,757637.25,48.28123667,1.097428571,49.37866525
coal,ultrasupercritical,40,1500,10,0.75,1043,6857725,30.44,9.271111111,39.71111111,123.5,812012.5,47.63957356,1.097777778,48.73735134
coal,ultrasupercritical,40,1600,10,0.75,1112,7311400,30.07,9.266666667,39.33666667,131.67,865730.25,47.06051173,1.09725,48.15776173
coal,ultrasupercritical,40,1700,10,0.75,1182,7771650,29.74,9.270588235,39.01058824,139.96,920237,46.54405117,1.09772549,47.64177666
coal,ultrasupercritical,40,1800,10,0.75,1251,8225325,29.42,9.266666667,38.68666667,148.13,973954.75,46.04324094,1.097259259,47.1405002
coal,ultrasupercritical,40,1900,10,0.75,1321,8685575,29.19,9.270175439,38.46017544,156.42,1028461.5,45.68328358,1.097684211,46.78096779
coal,ultrasupercritical,40,2000,10,0.75,1390,9139250,28.98,9.266666667,38.24666667,164.59,1082179.25,45.35462687,1.097266667,46.45189353
coal,ultrasupercritical,40,2100,10,0.75,1460,9599500,28.79,9.26984127,38.05984127,172.88,1136686,45.05727079,1.097650794,46.15492158
coal,ultrasupercritical,40,2200,10,0.75,1529,10053175,28.61,9.266666667,37.87666667,181.05,1190403.75,44.77556503,1.097272727,45.87283776
coal,ultrasupercritical,40,2300,10,0.75,1599,10513425,28.44,9.269565217,37.70956522,189.34,1244910.5,44.50950959,1.097623188,45.60713278
coal,ultrasupercritical,40,2400,10,0.75,1668,10967100,28.29,9.266666667,37.55666667,197.51,1298628.25,44.2747548,1.097277778,45.37203258
coal,ultrasupercritical,40,2500,10,0.75,1738,11427350,28.15,9.269333333,37.41933333,205.8,1353135,44.05565032,1.0976,45.15325032
coal,ultrasupercritical,43,100,10,0.75,69.57,457422.75,66.01,9.276,75.286,8.24,54178,103.3077612,1.098666667,104.4064279
coal,ultrasupercritical,43,200,10,0.75,139.1,914582.5,50.08,9.273333333,59.35333333,16.47,108290.25,78.37680171,1.098,79.47480171
coal,ultrasupercritical,43,300,10,0.75,208.6,1371545,43.84,9.271111111,53.11111111,24.7,162402.5,68.61100213,1.097777778,69.70877991
coal,ultrasupercritical,43,400,10,0.75,278.1,1828507.5,40.33,9.27,49.6,32.93,216514.75,63.11773987,1.097666667,64.21540654
coal,ultrasupercritical,43,500,10,0.75,347.6,2285470,38,9.269333333,47.26933333,41.16,270627,59.47121535,1.0976,60.56881535
coal,ultrasupercritical,43,600,10,0.75,417.1,2742432.5,36.32,9.268888889,45.58888889,49.39,324739.25,56.84196162,1.097555556,57.93951718
coal,ultrasupercritical,43,700,10,0.75,486.6,3199395,35.02,9.268571429,44.28857143,57.62,378851.5,54.80742004,1.09752381,55.90494385
coal,ultrasupercritical,43,800,10,0.75,556.1,3656357.5,33.99,9.268333333,43.25833333,65.85,432963.75,53.1954371,1.0975,54.2929371
coal,ultrasupercritical,43,900,10,0.75,625.6,4113320,33.13,9.268148148,42.39814815,74.08,487076,51.84950959,1.097481481,52.94699108
coal,ultrasupercritical,43,1000,10,0.75,695.1,4570282.5,32.41,9.268,41.678,82.31,541188.25,50.72268657,1.097466667,51.82015323
coal,ultrasupercritical,43,1100,10,0.75,764.6,5027245,31.78,9.267878788,41.04787879,90.54,595300.5,49.73671642,1.097454545,50.83417096
coal,ultrasupercritical,43,1200,10,0.75,834.1,5484207.5,31.23,9.267777778,40.49777778,98.77,649412.75,48.87594883,1.097444444,49.97339327
coal,ultrasupercritical,43,1300,10,0.75,903.6,5941170,30.75,9.267692308,40.01769231,107,703525,48.12473348,1.097435897,49.22216937
coal,ultrasupercritical,43,1400,10,0.75,973.1,6398132.5,30.31,9.267619048,39.57761905,115.23,757637.25,47.4361194,1.097428571,48.53354797
coal,ultrasupercritical,43,1500,10,0.75,1043,6857725,29.92,9.271111111,39.19111111,123.5,812012.5,46.82575693,1.097777778,47.92353471
coal,ultrasupercritical,43,1600,10,0.75,1112,7311400,29.55,9.266666667,38.81666667,131.67,865730.25,46.2466951,1.09725,47.3439451
coal,ultrasupercritical,43,1700,10,0.75,1182,7771650,29.22,9.270588235,38.49058824,139.96,920237,45.73023454,1.09772549,46.82796003
coal,ultrasupercritical,43,1800,10,0.75,1251,8225325,28.92,9.266666667,38.18666667,148.13,973954.75,45.26072495,1.097259259,46.35798421
coal,ultrasupercritical,43,1900,10,0.75,1321,8685575,28.69,9.270175439,37.96017544,156.42,1028461.5,44.90076759,1.097684211,45.9984518
coal,ultrasupercritical,43,2000,10,0.75,1390,9139250,28.48,9.266666667,37.74666667,164.59,1082179.25,44.57211087,1.097266667,45.66937754
coal,ultrasupercritical,43,2100,10,0.75,1460,9599500,28.29,9.26984127,37.55984127,172.88,1136686,44.2747548,1.097650794,45.37240559
coal,ultrasupercritical,43,2200,10,0.75,1529,10053175,28.11,9.266666667,37.37666667,181.05,1190403.75,43.99304904,1.097272727,45.09032177
coal,ultrasupercritical,43,2300,10,0.75,1599,10513425,27.96,9.269565217,37.22956522,189.34,1244910.5,43.75829424,1.097623188,44.85591743
coal,ultrasupercritical,43,2400,10,0.75,1668,10967100,27.81,9.266666667,37.07666667,197.51,1298628.25,43.52353945,1.097277778,44.62081722
coal,ultrasupercritical,43,2500,10,0.75,1738,11427350,27.67,9.269333333,36.93933333,205.8,1353135,43.30443497,1.0976,44.40203497
coal,ultrasupercritical,47,100,10,0.75,69.57,457422.75,64.71,9.276,73.986,8.24,54178,101.2732196,1.098666667,102.3718863
coal,ultrasupercritical,47,200,10,0.75,139.1,914582.5,48.98,9.273333333,58.25333333,16.47,108290.25,76.65526652,1.098,77.75326652
coal,ultrasupercritical,47,300,10,0.75,208.6,1371545,42.84,9.271111111,52.11111111,24.7,162402.5,67.04597015,1.097777778,68.14374793
coal,ultrasupercritical,47,400,10,0.75,278.1,1828507.5,39.39,9.27,48.66,32.93,216514.75,61.64660981,1.097666667,62.74427647
coal,ultrasupercritical,47,500,10,0.75,347.6,2285470,37.11,9.269333333,46.37933333,41.16,270627,58.07833689,1.0976,59.17593689
coal,ultrasupercritical,47,600,10,0.75,417.1,2742432.5,35.46,9.268888889,44.72888889,49.39,324739.25,55.49603412,1.097555556,56.59358967
coal,ultrasupercritical,47,700,10,0.75,486.6,3199395,34.19,9.268571429,43.45857143,57.62,378851.5,53.5084435,1.09752381,54.60596731
coal,ultrasupercritical,47,800,10,0.75,556.1,3656357.5,33.19,9.268333333,42.45833333,65.85,432963.75,51.94341151,1.0975,53.04091151
coal,ultrasupercritical,47,900,10,0.75,625.6,4113320,32.35,9.268148148,41.61814815,74.08,487076,50.62878465,1.097481481,51.72626613
coal,ultrasupercritical,47,1000,10,0.75,695.1,4570282.5,31.64,9.268,40.908,82.31,541188.25,49.51761194,1.097466667,50.61507861
coal,ultrasupercritical,47,1100,10,0.75,764.6,5027245,31.03,9.267878788,40.29787879,90.54,595300.5,48.56294243,1.097454545,49.66039698
coal,ultrasupercritical,47,1200,10,0.75,834.1,5484207.5,30.5,9.267777778,39.76777778,98.77,649412.75,47.73347548,1.097444444,48.83091992
coal,ultrasupercritical,47,1300,10,0.75,903.6,5941170,30.02,9.267692308,39.28769231,107,703525,46.98226013,1.097435897,48.07969603
coal,ultrasupercritical,47,1400,10,0.75,973.1,6398132.5,29.6,9.267619048,38.86761905,115.23,757637.25,46.3249467,1.097428571,47.42237527
coal,ultrasupercritical,47,1500,10,0.75,1043,6857725,29.21,9.271111111,38.48111111,123.5,812012.5,45.71458422,1.097777778,46.812362
coal,ultrasupercritical,47,1600,10,0.75,1112,7311400,28.86,9.266666667,38.12666667,131.67,865730.25,45.16682303,1.09725,46.26407303
coal,ultrasupercritical,47,1700,10,0.75,1182,7771650,28.54,9.270588235,37.81058824,139.96,920237,44.66601279,1.09772549,45.76373828
coal,ultrasupercritical,47,1800,10,0.75,1251,8225325,28.24,9.266666667,37.50666667,148.13,973954.75,44.1965032,1.097259259,45.29376246
coal,ultrasupercritical,47,1900,10,0.75,1321,8685575,28.01,9.270175439,37.28017544,156.42,1028461.5,43.83654584,1.097684211,44.93423005
coal,ultrasupercritical,47,2000,10,0.75,1390,9139250,27.81,9.266666667,37.07666667,164.59,1082179.25,43.52353945,1.097266667,44.62080611
coal,ultrasupercritical,47,2100,10,0.75,1460,9599500,27.63,9.26984127,36.89984127,172.88,1136686,43.24183369,1.097650794,44.33948448
coal,ultrasupercritical,47,2200,10,0.75,1529,10053175,27.46,9.266666667,36.72666667,181.05,1190403.75,42.97577825,1.097272727,44.07305098
coal,ultrasupercritical,47,2300,10,0.75,1599,10513425,27.3,9.269565217,36.56956522,189.34,1244910.5,42.72537313,1.097623188,43.82299632
coal,ultrasupercritical,47,2400,10,0.75,1668,10967100,27.16,9.266666667,36.42666667,197.51,1298628.25,42.50626866,1.097277778,43.60354643
coal,ultrasupercritical,47,2500,10,0.75,1738,11427350,27.03,9.269333333,36.29933333,205.8,1353135,42.3028145,1.0976,43.4004145
coal,ultrasupercritical,50,100,10,0.75,69.57,457422.75,63.75,9.276,73.026,8.24,54178,99.77078891,1.098666667,100.8694556
coal,ultrasupercritical,50,200,10,0.75,139.1,914582.5,48.16,9.273333333,57.43333333,16.47,108290.25,75.3719403,1.098,76.4699403
coal,ultrasupercritical,50,300,10,0.75,208.6,1371545,42.09,9.271111111,51.36111111,24.7,162402.5,65.87219616,1.097777778,66.96997394
coal,ultrasupercritical,50,400,10,0.75,278.1,1828507.5,38.69,9.27,47.96,32.93,216514.75,60.55108742,1.097666667,61.64875409
coal,ultrasupercritical,50,500,10,0.75,347.6,2285470,36.44,9.269333333,45.70933333,41.16,270627,57.02976546,1.0976,58.12736546
coal,ultrasupercritical,50,600,10,0.75,417.1,2742432.5,34.82,9.268888889,44.08888889,49.39,324739.25,54.49441365,1.097555556,55.5919692
coal,ultrasupercritical,50,700,10,0.75,486.6,3199395,33.58,9.268571429,42.84857143,57.62,378851.5,52.55377399,1.09752381,53.6512978
coal,ultrasupercritical,50,800,10,0.75,556.1,3656357.5,32.59,9.268333333,41.85833333,65.85,432963.75,51.00439232,1.0975,52.10189232
coal,ultrasupercritical,50,900,10,0.75,625.6,4113320,31.76,9.268148148,41.02814815,74.08,487076,49.70541578,1.097481481,50.80289726
coal,ultrasupercritical,50,1000,10,0.75,695.1,4570282.5,31.07,9.268,40.338,82.31,541188.25,48.62554371,1.097466667,49.72301038
coal,ultrasupercritical,50,1100,10,0.75,764.6,5027245,30.47,9.267878788,39.73787879,90.54,595300.5,47.68652452,1.097454545,48.78397907
coal,ultrasupercritical,50,1200,10,0.75,834.1,5484207.5,29.95,9.267777778,39.21777778,98.77,649412.75,46.87270789,1.097444444,47.97015233
coal,ultrasupercritical,50,1300,10,0.75,903.6,5941170,29.48,9.267692308,38.74769231,107,703525,46.13714286,1.097435897,47.23457875
coal,ultrasupercritical,50,1400,10,0.75,973.1,6398132.5,29.06,9.267619048,38.32761905,115.23,757637.25,45.47982942,1.097428571,46.577258
coal,ultrasupercritical,50,1500,10,0.75,1043,6857725,28.69,9.271111111,37.96111111,123.5,812012.5,44.90076759,1.097777778,45.99854537
coal,ultrasupercritical,50,1600,10,0.75,1112,7311400,28.34,9.266666667,37.60666667,131.67,865730.25,44.3530064,1.09725,45.4502564
coal,ultrasupercritical,50,1700,10,0.75,1182,7771650,28.02,9.270588235,37.29058824,139.96,920237,43.85219616,1.09772549,44.94992165
coal,ultrasupercritical,50,1800,10,0.75,1251,8225325,27.72,9.266666667,36.98666667,148.13,973954.75,43.38268657,1.097259259,44.47994583
coal,ultrasupercritical,50,1900,10,0.75,1321,8685575,27.51,9.270175439,36.78017544,156.42,1028461.5,43.05402985,1.097684211,44.15171406
coal,ultrasupercritical,50,2000,10,0.75,1390,9139250,27.31,9.266666667,36.57666667,164.59,1082179.25,42.74102345,1.097266667,43.83829012
coal,ultrasupercritical,50,2100,10,0.75,1460,9599500,27.13,9.26984127,36.39984127,172.88,1136686,42.4593177,1.097650794,43.55696849
