primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
subbituminous,supercritical,7,300,251.3,74.08,1652297.5,10,0.75,15,53.63,11.16888889,64.79888889,30.87,213.605,-6.825,-44874.375,86.27922594,-0.303333333,85.97589261
subbituminous,supercritical,7,400,335.1,68.57,2203282.5,10,0.75,15,49.64,11.17,60.81,41.16,284.835,-9.105,-59865.375,79.86016736,-0.3035,79.55666736
subbituminous,supercritical,7,500,418.8,64.88,2753610,10,0.75,15,46.97,11.168,58.138,51.44,355.98,-11.38,-74823.5,75.56470711,-0.303466667,75.26124045
subbituminous,supercritical,7,600,502.6,62.18,3304595,10,0.75,15,45.01,11.16888889,56.17888889,61.73,427.21,-13.66,-89814.5,72.41148536,-0.303555556,72.1079298
subbituminous,supercritical,7,700,586.3,60.08,3854922.5,10,0.75,15,43.49,11.16761905,54.65761905,72.01,498.355,-15.935,-104772.625,69.96612971,-0.30352381,69.6626059
subbituminous,supercritical,7,800,670.1,58.39,4405907.5,10,0.75,15,42.27,11.16833333,53.43833333,82.31,569.585,-18.205,-119697.875,68.00341004,-0.303416667,67.69999338
subbituminous,supercritical,7,900,753.8,56.98,4956235,10,0.75,15,41.25,11.16740741,52.41740741,92.59,640.73,-20.48,-134656,66.3624477,-0.303407407,66.05904029
subbituminous,supercritical,7,1000,837.6,55.79,5507220,10,0.75,15,40.39,11.168,51.558,102.88,711.96,-22.76,-149647,64.97889121,-0.303466667,64.67542455
subbituminous,supercritical,7,1100,921.4,54.75,6058205,10,0.75,15,39.63,11.16848485,50.79848485,113.17,783.19,-25.04,-164638,63.75621339,-0.303515152,63.45269824
subbituminous,supercritical,7,1200,1005,53.84,6607875,10,0.75,15,38.98,11.16666667,50.14666667,123.44,854.25,-27.31,-179563.25,62.71050209,-0.303444444,62.40705765
subbituminous,supercritical,7,1300,1089,53.03,7160175,10,0.75,15,38.39,11.16923077,49.55923077,133.76,925.65,-29.59,-194554.25,61.76131799,-0.303487179,61.45783081
subbituminous,supercritical,7,1400,1173,52.3,7712475,10,0.75,15,37.86,11.17142857,49.03142857,144.08,997.05,-31.87,-209545.25,60.90866109,-0.30352381,60.60513728
subbituminous,supercritical,7,1500,1256,51.63,8258200,10,0.75,15,37.38,11.16444444,48.54444444,154.27,1067.6,-34.13,-224404.75,60.13644351,-0.303377778,59.83306574
subbituminous,supercritical,7,1600,1340,51.14,8810500,10,0.75,15,37.02,11.16666667,48.18666667,164.59,1139,-36.41,-239395.75,59.55728033,-0.303416667,59.25386367
subbituminous,supercritical,7,1700,1424,50.71,9362800,10,0.75,15,36.71,11.16862745,47.87862745,174.91,1210.4,-38.69,-254386.75,59.05855649,-0.30345098,58.7551055
subbituminous,supercritical,7,1800,1508,50.32,9915100,10,0.75,15,36.43,11.17037037,47.60037037,185.22,1281.8,-40.98,-269443.5,58.60809623,-0.303555556,58.30454068
subbituminous,supercritical,7,1900,1591,49.97,10460825,10,0.75,15,36.17,11.16491228,47.33491228,195.42,1352.35,-43.23,-284237.25,58.18981172,-0.303368421,57.88644329
subbituminous,supercritical,7,2000,1675,49.66,11013125,10,0.75,15,35.95,11.16666667,47.11666667,205.74,1423.75,-45.51,-299228.25,57.83587866,-0.3034,57.53247866
subbituminous,supercritical,7,2100,1759,49.37,11565425,10,0.75,15,35.74,11.16825397,46.90825397,216.05,1495.15,-47.8,-314285,57.49803347,-0.303492063,57.19454141
subbituminous,supercritical,7,2200,1843,49.11,12117725,10,0.75,15,35.55,11.16969697,46.71969697,226.37,1566.55,-50.08,-329276,57.19236402,-0.303515152,56.88884887
subbituminous,supercritical,7,2300,1926,48.87,12663450,10,0.75,15,35.38,11.16521739,46.54521739,236.57,1637.1,-52.33,-344069.75,56.91887029,-0.303362319,56.61550797
subbituminous,supercritical,7,2400,2010,48.65,13215750,10,0.75,15,35.22,11.16666667,46.38666667,246.88,1708.5,-54.62,-359126.5,56.66146444,-0.303444444,56.35801999
subbituminous,supercritical,7,2500,2094,48.45,13768050,10,0.75,15,35.07,11.168,46.238,257.2,1779.9,-56.9,-374117.5,56.42014644,-0.303466667,56.11667978
subbituminous,supercritical,10,100,83.83,106.4,551182.25,10,0.75,15,77.02,11.17733333,88.19733333,10.3,71.2555,-2.2745,-14954.8375,123.9087448,-0.303266667,123.6054781
subbituminous,supercritical,10,200,167.6,82.64,1101970,10,0.75,15,59.82,11.17333333,70.99333333,20.59,142.46,-4.55,-29916.25,96.23761506,-0.303333333,95.93428173
subbituminous,supercritical,10,300,251.3,73.12,1652297.5,10,0.75,15,52.93,11.16888889,64.09888889,30.87,213.605,-6.825,-44874.375,85.15307531,-0.303333333,84.84974198
subbituminous,supercritical,10,400,335.1,67.66,2203282.5,10,0.75,15,48.98,11.17,60.15,41.16,284.835,-9.105,-59865.375,78.7983682,-0.3035,78.4948682
subbituminous,supercritical,10,500,418.8,64.02,2753610,10,0.75,15,46.34,11.168,57.508,51.44,355.98,-11.38,-74823.5,74.55117155,-0.303466667,74.24770488
subbituminous,supercritical,10,600,502.6,61.35,3304595,10,0.75,15,44.41,11.16888889,55.57888889,61.73,427.21,-13.66,-89814.5,71.44621339,-0.303555556,71.14265783
subbituminous,supercritical,10,700,586.3,59.28,3854922.5,10,0.75,15,42.91,11.16761905,54.07761905,72.01,498.355,-15.935,-104772.625,69.03303347,-0.30352381,68.72950966
subbituminous,supercritical,10,800,670.1,57.61,4405907.5,10,0.75,15,41.7,11.16833333,52.86833333,82.31,569.585,-18.205,-119697.875,67.08640167,-0.303416667,66.78298501
subbituminous,supercritical,10,900,753.8,56.23,4956235,10,0.75,15,40.71,11.16740741,51.87740741,92.59,640.73,-20.48,-134656,65.49370293,-0.303407407,65.19029552
subbituminous,supercritical,10,1000,837.6,55.05,5507220,10,0.75,15,39.85,11.168,51.018,102.88,711.96,-22.76,-149647,64.11014644,-0.303466667,63.80667978
subbituminous,supercritical,10,1100,921.4,54.03,6058205,10,0.75,15,39.11,11.16848485,50.27848485,113.17,783.19,-25.04,-164638,62.91964435,-0.303515152,62.6161292
subbituminous,supercritical,10,1200,1005,53.13,6607875,10,0.75,15,38.46,11.16666667,49.62666667,123.44,854.25,-27.31,-179563.25,61.87393305,-0.303444444,61.57048861
subbituminous,supercritical,10,1300,1089,52.33,7160175,10,0.75,15,37.88,11.16923077,49.04923077,133.76,925.65,-29.59,-194554.25,60.94083682,-0.303487179,60.63734964
subbituminous,supercritical,10,1400,1173,51.6,7712475,10,0.75,15,37.35,11.17142857,48.52142857,144.08,997.05,-31.87,-209545.25,60.08817992,-0.30352381,59.78465611
subbituminous,supercritical,10,1500,1256,50.95,8258200,10,0.75,15,36.88,11.16444444,48.04444444,154.27,1067.6,-34.13,-224404.75,59.33205021,-0.303377778,59.02867243
subbituminous,supercritical,10,1600,1340,50.47,8810500,10,0.75,15,36.54,11.16666667,47.70666667,164.59,1139,-36.41,-239395.75,58.78506276,-0.303416667,58.48164609
subbituminous,supercritical,10,1700,1424,50.04,9362800,10,0.75,15,36.22,11.16862745,47.38862745,174.91,1210.4,-38.69,-254386.75,58.27025105,-0.30345098,57.96680007
subbituminous,supercritical,10,1800,1508,49.66,9915100,10,0.75,15,35.95,11.17037037,47.12037037,185.22,1281.8,-40.98,-269443.5,57.83587866,-0.303555556,57.53232311
subbituminous,supercritical,10,1900,1591,49.31,10460825,10,0.75,15,35.7,11.16491228,46.86491228,195.42,1352.35,-43.23,-284237.25,57.43368201,-0.303368421,57.13031359
subbituminous,supercritical,10,2000,1675,49,11013125,10,0.75,15,35.47,11.16666667,46.63666667,205.74,1423.75,-45.51,-299228.25,57.06366109,-0.3034,56.76026109
subbituminous,supercritical,10,2100,1759,48.72,11565425,10,0.75,15,35.27,11.16825397,46.43825397,216.05,1495.15,-47.8,-314285,56.74190377,-0.303492063,56.4384117
subbituminous,supercritical,10,2200,1843,48.46,12117725,10,0.75,15,35.08,11.16969697,46.24969697,226.37,1566.55,-50.08,-329276,56.43623431,-0.303515152,56.13271916
subbituminous,supercritical,10,2300,1926,48.23,12663450,10,0.75,15,34.91,11.16521739,46.07521739,236.57,1637.1,-52.33,-344069.75,56.16274059,-0.303362319,55.85937827
subbituminous,supercritical,10,2400,2010,48.01,13215750,10,0.75,15,34.76,11.16666667,45.92666667,246.88,1708.5,-54.62,-359126.5,55.92142259,-0.303444444,55.61797815
subbituminous,supercritical,10,2500,2094,47.82,13768050,10,0.75,15,34.62,11.168,45.788,257.2,1779.9,-56.9,-374117.5,55.69619247,-0.303466667,55.3927258
subbituminous,supercritical,13,100,83.83,105.2,551182.25,10,0.75,15,76.16,11.17733333,87.33733333,10.3,71.2555,-2.2745,-14954.8375,122.5251883,-0.303266667,122.2219216
subbituminous,supercritical,13,200,167.6,81.58,1101970,10,0.75,15,59.06,11.17333333,70.23333333,20.59,142.46,-4.55,-29916.25,95.01493724,-0.303333333,94.71160391
subbituminous,supercritical,13,300,251.3,72.15,1652297.5,10,0.75,15,52.23,11.16888889,63.39888889,30.87,213.605,-6.825,-44874.375,84.02692469,-0.303333333,83.72359135
subbituminous,supercritical,13,400,335.1,66.76,2203282.5,10,0.75,15,48.33,11.17,59.5,41.16,284.835,-9.105,-59865.375,77.7526569,-0.3035,77.4491569
subbituminous,supercritical,13,500,418.8,63.16,2753610,10,0.75,15,45.72,11.168,56.888,51.44,355.98,-11.38,-74823.5,73.55372385,-0.303466667,73.25025718
subbituminous,supercritical,13,600,502.6,60.52,3304595,10,0.75,15,43.81,11.16888889,54.97888889,61.73,427.21,-13.66,-89814.5,70.48094142,-0.303555556,70.17738587
subbituminous,supercritical,13,700,586.3,58.48,3854922.5,10,0.75,15,42.33,11.16761905,53.49761905,72.01,498.355,-15.935,-104772.625,68.09993724,-0.30352381,67.79641343
subbituminous,supercritical,13,800,670.1,56.84,4405907.5,10,0.75,15,41.15,11.16833333,52.31833333,82.31,569.585,-18.205,-119697.875,66.20156904,-0.303416667,65.89815237
subbituminous,supercritical,13,900,753.8,55.47,4956235,10,0.75,15,40.16,11.16740741,51.32740741,92.59,640.73,-20.48,-134656,64.60887029,-0.303407407,64.30546289
subbituminous,supercritical,13,1000,837.6,54.31,5507220,10,0.75,15,39.32,11.168,50.488,102.88,711.96,-22.76,-149647,63.25748954,-0.303466667,62.95402287
subbituminous,supercritical,13,1100,921.4,53.3,6058205,10,0.75,15,38.58,11.16848485,49.74848485,113.17,783.19,-25.04,-164638,62.06698745,-0.303515152,61.7634723
subbituminous,supercritical,13,1200,1005,52.41,6607875,10,0.75,15,37.94,11.16666667,49.10666667,123.44,854.25,-27.31,-179563.25,61.03736402,-0.303444444,60.73391957
subbituminous,supercritical,13,1300,1089,51.62,7160175,10,0.75,15,37.37,11.16923077,48.53923077,133.76,925.65,-29.59,-194554.25,60.12035565,-0.303487179,59.81686847
subbituminous,supercritical,13,1400,1173,50.91,7712475,10,0.75,15,36.85,11.17142857,48.02142857,144.08,997.05,-31.87,-209545.25,59.28378661,-0.30352381,58.9802628
subbituminous,supercritical,13,1500,1256,50.27,8258200,10,0.75,15,36.39,11.16444444,47.55444444,154.27,1067.6,-34.13,-224404.75,58.54374477,-0.303377778,58.24036699
subbituminous,supercritical,13,1600,1340,49.79,8810500,10,0.75,15,36.04,11.16666667,47.20666667,164.59,1139,-36.41,-239395.75,57.98066946,-0.303416667,57.67725279
subbituminous,supercritical,13,1700,1424,49.37,9362800,10,0.75,15,35.74,11.16862745,46.90862745,174.91,1210.4,-38.69,-254386.75,57.49803347,-0.30345098,57.19458249
subbituminous,supercritical,13,1800,1508,49,9915100,10,0.75,15,35.47,11.17037037,46.64037037,185.22,1281.8,-40.98,-269443.5,57.06366109,-0.303555556,56.76010553
subbituminous,supercritical,13,1900,1591,48.66,10460825,10,0.75,15,35.23,11.16491228,46.39491228,195.42,1352.35,-43.23,-284237.25,56.6775523,-0.303368421,56.37418388
subbituminous,supercritical,13,2000,1675,48.35,11013125,10,0.75,15,35,11.16666667,46.16666667,205.74,1423.75,-45.51,-299228.25,56.30753138,-0.3034,56.00413138
subbituminous,supercritical,13,2100,1759,48.07,11565425,10,0.75,15,34.8,11.16825397,45.96825397,216.05,1495.15,-47.8,-314285,55.98577406,-0.303492063,55.682282
subbituminous,supercritical,13,2200,1843,47.82,12117725,10,0.75,15,34.62,11.16969697,45.78969697,226.37,1566.55,-50.08,-329276,55.69619247,-0.303515152,55.39267732
subbituminous,supercritical,13,2300,1926,47.59,12663450,10,0.75,15,34.45,11.16521739,45.61521739,236.57,1637.1,-52.33,-344069.75,55.42269874,-0.303362319,55.11933643
subbituminous,supercritical,13,2400,2010,47.38,13215750,10,0.75,15,34.3,11.16666667,45.46666667,246.88,1708.5,-54.62,-359126.5,55.18138075,-0.303444444,54.87793631
subbituminous,supercritical,13,2500,2094,47.18,13768050,10,0.75,15,34.15,11.168,45.318,257.2,1779.9,-56.9,-374117.5,54.94006276,-0.303466667,54.63659609
subbituminous,supercritical,17,100,83.83,103.5,551182.25,10,0.75,15,74.93,11.17733333,86.10733333,10.3,71.2555,-2.2745,-14954.8375,120.5463808,-0.303266667,120.2431141
subbituminous,supercritical,17,200,167.6,80.16,1101970,10,0.75,15,58.03,11.17333333,69.20333333,20.59,142.46,-4.55,-29916.25,93.35788703,-0.303333333,93.0545537
subbituminous,supercritical,17,300,251.3,70.86,1652297.5,10,0.75,15,51.3,11.16888889,62.46888889,30.87,213.605,-6.825,-44874.375,82.53075314,-0.303333333,82.2274198
subbituminous,supercritical,17,400,335.1,65.55,2203282.5,10,0.75,15,47.45,11.17,58.62,41.16,284.835,-9.105,-59865.375,76.33692469,-0.3035,76.03342469
subbituminous,supercritical,17,500,418.8,62.01,2753610,10,0.75,15,44.89,11.168,56.058,51.44,355.98,-11.38,-74823.5,72.21843096,-0.303466667,71.9149643
subbituminous,supercritical,17,600,502.6,59.42,3304595,10,0.75,15,43.01,11.16888889,54.17888889,61.73,427.21,-13.66,-89814.5,69.19391213,-0.303555556,68.89035658
subbituminous,supercritical,17,700,586.3,57.42,3854922.5,10,0.75,15,41.57,11.16761905,52.73761905,72.01,498.355,-15.935,-104772.625,66.87725941,-0.30352381,66.5737356
subbituminous,supercritical,17,800,670.1,55.8,4405907.5,10,0.75,15,40.39,11.16833333,51.55833333,82.31,569.585,-18.205,-119697.875,64.97889121,-0.303416667,64.67547455
subbituminous,supercritical,17,900,753.8,54.46,4956235,10,0.75,15,39.42,11.16740741,50.58740741,92.59,640.73,-20.48,-134656,63.4183682,-0.303407407,63.11496079
subbituminous,supercritical,17,1000,837.6,53.32,5507220,10,0.75,15,38.6,11.168,49.768,102.88,711.96,-22.76,-149647,62.09916318,-0.303466667,61.79569651
subbituminous,supercritical,17,1100,921.4,52.33,6058205,10,0.75,15,37.88,11.16848485,49.04848485,113.17,783.19,-25.04,-164638,60.94083682,-0.303515152,60.63732167
subbituminous,supercritical,17,1200,1005,51.46,6607875,10,0.75,15,37.25,11.16666667,48.41666667,123.44,854.25,-27.31,-179563.25,59.92730126,-0.303444444,59.62385681
subbituminous,supercritical,17,1300,1089,50.69,7160175,10,0.75,15,36.7,11.16923077,47.86923077,133.76,925.65,-29.59,-194554.25,59.04246862,-0.303487179,58.73898144
subbituminous,supercritical,17,1400,1173,49.99,7712475,10,0.75,15,36.19,11.17142857,47.36142857,144.08,997.05,-31.87,-209545.25,58.22198745,-0.30352381,57.91846364
subbituminous,supercritical,17,1500,1256,49.36,8258200,10,0.75,15,35.73,11.16444444,46.89444444,154.27,1067.6,-34.13,-224404.75,57.48194561,-0.303377778,57.17856783
subbituminous,supercritical,17,1600,1340,48.89,8810500,10,0.75,15,35.39,11.16666667,46.55666667,164.59,1139,-36.41,-239395.75,56.93495816,-0.303416667,56.63154149
subbituminous,supercritical,17,1700,1424,48.48,9362800,10,0.75,15,35.1,11.16862745,46.26862745,174.91,1210.4,-38.69,-254386.75,56.46841004,-0.30345098,56.16495906
subbituminous,supercritical,17,1800,1508,48.11,9915100,10,0.75,15,34.83,11.17037037,46.00037037,185.22,1281.8,-40.98,-269443.5,56.03403766,-0.303555556,55.7304821
subbituminous,supercritical,17,1900,1591,47.78,10460825,10,0.75,15,34.59,11.16491228,45.75491228,195.42,1352.35,-43.23,-284237.25,55.64792887,-0.303368421,55.34456045
subbituminous,supercritical,17,2000,1675,47.48,11013125,10,0.75,15,34.37,11.16666667,45.53666667,205.74,1423.75,-45.51,-299228.25,55.29399582,-0.3034,54.99059582
subbituminous,supercritical,17,2100,1759,47.21,11565425,10,0.75,15,34.18,11.16825397,45.34825397,216.05,1495.15,-47.8,-314285,54.98832636,-0.303492063,54.6848343
subbituminous,supercritical,17,2200,1843,46.96,12117725,10,0.75,15,33.99,11.16969697,45.15969697,226.37,1566.55,-50.08,-329276,54.6826569,-0.303515152,54.37914175
subbituminous,supercritical,17,2300,1926,46.73,12663450,10,0.75,15,33.83,11.16521739,44.99521739,236.57,1637.1,-52.33,-344069.75,54.42525105,-0.303362319,54.12188873
subbituminous,supercritical,17,2400,2010,46.52,13215750,10,0.75,15,33.68,11.16666667,44.84666667,246.88,1708.5,-54.62,-359126.5,54.18393305,-0.303444444,53.88048861
subbituminous,supercritical,17,2500,2094,46.33,13768050,10,0.75,15,33.54,11.168,44.708,257.2,1779.9,-56.9,-374117.5,53.95870293,-0.303466667,53.65523626
subbituminous,supercritical,20,100,83.83,102.2,551182.25,10,0.75,15,73.98,11.17733333,85.15733333,10.3,71.2555,-2.2745,-14954.8375,119.0180335,-0.303266667,118.7147668
subbituminous,supercritical,20,200,167.6,79.09,1101970,10,0.75,15,57.25,11.17333333,68.42333333,20.59,142.46,-4.55,-29916.25,92.10303347,-0.303333333,91.79970014
subbituminous,supercritical,20,300,251.3,69.89,1652297.5,10,0.75,15,50.59,11.16888889,61.75888889,30.87,213.605,-6.825,-44874.375,81.38851464,-0.303333333,81.08518131
subbituminous,supercritical,20,400,335.1,64.64,2203282.5,10,0.75,15,46.79,11.17,57.96,41.16,284.835,-9.105,-59865.375,75.27512552,-0.3035,74.97162552
subbituminous,supercritical,20,500,418.8,61.15,2753610,10,0.75,15,44.27,11.168,55.438,51.44,355.98,-11.38,-74823.5,71.22098326,-0.303466667,70.9175166
subbituminous,supercritical,20,600,502.6,58.59,3304595,10,0.75,15,42.41,11.16888889,53.57888889,61.73,427.21,-13.66,-89814.5,68.22864017,-0.303555556,67.92508461
subbituminous,supercritical,20,700,586.3,56.62,3854922.5,10,0.75,15,40.99,11.16761905,52.15761905,72.01,498.355,-15.935,-104772.625,65.94416318,-0.30352381,65.64063937
subbituminous,supercritical,20,800,670.1,55.03,4405907.5,10,0.75,15,39.84,11.16833333,51.00833333,82.31,569.585,-18.205,-119697.875,64.09405858,-0.303416667,63.79064191
subbituminous,supercritical,20,900,753.8,53.71,4956235,10,0.75,15,38.88,11.16740741,50.04740741,92.59,640.73,-20.48,-134656,62.54962343,-0.303407407,62.24621602
subbituminous,supercritical,20,1000,837.6,52.58,5507220,10,0.75,15,38.06,11.168,49.228,102.88,711.96,-22.76,-149647,61.23041841,-0.303466667,60.92695174
subbituminous,supercritical,20,1100,921.4,51.61,6058205,10,0.75,15,37.36,11.16848485,48.52848485,113.17,783.19,-25.04,-164638,60.10426778,-0.303515152,59.80075263
subbituminous,supercritical,20,1200,1005,50.75,6607875,10,0.75,15,36.74,11.16666667,47.90666667,123.44,854.25,-27.31,-179563.25,59.10682008,-0.303444444,58.80337564
subbituminous,supercritical,20,1300,1089,49.99,7160175,10,0.75,15,36.19,11.16923077,47.35923077,133.76,925.65,-29.59,-194554.25,58.22198745,-0.303487179,57.91850027
subbituminous,supercritical,20,1400,1173,49.3,7712475,10,0.75,15,35.69,11.17142857,46.86142857,144.08,997.05,-31.87,-209545.25,57.41759414,-0.30352381,57.11407033
subbituminous,supercritical,20,1500,1256,48.67,8258200,10,0.75,15,35.23,11.16444444,46.39444444,154.27,1067.6,-34.13,-224404.75,56.6775523,-0.303377778,56.37417452
subbituminous,supercritical,20,1600,1340,48.22,8810500,10,0.75,15,34.91,11.16666667,46.07666667,164.59,1139,-36.41,-239395.75,56.16274059,-0.303416667,55.85932392
subbituminous,supercritical,20,1700,1424,47.81,9362800,10,0.75,15,34.61,11.16862745,45.77862745,174.91,1210.4,-38.69,-254386.75,55.6801046,-0.30345098,55.37665362
subbituminous,supercritical,20,1800,1508,47.45,9915100,10,0.75,15,34.35,11.17037037,45.52037037,185.22,1281.8,-40.98,-269443.5,55.26182008,-0.303555556,54.95826453
subbituminous,supercritical,20,1900,1591,47.13,10460825,10,0.75,15,34.12,11.16491228,45.28491228,195.42,1352.35,-43.23,-284237.25,54.89179916,-0.303368421,54.58843074
subbituminous,supercritical,20,2000,1675,46.83,11013125,10,0.75,15,33.9,11.16666667,45.06666667,205.74,1423.75,-45.51,-299228.25,54.53786611,-0.3034,54.23446611
subbituminous,supercritical,20,2100,1759,46.56,11565425,10,0.75,15,33.71,11.16825397,44.87825397,216.05,1495.15,-47.8,-314285,54.23219665,-0.303492063,53.92870459
subbituminous,supercritical,20,2200,1843,46.32,12117725,10,0.75,15,33.53,11.16969697,44.69969697,226.37,1566.55,-50.08,-329276,53.94261506,-0.303515152,53.63909991
subbituminous,supercritical,20,2300,1926,46.09,12663450,10,0.75,15,33.37,11.16521739,44.53521739,236.57,1637.1,-52.33,-344069.75,53.68520921,-0.303362319,53.38184689
subbituminous,supercritical,20,2400,2010,45.89,13215750,10,0.75,15,33.22,11.16666667,44.38666667,246.88,1708.5,-54.62,-359126.5,53.44389121,-0.303444444,53.14044677
subbituminous,supercritical,20,2500,2094,45.7,13768050,10,0.75,15,33.08,11.168,44.248,257.2,1779.9,-56.9,-374117.5,53.21866109,-0.303466667,52.91519442
subbituminous,supercritical,23,100,83.83,101,551182.25,10,0.75,15,73.12,11.17733333,84.29733333,10.3,71.2555,-2.2745,-14954.8375,117.634477,-0.303266667,117.3312103
subbituminous,supercritical,23,200,167.6,78.03,1101970,10,0.75,15,56.49,11.17333333,67.66333333,20.59,142.46,-4.55,-29916.25,90.88035565,-0.303333333,90.57702232
