Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
hasEcoScore,Object Property,hasPerformanceIndicator,IS-A,ReactionExperiment,EcoScore,only,A relation between a reaction experiment and its eco score performance indicator.,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasConversion,Object Property,hasPerformanceIndicator,IS-A,ReactionExperiment,Conversion,only,A relation between a reaction experiment and its conversion performance indicator.,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasSpaceTimeYield,Object Property,hasPerformanceIndicator,IS-A,ReactionExperiment,SpaceTimeYield,only,A relation between a reaction experiment and its space time yield performance indicator.,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
http://www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit,Object Property,,,SpaceTimeYield,http://theworldavatar.com/resource/ontouom/kilogram_per_litre_per_minute,,,http://www.ontology-of-units-of-measure.org/resource/om-2,
http://www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit,Object Property,,,RunMaterialCost,http://theworldavatar.com/resource/ontouom/pound_sterling_per_litre,,,http://www.ontology-of-units-of-measure.org/resource/om-2,
hasRunMaterialCost,Object Property,hasPerformanceIndicator,IS-A,ReactionExperiment,RunMaterialCost,only,A relation between a reaction experiment and its run material cost performance indicator.,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasReactionCondition,Object Property,,,ReactionExperiment,ReactionCondition,only,A relation between a reaction experiment and all its reaction conditions.,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasResTime,Object Property,hasReactionCondition,IS-A,ReactionExperiment,ResidenceTime,exactly 1,A relation between a reaction experiment and its residence time condition. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasRxnTemperature,Object Property,hasReactionCondition,IS-A,ReactionExperiment,ReactionTemperature,exactly 1,A relation between a reaction experiment and its reaction temperature condition. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasRxnPressure,Object Property,hasReactionCondition,IS-A,ReactionExperiment,ReactionPressure,exactly 1,A relation between a reaction experiment and its reaction pressure condition. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
