Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
https://www.theworldavatar.com/kg/ontouom/MassOfSubstanceConcentration,Class,https://www.theworldavatar.com/kg/ontouom/Concentration,IS-A,,,,,https://www.theworldavatar.com/kg/ontouom/,Mass concentration
GlobalHorizontalIrradiance,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Irradiance,IS-A,,,,"Global horizontal irradiance (GHI) is the total solar irradiance received on a horizontal surface. GHI = DHI + DNI * cos(z), where z = solar zenith angle.",https://www.theworldavatar.com/kg/ontoems/,Global horizontal irradiance
GlobalHorizontalIrradiance,Class,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#SolarIrradiance,IS-A,,,,"Global horizontal irradiance (GHI) is the total solar irradiance received on a horizontal surface. GHI = DHI + DNI * cos(z), where z = solar zenith angle.",https://www.theworldavatar.com/kg/ontoems/,Global horizontal irradiance
GlobalHorizontalIrradiance,Class,http://purl.org/iot/vocab/m3-lite#SolarRadiation,IS-A,,,,"Global horizontal irradiance (GHI) is the total solar irradiance received on a horizontal surface. GHI = DHI + DNI * cos(z), where z = solar zenith angle.",https://www.theworldavatar.com/kg/ontoems/,Global horizontal irradiance
DiffuseHorizontalIrradiance,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Irradiance,IS-A,,,,"Diffuse horizontal irradiance (DHI) is the horizontal component of diffuse solar irradiance (irradiance that is scattered by the atmosphere). GHI = DHI + DNI * cos(z), where z = solar zenith angle.",https://www.theworldavatar.com/kg/ontoems/,Diffuse horizontal irradiance
DiffuseHorizontalIrradiance,Class,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#SolarIrradiance,IS-A,,,,"Diffuse horizontal irradiance (DHI) is the horizontal component of diffuse solar irradiance (irradiance that is scattered by the atmosphere). GHI = DHI + DNI * cos(z), where z = solar zenith angle.",https://www.theworldavatar.com/kg/ontoems/,Diffuse horizontal irradiance
DiffuseHorizontalIrradiance,Class,http://purl.org/iot/vocab/m3-lite#SolarRadiation,IS-A,,,,"Diffuse horizontal irradiance (DHI) is the horizontal component of diffuse solar irradiance (irradiance that is scattered by the atmosphere). GHI = DHI + DNI * cos(z), where z = solar zenith angle.",https://www.theworldavatar.com/kg/ontoems/,Diffuse horizontal irradiance
DirectNormalIrradiance,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Irradiance,IS-A,,,,"Direct normal irradiance (DNI) is the irradiance arriving in a direct line from the sun as measured on a surface held perpendicular to the sun. GHI = DHI + DNI * cos(z), where z = solar zenith angle.",https://www.theworldavatar.com/kg/ontoems/,Direct normal irradiance
DirectNormalIrradiance,Class,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#SolarIrradiance,IS-A,,,,"Direct normal irradiance (DNI) is the irradiance arriving in a direct line from the sun as measured on a surface held perpendicular to the sun. GHI = DHI + DNI * cos(z), where z = solar zenith angle.",https://www.theworldavatar.com/kg/ontoems/,Direct normal irradiance
DirectNormalIrradiance,Class,http://purl.org/iot/vocab/m3-lite#SolarRadiation,IS-A,,,,"Direct normal irradiance (DNI) is the irradiance arriving in a direct line from the sun as measured on a surface held perpendicular to the sun. GHI = DHI + DNI * cos(z), where z = solar zenith angle.",https://www.theworldavatar.com/kg/ontoems/,Direct normal irradiance
