CaseGroup1_Case1_subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSANGLE_1
-56.210028399999999
-56.207764589999996
-56.189712640000003
-56.203361989999998
-56.205808470000001
-56.189624760000001
-56.203609460000003
-56.202183480000002
-56.204090119999996
-56.196551970000002
-56.204823150000003
-56.21023409
-56.210368600000002
-56.191287899999999
-56.191059889999998
-56.201465110000001
-56.206340249999997
-56.186784230000001
-56.214573969999996
-56.213589200000001
-56.19941567
-56.195467880000002
-56.19464206
-56.212004049999997
-56.188913589999999
-56.210776150000001
-56.196060350000003
-56.190430480000003
-56.212510420000001
-56.195363829999998
-56.200920940000003
-56.21089817
-56.206113899999998
-56.198879089999998
-56.211940540000001
-56.194900439999998
-56.206810869999998
-56.216088200000002
-56.202728389999997
-56.211063979999999
-56.20342411
-56.19881109
-56.213044789999998
-56.205817860000003
-56.19976046
-56.206460450000002
-56.199287419999997
-56.196399399999997
-56.198615920000002
-56.197006799999997
-56.207860449999998
-56.211702950000003
-56.204826799999999
-56.195033029999998
-56.197844830000001
-56.193406170000003
-56.186012400000003
-56.20835056
-56.206899489999998
-56.194657190000001
-56.200824539999999
-56.203773339999998
-56.203774070000001
-56.19946779
-56.212898920000001
-56.188797129999998
-56.216611610000001
-56.220430980000003
-56.187535599999997
-56.211210360000003
-56.188192010000002
-56.219655760000002
-56.210764560000001
-56.184832880000002
-56.211286430000001
-56.200970990000002
-56.200358129999998
-56.203309699999998
-56.188107680000002
-56.218279889999998
-56.187513520000003
-56.216628669999999
-56.196746900000001
-56.207526090000002
-56.197895610000003
-56.203879620000002
-56.195902029999999
-56.195113710000001
-56.201248370000002
-56.203209989999998
-56.20058221
-56.198652750000001
-56.196910090000003
-56.210341
-56.204666879999998
-56.196533270000003
-56.203665890000003
-56.204685589999997
-56.205900020000001
-56.20048414
-56.202846049999998
-56.206273230000001
-56.194875920000001
-56.199358259999997
-56.203273690000003
-56.206761669999999
-56.200176949999999
-56.195605110000002
-56.202416239999998
-56.196204909999999
-56.209691540000001
-56.193988040000001
-56.206676430000002
-56.201616020000003
-56.203405770000003
-56.209126390000002
-56.196150459999998
-56.207530800000001
-56.200586819999998
-56.195564410000003
-56.199425820000002
-56.2056325
-56.194894949999998
-56.215764270000001
-56.193697970000002
-56.204002340000002
-56.201565019999997
-56.198932689999999
-56.19334885
-56.202556459999997
-56.201334549999999
-56.202842750000002
-56.19875321
-56.209913980000003
-56.192472100000003
-56.208143810000003
-56.194939150000003
-56.199973610000001
-56.199297889999997
-56.195356179999997
-56.203790499999997
-56.194378540000002
-56.206757779999997
-56.201523010000003
-56.200672820000001
-56.208385069999999
-56.19466285
-56.195773199999998
-56.211108959999997
-56.194549449999997
-56.212079520000003
-56.190608070000003
-56.211008569999997
-56.20013702
-56.201168699999997
-56.198168279999997
-56.20792359
-56.21003614
-56.196996749999997
-56.206531490000003
-56.200563279999997
-56.199636480000002
-56.193712310000002
-56.205389740000001
-56.187206799999998
-56.219670049999998
-56.206850019999997
-56.203578649999997
-56.202152669999997
-56.193954140000002
-56.193419259999999
-56.202122840000001
-56.192206349999999
-56.202604469999997
-56.198203069999998
-56.203754189999998
-56.197544409999999
-56.192862239999997
-56.219446269999999
-56.193985300000001
-56.209166840000002
-56.19045337
-56.219851769999998
-56.192164990000002
-56.210151539999998
-56.198289359999997
-56.197839070000001
-56.205088740000001
-56.201390070000002
-56.207057849999998
-56.202953970000003
-56.193322369999997
-56.203916640000003
-56.200777160000001
-56.195510120000002
-56.204094120000001
-56.194772929999999
-56.202060660000001
-56.193818999999998
-56.209251590000001
-56.1972351
-56.202123999999998
-56.197395630000003
-56.207747300000001
-56.203812069999998
-56.195917389999998
-56.204431049999997
-56.213492100000003
-56.191952790000002
-56.214339940000002
-56.195652539999998
-56.200933849999998
-56.196849110000002
-56.20305458
-56.204237169999999
-56.190772029999998
-56.208310300000001
-56.19187874
-56.207522179999998
-56.189765809999997
-56.217793720000003
-56.192899429999997
-56.207071679999999
-56.19443682
-56.208648060000002
-56.198275129999999
-56.205183769999998
-56.203560400000001
-56.201195009999999
-56.197163779999997
-56.202194560000002
-56.192250719999997
-56.210912030000003
-56.192956359999997
-56.203709660000001
-56.198817069999997
-56.199544119999999
-56.201585989999998
-56.201084350000002
-56.193931460000002
-56.203459090000003
-56.201509260000002
-56.196454559999999
-56.202485090000003
-56.190833830000003
-56.19998889
-56.209514769999998
-56.201652269999997
-56.200583010000003
-56.204194600000001
-56.198763470000003
-56.207133630000001
-56.188980639999997
-56.202054500000003
-56.201286549999999
-56.200533159999999
-56.198181390000002
-56.200259490000001
-56.199292120000003
-56.198424889999998
-56.196968599999998
-56.204316200000001
-56.197372880000003
-56.206707549999997
-56.187397900000001
-56.21403789
-56.187639609999998
-56.197704360000003
-56.199717640000003
-56.199996509999998
-56.195922019999998
-56.20812935
-56.195057009999999
-56.207013750000002
-56.198473030000002
-56.195157299999998
-56.205744600000003
-56.186433890000004
-56.211645400000002
-56.185519650000003
-56.204412570000002
-56.201084059999999
-56.205181400000001
-56.19134193
-56.2073319
-56.195862120000001
-56.209641910000002
-56.200209479999998
-56.203694050000003
-56.197078679999997
-56.203386909999999
-56.201237669999998
-56.200862710000003
-56.199800340000003
-56.201011119999997
-56.195677949999997
-56.206247859999998
-56.206258300000002
-56.193222800000001
-56.210827809999998
-56.199005620000001
-56.196372539999999
-56.208274340000003
-56.198438879999998
-56.194130170000001
-56.20962943
-56.201179230000001
-56.200622189999997
-56.198112170000002
-56.199177229999997
-56.201171330000001
-56.198030340000003
-56.19462454
-56.205200509999997
-56.19198506
-56.204314949999997
-56.195128259999997
-56.201023120000002
-56.202784450000003
-56.188168220000001
-56.215146660000002
-56.195759270000003
-56.204101770000001
-56.20222064
-56.196692859999999
-56.197179830000003
-56.209553139999997
-56.212247949999998
-56.18415238
-56.207344239999998
-56.194362560000002
-56.212418309999997
-56.193599050000003
-56.199274129999999
-56.203770890000001
-56.199015180000004
-56.198662710000001
-56.200217870000003
-56.198726309999998
-56.200554160000003
-56.207371139999999
-56.183988169999999
-56.187791349999998
-56.210914889999998
-56.184171319999997
-56.215659549999998
-56.185508720000001
-56.194459649999999
-56.200521090000002
-56.200792550000003
-56.205593229999998
-56.201531920000001
-56.191848190000002
-56.205134639999997
-56.196112380000002
-56.20670569
-56.200329349999997
-56.202055139999999
-56.203853219999999
-56.193245240000003
-56.200417229999999
-56.198942549999998
-56.203680720000001
-56.187562010000001
-56.204147659999997
-56.19505393
-56.199025470000002
-56.198677259999997
-56.200394250000002
-56.202606780000004
-56.19494795
-56.200209289999997
-56.19899659
-56.203140840000003
-56.197712840000001
-56.192592009999998
-56.214080180000003
-56.217686139999998
-56.186614640000002
-56.211050030000003
-56.195020630000002
-56.20781264
-56.199222249999998
-56.20285148
-56.201539480000001
-56.195682740000002
-56.205970180000001
-56.195610279999997
-56.200192219999998
-56.203648090000002
-56.195161669999997
-56.203802799999998
-56.197948449999998
-56.194896110000002
-56.19941953
-56.195400480000004
-56.205221330000001
-56.210641760000001
-56.203775499999999
-56.19256429
-56.202995360000003
-56.208193209999997
-56.192584719999999
-56.210029259999999
-56.199979089999999
-56.202974429999998
-56.199292730000003
-56.190056810000002
-56.211649719999997
-56.190859529999997
-56.212892629999999
-56.18954669
-56.211387250000001
-56.188969899999996
-56.213165080000003
-56.188420579999999
-56.208880929999999
-56.210580059999998
-56.194594649999999
-56.20943157
-56.192038599999997
-56.207086449999998
-56.201240490000004
-56.203271620000002
-56.201993119999997
-56.19528794
-56.20307399
-56.195093360000001
-56.203877869999999
-56.19872093
-56.200693049999998
-56.196162970000003
-56.202250859999999
-56.19363354
-56.207783820000003
-56.194433549999999
-56.197323760000003
-56.206287680000003
-56.196129110000001
-56.201082270000001
-56.20452161
-56.193557929999997
-56.20811269
-56.194146879999998
-56.203820409999999
-56.20448382
-56.19764429
-56.20395345
-56.189498610000001
-56.209172479999999
-56.194109580000003
-56.203799109999999
-56.189300299999999
-56.21387592
-56.191294159999998
-56.214876230000002
-56.188063319999998
-56.202405040000002
-56.198691850000003
-56.20510453
-56.201473059999998
-56.20363115
-56.188762130000001
-56.202816489999996
-56.197294030000002
-56.20500947
-56.201570060000002
-56.209120519999999
-56.208524609999998
-56.188143189999998
-56.209017430000003
-56.191706600000003
-56.203367030000003
-56.195652889999998
-56.197461160000003
-56.217466289999997
-56.186799090000001
-56.190222970000001
-56.205601860000002
-56.210370599999997
-56.195505249999997
-56.204676460000002
-56.210752919999997
-56.19603146
-56.202794070000003
-56.198117740000001
-56.212573980000002
-56.216167329999998
-56.193305129999999
-56.211517069999999
-56.186930279999999
-56.18360062
-56.214516860000003
-56.191928060000002
-56.214450110000001
-56.188376529999999
-56.206964650000003
-56.205581039999998
-56.195518509999999
-56.20524382
-56.201578230000003
-56.201668220000002
-56.191335590000001
-56.205897659999998
-56.198260619999999
-56.203793189999999
-56.180406120000001
-56.188423700000001
-56.214102599999997
-56.187182819999997
-56.20842055
-56.190199579999998
-56.210658700000003
-56.190623010000003
-56.201011049999998
-56.204226269999999
-56.186481370000003
-56.18936746
-56.214279519999998
-56.190282330000002
-56.205396139999998
-56.193667810000001
-56.187204749999999
-56.211316140000001
-56.197157539999999
-56.200164600000001
-56.192304229999998
-56.194849519999998
-56.198902019999998
-56.200648610000002
-56.193317290000003
-56.198992089999997
-56.200244640000001
-56.200425019999997
-56.190494180000002
-56.212772829999999
-56.198465820000003
-56.19826896
-56.204863520000004
-56.1976783
-56.196861050000003
-56.210548549999999
-56.198406089999999
-56.206820739999998
-56.196421370000003
-56.203711689999999
-56.198153410000003
-56.19839048
-56.197495019999998
-56.207801160000002
-56.201839990000003
-56.197546510000002
-56.204495049999998
-56.204216529999997
-56.195343180000002
-56.201906450000003
-56.197335989999999
-56.192872149999999
-56.201486209999999
-56.192989599999997
-56.202550430000002
-56.204275889999998
-56.19198085
-56.206416390000001
-56.203906799999999
-56.197542779999999
-56.202287890000001
-56.199528180000001
-56.202843309999999
-56.198613719999997
-56.207064029999998
-56.188013390000002
-56.208484810000002
-56.190844419999998
-56.212241740000003
-56.185656880000003
-56.216773430000003
-56.211379649999998
-56.199918619999998
-56.19320124
-56.204746929999999
-56.194952890000003
-56.206356210000003
-56.195797419999998
-56.204576359999997
-56.195567199999999
-56.199201590000001
-56.212394209999999
-56.187519010000003
-56.20928309
-56.19136082
-56.204300259999997
-56.194186969999997
-56.19807591
-56.183812660000001
-56.21248825
-56.18333578
-56.182596449999998
-56.19122677
-56.19872926
-56.200695160000002
-56.197948570000001
-56.200122090000001
-56.200839090000002
-56.213506410000001
-56.189662069999997
-56.196730250000002
-56.210247639999999
-56.189632289999999
-56.197970589999997
-56.200135150000001
-56.202573149999999
-56.203707340000001
-56.196672759999998
-56.207167990000002
-56.196266440000002
-56.202998119999997
-56.196759729999997
-56.205162770000001
-56.190582919999997
-56.216473530000002
-56.187712210000001
-56.205623549999999
-56.195856849999998
-56.212198559999997
-56.194908589999997
-56.193799730000002
-56.194348609999999
-56.209318809999999
-56.188758819999997
-56.209837370000002
-56.187709820000002
-56.213560600000001
-56.192016270000003
-56.205823479999999
-56.189572650000002
-56.209300489999997
-56.214298759999998
-56.186603830000003
-56.207069279999999
-56.190835509999999
-56.205927039999999
-56.196727340000002
-56.19912017
-56.206971490000001
-56.187190639999997
-56.199510410000002
-56.207116999999997
-56.192362690000003
-56.210527509999999
-56.191620970000002
-56.199032250000002
-56.20100205
-56.203627439999998
-56.198353349999998
-56.192400589999998
-56.20663622
-56.209626460000003
-56.197564380000003
-56.20053695
-56.196697620000002
-56.202369439999998
-56.19887086
-56.20275109
-56.200102919999999
-56.198564060000002
-56.18930426
-56.19391675
-56.21005495
-56.199819009999999
-56.205227649999998
-56.202063330000001
-56.205028890000001
-56.192598060000002
-56.203278640000001
-56.187876580000001
-56.216998689999997
-56.209692349999997
-56.193609430000002
-56.206984830000003
-56.18273988
-56.214336000000003
-56.19154958
-56.205582370000002
-56.196117000000001
-56.209002030000001
-56.193684400000002
-56.204788839999999
-56.19808475
-56.194275519999998
-56.199529579999997
-56.195473839999998
-56.200707430000001
-56.188845280000002
-56.210174199999997
-56.193010350000002
-56.194886250000003
-56.19077798
-56.21343924
-56.190876510000002
-56.203462799999997
-56.209209799999996
-56.188738129999997
-56.200545609999999
-56.209487920000001
-56.19790201
-56.207687210000003
-56.211960599999998
-56.18822832
-56.221476240000001
-56.19351752
-56.20948851
-56.190810630000001
-56.208477819999999
-56.194296350000002
-56.198007490000002
-56.20104688
-56.192998549999999
-56.205850150000003
-56.199301859999998
-56.197333960000002
-56.203076590000002
-56.197652349999998
-56.201382700000003
-56.206999490000001
-56.18724228
-56.215524809999998
-56.2016761
-56.2042146
-56.196998929999999
-56.202441219999997
-56.200403979999997
-56.194607779999998
-56.216562430000003
-56.187777820000001
-56.214144410000003
-56.185229739999997
-56.197270060000001
-56.202418110000004
-56.195010889999999
-56.203302350000001
-56.197381540000002
-56.207382770000002
-56.195851220000002
-56.201569919999997
-56.202244239999999
-56.202186380000001
-56.210244869999997
-56.187572750000001
-56.208557169999999
-56.190626770000001
-56.208230100000002
-56.189186149999998
-56.212904999999999
-56.195229009999998
-56.205287640000002
-56.189369040000003
-56.188669990000001
-56.21353405
-56.194840960000001
-56.205874620000003
-56.188686650000001
-56.201142730000001
-56.196117350000002
-56.19881453
-56.210146930000001
-56.187937740000002
-56.188383680000001
-56.198931530000003
-56.198665009999999
-56.205028370000001
-56.202372029999999
-56.198979659999999
-56.198175450000001
-56.203282739999999
-56.203539640000002
-56.197844089999997
-56.205438010000002
-56.189871590000003
-56.218122399999999
-56.186121229999998
-56.205924160000002
-56.19459063
-56.191780610000002
-56.202420619999998
-56.193185130000003
-56.210684290000003
-56.20674614
-56.199336780000003
-56.196719260000002
-56.194414109999997
-56.202546079999998
-56.197254780000002
-56.206348300000002
-56.19891776
-56.196964850000001
-56.202179600000001
-56.209166199999999
-56.191165490000003
-56.215533950000001
-56.197996009999997
-56.190021539999996
-56.205790380000003
-56.191113880000003
-56.213431159999999
-56.194730149999998
-56.190532820000001
-56.20038847
-56.19674878
-56.196862369999998
-56.19812838
-56.196456249999997
-56.202753639999997
-56.186826070000002
-56.207717789999997
-56.194026770000001
-56.196974920000002
-55.844446609999999
-55.854326110000002
-56.174196279999997
-56.200443280000002
-56.177596059999999
-56.198015509999998
-56.184066510000001
-56.199708299999998
-56.186291529999998
-56.193267290000001
-56.199980549999999
-56.184836410000003
-56.191965029999999
-56.186643580000002
-56.202570969999996
-56.181723990000002
-56.199118329999997
-56.183501769999999
-56.202153119999998
-56.174925010000003
-56.186206179999999
-56.195667319999998
-56.18317012
-56.193861419999998
-56.190544950000003
-56.187033749999998
-56.194932250000001
-56.1802943
-56.192074419999997
-56.187386850000003
-56.186020560000003
-56.193478329999998
-56.190637160000001
-56.194584229999997
-56.184913809999998
-56.1911129
-56.196304840000003
-56.181003349999997
-56.198079479999997
-56.195139509999997
-56.193912699999998
-56.182891730000001
-56.199492169999999
-56.18764144
-56.185947380000002
-56.193564440000003
-56.194514949999999
-56.186378730000001
-56.195950170000003
-56.177918089999999
-56.180866430000002
-56.196536039999998
-56.186336679999997
-56.19438143
-56.190505180000002
-56.190013540000002
-56.205143489999998
-56.188411510000002
-56.197174009999998
-56.184560449999999
-56.196464120000002
-56.191626679999999
-56.194234340000001
-56.194432249999998
-56.1883713
-56.192722179999997
-56.185922310000002
-56.197536560000003
-56.182088800000002
-56.200286579999997
-56.194070889999999
-56.196911440000001
-56.188348230000003
-56.19308504
-56.185684500000001
-56.210464229999999
-56.203854339999999
-56.185571500000002
-56.190895670000003
-56.195952669999997
-56.186141630000002
-56.195962469999998
-56.195273210000003
-56.19879031
-56.187985390000001
-56.199645220000001
-56.196707029999999
-56.18985387
-56.194897810000001
-56.192318669999999
-56.184431160000003
-56.198857920000002
-56.178689599999998
-56.206364880000002
-56.190687089999997
-56.19941232
-56.198255230000001
-56.196436779999999
-56.197318619999997
-56.190794660000002
-56.184513379999999
-56.21107714
-56.18624037
-56.202208159999998
-56.194538659999999
-56.19519983
-56.184452409999999
-56.20090407
-56.178775569999999
-56.207008850000001
-56.191237600000001
-56.198854789999999
-56.192271499999997
-56.19318225
-56.191164379999996
-56.195200110000002
-56.199608599999998
-56.194999619999997
-56.196929760000003
-56.186382369999997
-56.187438399999998
-56.204321960000001
-56.17738825
-56.207093159999999
-56.18653123
-56.195469770000003
-56.196900839999998
-56.203789649999997
-56.194677980000002
-56.19498694
-56.192632519999997
-56.192303520000003
-56.198285849999998
-56.190406750000001
-56.19802687
-56.193994500000002
-56.188386809999997
-56.197316460000003
-56.189222149999999
-56.194569389999998
-56.199271039999999
-56.19553758
-56.205044090000001
-56.182487889999997
-56.200991350000002
-56.187367700000003
-56.191802539999998
-56.196805640000001
-56.198581040000001
-56.189406810000001
-56.200440069999999
-56.180678720000003
-56.209311309999997
-56.180265239999997
-56.204124499999999
-56.186604129999999
-56.198878839999999
-56.196648260000003
-56.190927709999997
-56.191453240000001
-56.190119090000003
-56.193399630000002
-56.190094520000002
-56.194455329999997
-56.190175719999999
-56.20300031
-56.178791709999999
-56.207300009999997
-56.18452594
-56.197227320000003
-56.192095510000001
-56.200380410000001
-56.190462869999998
-56.201404089999997
-56.187721230000001
-56.191604400000003
-56.197554400000001
-56.199287699999999
-56.198421250000003
-56.197023809999997
-56.203622629999998
-56.19575622
-56.189777390000003
-56.201201169999997
-56.1861009
-56.203018100000001
-56.185862200000003
-56.197506279999999
-56.192031929999999
-56.200982310000001
-56.202941299999999
-56.182283249999998
-56.203184899999997
-56.194917490000002
-56.190790990000004
-56.188673010000002
-56.193107470000001
-56.199255950000001
-56.192290360000001
-56.205248910000002
-56.187300559999997
-56.199428570000002
-56.18875474
-56.213748459999998
-56.209640749999998
-56.183876400000003
-56.205470550000001
-56.193985670000004
-56.20355094
-56.194157859999997
-56.192621780000003
-56.194153530000001
-56.204545340000003
-56.186551729999998
-56.206209899999998
-56.189659249999998
-56.205082490000002
-56.197477139999997
-56.185822129999998
-56.205678570000003
-56.202520450000002
-56.192519879999999
-56.201877070000002
-56.200118590000002
-56.192857699999998
-56.19708061
-56.186388950000001
-56.205041170000001
-56.202778819999999
-56.197273260000003
-56.206543340000003
-56.188868249999999
-56.204518929999999
-56.1887489
-56.198226329999997
-56.197417780000002
-56.191971420000002
-56.203649830000003
-56.191493629999997
-56.20554679
-56.210426460000001
-56.189081819999998
-56.208723159999998
-56.19386901
-56.192018760000003
-56.199442120000001
-56.191615769999999
-56.213849099999997
-56.186133839999997
-56.208051419999997
-56.215893620000003
-56.195488179999998
-56.188687979999997
-56.210279419999999
-56.191819959999997
-56.20410991
-56.200358420000001
-56.197289439999999
-56.189436739999998
-56.214435369999997
-56.200426839999999
-56.200244789999999
-56.19677935
-56.198395789999999
-56.194862180000001
-56.199431619999999
-56.206775489999998
-56.193066549999998
-56.19642649
-56.190672429999999
-56.207058889999999
-56.18451014
-56.21323392
-56.183454589999997
-56.212735170000002
-56.186424899999999
-56.207313820000003
-56.197516270000001
-56.20735268
-56.187440960000004
-56.189504679999999
-56.210596420000002
-56.187363939999997
-56.204816749999999
-56.198215750000003
-56.191656049999999
-56.204330210000002
-56.194592589999999
-56.206412309999997
-56.199490830000002
-56.213338030000003
-56.193328909999998
-56.207401849999997
-56.187385020000001
-56.214647399999997
-56.186825460000001
-56.200667459999998
-56.197663179999999
-56.190814410000002
-56.201359330000003
-56.1904562
-56.20071926
-56.203595610000001
-56.190911620000001
-56.205937650000003
-56.204241840000002
-56.193945659999997
-56.211066959999997
-56.208938590000002
-56.194389800000003
-56.203014670000002
-56.209302880000003
-56.201459790000001
-56.204985010000001
-56.188067480000001
-56.197251039999998
-56.205122940000003
-56.201762530000003
-56.21118981
-56.19641859
-56.19592076
-56.206523859999997
-56.201306870000003
-56.199532599999998
-56.208947549999998
-56.18620662
-56.20560648
-56.187822490000002
-56.211891809999997
-56.186296640000002
-56.196909210000001
-56.199777320000003
-56.203462559999998
-56.205126380000003
-56.186395410000003
-56.215361960000003
-56.187598209999997
-56.205530609999997
-56.204481250000001
-56.199369730000001
-56.20073215
-56.191354590000003
-56.199896199999998
-56.191074759999999
-56.214828140000002
-56.188069349999999
-56.205643160000001
-56.197156849999999
-56.206235909999997
-56.194390820000002
-56.196957329999996
-56.20365133
-56.202220130000001
-56.211171
-56.193935289999999
-56.204203049999997
-56.194896530000001
-56.207284809999997
-56.19747203
-56.210274200000001
-56.207103689999997
-56.199558009999997
-56.20288515
-56.200256000000003
-56.197517380000001
-56.202847980000001
-56.19700692
-56.202935799999999
-56.202500409999999
-56.197583270000003
-56.197589239999999
-56.201766290000002
-56.190186220000001
-56.209123069999997
-56.194806290000002
-56.211596700000001
-56.196839330000003
-56.202023019999999
-56.204383389999997
-56.199237580000002
-56.191079340000002
-56.212311550000003
-56.196393809999996
-56.206920949999997
-56.195756619999997
-56.214020689999998
-56.186357289999997
-56.203627560000001
-56.19690585
-56.203852769999997
-56.193649639999997
-56.203970740000003
-56.204474019999999
-56.196116510000003
-56.213384419999997
-56.203143590000003
-56.200696170000001
-56.202196870000002
-56.214700800000003
-56.198875190000003
-56.198544050000002
-56.198193590000002
-56.20592276
-56.190375879999998
-56.220587039999998
-56.19599462
-56.203306040000001
-56.205184549999998
-56.193733690000002
-56.201979299999998
-56.198205860000002
-56.21243844
-56.191874830000003
-56.21361898
-56.197697009999999
-56.212133440000002
-56.197262850000001
-56.198801899999999
-56.20418497
-56.20817083
-56.216957909999998
-56.188130030000004
-56.194389790000002
-56.202641829999997
-56.199107660000003
-56.198141579999998
-56.21667411
-56.186153150000003
-56.2167599
-56.189892780000001
-56.210098410000001
-56.191760199999997
-56.215244570000003
-56.201141970000002
-56.201209499999997
-56.205838149999998
-56.19673804
-56.213696329999998
-56.192838960000003
-56.21056712
-56.203634370000003
-56.205221610000002
-56.202971009999999
-56.205523700000001
-56.193494790000003
-56.205300039999997
-56.209212749999999
-56.190250970000001
-56.211498919999997
-56.196397699999999
-56.196853449999999
-56.207292979999998
-56.20859385
-56.207391620000003
-56.198921560000002
-56.20743994
-56.202509800000001
-56.206160279999999
-56.202339979999998
-56.194645909999998
-56.204890419999998
-56.200448860000002
-56.21192508
-56.203751449999999
-56.19691298
-56.211828599999997
-56.19668892
-56.20870575
-56.192915050000003
-56.210950650000001
-56.202497200000003
-56.194423139999998
-56.207178040000002
-56.198808069999998
-56.20814996
-56.20682206
-56.205462320000002
-56.198319429999998
-56.198817579999996
-56.211210999999999
-56.207614530000001
-56.20068843
-56.208371319999998
-56.194710829999998
-56.211141480000002
-56.199196489999999
-56.203651860000001
-56.188068459999997
-56.219164720000002
-56.18907256
-56.19801399
-56.205817920000001
-56.201235310000001
-56.202638999999998
-56.207266539999999
-56.196785650000002
-56.210895729999997
-56.190249309999999
-56.210398769999998
-56.197114919999997
-56.191778820000003
-56.210182570000001
-56.197063360000001
-56.197229
-56.208871950000002
-56.192254839999997
-56.208400609999998
-56.199259240000004
-56.194118809999999
-56.212508929999998
-56.196714100000001
-56.201901390000003
-56.195272269999997
-56.21240762
-56.195212740000002
-56.209548060000003
-56.19958767
-56.206639799999998
-56.19178059
-56.205532949999998
-56.196694059999999
-56.215662629999997
-56.18460159
-56.212922220000003
-56.189645509999998
-56.201659110000001
-56.201005209999998
-56.193733360000003
-56.20486081
-56.203720769999997
-56.201073399999999
-56.205491129999999
-56.202073489999997
-56.212588510000003
-56.192159029999999
-56.208910979999999
-56.199749709999999
-56.208379489999999
-56.203941669999999
-56.197482690000001
-56.204195609999999
-56.203888569999997
-56.19588744
-56.202146339999999
-56.20236156
-56.196442349999998
-56.199331819999998
-56.211053210000003
-56.19746473
-56.201191850000001
-56.204655670000001
-56.20418256
-56.20292937
-56.199455819999997
-56.20239385
-56.208224719999997
-56.200153739999998
-56.206065809999998
-56.199682539999998
-56.207030500000002
-56.206748709999999
-56.200741379999997
-56.20630749
-56.205651070000002
-56.207943550000003
-56.201907939999998
-56.199783590000003
-56.213238089999997
-56.201266760000003
-56.198115209999997
-56.206293809999998
-56.199317559999997
-56.211083019999997
-56.195945330000001
-56.21481679
-56.196221569999999
-56.201579600000002
-56.204042880000003
-56.189807479999999
-56.210679820000003
-56.20893409
-56.203750120000002
-56.203703849999997
-56.197817929999999
-56.20439812
-56.20535417
-56.201321790000001
-56.210305499999997
-56.198383290000002
-56.207763120000003
-56.200781480000003
