Source,Type,Target,Relation,Value,Data Type
http://purl.org/gc/cm-1,Instance,http://data.nasa.gov/qudt/owl/qudt#FrequencyUnit,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_vibrations_frequencies_N10043_42459.45395382999,Instance,http://purl.org/gc/cm-1,http://purl.org/gc/hasUnit,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_rotational_symmetry_N1004E_42459.45395382999,Instance,http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#RotationalSymmetry,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/1608b34f-9f9a-37d0-b542-ba9e3152125c,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_rotational_symmetry_N1004E_42459.45395382999,http://purl.org/gc/isCalculationOn,,
http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#hasRotationalSymmetryNumber,Data Property,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_rotational_symmetry_N1004E_42459.45395382999,,1,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_rotational_constants_N10057_42459.45395382999,Instance,http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#RotationalConstants,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/1608b34f-9f9a-37d0-b542-ba9e3152125c,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_rotational_constants_N10057_42459.45395382999,http://purl.org/gc/isCalculationOn,,
http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#hasRotationalConstants,Data Property,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_rotational_constants_N10057_42459.45395382999,,0.0000000 11.7039143 11.7039143,
http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#hasRotationalConstantsCount,Data Property,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_rotational_constants_N10057_42459.45395382999,,3,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_rotational_constants_N10057_42459.45395382999,Instance,http://data.nasa.gov/qudt/owl/unit#GigaHertz,http://purl.org/gc/hasUnit,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_geometry_type_N1005D_42459.45395382999,Instance,http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#GeometryType,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/1608b34f-9f9a-37d0-b542-ba9e3152125c,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_geometry_type_N1005D_42459.45395382999,http://purl.org/gc/isCalculationOn,,
http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#hasGeometryType,Data Property,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_geometry_type_N1005D_42459.45395382999,,linear,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_ZeroPointEnergy_N10068_42459.45395382999,Instance,http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#ZeroPointEnergy,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/1608b34f-9f9a-37d0-b542-ba9e3152125c,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_ZeroPointEnergy_N10068_42459.45395382999,http://purl.org/gc/isCalculationOn,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_ZeroPointEnergy_zero_point_energy_value_N10068_42459.45395382999,Instance,http://purl.org/gc/FloatValue,,,
