primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
bituminous,supercritical,93,900,686.6,35.36,4514395,10,0.75,15,26.4,10.17185185,36.57185185,583.61,3837235.75,26.136,8.646074074,34.78207407
bituminous,supercritical,93,1000,762.9,34.61,5016067.5,10,0.75,15,25.84,10.172,36.012,648.465,4263657.375,25.5816,8.6462,34.2278
bituminous,supercritical,93,1100,839.2,33.96,5517740,10,0.75,15,25.36,10.17212121,35.53212121,713.32,4690079,25.1064,8.64630303,33.75270303
bituminous,supercritical,93,1200,915.4,33.38,6018755,10,0.75,15,24.92,10.17111111,35.09111111,778.09,5115941.75,24.6708,8.645444444,33.31624444
bituminous,supercritical,93,1300,991.7,32.85,6520427.5,10,0.75,15,24.53,10.17128205,34.70128205,842.945,5542363.375,24.2847,8.645589744,32.93028974
bituminous,supercritical,93,1400,1068,32.44,7022100,10,0.75,15,24.22,10.17142857,34.39142857,907.8,5968785,23.9778,8.645714286,32.62351429
bituminous,supercritical,93,1500,1144,32.14,7521800,10,0.75,15,24,10.16888889,34.16888889,972.4,6393530,23.76,8.643555556,32.40355556
bituminous,supercritical,93,1600,1221,31.88,8028075,10,0.75,15,23.8,10.175,33.975,1037.85,6823863.75,23.562,8.64875,32.21075
bituminous,supercritical,93,1700,1297,31.64,8527775,10,0.75,15,23.62,10.17254902,33.79254902,1102.45,7248608.75,23.3838,8.646666667,32.03046667
bituminous,supercritical,93,1800,1373,31.43,9027475,10,0.75,15,23.47,10.17037037,33.64037037,1167.05,7673353.75,23.2353,8.644814815,31.88011481
bituminous,supercritical,93,1900,1449,31.23,9527175,10,0.75,15,23.32,10.16842105,33.48842105,1231.65,8098098.75,23.0868,8.643157895,31.72995789
bituminous,supercritical,93,2000,1526,31.04,10033450,10,0.75,15,23.18,10.17333333,33.35333333,1297.1,8528432.5,22.9482,8.647333333,31.59553333
bituminous,supercritical,93,2100,1602,30.87,10533150,10,0.75,15,23.05,10.17142857,33.22142857,1361.7,8953177.5,22.8195,8.645714286,31.46521429
bituminous,supercritical,93,2200,1678,30.7,11032850,10,0.75,15,22.92,10.16969697,33.08969697,1426.3,9377922.5,22.6908,8.644242424,31.33504242
bituminous,supercritical,93,2300,1755,30.54,11539125,10,0.75,15,22.8,10.17391304,32.97391304,1491.75,9808256.25,22.572,8.647826087,31.21982609
bituminous,supercritical,93,2400,1831,30.38,12038825,10,0.75,15,22.68,10.17222222,32.85222222,1556.35,10233001.25,22.4532,8.646388889,31.09958889
bituminous,supercritical,93,2500,1907,30.23,12538525,10,0.75,15,22.57,10.17066667,32.74066667,1620.95,10657746.25,22.3443,8.645066667,30.98936667
bituminous,supercritical,97,100,76.35,71.59,502001.25,10,0.75,15,53.45,10.18,63.63,64.8975,426701.0625,52.9155,8.653,61.5685
bituminous,supercritical,97,200,152.6,52.66,1003345,10,0.75,15,39.32,10.17333333,49.49333333,129.71,852843.25,38.9268,8.647333333,47.57413333
bituminous,supercritical,97,300,228.9,45.66,1505017.5,10,0.75,15,34.09,10.17333333,44.26333333,194.565,1279264.875,33.7491,8.647333333,42.39643333
bituminous,supercritical,97,400,305.2,41.87,2006690,10,0.75,15,31.26,10.17333333,41.43333333,259.42,1705686.5,30.9474,8.647333333,39.59473333
bituminous,supercritical,97,500,381.5,39.44,2508362.5,10,0.75,15,29.45,10.17333333,39.62333333,324.275,2132108.125,29.1555,8.647333333,37.80283333
bituminous,supercritical,97,600,457.8,37.72,3010035,10,0.75,15,28.16,10.17333333,38.33333333,389.13,2558529.75,27.8784,8.647333333,36.52573333
bituminous,supercritical,97,700,534,36.41,3511050,10,0.75,15,27.19,10.17142857,37.36142857,453.9,2984392.5,26.9181,8.645714286,35.56381429
bituminous,supercritical,97,800,610.3,35.37,4012722.5,10,0.75,15,26.41,10.17166667,36.58166667,518.755,3410814.125,26.1459,8.645916667,34.79181667
bituminous,supercritical,97,900,686.6,34.51,4514395,10,0.75,15,25.77,10.17185185,35.94185185,583.61,3837235.75,25.5123,8.646074074,34.15837407
bituminous,supercritical,97,1000,762.9,33.78,5016067.5,10,0.75,15,25.22,10.172,35.392,648.465,4263657.375,24.9678,8.6462,33.614
bituminous,supercritical,97,1100,839.2,33.14,5517740,10,0.75,15,24.74,10.17212121,34.91212121,713.32,4690079,24.4926,8.64630303,33.13890303
bituminous,supercritical,97,1200,915.4,32.57,6018755,10,0.75,15,24.32,10.17111111,34.49111111,778.09,5115941.75,24.0768,8.645444444,32.72224444
