primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
anthracite,supercritical,23,1700,1029,48.6,6765675,10,0.75,15,35.57,8.070588235,43.64058824,874.65,5750823.75,35.2143,6.86,42.0743
anthracite,supercritical,23,1800,1090,48.3,7166750,10,0.75,15,35.35,8.074074074,43.42407407,926.5,6091737.5,34.9965,6.862962963,41.85946296
anthracite,supercritical,23,1900,1150,48.03,7561250,10,0.75,15,35.15,8.070175439,43.22017544,977.5,6427062.5,34.7985,6.859649123,41.65814912
anthracite,supercritical,23,2000,1211,47.78,7962325,10,0.75,15,34.97,8.073333333,43.04333333,1029.35,6767976.25,34.6203,6.862333333,41.48263333
anthracite,supercritical,23,2100,1271,47.56,8356825,10,0.75,15,34.81,8.06984127,42.87984127,1080.35,7103301.25,34.4619,6.859365079,41.32126508
anthracite,supercritical,23,2200,1332,47.36,8757900,10,0.75,15,34.66,8.072727273,42.73272727,1132.2,7444215,34.3134,6.861818182,41.17521818
anthracite,supercritical,23,2300,1392,47.18,9152400,10,0.75,15,34.53,8.069565217,42.59956522,1183.2,7779540,34.1847,6.859130435,41.04383043
anthracite,supercritical,23,2400,1453,47.01,9553475,10,0.75,15,34.41,8.072222222,42.48222222,1235.05,8120453.75,34.0659,6.861388889,40.92728889
anthracite,supercritical,23,2500,1513,46.86,9947975,10,0.75,15,34.3,8.069333333,42.36933333,1286.05,8455778.75,33.957,6.858933333,40.81593333
anthracite,supercritical,27,100,60.58,95.57,398313.5,10,0.75,15,69.95,8.077333333,78.02733333,51.493,338566.475,69.2505,6.865733333,76.11623333
anthracite,supercritical,27,200,121.1,74.86,796232.5,10,0.75,15,54.79,8.073333333,62.86333333,102.935,676797.625,54.2421,6.862333333,61.10443333
anthracite,supercritical,27,300,181.6,66.75,1194020,10,0.75,15,48.85,8.071111111,56.92111111,154.36,1014917,48.3615,6.860444444,55.22194444
anthracite,supercritical,27,400,242.2,62.18,1592465,10,0.75,15,45.51,8.073333333,53.58333333,205.87,1353595.25,45.0549,6.862333333,51.91723333
anthracite,supercritical,27,500,302.7,59.16,1990252.5,10,0.75,15,43.3,8.072,51.372,257.295,1691714.625,42.867,6.8612,49.7282
anthracite,supercritical,27,600,363.2,56.96,2388040,10,0.75,15,41.69,8.071111111,49.76111111,308.72,2029834,41.2731,6.860444444,48.13354444
anthracite,supercritical,27,700,423.7,55.27,2785827.5,10,0.75,15,40.45,8.07047619,48.52047619,360.145,2367953.375,40.0455,6.859904762,46.90540476
anthracite,supercritical,27,800,484.3,53.91,3184272.5,10,0.75,15,39.46,8.071666667,47.53166667,411.655,2706631.625,39.0654,6.860916667,45.92631667
anthracite,supercritical,27,900,544.8,52.78,3582060,10,0.75,15,38.63,8.071111111,46.70111111,463.08,3044751,38.2437,6.860444444,45.10414444
anthracite,supercritical,27,1000,605.3,51.83,3979847.5,10,0.75,15,37.93,8.070666667,46.00066667,514.505,3382870.375,37.5507,6.860066667,44.41076667
anthracite,supercritical,27,1100,665.8,51,4377635,10,0.75,15,37.33,8.07030303,45.40030303,565.93,3720989.75,36.9567,6.859757576,43.81645758
anthracite,supercritical,27,1200,726.4,50.27,4776080,10,0.75,15,36.79,8.071111111,44.86111111,617.44,4059668,36.4221,6.860444444,43.28254444
anthracite,supercritical,27,1300,786.9,49.62,5173867.5,10,0.75,15,36.32,8.070769231,44.39076923,668.865,4397787.375,35.9568,6.860153846,42.81695385
anthracite,supercritical,27,1400,847.4,49.03,5571655,10,0.75,15,35.88,8.07047619,43.95047619,720.29,4735906.75,35.5212,6.859904762,42.38110476
anthracite,supercritical,27,1500,907.9,48.5,5969442.5,10,0.75,15,35.5,8.070222222,43.57022222,771.715,5074026.125,35.145,6.859688889,42.00468889
anthracite,supercritical,27,1600,968.5,48.13,6367887.5,10,0.75,15,35.23,8.070833333,43.30083333,823.225,5412704.375,34.8777,6.860208333,41.73790833
anthracite,supercritical,27,1700,1029,47.8,6765675,10,0.75,15,34.98,8.070588235,43.05058824,874.65,5750823.75,34.6302,6.86,41.4902
anthracite,supercritical,27,1800,1090,47.5,7166750,10,0.75,15,34.76,8.074074074,42.83407407,926.5,6091737.5,34.4124,6.862962963,41.27536296
anthracite,supercritical,27,1900,1150,47.24,7561250,10,0.75,15,34.57,8.070175439,42.64017544,977.5,6427062.5,34.2243,6.859649123,41.08394912
anthracite,supercritical,27,2000,1211,47,7962325,10,0.75,15,34.4,8.073333333,42.47333333,1029.35,6767976.25,34.056,6.862333333,40.91833333
anthracite,supercritical,27,2100,1271,46.78,8356825,10,0.75,15,34.24,8.06984127,42.30984127,1080.35,7103301.25,33.8976,6.859365079,40.75696508
anthracite,supercritical,27,2200,1332,46.58,8757900,10,0.75,15,34.09,8.072727273,42.16272727,1132.2,7444215,33.7491,6.861818182,40.61091818
anthracite,supercritical,27,2300,1392,46.4,9152400,10,0.75,15,33.96,8.069565217,42.02956522,1183.2,7779540,33.6204,6.859130435,40.47953043
anthracite,supercritical,27,2400,1453,46.24,9553475,10,0.75,15,33.84,8.072222222,41.91222222,1235.05,8120453.75,33.5016,6.861388889,40.36298889
anthracite,supercritical,27,2500,1513,46.09,9947975,10,0.75,15,33.73,8.069333333,41.79933333,1286.05,8455778.75,33.3927,6.858933333,40.25163333
anthracite,supercritical,30,100,60.58,94.46,398313.5,10,0.75,15,69.13,8.077333333,77.20733333,51.493,338566.475,68.4387,6.865733333,75.30443333
anthracite,supercritical,30,200,121.1,73.91,796232.5,10,0.75,15,54.09,8.073333333,62.16333333,102.935,676797.625,53.5491,6.862333333,60.41143333
anthracite,supercritical,30,300,181.6,65.89,1194020,10,0.75,15,48.22,8.071111111,56.29111111,154.36,1014917,47.7378,6.860444444,54.59824444
anthracite,supercritical,30,400,242.2,61.37,1592465,10,0.75,15,44.92,8.073333333,52.99333333,205.87,1353595.25,44.4708,6.862333333,51.33313333
anthracite,supercritical,30,500,302.7,58.39,1990252.5,10,0.75,15,42.74,8.072,50.812,257.295,1691714.625,42.3126,6.8612,49.1738
anthracite,supercritical,30,600,363.2,56.22,2388040,10,0.75,15,41.15,8.071111111,49.22111111,308.72,2029834,40.7385,6.860444444,47.59894444
anthracite,supercritical,30,700,423.7,54.55,2785827.5,10,0.75,15,39.92,8.07047619,47.99047619,360.145,2367953.375,39.5208,6.859904762,46.38070476
anthracite,supercritical,30,800,484.3,53.21,3184272.5,10,0.75,15,38.94,8.071666667,47.01166667,411.655,2706631.625,38.5506,6.860916667,45.41151667
anthracite,supercritical,30,900,544.8,52.1,3582060,10,0.75,15,38.13,8.071111111,46.20111111,463.08,3044751,37.7487,6.860444444,44.60914444
anthracite,supercritical,30,1000,605.3,51.16,3979847.5,10,0.75,15,37.44,8.070666667,45.51066667,514.505,3382870.375,37.0656,6.860066667,43.92566667
anthracite,supercritical,30,1100,665.8,50.35,4377635,10,0.75,15,36.85,8.07030303,44.92030303,565.93,3720989.75,36.4815,6.859757576,43.34125758
anthracite,supercritical,30,1200,726.4,49.63,4776080,10,0.75,15,36.32,8.071111111,44.39111111,617.44,4059668,35.9568,6.860444444,42.81724444
anthracite,supercritical,30,1300,786.9,48.99,5173867.5,10,0.75,15,35.86,8.070769231,43.93076923,668.865,4397787.375,35.5014,6.860153846,42.36155385
anthracite,supercritical,30,1400,847.4,48.41,5571655,10,0.75,15,35.43,8.07047619,43.50047619,720.29,4735906.75,35.0757,6.859904762,41.93560476
anthracite,supercritical,30,1500,907.9,47.88,5969442.5,10,0.75,15,35.04,8.070222222,43.11022222,771.715,5074026.125,34.6896,6.859688889,41.54928889
anthracite,supercritical,30,1600,968.5,47.52,6367887.5,10,0.75,15,34.78,8.070833333,42.85083333,823.225,5412704.375,34.4322,6.860208333,41.29240833
anthracite,supercritical,30,1700,1029,47.19,6765675,10,0.75,15,34.54,8.070588235,42.61058824,874.65,5750823.75,34.1946,6.86,41.0546
anthracite,supercritical,30,1800,1090,46.9,7166750,10,0.75,15,34.33,8.074074074,42.40407407,926.5,6091737.5,33.9867,6.862962963,40.84966296
anthracite,supercritical,30,1900,1150,46.64,7561250,10,0.75,15,34.14,8.070175439,42.21017544,977.5,6427062.5,33.7986,6.859649123,40.65824912
anthracite,supercritical,30,2000,1211,46.41,7962325,10,0.75,15,33.97,8.073333333,42.04333333,1029.35,6767976.25,33.6303,6.862333333,40.49263333
anthracite,supercritical,30,2100,1271,46.2,8356825,10,0.75,15,33.81,8.06984127,41.87984127,1080.35,7103301.25,33.4719,6.859365079,40.33126508
anthracite,supercritical,30,2200,1332,46,8757900,10,0.75,15,33.67,8.072727273,41.74272727,1132.2,7444215,33.3333,6.861818182,40.19511818
anthracite,supercritical,30,2300,1392,45.82,9152400,10,0.75,15,33.54,8.069565217,41.60956522,1183.2,7779540,33.2046,6.859130435,40.06373043
anthracite,supercritical,30,2400,1453,45.66,9553475,10,0.75,15,33.42,8.072222222,41.49222222,1235.05,8120453.75,33.0858,6.861388889,39.94718889
anthracite,supercritical,30,2500,1513,45.51,9947975,10,0.75,15,33.31,8.069333333,41.37933333,1286.05,8455778.75,32.9769,6.858933333,39.83583333
anthracite,supercritical,33,100,60.58,93.35,398313.5,10,0.75,15,68.32,8.077333333,76.39733333,51.493,338566.475,67.6368,6.865733333,74.50253333
anthracite,supercritical,33,200,121.1,72.97,796232.5,10,0.75,15,53.41,8.073333333,61.48333333,102.935,676797.625,52.8759,6.862333333,59.73823333
anthracite,supercritical,33,300,181.6,65.03,1194020,10,0.75,15,47.6,8.071111111,55.67111111,154.36,1014917,47.124,6.860444444,53.98444444
anthracite,supercritical,33,400,242.2,60.57,1592465,10,0.75,15,44.33,8.073333333,52.40333333,205.87,1353595.25,43.8867,6.862333333,50.74903333
anthracite,supercritical,33,500,302.7,57.62,1990252.5,10,0.75,15,42.17,8.072,50.242,257.295,1691714.625,41.7483,6.8612,48.6095
anthracite,supercritical,33,600,363.2,55.48,2388040,10,0.75,15,40.61,8.071111111,48.68111111,308.72,2029834,40.2039,6.860444444,47.06434444
anthracite,supercritical,33,700,423.7,53.84,2785827.5,10,0.75,15,39.41,8.07047619,47.48047619,360.145,2367953.375,39.0159,6.859904762,45.87580476
anthracite,supercritical,33,800,484.3,52.52,3184272.5,10,0.75,15,38.44,8.071666667,46.51166667,411.655,2706631.625,38.0556,6.860916667,44.91651667
anthracite,supercritical,33,900,544.8,51.43,3582060,10,0.75,15,37.64,8.071111111,45.71111111,463.08,3044751,37.2636,6.860444444,44.12404444
anthracite,supercritical,33,1000,605.3,50.5,3979847.5,10,0.75,15,36.96,8.070666667,45.03066667,514.505,3382870.375,36.5904,6.860066667,43.45046667
anthracite,supercritical,33,1100,665.8,49.69,4377635,10,0.75,15,36.37,8.07030303,44.44030303,565.93,3720989.75,36.0063,6.859757576,42.86605758
anthracite,supercritical,33,1200,726.4,48.99,4776080,10,0.75,15,35.86,8.071111111,43.93111111,617.44,4059668,35.5014,6.860444444,42.36184444
anthracite,supercritical,33,1300,786.9,48.36,5173867.5,10,0.75,15,35.39,8.070769231,43.46076923,668.865,4397787.375,35.0361,6.860153846,41.89625385
anthracite,supercritical,33,1400,847.4,47.79,5571655,10,0.75,15,34.98,8.07047619,43.05047619,720.29,4735906.75,34.6302,6.859904762,41.49010476
anthracite,supercritical,33,1500,907.9,47.27,5969442.5,10,0.75,15,34.6,8.070222222,42.67022222,771.715,5074026.125,34.254,6.859688889,41.11368889
anthracite,supercritical,33,1600,968.5,46.91,6367887.5,10,0.75,15,34.33,8.070833333,42.40083333,823.225,5412704.375,33.9867,6.860208333,40.84690833
anthracite,supercritical,33,1700,1029,46.59,6765675,10,0.75,15,34.1,8.070588235,42.17058824,874.65,5750823.75,33.759,6.86,40.619
anthracite,supercritical,33,1800,1090,46.3,7166750,10,0.75,15,33.89,8.074074074,41.96407407,926.5,6091737.5,33.5511,6.862962963,40.41406296
anthracite,supercritical,33,1900,1150,46.05,7561250,10,0.75,15,33.7,8.070175439,41.77017544,977.5,6427062.5,33.363,6.859649123,40.22264912
anthracite,supercritical,33,2000,1211,45.82,7962325,10,0.75,15,33.54,8.073333333,41.61333333,1029.35,6767976.25,33.2046,6.862333333,40.06693333
anthracite,supercritical,33,2100,1271,45.61,8356825,10,0.75,15,33.38,8.06984127,41.44984127,1080.35,7103301.25,33.0462,6.859365079,39.90556508
anthracite,supercritical,33,2200,1332,45.42,8757900,10,0.75,15,33.24,8.072727273,41.31272727,1132.2,7444215,32.9076,6.861818182,39.76941818
anthracite,supercritical,33,2300,1392,45.24,9152400,10,0.75,15,33.11,8.069565217,41.17956522,1183.2,7779540,32.7789,6.859130435,39.63803043
anthracite,supercritical,33,2400,1453,45.08,9553475,10,0.75,15,32.99,8.072222222,41.06222222,1235.05,8120453.75,32.6601,6.861388889,39.52148889
anthracite,supercritical,33,2500,1513,44.93,9947975,10,0.75,15,32.88,8.069333333,40.94933333,1286.05,8455778.75,32.5512,6.858933333,39.41013333
anthracite,supercritical,37,100,60.58,91.88,398313.5,10,0.75,15,67.25,8.077333333,75.32733333,51.493,338566.475,66.5775,6.865733333,73.44323333
anthracite,supercritical,37,200,121.1,71.71,796232.5,10,0.75,15,52.48,8.073333333,60.55333333,102.935,676797.625,51.9552,6.862333333,58.81753333
anthracite,supercritical,37,300,181.6,63.88,1194020,10,0.75,15,46.75,8.071111111,54.82111111,154.36,1014917,46.2825,6.860444444,53.14294444
anthracite,supercritical,37,400,242.2,59.49,1592465,10,0.75,15,43.54,8.073333333,51.61333333,205.87,1353595.25,43.1046,6.862333333,49.96693333
anthracite,supercritical,37,500,302.7,56.59,1990252.5,10,0.75,15,41.42,8.072,49.492,257.295,1691714.625,41.0058,6.8612,47.867
anthracite,supercritical,37,600,363.2,54.49,2388040,10,0.75,15,39.88,8.071111111,47.95111111,308.72,2029834,39.4812,6.860444444,46.34164444
anthracite,supercritical,37,700,423.7,52.88,2785827.5,10,0.75,15,38.7,8.07047619,46.77047619,360.145,2367953.375,38.313,6.859904762,45.17290476
anthracite,supercritical,37,800,484.3,51.59,3184272.5,10,0.75,15,37.76,8.071666667,45.83166667,411.655,2706631.625,37.3824,6.860916667,44.24331667
anthracite,supercritical,37,900,544.8,50.52,3582060,10,0.75,15,36.98,8.071111111,45.05111111,463.08,3044751,36.6102,6.860444444,43.47064444
anthracite,supercritical,37,1000,605.3,49.61,3979847.5,10,0.75,15,36.31,8.070666667,44.38066667,514.505,3382870.375,35.9469,6.860066667,42.80696667
anthracite,supercritical,37,1100,665.8,48.83,4377635,10,0.75,15,35.74,8.07030303,43.81030303,565.93,3720989.75,35.3826,6.859757576,42.24235758
anthracite,supercritical,37,1200,726.4,48.13,4776080,10,0.75,15,35.23,8.071111111,43.30111111,617.44,4059668,34.8777,6.860444444,41.73814444
anthracite,supercritical,37,1300,786.9,47.52,5173867.5,10,0.75,15,34.78,8.070769231,42.85076923,668.865,4397787.375,34.4322,6.860153846,41.29235385
anthracite,supercritical,37,1400,847.4,46.96,5571655,10,0.75,15,34.37,8.07047619,42.44047619,720.29,4735906.75,34.0263,6.859904762,40.88620476
anthracite,supercritical,37,1500,907.9,46.45,5969442.5,10,0.75,15,34,8.070222222,42.07022222,771.715,5074026.125,33.66,6.859688889,40.51968889
anthracite,supercritical,37,1600,968.5,46.1,6367887.5,10,0.75,15,33.74,8.070833333,41.81083333,823.225,5412704.375,33.4026,6.860208333,40.26280833
anthracite,supercritical,37,1700,1029,45.79,6765675,10,0.75,15,33.51,8.070588235,41.58058824,874.65,5750823.75,33.1749,6.86,40.0349
anthracite,supercritical,37,1800,1090,45.51,7166750,10,0.75,15,33.31,8.074074074,41.38407407,926.5,6091737.5,32.9769,6.862962963,39.83986296
anthracite,supercritical,37,1900,1150,45.26,7561250,10,0.75,15,33.13,8.070175439,41.20017544,977.5,6427062.5,32.7987,6.859649123,39.65834912
anthracite,supercritical,37,2000,1211,45.03,7962325,10,0.75,15,32.96,8.073333333,41.03333333,1029.35,6767976.25,32.6304,6.862333333,39.49273333
anthracite,supercritical,37,2100,1271,44.83,8356825,10,0.75,15,32.81,8.06984127,40.87984127,1080.35,7103301.25,32.4819,6.859365079,39.34126508
anthracite,supercritical,37,2200,1332,44.64,8757900,10,0.75,15,32.67,8.072727273,40.74272727,1132.2,7444215,32.3433,6.861818182,39.20511818
anthracite,supercritical,37,2300,1392,44.47,9152400,10,0.75,15,32.55,8.069565217,40.61956522,1183.2,7779540,32.2245,6.859130435,39.08363043
anthracite,supercritical,37,2400,1453,44.31,9553475,10,0.75,15,32.43,8.072222222,40.50222222,1235.05,8120453.75,32.1057,6.861388889,38.96708889
anthracite,supercritical,37,2500,1513,44.16,9947975,10,0.75,15,32.32,8.069333333,40.38933333,1286.05,8455778.75,31.9968,6.858933333,38.85573333
anthracite,supercritical,40,100,60.58,90.77,398313.5,10,0.75,15,66.43,8.077333333,74.50733333,51.493,338566.475,65.7657,6.865733333,72.63143333
anthracite,supercritical,40,200,121.1,70.77,796232.5,10,0.75,15,51.8,8.073333333,59.87333333,102.935,676797.625,51.282,6.862333333,58.14433333
anthracite,supercritical,40,300,181.6,63.02,1194020,10,0.75,15,46.12,8.071111111,54.19111111,154.36,1014917,45.6588,6.860444444,52.51924444
anthracite,supercritical,40,400,242.2,58.68,1592465,10,0.75,15,42.95,8.073333333,51.02333333,205.87,1353595.25,42.5205,6.862333333,49.38283333
anthracite,supercritical,40,500,302.7,55.82,1990252.5,10,0.75,15,40.85,8.072,48.922,257.295,1691714.625,40.4415,6.8612,47.3027
anthracite,supercritical,40,600,363.2,53.76,2388040,10,0.75,15,39.35,8.071111111,47.42111111,308.72,2029834,38.9565,6.860444444,45.81694444
anthracite,supercritical,40,700,423.7,52.17,2785827.5,10,0.75,15,38.18,8.07047619,46.25047619,360.145,2367953.375,37.7982,6.859904762,44.65810476
anthracite,supercritical,40,800,484.3,50.9,3184272.5,10,0.75,15,37.25,8.071666667,45.32166667,411.655,2706631.625,36.8775,6.860916667,43.73841667
anthracite,supercritical,40,900,544.8,49.84,3582060,10,0.75,15,36.48,8.071111111,44.55111111,463.08,3044751,36.1152,6.860444444,42.97564444
anthracite,supercritical,40,1000,605.3,48.95,3979847.5,10,0.75,15,35.83,8.070666667,43.90066667,514.505,3382870.375,35.4717,6.860066667,42.33176667
anthracite,supercritical,40,1100,665.8,48.17,4377635,10,0.75,15,35.26,8.07030303,43.33030303,565.93,3720989.75,34.9074,6.859757576,41.76715758
anthracite,supercritical,40,1200,726.4,47.49,4776080,10,0.75,15,34.76,8.071111111,42.83111111,617.44,4059668,34.4124,6.860444444,41.27284444
anthracite,supercritical,40,1300,786.9,46.88,5173867.5,10,0.75,15,34.31,8.070769231,42.38076923,668.865,4397787.375,33.9669,6.860153846,40.82705385
anthracite,supercritical,40,1400,847.4,46.34,5571655,10,0.75,15,33.92,8.07047619,41.99047619,720.29,4735906.75,33.5808,6.859904762,40.44070476
anthracite,supercritical,40,1500,907.9,45.83,5969442.5,10,0.75,15,33.54,8.070222222,41.61022222,771.715,5074026.125,33.2046,6.859688889,40.06428889
anthracite,supercritical,40,1600,968.5,45.49,6367887.5,10,0.75,15,33.29,8.070833333,41.36083333,823.225,5412704.375,32.9571,6.860208333,39.81730833
anthracite,supercritical,40,1700,1029,45.18,6765675,10,0.75,15,33.07,8.070588235,41.14058824,874.65,5750823.75,32.7393,6.86,39.5993
anthracite,supercritical,40,1800,1090,44.91,7166750,10,0.75,15,32.87,8.074074074,40.94407407,926.5,6091737.5,32.5413,6.862962963,39.40426296
anthracite,supercritical,40,1900,1150,44.67,7561250,10,0.75,15,32.69,8.070175439,40.76017544,977.5,6427062.5,32.3631,6.859649123,39.22274912
anthracite,supercritical,40,2000,1211,44.44,7962325,10,0.75,15,32.53,8.073333333,40.60333333,1029.35,6767976.25,32.2047,6.862333333,39.06703333
anthracite,supercritical,40,2100,1271,44.24,8356825,10,0.75,15,32.38,8.06984127,40.44984127,1080.35,7103301.25,32.0562,6.859365079,38.91556508
anthracite,supercritical,40,2200,1332,44.06,8757900,10,0.75,15,32.25,8.072727273,40.32272727,1132.2,7444215,31.9275,6.861818182,38.78931818
anthracite,supercritical,40,2300,1392,43.89,9152400,10,0.75,15,32.12,8.069565217,40.18956522,1183.2,7779540,31.7988,6.859130435,38.65793043
anthracite,supercritical,40,2400,1453,43.73,9553475,10,0.75,15,32.01,8.072222222,40.08222222,1235.05,8120453.75,31.6899,6.861388889,38.55128889
anthracite,supercritical,40,2500,1513,43.58,9947975,10,0.75,15,31.9,8.069333333,39.96933333,1286.05,8455778.75,31.581,6.858933333,38.43993333
anthracite,supercritical,43,100,60.58,89.66,398313.5,10,0.75,15,65.62,8.077333333,73.69733333,51.493,338566.475,64.9638,6.865733333,71.82953333
anthracite,supercritical,43,200,121.1,69.82,796232.5,10,0.75,15,51.1,8.073333333,59.17333333,102.935,676797.625,50.589,6.862333333,57.45133333
anthracite,supercritical,43,300,181.6,62.16,1194020,10,0.75,15,45.49,8.071111111,53.56111111,154.36,1014917,45.0351,6.860444444,51.89554444
anthracite,supercritical,43,400,242.2,57.87,1592465,10,0.75,15,42.35,8.073333333,50.42333333,205.87,1353595.25,41.9265,6.862333333,48.78883333
anthracite,supercritical,43,500,302.7,55.05,1990252.5,10,0.75,15,40.29,8.072,48.362,257.295,1691714.625,39.8871,6.8612,46.7483
anthracite,supercritical,43,600,363.2,53.02,2388040,10,0.75,15,38.81,8.071111111,46.88111111,308.72,2029834,38.4219,6.860444444,45.28234444
anthracite,supercritical,43,700,423.7,51.45,2785827.5,10,0.75,15,37.66,8.07047619,45.73047619,360.145,2367953.375,37.2834,6.859904762,44.14330476
anthracite,supercritical,43,800,484.3,50.2,3184272.5,10,0.75,15,36.74,8.071666667,44.81166667,411.655,2706631.625,36.3726,6.860916667,43.23351667
anthracite,supercritical,43,900,544.8,49.16,3582060,10,0.75,15,35.98,8.071111111,44.05111111,463.08,3044751,35.6202,6.860444444,42.48064444
anthracite,supercritical,43,1000,605.3,48.28,3979847.5,10,0.75,15,35.34,8.070666667,43.41066667,514.505,3382870.375,34.9866,6.860066667,41.84666667
anthracite,supercritical,43,1100,665.8,47.52,4377635,10,0.75,15,34.78,8.07030303,42.85030303,565.93,3720989.75,34.4322,6.859757576,41.29195758
anthracite,supercritical,43,1200,726.4,46.85,4776080,10,0.75,15,34.29,8.071111111,42.36111111,617.44,4059668,33.9471,6.860444444,40.80754444
anthracite,supercritical,43,1300,786.9,46.25,5173867.5,10,0.75,15,33.85,8.070769231,41.92076923,668.865,4397787.375,33.5115,6.860153846,40.37165385
anthracite,supercritical,43,1400,847.4,45.71,5571655,10,0.75,15,33.45,8.07047619,41.52047619,720.29,4735906.75,33.1155,6.859904762,39.97540476
anthracite,supercritical,43,1500,907.9,45.22,5969442.5,10,0.75,15,33.1,8.070222222,41.17022222,771.715,5074026.125,32.769,6.859688889,39.62868889
anthracite,supercritical,43,1600,968.5,44.88,6367887.5,10,0.75,15,32.85,8.070833333,40.92083333,823.225,5412704.375,32.5215,6.860208333,39.38170833
anthracite,supercritical,43,1700,1029,44.58,6765675,10,0.75,15,32.63,8.070588235,40.70058824,874.65,5750823.75,32.3037,6.86,39.1637
anthracite,supercritical,43,1800,1090,44.31,7166750,10,0.75,15,32.43,8.074074074,40.50407407,926.5,6091737.5,32.1057,6.862962963,38.96866296
anthracite,supercritical,43,1900,1150,44.07,7561250,10,0.75,15,32.25,8.070175439,40.32017544,977.5,6427062.5,31.9275,6.859649123,38.78714912
anthracite,supercritical,43,2000,1211,43.85,7962325,10,0.75,15,32.09,8.073333333,40.16333333,1029.35,6767976.25,31.7691,6.862333333,38.63143333
anthracite,supercritical,43,2100,1271,43.66,8356825,10,0.75,15,31.95,8.06984127,40.01984127,1080.35,7103301.25,31.6305,6.859365079,38.48986508
anthracite,supercritical,43,2200,1332,43.47,8757900,10,0.75,15,31.82,8.072727273,39.89272727,1132.2,7444215,31.5018,6.861818182,38.36361818
anthracite,supercritical,43,2300,1392,43.31,9152400,10,0.75,15,31.7,8.069565217,39.76956522,1183.2,7779540,31.383,6.859130435,38.24213043
anthracite,supercritical,43,2400,1453,43.15,9553475,10,0.75,15,31.58,8.072222222,39.65222222,1235.05,8120453.75,31.2642,6.861388889,38.12558889
anthracite,supercritical,43,2500,1513,43.01,9947975,10,0.75,15,31.48,8.069333333,39.54933333,1286.05,8455778.75,31.1652,6.858933333,38.02413333
anthracite,supercritical,47,100,60.58,88.19,398313.5,10,0.75,15,64.55,8.077333333,72.62733333,51.493,338566.475,63.9045,6.865733333,70.77023333
anthracite,supercritical,47,200,121.1,68.57,796232.5,10,0.75,15,50.19,8.073333333,58.26333333,102.935,676797.625,49.6881,6.862333333,56.55043333
anthracite,supercritical,47,300,181.6,61.01,1194020,10,0.75,15,44.65,8.071111111,52.72111111,154.36,1014917,44.2035,6.860444444,51.06394444
anthracite,supercritical,47,400,242.2,56.79,1592465,10,0.75,15,41.56,8.073333333,49.63333333,205.87,1353595.25,41.1444,6.862333333,48.00673333
anthracite,supercritical,47,500,302.7,54.03,1990252.5,10,0.75,15,39.54,8.072,47.612,257.295,1691714.625,39.1446,6.8612,46.0058
anthracite,supercritical,47,600,363.2,52.03,2388040,10,0.75,15,38.08,8.071111111,46.15111111,308.72,2029834,37.6992,6.860444444,44.55964444
anthracite,supercritical,47,700,423.7,50.5,2785827.5,10,0.75,15,36.96,8.07047619,45.03047619,360.145,2367953.375,36.5904,6.859904762,43.45030476
anthracite,supercritical,47,800,484.3,49.27,3184272.5,10,0.75,15,36.06,8.071666667,44.13166667,411.655,2706631.625,35.6994,6.860916667,42.56031667
anthracite,supercritical,47,900,544.8,48.26,3582060,10,0.75,15,35.32,8.071111111,43.39111111,463.08,3044751,34.9668,6.860444444,41.82724444
anthracite,supercritical,47,1000,605.3,47.4,3979847.5,10,0.75,15,34.69,8.070666667,42.76066667,514.505,3382870.375,34.3431,6.860066667,41.20316667
anthracite,supercritical,47,1100,665.8,46.65,4377635,10,0.75,15,34.14,8.07030303,42.21030303,565.93,3720989.75,33.7986,6.859757576,40.65835758
anthracite,supercritical,47,1200,726.4,46,4776080,10,0.75,15,33.67,8.071111111,41.74111111,617.44,4059668,33.3333,6.860444444,40.19374444
anthracite,supercritical,47,1300,786.9,45.41,5173867.5,10,0.75,15,33.24,8.070769231,41.31076923,668.865,4397787.375,32.9076,6.860153846,39.76775385
anthracite,supercritical,47,1400,847.4,44.88,5571655,10,0.75,15,32.85,8.07047619,40.92047619,720.29,4735906.75,32.5215,6.859904762,39.38140476
anthracite,supercritical,47,1500,907.9,44.4,5969442.5,10,0.75,15,32.5,8.070222222,40.57022222,771.715,5074026.125,32.175,6.859688889,39.03468889
anthracite,supercritical,47,1600,968.5,44.07,6367887.5,10,0.75,15,32.25,8.070833333,40.32083333,823.225,5412704.375,31.9275,6.860208333,38.78770833
anthracite,supercritical,47,1700,1029,43.78,6765675,10,0.75,15,32.04,8.070588235,40.11058824,874.65,5750823.75,31.7196,6.86,38.5796
anthracite,supercritical,47,1800,1090,43.52,7166750,10,0.75,15,31.85,8.074074074,39.92407407,926.5,6091737.5,31.5315,6.862962963,38.39446296
anthracite,supercritical,47,1900,1150,43.28,7561250,10,0.75,15,31.68,8.070175439,39.75017544,977.5,6427062.5,31.3632,6.859649123,38.22284912
anthracite,supercritical,47,2000,1211,43.07,7962325,10,0.75,15,31.52,8.073333333,39.59333333,1029.35,6767976.25,31.2048,6.862333333,38.06713333
