file:/C:/OntoCAPE/OntoCAPE/,http://www.theworldavatar.com/ontology/ontocape/
http://www.theworldavatar.com/OntoCAPE/OntoCAPE/,http://www.theworldavatar.com/ontology/ontocape/
http://www.jparksimulator.com/OntoCAPE/OntoCAPE/,http://www.theworldavatar.com/ontology/ontocape/
http://www.theworldavatar.com/OntoEIP/OntoCAPE/OntoCAPE/,http://www.theworldavatar.com/ontology/ontocape/
file:/C:/OntoCAPE/meta_model/,http://www.theworldavatar.com/ontology/meta_model/
http://www.theworldavatar.com/OntoCAPE/meta_model/,http://www.theworldavatar.com/ontology/meta_model/
http://www.theworldavatar.com/OntoEIP/OntoCAPE/meta_model/,http://www.theworldavatar.com/ontology/meta_model/
http://www.theworldavatar.com/OntoEIP/chemical_plant/chemical_plant.owl,http://www.theworldavatar.com/ontology/ontoeip/chemicalplants/ChemicalPlant.owl
http://www.theworldavatar.com/OntoEIP/system_aspects,http://www.theworldavatar.com/ontology/ontoeip/system_aspects
http://www.theworldavatar.com/TankID_,http://www.jparksimulator.com/kb/sgp/jurongisland/TankID_
http://www.theworldavatar.com/OntoElectricalNet/EN_realization.owl#MarineTurbineGenerators,http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl#TidalGenerator
http://www.theworldavatar.com/OntoElectricalNet/EN_realization.owl#SolarCellFarm,http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl#PhotovoltaicGenerator
http://www.theworldavatar.com/OntoElectricalNet/EN_realization.owl#WindTurbineGenerators,http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl#WindGenerator
http://www.theworldavatar.com/Semakau2/SemakauPV/PVF-001.owl,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/GPVF-001.owl
http://www.theworldavatar.com/OntoElectricalNet/EN_realization.owl#PowerInverter,http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl#Inverter
http://www.theworldavatar.com/OntoElectricalNet/EN_realization.owl#Load,http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl#PowerLoad
http://www.theworldavatar.com/OntoElectricalNet/EN_realization.owl#Transformer,http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl#PowerTransformer
http://www.theworldavatar.com/OntoEIP/Eco-industrialPark.owl#ElectricPowerSystem,http://www.theworldavatar.com/ontology/ontoeip/ecoindustrialpark/EcoIndustrialPark.owl#ElectricalPowerSystem
http://www.theworldavatar.com/OntoEIP/Eco-industrialPark.owl,http://www.theworldavatar.com/ontology/ontoeip/ecoindustrialpark/EcoIndustrialPark.owl
http://www.theworldavatar.com/OntoEIP/system_aspects/system_realization.owl,http://www.theworldavatar.com/ontology/ontoeip/system_aspects/system_realization.owl
http://www.theworldavatar.com/OntoEIP/system_aspects/system_performance.owl,http://www.theworldavatar.com/ontology/ontoeip/system_aspects/system_performance.owl
http://www.theworldavatar.com/OntoEIP/system_aspects/system_function.owl,http://www.theworldavatar.com/ontology/ontoeip/system_aspects/system_function.owl
http://www.theworldavatar.com/OntoEIP/system_aspects/system_behavior.owl,http://www.theworldavatar.com/ontology/ontoeip/system_aspects/system_behavior.owl
http://www.theworldavatar.com/OntoEIP/upper_level/system_v1.owl,http://www.theworldavatar.com/ontology/ontoeip/upper_level/system_v1.owl
http://www.theworldavatar.com/OntoEIP/,http://www.theworldavatar.com/ontology/ontoeip/
http://www.theworldavatar.com/Eco-industrialPark.owl,http://www.theworldavatar.com/ontology/ontoeip/ecoindustrialpark/EcoIndustrialPark.owl
http://www.theworldavatar.com/ontology/ontoeip/Eco-industrialPark.owl,http://www.theworldavatar.com/ontology/ontoeip/ecoindustrialpark/EcoIndustrialPark.owl
http://www.theworldavatar.com/OntoElectricalNet/EN_function.owl,http://www.theworldavatar.com/ontology/ontopowsys/PowSysFunction.owl
http://www.theworldavatar.com/OntoElectricalNet/EN_realization.owl,http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl
http://www.theworldavatar.com/OntoElectricalNet/EN_behavior.owl,http://www.theworldavatar.com/ontology/ontopowsys/PowSysBehavior.owl
http://www.theworldavatar.com/Inv-,http://www.theworldavatar.com/kb/sgp/semakauisland/Inv-
http://www.theworldavatar.com/EInv-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/EInv-
http://www.theworldavatar.com/Rec-,http://www.theworldavatar.com/kb/sgp/semakauisland/Rec-
http://www.theworldavatar.com/ERec-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/ERec-
http://www.theworldavatar.com/ESubstn-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/ESubstn-
http://www.theworldavatar.com/EBAT-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/EBAT-
http://www.jparksimulator.com/BuildingsLayer.owl,http://www.theworldavatar.com/ontology/ontobuilding/BuildingsLayer.owl
http://www.theworldavatar.com/BuildingDuctbehavior.owl,http://www.theworldavatar.com/ontology/ontobuilding/BuildingDuctbehavior.owl
http://www.theworldavatar.com/BuildingItem.owl,http://www.theworldavatar.com/ontology/ontobuilding/BuildingItem.owl
http://www.theworldavatar.com/LabItem.owl,http://www.theworldavatar.com/ontology/ontobuilding/LabItem.owl
http://www.theworldavatar.com/CityGMLOntology.owl,http://www.theworldavatar.com/ontology/ontocitygml/OntoCityGML.owl
http://www.theworldavatar.com/CityGML.owl,http://www.theworldavatar.com/ontology/ontocitygml/OntoCityGML.owl
file:/D:/citygmllearn/citygmlhandmade.owl,http://www.theworldavatar.com/ontology/ontocitygml/OntoCityGML.owl
http://www.theworldavatar.com/admb-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakaubuildinglayer/admb-
http://www.theworldavatar.com/bdg-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakaubuildinglayer/bdg-
http://www.theworldavatar.com/LMG-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/LMG-
http://www.theworldavatar.com/LADMB-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/LADMB-
http://www.theworldavatar.com/LWT-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/LWT-
http://www.theworldavatar.com/cb-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakaubuildinglayer/cb-
http://www.theworldavatar.com/DP-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakaubuildinglayer/DP-
http://www.theworldavatar.com/LDP-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/LDP-
http://www.theworldavatar.com/LFH-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/LFH-
http://www.theworldavatar.com/GDG-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/GDG-
http://www.theworldavatar.com/GMG-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/GMG-
http://www.theworldavatar.com/GPVF-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/GPVF-
http://www.theworldavatar.com/GWT-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/GWT-
http://www.theworldavatar.com/FHP-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakaubuildinglayer/FHP-
http://www.theworldavatar.com/sghub,http://www.theworldavatar.com/kb/sgp/semakauisland/semakaubuildinglayer/sghub
http://www.theworldavatar.com/T-hall,http://www.theworldavatar.com/kb/sgp/semakauisland/semakaubuildinglayer/T-hall
http://www.theworldavatar.com/LTH-,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/LTH-
http://www.theworldavatar.com/weighbridge,http://www.theworldavatar.com/kb/sgp/semakauisland/semakaubuildinglayer/weighbridge
http://www.theworldavatar.com/SemakauIsland.owl,http://www.theworldavatar.com/kb/sgp/semakauisland/SemakauIsland.owl
http://www.theworldavatar.com/SemakauElectricalNetwork.owl,http://www.theworldavatar.com/kb/sgp/semakauisland/semakauelectricalnetwork/SemakauElectricalNetwork.owl
http://www.theworldavatar.com/SolarGen-,http://www.theworldavatar.com/kb/sgp/semakauisland/SolarGen-
http://www.theworldavatar.com/Battery-,http://www.theworldavatar.com/kb/sgp/semakauisland/Battery-
http://www.theworldavatar.com/Substn-,http://www.theworldavatar.com/kb/sgp/semakauisland/Substn-
http://www.theworldavatar.com/WindGen-,http://www.theworldavatar.com/kb/sgp/semakauisland/WindGen-
http://www.theworldavatar.com/DieselGen-,http://www.theworldavatar.com/kb/sgp/semakauisland/DieselGen-
http://www.theworldavatar.com/MarineGen-,http://www.theworldavatar.com/kb/sgp/semakauisland/TidalGen-
http://www.theworldavatar.com/SemakauBuildingLayer,http://www.theworldavatar.com/kb/sgp/semakauisland/semakaubuildinglayer/SemakauBuildingLayer
http://www.theworldavatar.com/EBus-,http://www.jparksimulator.com/kb/sgp/jurongisland/jurongislandpowernetwork/EBus-
http://www.theworldavatar.com/MGDL-,http://www.jparksimulator.com/kb/sgp/jurongisland/jurongislandpowernetwork/ELine-
http://www.theworldavatar.com/EGEN-,http://www.jparksimulator.com/kb/sgp/jurongisland/jurongislandpowernetwork/EGen-
http://www.theworldavatar.com/V-30,http://www.jparksimulator.com/kb/sgp/jurongisland/jurongislandpowernetwork/V-30
http://www.jparksimulator.com/VA-60,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant2/VA-60
http://www.jparksimulator.com/VA-30,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/VA-30
http://www.jparksimulator.com/V-30,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/V-30
http://www.jparksimulator.com/V-60,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant2/V-60
http://www.jparksimulator.com/T-30,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/T-30
http://www.jparksimulator.com/T-60,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant2/T-60
http://www.theworldavatar.com/T-30,http://www.jparksimulator.com/kb/sgp/jurongisland/jurongislandpowernetwork/T-30
http://www.theworldavatar.com/S-30,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/S-30
http://www.theworldavatar.com/S-60,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant2/S-60
http://www.jparksimulator.com/R-30,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/R-30
http://www.jparksimulator.com/R-60,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant2/R-60
http://www.theworldavatar.com/R-30,http://www.jparksimulator.com/kb/sgp/jurongisland/jurongislandpowernetwork/R-30
http://www.theworldavatar.com/Plant-001.owl,http://www.theworldavatar.com/kb/nld/thehague/Plant-001.owl
http://www.jparksimulator.com/P-30,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/P-30
http://www.jparksimulator.com/P-60,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant2/P-60
http://www.theworldavatar.com/P-30,http://www.jparksimulator.com/kb/sgp/jurongisland/jurongislandpowernetwork/P-30
http://www.jparksimulator.com/MIX-60,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant2/MIX-60
http://www.jparksimulator.com/M-30,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/M-30
http://www.jparksimulator.com/HydrocrackingPlant,http://www.jparksimulator.com/kb/sgp/jurongisland/HydrocrackingPlant
http://www.jparksimulator.com/E-30,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/E-30
http://www.jparksimulator.com/E-60,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant2/E-60
http://www.theworldavatar.com/E-,http://www.jparksimulator.com/kb/sgp/jurongisland/jurongislandpowernetwork/E-
http://www.jparksimulator.com/C-30,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/C-30
http://www.jparksimulator.com/C-60,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant2/C-60
http://www.theworldavatar.com/BiodieselPlant3.owl,http://www.jparksimulator.com/kb/sgp/jurongisland/biodieselplant3/BiodieselPlant3.owl
