primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
subbituminous,subcritical,60,1800,1596,39.03,10493700.00,18
subbituminous,subcritical,60,1900,1685,38.79,11078875.00,18
subbituminous,subcritical,60,2000,1773,38.57,11657475.00,18
subbituminous,subcritical,60,2100,1862,38.37,12242650.00,18
subbituminous,subcritical,60,2200,1951,38.18,12827825.00,18
subbituminous,subcritical,60,2300,2039,38,13406425.00,18
subbituminous,subcritical,60,2400,2128,37.84,13991600.00,18
subbituminous,subcritical,60,2500,2217,37.67,14576775.00,18
subbituminous,subcritical,63,100,88.74,84.21,583465.50,19
subbituminous,subcritical,63,200,177.4,63.88,1166405.00,19
subbituminous,subcritical,63,300,266.1,56.11,1749607.50,19
subbituminous,subcritical,63,400,354.7,51.8,2332152.50,19
subbituminous,subcritical,63,500,443.4,48.97,2915355.00,19
subbituminous,subcritical,63,600,532,46.94,3497900.00,19
subbituminous,subcritical,63,700,620.7,45.38,4081102.50,19
subbituminous,subcritical,63,800,709.3,44.13,4663647.50,19
subbituminous,subcritical,63,900,798,43.1,5246850.00,19
subbituminous,subcritical,63,1000,886.7,42.22,5830052.50,19
subbituminous,subcritical,63,1100,975.3,41.45,6412597.50,19
subbituminous,subcritical,63,1200,1064,40.77,6995800.00,19
subbituminous,subcritical,63,1300,1153,40.15,7580975.00,19
subbituminous,subcritical,63,1400,1241,39.66,8159575.00,19
subbituminous,subcritical,63,1500,1330,39.3,8744750.00,19
subbituminous,subcritical,63,1600,1419,38.98,9329925.00,19
subbituminous,subcritical,63,1700,1507,38.7,9908525.00,19
subbituminous,subcritical,63,1800,1596,38.44,10493700.00,19
subbituminous,subcritical,63,1900,1685,38.2,11078875.00,19
subbituminous,subcritical,63,2000,1773,37.99,11657475.00,19
subbituminous,subcritical,63,2100,1862,37.79,12242650.00,19
subbituminous,subcritical,63,2200,1951,37.6,12827825.00,19
subbituminous,subcritical,63,2300,2039,37.43,13406425.00,19
subbituminous,subcritical,63,2400,2128,37.26,13991600.00,19
subbituminous,subcritical,63,2500,2217,37.1,14576775.00,19
subbituminous,subcritical,67,100,88.74,82.71,583465.50,20
subbituminous,subcritical,67,200,177.4,62.62,1166405.00,20
subbituminous,subcritical,67,300,266.1,54.96,1749607.50,20
subbituminous,subcritical,67,400,354.7,50.72,2332152.50,20
subbituminous,subcritical,67,500,443.4,47.95,2915355.00,20
subbituminous,subcritical,67,600,532,45.96,3497900.00,20
subbituminous,subcritical,67,700,620.7,44.44,4081102.50,20
subbituminous,subcritical,67,800,709.3,43.21,4663647.50,20
subbituminous,subcritical,67,900,798,42.2,5246850.00,20
subbituminous,subcritical,67,1000,886.7,41.34,5830052.50,20
subbituminous,subcritical,67,1100,975.3,40.59,6412597.50,20
subbituminous,subcritical,67,1200,1064,39.92,6995800.00,20
subbituminous,subcritical,67,1300,1153,39.32,7580975.00,20
subbituminous,subcritical,67,1400,1241,38.84,8159575.00,20
subbituminous,subcritical,67,1500,1330,38.49,8744750.00,20
subbituminous,subcritical,67,1600,1419,38.18,9329925.00,20
subbituminous,subcritical,67,1700,1507,37.9,9908525.00,20
subbituminous,subcritical,67,1800,1596,37.65,10493700.00,20
subbituminous,subcritical,67,1900,1685,37.42,11078875.00,20
subbituminous,subcritical,67,2000,1773,37.21,11657475.00,20
subbituminous,subcritical,67,2100,1862,37.01,12242650.00,20
subbituminous,subcritical,67,2200,1951,36.83,12827825.00,20
subbituminous,subcritical,67,2300,2039,36.65,13406425.00,20
subbituminous,subcritical,67,2400,2128,36.49,13991600.00,20
subbituminous,subcritical,67,2500,2217,36.33,14576775.00,20
subbituminous,subcritical,70,100,88.74,81.58,583465.50,21
subbituminous,subcritical,70,200,177.4,61.66,1166405.00,21
subbituminous,subcritical,70,300,266.1,54.1,1749607.50,21
subbituminous,subcritical,70,400,354.7,49.91,2332152.50,21
subbituminous,subcritical,70,500,443.4,47.18,2915355.00,21
subbituminous,subcritical,70,600,532,45.22,3497900.00,21
subbituminous,subcritical,70,700,620.7,43.72,4081102.50,21
subbituminous,subcritical,70,800,709.3,42.52,4663647.50,21
subbituminous,subcritical,70,900,798,41.53,5246850.00,21
subbituminous,subcritical,70,1000,886.7,40.68,5830052.50,21
subbituminous,subcritical,70,1100,975.3,39.94,6412597.50,21
subbituminous,subcritical,70,1200,1064,39.29,6995800.00,21
subbituminous,subcritical,70,1300,1153,38.7,7580975.00,21
subbituminous,subcritical,70,1400,1241,38.23,8159575.00,21
subbituminous,subcritical,70,1500,1330,37.88,8744750.00,21
subbituminous,subcritical,70,1600,1419,37.58,9329925.00,21
subbituminous,subcritical,70,1700,1507,37.3,9908525.00,21
subbituminous,subcritical,70,1800,1596,37.06,10493700.00,21
subbituminous,subcritical,70,1900,1685,36.83,11078875.00,21
subbituminous,subcritical,70,2000,1773,36.62,11657475.00,21
subbituminous,subcritical,70,2100,1862,36.43,12242650.00,21
subbituminous,subcritical,70,2200,1951,36.25,12827825.00,21
subbituminous,subcritical,70,2300,2039,36.07,13406425.00,21
subbituminous,subcritical,70,2400,2128,35.91,13991600.00,21
subbituminous,subcritical,70,2500,2217,35.75,14576775.00,21
subbituminous,subcritical,73,100,88.74,80.45,583465.50,22
subbituminous,subcritical,73,200,177.4,60.71,1166405.00,22
subbituminous,subcritical,73,300,266.1,53.23,1749607.50,22
subbituminous,subcritical,73,400,354.7,49.11,2332152.50,22
subbituminous,subcritical,73,500,443.4,46.42,2915355.00,22
subbituminous,subcritical,73,600,532,44.49,3497900.00,22
subbituminous,subcritical,73,700,620.7,43.01,4081102.50,22
subbituminous,subcritical,73,800,709.3,41.83,4663647.50,22
subbituminous,subcritical,73,900,798,40.86,5246850.00,22
subbituminous,subcritical,73,1000,886.7,40.02,5830052.50,22
subbituminous,subcritical,73,1100,975.3,39.3,6412597.50,22
subbituminous,subcritical,73,1200,1064,38.65,6995800.00,22
subbituminous,subcritical,73,1300,1153,38.07,7580975.00,22
subbituminous,subcritical,73,1400,1241,37.61,8159575.00,22
subbituminous,subcritical,73,1500,1330,37.27,8744750.00,22
subbituminous,subcritical,73,1600,1419,36.97,9329925.00,22
subbituminous,subcritical,73,1700,1507,36.7,9908525.00,22
subbituminous,subcritical,73,1800,1596,36.46,10493700.00,22
subbituminous,subcritical,73,1900,1685,36.24,11078875.00,22
subbituminous,subcritical,73,2000,1773,36.04,11657475.00,22
subbituminous,subcritical,73,2100,1862,35.85,12242650.00,22
subbituminous,subcritical,73,2200,1951,35.67,12827825.00,22
subbituminous,subcritical,73,2300,2039,35.5,13406425.00,22
subbituminous,subcritical,73,2400,2128,35.33,13991600.00,22
subbituminous,subcritical,73,2500,2217,35.17,14576775.00,22
subbituminous,subcritical,77,100,88.74,78.95,583465.50,23
subbituminous,subcritical,77,200,177.4,59.45,1166405.00,23
subbituminous,subcritical,77,300,266.1,52.08,1749607.50,23
subbituminous,subcritical,77,400,354.7,48.03,2332152.50,23
subbituminous,subcritical,77,500,443.4,45.4,2915355.00,23
subbituminous,subcritical,77,600,532,43.51,3497900.00,23
subbituminous,subcritical,77,700,620.7,42.07,4081102.50,23
subbituminous,subcritical,77,800,709.3,40.91,4663647.50,23
subbituminous,subcritical,77,900,798,39.96,5246850.00,23
subbituminous,subcritical,77,1000,886.7,39.15,5830052.50,23
subbituminous,subcritical,77,1100,975.3,38.44,6412597.50,23
subbituminous,subcritical,77,1200,1064,37.81,6995800.00,23
subbituminous,subcritical,77,1300,1153,37.24,7580975.00,23
subbituminous,subcritical,77,1400,1241,36.79,8159575.00,23
subbituminous,subcritical,77,1500,1330,36.46,8744750.00,23
subbituminous,subcritical,77,1600,1419,36.17,9329925.00,23
subbituminous,subcritical,77,1700,1507,35.91,9908525.00,23
subbituminous,subcritical,77,1800,1596,35.67,10493700.00,23
subbituminous,subcritical,77,1900,1685,35.46,11078875.00,23
subbituminous,subcritical,77,2000,1773,35.26,11657475.00,23
subbituminous,subcritical,77,2100,1862,35.07,12242650.00,23
subbituminous,subcritical,77,2200,1951,34.89,12827825.00,23
subbituminous,subcritical,77,2300,2039,34.72,13406425.00,23
subbituminous,subcritical,77,2400,2128,34.56,13991600.00,23
subbituminous,subcritical,77,2500,2217,34.4,14576775.00,23
subbituminous,subcritical,80,100,88.74,77.82,583465.50,24
subbituminous,subcritical,80,200,177.4,58.5,1166405.00,24
subbituminous,subcritical,80,300,266.1,51.22,1749607.50,24
subbituminous,subcritical,80,400,354.7,47.22,2332152.50,24
subbituminous,subcritical,80,500,443.4,44.63,2915355.00,24
subbituminous,subcritical,80,600,532,42.77,3497900.00,24
subbituminous,subcritical,80,700,620.7,41.36,4081102.50,24
subbituminous,subcritical,80,800,709.3,40.22,4663647.50,24
subbituminous,subcritical,80,900,798,39.29,5246850.00,24
subbituminous,subcritical,80,1000,886.7,38.49,5830052.50,24
subbituminous,subcritical,80,1100,975.3,37.79,6412597.50,24
subbituminous,subcritical,80,1200,1064,37.17,6995800.00,24
subbituminous,subcritical,80,1300,1153,36.61,7580975.00,24
subbituminous,subcritical,80,1400,1241,36.17,8159575.00,24
subbituminous,subcritical,80,1500,1330,35.85,8744750.00,24
subbituminous,subcritical,80,1600,1419,35.57,9329925.00,24
subbituminous,subcritical,80,1700,1507,35.31,9908525.00,24
subbituminous,subcritical,80,1800,1596,35.08,10493700.00,24
subbituminous,subcritical,80,1900,1685,34.87,11078875.00,24
subbituminous,subcritical,80,2000,1773,34.67,11657475.00,24
subbituminous,subcritical,80,2100,1862,34.49,12242650.00,24
subbituminous,subcritical,80,2200,1951,34.31,12827825.00,24
subbituminous,subcritical,80,2300,2039,34.14,13406425.00,24
subbituminous,subcritical,80,2400,2128,33.98,13991600.00,24
subbituminous,subcritical,80,2500,2217,33.83,14576775.00,24
subbituminous,subcritical,83,100,88.74,76.7,583465.50,25
subbituminous,subcritical,83,200,177.4,57.54,1166405.00,25
subbituminous,subcritical,83,300,266.1,50.35,1749607.50,25
subbituminous,subcritical,83,400,354.7,46.42,2332152.50,25
subbituminous,subcritical,83,500,443.4,43.86,2915355.00,25
subbituminous,subcritical,83,600,532,42.04,3497900.00,25
subbituminous,subcritical,83,700,620.7,40.65,4081102.50,25
subbituminous,subcritical,83,800,709.3,39.54,4663647.50,25
subbituminous,subcritical,83,900,798,38.61,5246850.00,25
subbituminous,subcritical,83,1000,886.7,37.83,5830052.50,25
subbituminous,subcritical,83,1100,975.3,37.15,6412597.50,25
subbituminous,subcritical,83,1200,1064,36.54,6995800.00,25
subbituminous,subcritical,83,1300,1153,35.99,7580975.00,25
subbituminous,subcritical,83,1400,1241,35.55,8159575.00,25
subbituminous,subcritical,83,1500,1330,35.24,8744750.00,25
subbituminous,subcritical,83,1600,1419,34.96,9329925.00,25
subbituminous,subcritical,83,1700,1507,34.71,9908525.00,25
subbituminous,subcritical,83,1800,1596,34.49,10493700.00,25
subbituminous,subcritical,83,1900,1685,34.28,11078875.00,25
subbituminous,subcritical,83,2000,1773,34.08,11657475.00,25
subbituminous,subcritical,83,2100,1862,33.9,12242650.00,25
subbituminous,subcritical,83,2200,1951,33.73,12827825.00,25
subbituminous,subcritical,83,2300,2039,33.57,13406425.00,25
subbituminous,subcritical,83,2400,2128,33.41,13991600.00,25
subbituminous,subcritical,83,2500,2217,33.25,14576775.00,25
subbituminous,subcritical,87,100,88.74,75.2,583465.50,26
subbituminous,subcritical,87,200,177.4,56.28,1166405.00,26
subbituminous,subcritical,87,300,266.1,49.2,1749607.50,26
subbituminous,subcritical,87,400,354.7,45.34,2332152.50,26
subbituminous,subcritical,87,500,443.4,42.84,2915355.00,26
subbituminous,subcritical,87,600,532,41.06,3497900.00,26
subbituminous,subcritical,87,700,620.7,39.7,4081102.50,26
subbituminous,subcritical,87,800,709.3,38.62,4663647.50,26
subbituminous,subcritical,87,900,798,37.72,5246850.00,26
subbituminous,subcritical,87,1000,886.7,36.95,5830052.50,26
subbituminous,subcritical,87,1100,975.3,36.29,6412597.50,26
subbituminous,subcritical,87,1200,1064,35.69,6995800.00,26
subbituminous,subcritical,87,1300,1153,35.16,7580975.00,26
subbituminous,subcritical,87,1400,1241,34.73,8159575.00,26
subbituminous,subcritical,87,1500,1330,34.43,8744750.00,26
subbituminous,subcritical,87,1600,1419,34.16,9329925.00,26
subbituminous,subcritical,87,1700,1507,33.92,9908525.00,26
subbituminous,subcritical,87,1800,1596,33.7,10493700.00,26
subbituminous,subcritical,87,1900,1685,33.49,11078875.00,26
subbituminous,subcritical,87,2000,1773,33.3,11657475.00,26
subbituminous,subcritical,87,2100,1862,33.13,12242650.00,26
subbituminous,subcritical,87,2200,1951,32.96,12827825.00,26
subbituminous,subcritical,87,2300,2039,32.79,13406425.00,26
subbituminous,subcritical,87,2400,2128,32.63,13991600.00,26
subbituminous,subcritical,87,2500,2217,32.48,14576775.00,26
subbituminous,subcritical,90,100,88.74,74.07,583465.50,27
subbituminous,subcritical,90,200,177.4,55.33,1166405.00,27
subbituminous,subcritical,90,300,266.1,48.34,1749607.50,27
subbituminous,subcritical,90,400,354.7,44.53,2332152.50,27
subbituminous,subcritical,90,500,443.4,42.07,2915355.00,27
subbituminous,subcritical,90,600,532,40.32,3497900.00,27
subbituminous,subcritical,90,700,620.7,38.99,4081102.50,27
subbituminous,subcritical,90,800,709.3,37.93,4663647.50,27
subbituminous,subcritical,90,900,798,37.05,5246850.00,27
subbituminous,subcritical,90,1000,886.7,36.3,5830052.50,27
subbituminous,subcritical,90,1100,975.3,35.64,6412597.50,27
subbituminous,subcritical,90,1200,1064,35.06,6995800.00,27
subbituminous,subcritical,90,1300,1153,34.53,7580975.00,27
subbituminous,subcritical,90,1400,1241,34.12,8159575.00,27
subbituminous,subcritical,90,1500,1330,33.82,8744750.00,27
subbituminous,subcritical,90,1600,1419,33.55,9329925.00,27
subbituminous,subcritical,90,1700,1507,33.32,9908525.00,27
subbituminous,subcritical,90,1800,1596,33.1,10493700.00,27
subbituminous,subcritical,90,1900,1685,32.9,11078875.00,27
subbituminous,subcritical,90,2000,1773,32.72,11657475.00,27
subbituminous,subcritical,90,2100,1862,32.54,12242650.00,27
subbituminous,subcritical,90,2200,1951,32.38,12827825.00,27
subbituminous,subcritical,90,2300,2039,32.21,13406425.00,27
subbituminous,subcritical,90,2400,2128,32.06,13991600.00,27
subbituminous,subcritical,90,2500,2217,31.9,14576775.00,27
subbituminous,subcritical,93,100,88.74,72.94,583465.50,28
subbituminous,subcritical,93,200,177.4,54.38,1166405.00,28
subbituminous,subcritical,93,300,266.1,47.48,1749607.50,28
subbituminous,subcritical,93,400,354.7,43.73,2332152.50,28
subbituminous,subcritical,93,500,443.4,41.31,2915355.00,28
subbituminous,subcritical,93,600,532,39.59,3497900.00,28
subbituminous,subcritical,93,700,620.7,38.28,4081102.50,28
subbituminous,subcritical,93,800,709.3,37.24,4663647.50,28
subbituminous,subcritical,93,900,798,36.37,5246850.00,28
subbituminous,subcritical,93,1000,886.7,35.64,5830052.50,28
subbituminous,subcritical,93,1100,975.3,35,6412597.50,28
subbituminous,subcritical,93,1200,1064,34.43,6995800.00,28
subbituminous,subcritical,93,1300,1153,33.91,7580975.00,28
subbituminous,subcritical,93,1400,1241,33.5,8159575.00,28
subbituminous,subcritical,93,1500,1330,33.21,8744750.00,28
subbituminous,subcritical,93,1600,1419,32.95,9329925.00,28
subbituminous,subcritical,93,1700,1507,32.72,9908525.00,28
subbituminous,subcritical,93,1800,1596,32.51,10493700.00,28
subbituminous,subcritical,93,1900,1685,32.31,11078875.00,28
subbituminous,subcritical,93,2000,1773,32.13,11657475.00,28
subbituminous,subcritical,93,2100,1862,31.96,12242650.00,28
subbituminous,subcritical,93,2200,1951,31.79,12827825.00,28
subbituminous,subcritical,93,2300,2039,31.63,13406425.00,28
subbituminous,subcritical,93,2400,2128,31.48,13991600.00,28
subbituminous,subcritical,93,2500,2217,31.32,14576775.00,28
subbituminous,subcritical,97,100,88.74,71.44,583465.50,29
subbituminous,subcritical,97,200,177.4,53.11,1166405.00,29
subbituminous,subcritical,97,300,266.1,46.33,1749607.50,29
subbituminous,subcritical,97,400,354.7,42.65,2332152.50,29
subbituminous,subcritical,97,500,443.4,40.29,2915355.00,29
subbituminous,subcritical,97,600,532,38.61,3497900.00,29
subbituminous,subcritical,97,700,620.7,37.33,4081102.50,29
subbituminous,subcritical,97,800,709.3,36.32,4663647.50,29
subbituminous,subcritical,97,900,798,35.48,5246850.00,29
subbituminous,subcritical,97,1000,886.7,34.76,5830052.50,29
subbituminous,subcritical,97,1100,975.3,34.14,6412597.50,29
subbituminous,subcritical,97,1200,1064,33.58,6995800.00,29
subbituminous,subcritical,97,1300,1153,33.07,7580975.00,29
subbituminous,subcritical,97,1400,1241,32.68,8159575.00,29
subbituminous,subcritical,97,1500,1330,32.4,8744750.00,29
subbituminous,subcritical,97,1600,1419,32.15,9329925.00,29
subbituminous,subcritical,97,1700,1507,31.92,9908525.00,29
subbituminous,subcritical,97,1800,1596,31.72,10493700.00,29
subbituminous,subcritical,97,1900,1685,31.53,11078875.00,29
subbituminous,subcritical,97,2000,1773,31.35,11657475.00,29
subbituminous,subcritical,97,2100,1862,31.18,12242650.00,29
subbituminous,subcritical,97,2200,1951,31.02,12827825.00,29
subbituminous,subcritical,97,2300,2039,30.86,13406425.00,29
subbituminous,subcritical,97,2400,2128,30.71,13991600.00,29
subbituminous,subcritical,97,2500,2217,30.56,14576775.00,29
subbituminous,subcritical,100,100,88.74,70.31,583465.50,30
subbituminous,subcritical,100,200,177.4,52.16,1166405.00,30
subbituminous,subcritical,100,300,266.1,45.46,1749607.50,30
subbituminous,subcritical,100,400,354.7,41.84,2332152.50,30
subbituminous,subcritical,100,500,443.4,39.52,2915355.00,30
subbituminous,subcritical,100,600,532,37.87,3497900.00,30
subbituminous,subcritical,100,700,620.7,36.62,4081102.50,30
subbituminous,subcritical,100,800,709.3,35.63,4663647.50,30
subbituminous,subcritical,100,900,798,34.8,5246850.00,30
subbituminous,subcritical,100,1000,886.7,34.1,5830052.50,30
subbituminous,subcritical,100,1100,975.3,33.49,6412597.50,30
subbituminous,subcritical,100,1200,1064,32.95,6995800.00,30
subbituminous,subcritical,100,1300,1153,32.45,7580975.00,30
subbituminous,subcritical,100,1400,1241,32.06,8159575.00,30
subbituminous,subcritical,100,1500,1330,31.79,8744750.00,30
subbituminous,subcritical,100,1600,1419,31.54,9329925.00,30
subbituminous,subcritical,100,1700,1507,31.33,9908525.00,30
subbituminous,subcritical,100,1800,1596,31.13,10493700.00,30
subbituminous,subcritical,100,1900,1685,30.94,11078875.00,30
subbituminous,subcritical,100,2000,1773,30.77,11657475.00,30
subbituminous,subcritical,100,2100,1862,30.6,12242650.00,30
subbituminous,subcritical,100,2200,1951,30.44,12827825.00,30
subbituminous,subcritical,100,2300,2039,30.28,13406425.00,30
subbituminous,subcritical,100,2400,2128,30.13,13991600.00,30
subbituminous,subcritical,100,2500,2217,29.98,14576775.00,30
