group1,t1,0,0,0.1,0.2,0.01,0,0,0,0,0,0
group1,t2,0,0,0.1,0.2,0.01,0,0,0,0,0,0
group1,t3,0,0,0.1,0.2,0.01,0,0,0,0,0,0
group1,t4,0,0,0.1,0.2,0.01,0,0,0,0,0,0
group1,t5,0,0,0.1,0.2,0.01,0,0,0,0,0,0
group1,t6,0,0,0.1,0.2,0.1,0,0,0,0,0,0
group1,t7,0,0,0,0.2,0.1,0,0,0.65,0.45,0,0
group1,t8,0,0,0,0.2,0.1,0,0.32,0,0,0,0
group1,t9,0,0,0,0.2,0.1,0,0.32,0,0,0,0
group1,t10,0,0,0,0.2,0.01,0,0.32,0,0,0,0
group1,t11,0,0,0,0.2,0.1,0,0.32,0,0,0,0
group1,t12,0,0,0,0.2,0.01,0,0.32,0,0,0,0
group1,t13,0,0,0,0.2,0.1,0,0.32,0,0,0,0.95
group1,t14,0,0,0,0.2,0.01,0.17,0.32,0,0,0,0.95
group1,t15,0.6,0,0,0.2,0.1,0.17,0.32,0,0,0,0
group1,t16,0.6,0,0,0.2,0.01,0,0.32,0,0,0,0
group1,t17,0.6,0,0,0.2,0.1,0,0.32,0,0,0,0
group1,t18,3.1,0,0,0.2,0.1,0.17,0.32,0,0,0,0
group1,t19,3.1,0,0,0.2,0.1,0.17,0.32,0.65,0,0.725,0
group1,t20,0,2.4,0,0.2,0.1,0.17,0.32,0,0,0,0
group1,t21,0,0.2,1.6,0.2,0.1,0.17,0.32,0,0,0,0
group1,t22,0,0.2,0.1,0.2,0.1,0,0.32,0,0,0,0
group1,t23,0,0,0.1,0.2,0.1,0,0.32,0,0,0,0
group1,t24,0,0,0.1,0.2,0.1,0,0,0,0,0,0
group2,t1,0,0,0.1,0.2,0,0,0,0,0,0,0
group2,t2,0,0,0.1,0.2,0,0,0,0,0,0,0
group2,t3,0,0,0.1,0.2,0,0,0,0,0,0,0
group2,t4,0,0,0.1,0.2,0.01,0,0,0,0,0,0
group2,t5,0,0,0.1,0.2,0.01,0,0,0,0,0,0
group2,t6,0,0,0.1,0.2,0.1,0,0.2,0,0,0,0
group2,t7,0,0,0.1,0.2,0.1,0,0.2,0,0,0,0
group2,t8,0,0,0,0.2,0.1,0.17,0.2,0.65,0.45,0,0
group2,t9,0,0,0,0.2,0,0,0,0,0,0,0
group2,t10,0.6,0,0,0.2,0,0,0,0,0,0,0
group2,t11,0.6,0,0,0.2,0,0,0,0,0,0,0
group2,t12,0.6,0,0,0.2,0,0,0,0,0,0,0
group2,t13,0.6,0,0,0.2,0,0,0,0,0,0,0
group2,t14,0.6,0,0,0.2,0,0,0,0,0,0,0
group2,t15,0.6,0,0,0.2,0.01,0,0,0,0,0,0
group2,t16,0.6,0,0,0.2,0.01,0,0,0,0,0,0
group2,t17,0.6,0,0,0.2,0.1,0,0,0,0,0,0
group2,t18,0,0.2,0,0.2,0.1,0.17,0.2,0,0,0,0
group2,t19,0,2.4,0,0.2,0.1,0.17,0.2,0,0,0.725,0.95
group2,t20,0,0.2,1.6,0.2,0.1,0,0.2,0,0,0,0
group2,t21,0,0.2,0.1,0.2,0.1,0,0.2,0,0,0,0
group2,t22,0,0.2,0.1,0.2,0.1,0,0.2,0,0,0,0
group2,t23,0,0,0.1,0.2,0.1,0,0.2,0,0,0,0
group2,t24,0,0,0.1,0.2,0.01,0,0.2,0,0,0,0
group3,t1,0,0,0.1,0.2,0.1,0.17,0.24,0,0,0,0
group3,t2,0,0,0.1,0.2,0,0,0,0,0,0,0
group3,t3,0,0,0.1,0.2,0,0,0,0,0,0,0
group3,t4,0,0,0.1,0.2,0,0,0,0,0,0,0
group3,t5,0,0,0.1,0.2,0,0,0,0,0,0,0
group3,t6,0,0,0.1,0.2,0.01,0,0,0,0,0,0
group3,t7,0,0,0,0.2,0.01,0,0.24,0.65,0.45,0,0
group3,t8,0,0,0,0.2,0.1,0,0,0,0,0,0
group3,t9,0,0,0,0.2,0.1,0,0,0,0,0,0
group3,t10,0.6,0,0,0.2,0.1,0,0,0,0,0,0
group3,t11,0.6,0,0,0.2,0,0,0,0,0,0,0
group3,t12,0.6,0,0,0.2,0,0,0,0,0,0,0
group3,t13,0.6,0,0,0.2,0,0,0,0,0,0,0
group3,t14,0.6,0,0,0.2,0.01,0,0,0,0,0,0
group3,t15,0.6,0,0,0.2,0.01,0,0,0,0,0,0
group3,t16,0.6,0,0,0.2,0.01,0,0,0,0,0,0
group3,t17,0.6,0,0,0.2,0.1,0,0.24,0,0,0.725,0
group3,t18,0,0.2,1.6,0.2,0.1,0,0.24,0.65,0,0,0
group3,t19,0,0.2,0.1,0.2,0.1,0,0.24,0,0,0,0.95
group3,t20,0,0.2,0.1,0.2,0.1,0,0.24,0,0,0,0
group3,t21,0,2.4,0.1,0.2,0.1,0,0.24,0,0,0,0
group3,t22,0,0.2,0.1,0.2,0.1,0,0.24,0,0,0,0
group3,t23,0,0.2,0.1,0.2,0.1,0.17,0.24,0,0,0.725,0
group3,t24,0,0.2,0.1,0.2,0.1,0.17,0.24,0,0,0,0
