Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
OntoCityGMLNamespace,Class,,,,,,The blazegraph namespace to query buildings data from http://www.theworldavatar.com:83/citieskg,https://www.theworldavatar.com/kg/ontodispersion/,
DispersionPolygon,Class,,,,,,Polygon representing average value of pollutant,https://www.theworldavatar.com/kg/ontodispersion/,
hasOntoCityGMLCityObject,Object Property,,,StaticPointSource,http://www.w3.org/2002/07/owl#Thing,,"The range should be an OntoCityGML object, using owl:Thing because there is no type declarations",https://www.theworldavatar.com/kg/ontodispersion/,
emits,Object Property,,,PointSource,Emission,,,https://www.theworldavatar.com/kg/ontodispersion/,
http://www.ontology-of-units-of-measure.org/resource/om-2/hasQuantity,Object Property,,,Emission,http://www.ontology-of-units-of-measure.org/resource/om-2/Density,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/hasQuantity,Object Property,,,Emission,http://www.ontology-of-units-of-measure.org/resource/om-2/MassFlow,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/hasQuantity,Object Property,,,Emission,http://www.ontology-of-units-of-measure.org/resource/om-2/Temperature,,,,
hasPollutantID,Object Property,,,Emission,PollutantID,,,https://www.theworldavatar.com/kg/ontodispersion/,
hasPollutantID,Object Property,,,DispersionOutput,PollutantID,,,https://www.theworldavatar.com/kg/ontodispersion/,
hasDispersionMatrix,Object Property,,,DispersionOutput,DispersionMatrix,,,https://www.theworldavatar.com/kg/ontodispersion/,
hasDispersionRaster,Object Property,,,DispersionOutput,DispersionRaster,,,https://www.theworldavatar.com/kg/ontodispersion/,
hasDispersionColourBar,Object Property,,,DispersionOutput,DispersionColourBar,,,https://www.theworldavatar.com/kg/ontodispersion/,
hasHeight,Object Property,,,DispersionOutput,z,,Height above ground of dispersion output,https://www.theworldavatar.com/kg/ontodispersion/,
hasName,Data Property,,,OntoCityGMLNamespace,String,,To store the literal of the namespace,https://www.theworldavatar.com/kg/ontodispersion/,
hasValue,Data Property,,,DispersionPolygon,String,,To store the literal of the dispersion polygon,https://www.theworldavatar.com/kg/ontodispersion/,
