CaseGroup1_Case1_Bus22_sub%20load%203_PWBUSANGLE
-0.020127240000000001
-0.020709740000000001
-0.0185366
-0.016072400000000001
-0.02197547
-0.013865809999999999
-0.013574589999999999
-0.019802429999999999
-0.018026960000000002
-0.018609440000000001
-0.019841549999999999
-0.017377340000000002
-0.020345660000000002
-0.01223614
-0.017231659999999999
-0.02345976
-0.02370336
-0.015593549999999999
-0.016825630000000001
-0.0230537
-0.01544793
-0.01603038
-0.021026119999999999
-0.018561859999999999
-0.02439231
-0.016282419999999999
-0.014109399999999999
-0.020337279999999999
-0.018489019999999998
-0.019071500000000002
-0.01878026
-0.01631604
-0.021906189999999999
-0.01379653
-0.015969440000000001
-0.022197450000000001
-0.01676474
-0.0173472
-0.0214021
-0.018937820000000001
-0.024152130000000001
-0.016042270000000001
-0.012928439999999999
-0.01915623
-0.01948105
-0.020063520000000001
-0.020713180000000001
-0.018248919999999998
-0.019769479999999999
-0.02035197
-0.017237969999999998
-0.0147738
-0.022849919999999999
-0.01474017
-0.0153898
-0.02161776
-0.016112290000000001
-0.016694770000000001
-0.018867729999999999
-0.01640353
-0.021544919999999999
-0.013435290000000001
-0.01749001
-0.02371813
-0.018107459999999999
-0.018689959999999999
-0.01992207
-0.01745785
-0.02071742
-0.01260786
-0.01760341
-0.02383153
-0.018325899999999999
-0.018908379999999999
-0.01673529
-0.01427114
-0.02328819
-0.01517841
-0.01488718
-0.021115120000000001
-0.023531860000000002
-0.01542205
-0.01324906
-0.01947687
-0.018860749999999999
-0.019443209999999999
-0.019151990000000001
-0.016687770000000001
-0.021901980000000001
-0.01379232
-0.01502439
-0.02125233
-0.017701439999999999
-0.01828391
-0.023279770000000002
-0.020815449999999999
-0.01903475
-0.019617249999999999
-0.02179027
-0.019325999999999999
-0.020882959999999999
-0.012773400000000001
-0.01682809
-0.023056159999999999
-0.01995885
-0.020541340000000002
-0.017427339999999999
-0.01496317
-0.02227759
-0.014167900000000001
-0.014817500000000001
-0.02104543
-0.025282490000000001
-0.01717254
-0.014058660000000001
-0.020286539999999999
-0.017026920000000001
-0.017609380000000001
-0.018259020000000001
-0.015794829999999999
-0.022946910000000001
-0.01483714
-0.017010069999999999
-0.023238149999999999
-0.01704371
-0.017626180000000002
-0.02168109
-0.019216810000000001
-0.023208739999999999
-0.01509896
-0.01633103
-0.022559079999999999
-0.01542376
-0.016006220000000002
-0.021001949999999998
-0.018537689999999999
-0.02427853
-0.016168660000000001
-0.01399564
-0.02022351
-0.0188457
-0.019428170000000002
-0.019136940000000002
-0.016672719999999999
-0.020719169999999999
-0.02130166
-0.019128510000000001
-0.0166643
-0.022096939999999999
-0.01398727
-0.01369605
-0.01992391
-0.018238029999999999
-0.01882052
-0.020052629999999998
-0.017588409999999999
-0.02008629
-0.011976789999999999
-0.016972299999999999
-0.02320038
-0.020186369999999999
-0.020768869999999998
-0.017654860000000001
-0.01519068
-0.02279637
-0.014686630000000001
-0.015336239999999999
-0.021564219999999999
-0.016910000000000001
-0.017492480000000001
-0.019665459999999999
-0.017201250000000001
-0.021872220000000001
-0.01376256
-0.017817300000000001
-0.024045440000000001
-0.021763029999999999
-0.01365338
-0.015826280000000002
-0.022054290000000001
-0.017092010000000001
-0.017674459999999999
-0.02172938
-0.019265109999999998
-0.023628099999999999
-0.015518290000000001
-0.012404480000000001
-0.01863223
-0.01942748
-0.02000996
-0.02065962
-0.018195360000000001
-0.02462369
-0.01651379
-0.014340759999999999
-0.020568659999999999
-0.019482079999999999
-0.02006455
-0.01977332
-0.017309089999999999
-0.021201520000000001
-0.01309193
-0.01432397
-0.020551860000000002
-0.016530570000000001
-0.01711304
