CaseGroup1_Case1_Bus27_MarineGenerators_PWBUSKVVOLT
6.6000091400000001
6.6000091400000001
6.6000095099999996
6.60000988
6.6000088699999999
6.6000103599999997
6.6000103599999997
6.6000092300000004
6.6000095099999996
6.6000095099999996
6.6000093299999998
6.6000096900000003
6.6000091400000001
6.6000106499999998
6.6000096900000003
6.6000086099999997
6.6000085400000001
6.6000100000000002
6.6000098100000004
6.6000087199999999
6.6000100000000002
6.6000100000000002
6.6000090800000004
6.60000944
6.6000084499999998
6.6000099099999998
6.6000102900000002
6.6000091699999999
6.60000944
6.60000944
6.60000944
6.6000098100000004
6.6000088400000001
6.60001032
6.6000099399999996
6.6000088400000001
6.6000097499999999
6.6000097499999999
6.6000090199999999
6.6000093800000004
6.6000084899999996
6.6000099399999996
6.6000105199999997
6.6000093800000004
6.60000929
6.60000929
6.6000091100000002
6.6000094699999998
6.6000091999999997
6.6000091999999997
6.6000097499999999
6.6000101300000003
6.6000087499999998
6.6000102299999996
6.6000100399999999
6.6000089300000004
6.6000098500000002
6.6000098500000002
6.6000094699999998
6.6000098500000002
6.6000089300000004
6.6000104200000003
6.6000096599999996
6.60000857
6.6000094599999999
6.6000094599999999
6.6000092800000001
6.6000096499999996
6.6000091000000003
6.6000106000000001
6.6000096499999996
6.60000856
6.6000094599999999
6.6000094599999999
6.6000098400000002
6.6000102099999998
6.6000086500000004
6.6000101200000003
6.6000101200000003
6.60000901
6.6000085899999998
6.6000100499999999
6.6000104300000002
6.6000093
6.6000093900000003
6.6000093900000003
6.6000093900000003
6.6000097599999998
6.60000885
6.6000103299999999
6.6000101400000002
6.6000090299999998
6.60000958
6.60000958
6.6000086700000002
6.6000090299999998
6.6000093199999998
6.6000093199999998
6.6000089500000003
6.6000093199999998
6.6000090399999998
6.6000105400000004
6.6000097799999997
6.6000086900000001
6.6000091799999998
6.6000091799999998
6.60000973
6.6000101100000004
6.6000088200000002
6.6000103000000001
6.6000101100000004
6.600009
6.6000082899999999
6.60000973
6.6000103000000001
6.6000091799999998
6.60000973
6.60000973
6.6000095500000002
6.6000099199999998
6.6000086900000001
6.6000101600000001
6.6000097799999997
6.6000086900000001
6.6000096900000003
6.6000096900000003
6.6000089500000003
6.6000093199999998
6.6000086199999997
6.6000100899999996
6.6000098999999999
6.6000088000000003
6.6000099900000002
6.6000099900000002
6.6000090699999996
6.6000094300000001
6.6000084899999996
6.6000099399999996
6.6000103299999999
6.6000091999999997
6.6000093900000003
6.6000093900000003
6.6000093900000003
6.6000097599999998
6.6000090399999998
6.6000090399999998
6.6000094100000002
6.6000097799999997
6.6000088699999999
6.6000103499999998
6.6000103499999998
6.6000092300000004
6.6000094499999999
6.6000094499999999
6.6000092700000001
6.6000096399999997
6.6000091799999998
6.6000106900000004
6.60000973
6.6000086400000004
6.6000091100000002
6.6000091100000002
6.6000096599999996
6.60001003
6.6000087499999998
6.6000102199999997
6.60001003
6.6000089300000004
6.6000097000000002
6.6000097000000002
6.6000093299999998
6.6000097000000002
6.6000088799999999
6.6000103699999997
6.6000096099999999
6.6000085300000002
6.6000088799999999
6.6000103699999997
6.6000099900000002
6.6000088799999999
6.6000097000000002
6.6000097000000002
6.6000089700000002
6.6000093299999998
6.60000857
6.60001003
6.60001061
6.6000094699999998
6.60000929
6.60000929
6.6000091100000002
6.6000094699999998
6.6000084000000001
6.6000098400000002
6.6000102199999997
6.6000091100000002
6.60000929
6.60000929
6.60000929
6.6000096599999996
6.6000089700000002
6.60001046
6.6000102700000003
6.60000915
6.6000097999999996
6.6000097999999996
6.6000088799999999
6.6000092400000003
6.6000096299999997
6.6000096299999997
6.6000094499999999
6.6000098200000004
6.6000091699999999
6.6000106799999996
6.60000973
6.6000086400000004
6.6000093099999999
6.6000093099999999
6.6000096800000003
6.6000100599999998
6.60000842
6.6000098700000001
6.6000098700000001
6.6000087699999996
6.6000094699999998
6.6000094699999998
6.60000929
6.6000096599999996
6.6000091100000002
6.60001061
6.6000096599999996
6.60000857
6.6000093299999998
6.6000093299999998
6.6000097000000002
6.6000100799999997
6.6000085300000002
6.6000099900000002
6.6000099900000002
6.6000088799999999
6.6000085100000003
6.6000099600000004
6.6000103399999999
6.6000092199999996
6.6000093099999999
6.6000093099999999
6.6000093099999999
6.6000096800000003
6.6000088999999997
6.6000103899999996
6.6000101999999998
6.6000090800000004
6.6000096299999997
6.6000096299999997
6.6000087299999999
6.6000090800000004
6.6000087699999996
6.6000102500000004
6.6000098700000001
6.6000087699999996
6.6000096800000003
6.6000096800000003
6.6000089500000003
6.6000093099999999
6.6000086400000004
6.6000101000000004
6.6000106799999996
6.6000095400000003
6.6000094499999999
6.6000094499999999
6.6000092700000001
6.6000096299999997
6.6000092700000001
6.6000092700000001
6.6000098200000004
6.6000101999999998
6.6000088100000003
6.6000103000000001
6.6000101000000004
6.6000089900000001
6.6000096800000003
6.6000096800000003
6.6000093099999999
6.6000096800000003
6.6000087699999996
6.6000102500000004
6.6000094899999997
6.60000842
6.6000089800000001
6.6000089800000001
6.6000093399999997
6.6000097100000001
6.60000871
6.6000101799999999
6.6000101799999999
6.6000090699999996
6.6000095700000001
6.6000095700000001
6.6000093900000003
6.6000097599999998
6.6000091999999997
6.6000107100000003
6.6000097599999998
6.6000086700000002
6.6000086400000004
6.6000101100000004
6.6000099199999998
6.6000088200000002
6.6000101100000004
6.6000101100000004
