CaseGroup1_Case1_Bus24_Load2_PWBUSANGLE
-0.019734649999999999
-0.019734769999999999
-0.019316469999999999
-0.01889824
-0.02004833
-0.018375519999999999
-0.018375450000000002
-0.019630160000000001
-0.019316389999999999
-0.01931652
-0.01952562
-0.019107409999999998
-0.019734669999999999
-0.018061870000000001
-0.019107309999999999
-0.02036203
-0.020440389999999999
-0.018767559999999999
-0.018976679999999999
-0.020231389999999998
-0.018767530000000001
-0.01876765
-0.019813109999999998
-0.01939488
-0.020545000000000001
-0.018872170000000001
-0.018453879999999999
-0.01970858
-0.019394829999999998
-0.019394950000000001
-0.0193949
-0.018976639999999999
-0.020087529999999999
-0.018414710000000001
-0.01883288
-0.020087589999999999
-0.01904196
-0.019042079999999999
-0.019878489999999999
-0.01946026
-0.02050575
-0.01883292
-0.018205579999999999
-0.01946028
-0.019564769999999999
-0.01956488
-0.019773889999999999
-0.01935564
-0.019669269999999999
-0.0196694
-0.019042050000000001
-0.018623810000000001
-0.020192129999999999
-0.018519319999999999
-0.018728310000000001
-0.019983020000000001
-0.018937389999999998
-0.018937539999999999
-0.0193557
-0.018937470000000001
-0.019982980000000001
-0.018310170000000001
-0.01914656
-0.020401280000000001
-0.019368630000000001
-0.01936877
-0.019577879999999999
-0.01915965
-0.019786979999999999
-0.018114180000000001
-0.019159619999999999
-0.02041434
-0.019368690000000001
-0.01936881
-0.01895051
-0.018532280000000002
-0.020309730000000002
-0.01863691
-0.01863685
-0.019891550000000001
-0.020388150000000001
-0.018715329999999999
-0.018297040000000001
-0.01955173
-0.01944711
-0.019447220000000001
-0.01944717
-0.019028929999999999
-0.020074459999999999
-0.01840164
-0.018610749999999999
-0.019865460000000001
-0.01923801
-0.019238129999999999
-0.020283599999999999
-0.019865359999999999
-0.01953531
-0.019535449999999999
-0.01995361
-0.019535380000000001
-0.019848999999999999
-0.0181762
-0.019012589999999999
-0.02026731
-0.01969216
-0.01969228
-0.019064930000000001
-0.018646699999999999
-0.020110429999999999
-0.018437619999999998
-0.018646599999999999
-0.019901309999999998
-0.020737749999999999
-0.019064910000000001
-0.018437559999999999
-0.01969226
-0.019064879999999999
-0.01906499
-0.019273990000000001
-0.018855750000000001
-0.020267250000000001
-0.018594429999999999
-0.019012600000000001
-0.02026731
-0.01911709
-0.019117220000000001
-0.01995363
-0.01953539
-0.020345640000000002
-0.018672810000000001
-0.018881930000000002
-0.020136640000000001
-0.0187773
-0.018777430000000001
-0.019822889999999999
-0.019404649999999999
-0.02050254
-0.01882971
-0.018411420000000001
-0.019666119999999999
-0.019456910000000001
-0.019457019999999998
-0.019456970000000001
-0.019038719999999999
-0.019848999999999999
-0.019849120000000001
-0.019430820000000001
-0.019012589999999999
-0.02005815
-0.01838534
-0.01838528
-0.019639980000000001
-0.01937844
-0.019378579999999999
-0.01958768
-0.019169470000000001
-0.0196922
-0.018019400000000001
-0.01906484
-0.02031956
-0.019777059999999999
-0.01977719
-0.019149840000000001
-0.018731589999999999
-0.020195399999999999
-0.018522589999999999
-0.018731569999999999
-0.01998629
-0.01909748
-0.019097619999999999
-0.01951578
-0.01909756
-0.020038529999999999
-0.018365719999999999
-0.01920212
-0.02045684
-0.020038540000000001
-0.01836573
-0.018783890000000001
-0.0200386
-0.0190975
-0.019097619999999999
-0.019934029999999998
-0.0195158
-0.020404470000000001
-0.018731649999999999
-0.0181043
-0.019359000000000001
-0.019568019999999998
-0.01956813
-0.019777139999999999
-0.01935889
-0.020613590000000001
-0.018940760000000001
-0.018522460000000001
-0.01977717
-0.019568019999999998
-0.019568120000000001
-0.019568080000000002
-0.01914983
-0.019933949999999999
-0.018261139999999999
-0.018470250000000001
-0.019724950000000002
-0.018992970000000001
-0.018993090000000001
-0.02003856
-0.019620329999999998
-0.019175870000000001
-0.01917601
-0.01938513
-0.01896689
-0.019698750000000001
-0.018025949999999999
-0.019071390000000001
-0.020326110000000001
-0.019541869999999999
-0.019542
-0.0191237
-0.01870546
-0.02058745
-0.01891462
-0.018914549999999999
-0.02016927
-0.019358810000000001
-0.019358960000000001
-0.019568080000000002
-0.019149840000000001
-0.01977717
-0.018104370000000002
-0.01914981
-0.020404530000000001
-0.019515729999999998
-0.019515850000000001
-0.01909756
-0.018679330000000001
-0.020456780000000001
-0.018783950000000001
-0.018783890000000001
-0.0200386
-0.020482920000000002
-0.018810090000000002
-0.0183918
-0.019646500000000001
-0.019541880000000001
-0.01954198
-0.019541940000000001
-0.0191237
-0.020012370000000002
-0.01833955
-0.01854867
-0.019803359999999999
-0.019175910000000001
-0.019176039999999998
-0.020221510000000002
-0.019803270000000001
-0.02016921
-0.018496390000000001
