CaseGroup1_Case1_Bus28_EnergyStorage1_BusGenMW
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
-0.14999999999999999
