CaseGroup1_Case1_Bus17_Phase1%20loads_PWBUSANGLE
-0.023662240000000001
-0.023662389999999998
-0.022609000000000001
-0.021555700000000001
-0.024452249999999998
-0.020239190000000001
-0.020239110000000001
-0.023399
-0.022608909999999999
-0.02260906
-0.023135699999999999
-0.022082419999999998
-0.023662269999999999
-0.019449270000000001
-0.022082299999999999
-0.025242279999999999
-0.025439710000000001
-0.021226579999999998
-0.02175322
-0.02491318
-0.021226539999999999
-0.021226680000000001
-0.0238598
-0.022806480000000001
-0.025703110000000001
-0.021489959999999999
-0.020436610000000001
-0.023596490000000001
-0.022806429999999999
-0.022806570000000002
-0.0228065
-0.02175318
-0.02455098
-0.020337910000000001
-0.021391110000000001
-0.02455106
-0.021917720000000002
-0.021917860000000001
-0.024024420000000001
-0.022971100000000001
-0.025604310000000002
-0.021391170000000001
-0.019811269999999999
-0.022971120000000001
-0.023234379999999999
-0.023234500000000002
-0.023761029999999999
-0.022707709999999999
-0.023497629999999999
-0.023497779999999999
-0.021917820000000001
-0.020864529999999999
-0.02481438
-0.020601290000000001
-0.02112779
-0.024287710000000001
-0.021654389999999999
-0.02165456
-0.022707769999999999
-0.02165448
-0.024287650000000001
-0.02007461
-0.022181090000000001
-0.025341079999999998
-0.02274052
-0.022740690000000001
-0.023267340000000001
-0.022214029999999999
-0.023793970000000001
-0.019580960000000001
-0.022214000000000001
-0.025373980000000001
-0.022740590000000001
-0.022740739999999999
-0.021687359999999999
-0.020634079999999999
-0.025110589999999999
-0.02089748
-0.020897410000000002
-0.024057329999999998
-0.0253081
-0.021094970000000001
-0.020041630000000001
-0.023201490000000002
-0.022938090000000001
-0.022938219999999999
-0.022938170000000001
-0.021884850000000001
-0.024518060000000001
-0.020305
-0.02083163
-0.023991539999999999
-0.022411449999999999
-0.0224116
-0.025044770000000001
-0.023991430000000001
-0.02316025
-0.023160409999999999
-0.02421365
-0.023160340000000001
-0.023950260000000001
-0.019737230000000001
-0.021843709999999999
-0.025003669999999999
-0.02355525
-0.023555389999999999
-0.021975430000000001
-0.02092215
-0.024608629999999999
-0.02039556
-0.020922039999999999
-0.024081959999999999
-0.026188590000000001
-0.021975410000000001
-0.020395489999999999
-0.023555380000000001
-0.021975379999999999
-0.021975499999999999
-0.022502020000000001
-0.021448720000000001
-0.025003609999999999
-0.0207905
-0.021843709999999999
-0.025003669999999999
-0.02210695
-0.022107109999999999
-0.02421367
-0.023160340000000001
-0.025201069999999999
-0.020987949999999998
-0.02151459
-0.024674539999999998
-0.02125119
-0.021251340000000001
-0.02388446
-0.02283114
-0.025596150000000002
-0.021382999999999999
-0.020329659999999999
-0.02348954
-0.02296277
-0.022962900000000001
-0.02296285
-0.02190953
-0.023950260000000001
-0.0239504
-0.022897000000000001
-0.021843700000000001
-0.024476959999999999
-0.020263900000000001
-0.02026383
-0.02342371
-0.022765219999999999
-0.022765380000000002
-0.02329202
-0.022238730000000002
-0.023555300000000001
-0.019342310000000001
-0.021975339999999999
-0.025135310000000001
-0.023769140000000001
-0.023769309999999998
-0.02218933
-0.02113603
-0.0248226
-0.020609519999999999
-0.02113601
-0.024295939999999999
-0.02205758
-0.022057739999999999
-0.02311096
-0.022057670000000001
-0.024427569999999999
-0.020214510000000002
-0.022321000000000001
-0.025480989999999999
-0.024427580000000001
-0.020214510000000002
-0.021267709999999999
-0.024427649999999999
-0.022057609999999998
-0.022057739999999999
-0.0241643
-0.023110990000000001
-0.025349219999999999
-0.02113609
-0.019556199999999999
-0.02271604
-0.023242579999999999
-0.02324271
-0.023769240000000001
-0.022715909999999999
-0.025875889999999999
-0.021662730000000002
-0.02060938
-0.023769269999999999
-0.023242579999999999
-0.023242700000000002
-0.02324265
-0.02218933
-0.0241642
-0.019951159999999999
-0.020477789999999999
-0.023637680000000001
-0.021794310000000001
-0.021794460000000002
-0.024427600000000001
-0.023374269999999999
-0.02225504
-0.022255210000000001
-0.022781849999999999
-0.021728549999999999
-0.023571780000000001
-0.019358790000000001
-0.021991810000000001
-0.025151779999999999
-0.02317673
-0.02317688
-0.022123500000000001
-0.021070209999999999
-0.025810050000000001
-0.021596899999999999
-0.021596819999999999
-0.024756779999999999
-0.022715820000000001
-0.022715989999999998
-0.023242639999999998
-0.022189339999999998
-0.02376928
-0.019556259999999999
-0.02218931
-0.02534929
-0.023110909999999998
-0.023111050000000001
-0.022057670000000001
-0.02100438
-0.025480920000000001
-0.02126778
-0.021267709999999999
-0.024427649999999999
-0.02554675
-0.021333620000000001
-0.02028027
-0.023440140000000002
-0.023176740000000001
-0.023176860000000001
-0.023176809999999999
-0.022123500000000001
-0.0243617
-0.020148650000000001
-0.020675280000000001
-0.023835180000000001
-0.022255090000000002
-0.022255239999999999
-0.024888400000000001
-0.02383507
-0.024756710000000001
-0.020543619999999999
-0.021596830000000001
-0.024756779999999999
-0.022123440000000001
-0.02212358
-0.024230140000000001
-0.023176820000000001
-0.025151719999999999
-0.020938600000000002
-0.019358719999999999
-0.02251854
-0.02278179
-0.022781920000000001
-0.023308450000000001
-0.022255130000000001
-0.02330836
-0.023308510000000001
-0.021728549999999999
-0.020675260000000001
-0.0246251
-0.020412030000000001
-0.020938519999999999
-0.024098439999999999
-0.02212341
-0.02212358
-0.023176800000000001
-0.022123500000000001
-0.0247567
-0.020543619999999999
-0.022650119999999999
-0.025810130000000001
-0.024147760000000001
-0.0241479
-0.0230945
-0.0220412
-0.02493776
-0.020724670000000001
-0.020724599999999999
-0.023884499999999999
-0.022436109999999999
-0.02243626
-0.022962900000000001
-0.02190961
-0.023489469999999998
-0.019276479999999999
-0.021909499999999998
-0.02506947
-0.025135230000000001
-0.020922119999999999
-0.021448760000000001
-0.024608700000000001
-0.020922090000000001
-0.020922219999999998
-0.023555329999999999
-0.022502009999999999
-0.026056949999999999
-0.02184378
-0.020790429999999999
-0.023950329999999999
-0.02316027
-0.023160400000000001
-0.023160340000000001
-0.022107020000000002
-0.026254429999999999
-0.02204124
-0.020461320000000002
-0.02362121
-0.022304500000000001
-0.022304629999999999
-0.022831150000000001
-0.021777830000000001
-0.0245428
-0.020329739999999999
-0.021382930000000001
-0.024542870000000001
-0.021909459999999999
-0.02190961
-0.024016160000000002
-0.022962840000000002
-0.022962750000000001
-0.02296291
-0.024016139999999998
-0.022962840000000002
-0.02348946
-0.01927647
-0.021382930000000001
-0.024542870000000001
-0.02388438
-0.023884519999999999
-0.022304549999999999
-0.021251260000000001
-0.024674459999999999
-0.020461389999999999
-0.020987869999999999
-0.024147789999999999
-0.02563725
-0.021424100000000001
-0.02037075
-0.023530639999999999
-0.023003949999999999
-0.023004070000000001
-0.023004009999999998
-0.0219507
-0.024583879999999999
-0.02037081
-0.02089744
-0.02405736
-0.022213980000000001
-0.02221412
-0.024847279999999999
-0.023793950000000001
-0.022543049999999999
-0.022543210000000001
-0.023069849999999999
-0.022016560000000001
-0.023859789999999999
-0.019646770000000001
-0.022279810000000001
-0.025439799999999999
-0.022806440000000001
-0.022806590000000002
-0.021753209999999999
-0.020699929999999998
-0.025439739999999999
-0.02122661
-0.021226539999999999
-0.02438647
-0.023695109999999998
-0.023695259999999999
-0.022115300000000001
-0.021062000000000001
-0.024748559999999999
-0.020535479999999998
-0.021061969999999999
-0.024221900000000001
-0.02158854
-0.021588710000000001
-0.022641910000000001
-0.021588630000000001
-0.023958509999999999
-0.019745490000000001
-0.02185196
-0.02501192
-0.02422183
-0.02000878
-0.021061980000000001
-0.024221909999999999
-0.021851869999999999
-0.021852010000000002
-0.02395856
-0.022905249999999999
-0.025538499999999999
-0.02132535
-0.019745459999999999
-0.022905310000000002
-0.023431850000000001
-0.023431980000000002
-0.023958520000000001
-0.022905180000000001
-0.02550556
-0.021292419999999999
-0.021819069999999999
-0.024979029999999999
-0.021555669999999999
-0.02155582
-0.024188950000000001
-0.023135630000000001
-0.02550562
-0.021292479999999999
-0.020239139999999999
-0.023399010000000001
-0.022872239999999999
-0.022872380000000001
-0.022872320000000002
-0.021819000000000002
-0.023728059999999999
-0.023728200000000001
-0.02267481
-0.021621520000000002
-0.024254769999999998
-0.020041719999999999
-0.020041650000000001
-0.02320152
-0.022938050000000001
-0.022938199999999999
-0.023464840000000001
-0.022411549999999999
-0.023728119999999998
-0.01951512
-0.022148149999999998
-0.025308130000000002
-0.022641830000000002
-0.022641999999999999
-0.023695230000000001
-0.022641919999999999
-0.023431839999999999
-0.019218860000000001
-0.02132531
-0.024485239999999998
-0.023695150000000002
-0.023695279999999999
-0.022115320000000001
-0.021062040000000001
-0.02474852
-0.020535439999999999
-0.02106193
-0.02422185
-0.026591819999999999
-0.02237861
-0.02079868
-0.023958589999999998
-0.02237857
-0.022378700000000001
-0.02290522
-0.021851909999999999
-0.0247485
-0.02053541
-0.021588610000000001
-0.024748570000000001
-0.021851849999999999
-0.021852010000000002
-0.02395856
-0.02290524
-0.024880159999999998
-0.020667069999999999
-0.021720280000000002
-0.02488023
-0.021456869999999999
-0.021457029999999998
-0.023563560000000001
-0.022510240000000001
-0.025933500000000002
-0.021720329999999999
-0.020140419999999999
-0.023300290000000001
-0.022773519999999998
-0.022773660000000001
-0.02330018
-0.022246849999999999
-0.024353440000000001
-0.02435358
-0.022773600000000001
-0.021720300000000001
-0.024353550000000002
-0.020140499999999999
-0.02066699
-0.02382689
-0.022510180000000001
-0.022510329999999999
-0.023563560000000001
-0.022510260000000001
-0.023826839999999998
-0.019613820000000001
-0.02172029
-0.024880240000000001
-0.023333039999999999
-0.023333199999999998
-0.02385984
-0.02280654
-0.02359646
-0.019383460000000002
-0.02201649
-0.025176469999999999
-0.023333099999999999
-0.023333240000000002
-0.022279859999999999
-0.021226579999999998
-0.024913069999999999
-0.02069998
