CaseGroup1_Case1_Bus32_DCstorage2_PWBUSANGLE
-0.027060150000000002
-0.02690441
-0.025256399999999998
-0.023218740000000002
-0.028588470000000001
-0.020905679999999999
-0.020983559999999998
-0.026472860000000001
-0.025275789999999999
-0.025120050000000001
-0.026138870000000002
-0.02410122
-0.027118659999999999
-0.019435999999999998
-0.02437394
-0.02986345
-0.03036239
-0.022679459999999999
-0.023698279999999999
-0.029187749999999998
-0.022718390000000001
-0.02256263
-0.027500759999999999
-0.025463050000000001
-0.030735470000000001
-0.0230525
-0.021404590000000001
-0.02689391
-0.025599420000000001
-0.02544366
-0.025521539999999999
-0.023483850000000001
-0.02868447
-0.021001679999999998
-0.023117160000000001
-0.028606599999999999
-0.02401901
-0.023863249999999999
-0.027704690000000001
-0.025666979999999999
-0.030663760000000002
-0.022980799999999999
-0.020236230000000001
-0.02572547
-0.026312780000000001
-0.026157
-0.027331629999999999
-0.025293909999999999
-0.026851360000000001
-0.0266956
-0.023950909999999999
-0.021913269999999999
-0.02916475
-0.021481900000000002
-0.02265648
-0.02814587
-0.023460870000000002
-0.02330513
-0.025420660000000001
-0.023383009999999999
-0.02828224
-0.02059948
-0.024440779999999999
-0.0299303
-0.025532880000000001
-0.025377159999999999
-0.026395999999999999
-0.024358310000000001
-0.027297889999999998
-0.019615210000000001
-0.024553169999999999
-0.03004269
-0.025474480000000001
-0.025318739999999999
-0.023670770000000001
-0.021633159999999999
-0.029747570000000001
-0.02206468
-0.022142559999999999
-0.027631940000000001
-0.03001272
-0.0223298
-0.020681910000000001
-0.026171179999999999
-0.02589555
-0.025739769999999999
-0.025817670000000001
-0.023779979999999999
-0.028659770000000001
-0.020976979999999999
-0.021995779999999999
-0.02748515
-0.024857230000000001
-0.024701480000000001
-0.02963971
-0.027601959999999998
-0.026184039999999999
-0.026028309999999999
-0.028143890000000001
-0.02610618
-0.02771235
-0.02002965
-0.02387092
-0.029360399999999998
-0.02694819
-0.026792440000000001
-0.02404773
-0.022010109999999999
-0.028791089999999998
-0.021108289999999998
-0.02228283
-0.027772209999999999
-0.03168203
-0.023998990000000001
-0.02125438
-0.026743699999999999
-0.024037929999999999
-0.02388216
-0.025056760000000001
-0.023019089999999999
-0.029506500000000001
-0.02182363
-0.023939129999999999
-0.029428619999999999
-0.0243705
-0.024214759999999998
-0.02805622
-0.026018489999999998
-0.029912890000000001
-0.022229990000000002
-0.0232488
-0.028738260000000002
-0.022817270000000001
-0.022661520000000001
-0.02759965
-0.02556193
-0.03052123
-0.022838270000000001
-0.021190359999999998
-0.026679669999999999
-0.025933540000000001
-0.02577778
-0.025855670000000001
-0.023817990000000001
-0.027610030000000001
-0.027454269999999999
-0.025806269999999999
-0.023768589999999999
-0.028589969999999999
-0.020907180000000001
-0.02098506
-0.026474359999999999
-0.025590399999999999
-0.02543467
-0.026453500000000001
