year,coal_power_capacity_GW,coal_power_capacity_existing,coal_power_capacity_new,coal_annual_emission,coal_power_annual_emission_existing,coal_power_annual_emission_new,coal_lock_emission,coal_power_lock_emission_existing,coal_power_lock_emission_new,gas_power_capacity_GW,gas_power_capacity_existing,gas_power_capacity_new,gas_annual_emission,gas_power_annual_emission_existing,gas_power_annual_emission_new,gas_lock_emission,gas_power_lock_emission_existing,gas_power_lock_emission_new,oil_power_capacity_GW,oil_power_capacity_existing,oil_power_capacity_new,oil_annual_emission,oil_power_annual_emission_existing,oil_power_annual_emission_new,oil_lock_emission,oil_power_lock_emission_existing,oil_power_lock_emission_new,coal_power_capacity_new1,coal_power_annual_emission_new1,coal_power_annual_emission_new1,coal_power_capacity_new2,coal_power_annual_emission_new2,coal_power_annual_emission_new2,gas_power_capacity_new1,gas_power_annual_emission_new1,gas_power_annual_emission_new1,gas_power_capacity_new2,gas_power_annual_emission_new2,gas_power_annual_emission_new2,oil_power_capacity_new1,oil_power_annual_emission_new1,oil_power_annual_emission_new1,oil_power_capacity_new2,oil_power_annual_emission_new2,oil_power_annual_emission_new2
2039,2159.7,1125.276498,23.53,10.382888210307051,4.9503094260000005,0.12357392843860376,103.39084385751505,34.10017713,3.4600699962809056,2095.7,942.2473255000001,54.65,4.417896553122353,1.712972068,0.1281582410264308,49.438292922558944,11.83649147,3.588430748740064,293.0,237.6566202,0.0,0.4996106171857424,0.332030541,0.0,4.832139418223265,2.757271119,0.0,0.0,0.0,0.0,23.529999999999998,0.12357392843860376,0.12357392843860376,0.0,0.0,0.0,54.65,0.1281582410264308,0.1281582410264308,0.0,0.0,0.0,0.0,0.0,0.0
2040,2164.5,1097.567772,32.51,10.25186180951398,4.6485482860000005,0.1707347392069277,101.63347820153777,29.59531612,4.951307437000902,2121.9,925.3265138,43.12,4.368481740126191,1.5624377059999999,0.10111954900383707,49.663967384887194,10.29386596,2.932466921111276,290.8,233.6468867,1.81,0.484533372759946,0.31266305699999997,0.00429023957420359,4.663311434056629,2.531096735,0.1244169476519041,0.0,0.0,0.0,32.51,0.1707347392069277,0.1707347392069277,0.0,0.0,0.0,43.12,0.10111954900383707,0.10111954900383707,0.0,0.0,0.0,1.81,0.00429023957420359,0.00429023957420359
2041,2169.0,1080.28557,21.78,10.17160987278949,4.453913002,0.1143833472755117,98.59411057089991,25.45204284,3.43150041826535,2150.4,912.0938783,41.73,4.346830213619931,1.442926282,0.0978598974937412,49.92779541288863,8.859375685,2.935796924812237,287.9,232.6819935,0.0,0.476998602759946,0.305128287,0.0,4.368467744546789,2.306434017,0.0,0.0,0.0,0.0,21.78,0.1143833472755117,0.1143833472755117,0.0,0.0,0.0,41.73,0.0978598974937412,0.0978598974937412,0.0,0.0,0.0,0.0,0.0,0.0
2042,2173.8,1040.591374,44.49,9.967224925758615,4.015877223,0.23365083196912376,99.39580514258292,21.423943899999998,7.243175791042835,2180.6,904.9527914999999,37.34,4.331134854517039,1.3396658959999999,0.08756502689710755,50.07857001276786,7.606507996,2.714515833810334,285.7,230.4221511,0.06,0.43847208064638377,0.266459547,0.00014221788643768805,3.9855113085165206,1.9892497980000001,0.00440875447956833,0.0,0.0,0.0,44.49,0.23365083196912376,0.23365083196912376,0.0,0.0,0.0,37.34,0.08756502689710755,0.08756502689710755,0.0,0.0,0.0,0.06,0.00014221788643768805,0.00014221788643768805
2043,2177.8,1004.2740759999999,40.32,9.832455801756256,3.669357109,0.21175098999764147,99.86652179837154,17.71309055,6.776031679924527,2210.3,892.9077543999999,41.75,4.295192978471357,1.205817221,0.09790679895431813,50.67966586052967,6.453322718,3.13301756653818,283.1,228.3674786,0.0,0.4162458246463837,0.24423329100000002,0.0,3.6527621851446934,1.726791865,0.0,0.0,0.0,0.0,40.32,0.21175098999764147,0.21175098999764147,0.0,0.0,0.0,41.75,0.09790679895431813,0.09790679895431813,0.0,0.0,0.0,0.0,0.0,0.0
2044,2183.8,982.2327923,28.04,9.550455795792313,3.240097734,0.1472593690360582,98.46958840042743,14.22046044,4.85955917818992,2246.5,883.591517,45.52,4.209272234744425,1.013148753,0.10674772427306735,51.62766743860108,5.335711275,3.522674901011224,280.8,227.2836464,0.0,0.40105903164638373,0.22904649800000002,0.0,3.3752924997728657,1.51961337,0.0,0.0,0.0,0.0,28.04,0.1472593690360582,0.1472593690360582,0.0,0.0,0.0,45.52,0.10674772427306735,0.10674772427306735,0.0,0.0,0.0,0.0,0.0,0.0
2045,2189.5,907.7078207000001,80.22,9.374301759308455,2.642647457,0.42129624051614084,106.83961983238744,11.15177114,14.324072177548786,2281.3,877.3407767000001,41.05,4.1849490795785504,0.89256035,0.09626524783412596,52.42899208649625,4.409146249,3.2730184263602835,279.3,224.9569008,0.83,0.37208528607543845,0.198105405,0.0019673474290546845,3.139324909988898,1.287047158,0.06688981258785928,0.0,0.0,0.0,80.21999999999998,0.42129624051614084,0.42129624051614084,0.0,0.0,0.0,41.05,0.09626524783412596,0.09626524783412596,0.0,0.0,0.0,0.83,0.0019673474290546845,0.0019673474290546845
2046,2197.4,877.749057,37.86,9.271030153071122,2.340544192,0.19883165876266634,108.13305545905327,8.72955196,6.959108056693321,2317.2,872.4621845,40.78,4.076576900694889,0.688556093,0.09563207811633757,53.22234969044396,3.482335332,3.347122734071816,274.9,222.93196310000002,0.0,0.3292299830754384,0.155250102,0.0,2.820426042302374,1.040111726,0.0,0.0,0.0,0.0,37.86,0.19883165876266634,0.19883165876266634,0.0,0.0,0.0,40.78,0.09563207811633757,0.09563207811633757,0.0,0.0,0.0,0.0,0.0,0.0
2047,2204.9,841.5532829,43.7,9.089020439115192,1.9290325369999999,0.2295019410440708,110.86529594819497,6.617153523,8.262069877586548,2350.6,865.368996,40.49,4.05405922363286,0.571086409,0.09495200693797225,54.27619006873506,2.8285357419999997,3.418272249767002,272.7,221.11962889999998,0.0,0.3069998450754384,0.133019964,0.0,2.61266562961585,0.9043147490000001,0.0,0.0,0.0,0.0,43.7,0.2295019410440708,0.2295019410440708,0.0,0.0,0.0,40.49,0.09495200693797225,0.09495200693797225,0.0,0.0,0.0,0.0,0.0,0.0
2048,2212.3,791.5933681,57.36,8.818436762838028,1.357207869,0.3012409917228352,116.31644134555543,4.546364925,11.1459166937449,2378.8,862.8134758,30.76,3.9413206680001616,0.386213407,0.07213444636730122,54.54139435160512,2.2208545969999998,2.6689745155901456,269.8,220.36733930000003,0.0,0.2658259200754384,0.091846039,0.0,2.424975272929326,0.7885878279999999,0.0,0.0,0.0,0.0,57.36,0.3012409917228352,0.3012409917228352,0.0,0.0,0.0,30.760000000000005,0.07213444636730122,0.07213444636730122,0.0,0.0,0.0,0.0,0.0,0.0
2049,2218.0,749.1961815000001,48.1,8.772307831806444,1.05846925,0.25260968796841654,120.46515696762711,2.99854302,9.599168142799826,2406.3,858.8449531,31.47,3.9253613782179433,0.296454669,0.07379944821778184,54.993605992271,1.731500656,2.8043790322757114,267.6,219.5169249,0.0,0.2566489210754384,0.08266904,0.0,2.254245449242802,0.68982144,0.0,0.0,0.0,0.0,48.1,0.25260968796841654,0.25260968796841654,0.0,0.0,0.0,31.470000000000002,0.07379944821778184,0.07379944821778184,0.0,0.0,0.0,0.0,0.0,0.0
2050,2224.8,694.5937999,61.4,8.547777096614361,0.51148041,0.32245810480791637,127.82816575483776,1.928295539,12.575866087508736,2436.1,854.6904719,33.95,3.865678677547263,0.15715673900000002,0.07961522932931979,55.641441767697735,1.207265414,3.1049939438434713,265.4,219.3608174,0.0,0.22118927607543842,0.047209395,0.0,2.0185210435562784,0.52606047,0.0,0.0,0.0,0.0,61.4,0.32245810480791637,0.32245810480791637,0.0,0.0,0.0,33.95,0.07961522932931979,0.07961522932931979,0.0,0.0,0.0,0.0,0.0,0.0
