year,coal_power_capacity_GW,coal_power1_capacity_GW,coal_power2_capacity_GW,coal_power_annual_emission_Gt,coal_power_annual_emission1_Gt,coal_power_annual_emission2_Gt,coal_power_lock_emission_Gt,coal_power_lock_emission1_Gt,coal_power_lock_emission2_Gt,gas_power_capacity_GW,gas_power1_capacity_GW,gas_power2_capacity_GW,gas_power_annual_emission_Gt,gas_power_annual_emission1_Gt,gas_power_annual_emission2_Gt,gas_power_lock_emission_Gt,gas_power_lock_emission1_Gt,gas_power_lock_emission2_Gt,oil_power_capacity_GW,oil_power1_capacity_GW,oil_power2_capacity_GW,oil_power_annual_emission_Gt,oil_power_annual_emission1_Gt,oil_power_annual_emission2_Gt,oil_power_lock_emission_Gt,oil_power_lock_emission1_Gt,oil_power_lock_emission2_Gt
2033,1278.7896908921273,1248.623476993019,30.16621389910828,6.583159018826851,6.56683402161893,0.016324997207922035,64.72120297186527,64.45853244247292,0.2626705293923563,1070.8897301045722,1070.8897301045722,0.0,2.5801792754323647,2.5801792754323647,0.0,23.042025147458197,23.042025147458197,0.0,228.68564066497737,228.68564066497737,0.0,0.5555228488708779,0.5555228488708779,0.0,4.95412115042628,4.95412115042628,0.0
2034,1217.6888378690546,1187.5226239699464,30.166213899108275,6.265527509597888,6.249202512389966,0.016324997207922035,58.80676837665083,58.54409784725847,0.2626705293923563,983.1934076404865,983.1934076404865,0.0,2.370773277377516,2.370773277377516,0.0,20.898412032682124,20.898412032682124,0.0,208.36043998149694,208.36043998149694,0.0,0.5069747326079054,0.5069747326079054,0.0,4.576516461931315,4.576516461931315,0.0
2035,1160.9198899873838,1125.843610753731,35.07627923365286,5.954842343304451,5.935860560685935,0.01898178261851626,53.41285263184553,53.08641925259891,0.32643337924661775,930.4685471659343,930.4685471659343,0.0,2.2451293075777516,2.2451293075777516,0.0,18.888249668774233,18.888249668774233,0.0,189.39857841196223,189.39857841196223,0.0,0.4609915368582111,0.4609915368582111,0.0,4.1315443656697886,4.1315443656697886,0.0
2036,1099.7208356576202,1062.189523756695,37.531311900925154,5.626102011862937,5.605791836539123,0.020310175323813375,48.13304393586549,47.77340073898644,0.35964319687904556,851.0995012012093,851.0995012012093,0.0,2.0532400243682853,2.0532400243682853,0.0,16.919640446121832,16.919640446121832,0.0,180.00239171606611,180.00239171606611,0.0,0.4387864550130019,0.4387864550130019,0.0,3.7969380073998953,3.7969380073998953,0.0
2037,1044.6605905123708,1007.1292786114457,37.531311900925154,5.334658660313518,5.314348484989705,0.020310175323813375,43.18338531083385,42.8237421139548,0.3596431968790456,809.9745044884125,809.9745044884125,0.0,1.9533895654878037,1.9533895654878037,0.0,15.12315659828082,15.12315659828082,0.0,161.956361001701,161.956361001701,0.0,0.3961153830546178,0.3961153830546178,0.0,3.3654190283601046,3.3654190283601046,0.0
2038,1005.761825415775,965.7018298675595,40.05999554821561,5.116882107097853,5.095203394313191,0.021678712784661543,38.5873074846485,38.190713776326554,0.3965937083219461,769.9159514078298,769.9159514078298,0.0,1.8562577681189052,1.8562577681189052,0.0,13.488022527355245,13.488022527355245,0.0,150.8905670812018,150.8905670812018,0.0,0.3700422526982945,0.3700422526982945,0.0,3.0546218426997047,3.0546218426997047,0.0
2039,974.5338098880715,934.473814339856,40.0599955482156,4.950309426078532,4.92863071329387,0.021678712784661543,34.10017713365427,33.703583425332326,0.3965937083219461,710.0626830349921,710.0626830349921,0.0,1.7129720676435858,1.7129720676435858,0.0,11.83649147412253,11.83649147412253,0.0,135.36009774175068,135.36009774175068,0.0,0.33203054111011204,0.33203054111011204,0.0,2.7572711188242462,2.7572711188242462,0.0
2040,917.9232116134397,877.863216065224,40.05999554821561,4.648548286403708,4.626869573619047,0.021678712784661543,29.595316117724234,29.19872240940229,0.3965937083219461,648.3596914268877,648.3596914268877,0.0,1.5624377057333039,1.5624377057333039,0.0,10.293865964306224,10.293865964306224,0.0,128.00520287076995,128.00520287076995,0.0,0.31266305693828217,0.31266305693828217,0.0,2.531096735287945,2.531096735287945,0.0
2041,880.6815935672527,840.621598019037,40.05999554821561,4.453913002386483,4.432234289601822,0.02167871278466154,25.45204283912383,25.055449130801886,0.39659370832194607,599.142683850899,599.142683850899,0.0,1.442926281757091,1.442926281757091,0.0,8.859375685231688,8.859375685231688,0.0,124.89048592015249,124.89048592015249,0.0,0.3051282868788415,0.3051282868788415,0.0,2.30643401676879,2.30643401676879,0.0
2042,799.0026567271035,758.9426611788879,40.05999554821561,4.015877222885236,3.994198510100575,0.021678712784661543,21.423943903759916,21.027350195437972,0.3965937083219461,556.6807584631075,556.6807584631075,0.0,1.3396658955444307,1.3396658955444307,0.0,7.606507996168009,7.606507996168009,0.0,108.92886244433903,108.92886244433903,0.0,0.26645954665614435,0.26645954665614435,0.0,1.9892497976476935,1.9892497976476935,0.0
2043,732.7437800700917,692.6837845218761,40.05999554821561,3.6693571085036947,3.6476783957190335,0.021678712784661543,17.71309055367678,17.316496845354834,0.3965937083219462,501.75398068716794,501.75398068716794,0.0,1.205817220896275,1.205817220896275,0.0,6.453322717999433,6.453322717999433,0.0,100.05006071207768,100.05006071207768,0.0,0.24423329138704125,0.24423329138704125,0.0,1.7267918649840528,1.7267918649840528,0.0
2044,651.3275317253407,611.2675361771251,40.05999554821561,3.2400977344607473,3.218419021676086,0.021678712784661543,14.22046043864245,13.823866730320503,0.3965937083219461,421.0198305221586,421.0198305221586,0.0,1.0131487527215524,1.0131487527215524,0.0,5.335711275487812,5.335711275487812,0.0,94.05255800143765,94.05255800143765,0.0,0.22904649813183525,0.22904649813183525,0.0,1.5196133703990116,1.5196133703990116,0.0
2045,535.738456168493,495.6784606202774,40.05999554821561,2.642647456731433,2.6209687439467717,0.021678712784661547,11.15177113738721,10.755177429065263,0.39659370832194607,371.23931244037647,371.23931244037647,0.0,0.8925603501371412,0.8925603501371412,0.0,4.409146248576939,4.409146248576939,0.0,81.8390020351739,81.8390020351739,0.0,0.1981054051366233,0.1981054051366233,0.0,1.2870471575725717,1.2870471575725717,0.0
2046,479.1990538412121,439.1390582929965,40.05999554821561,2.340544192376502,2.31886547959184,0.021678712784661543,8.729551959622356,8.33295825130041,0.39659370832194607,286.41125845077863,286.41125845077863,0.0,0.688556093201273,0.688556093201273,0.0,3.4823353324689372,3.4823353324689372,0.0,63.79445805921006,63.79445805921006,0.0,0.15525010155307906,0.15525010155307906,0.0,1.0401117262255684,1.0401117262255684,0.0
2047,406.04644545449975,361.01255372239046,45.03389173210927,1.9290325371230306,1.9046620531042198,0.024370484018810794,6.617153522767924,6.123656050016605,0.49349747275131933,238.109955446704,238.109955446704,0.0,0.5710864089677802,0.5710864089677802,0.0,2.8285357422010877,2.8285357422010877,0.0,54.957285002183696,54.957285002183696,0.0,0.1330199639458505,0.1330199639458505,0.0,0.9043147486559089,0.9043147486559089,0.0
2048,301.76279533044095,251.81883826378711,49.94395706665385,1.3572078691141214,1.3301805996847162,0.02702726942940502,4.546364924883346,3.954566391940041,0.5917985329433056,161.25134878528823,161.25134878528823,0.0,0.38621340737245224,0.38621340737245224,0.0,2.2208545967910966,2.2208545967910966,0.0,37.90142206305069,37.90142206305069,0.0,0.09184603901750175,0.09184603901750175,0.0,0.7885878279600141,0.7885878279600141,0.0
2049,245.25162587883372,195.30766881217986,49.94395706665385,1.0584692501990582,1.031441980769653,0.027027269429405025,2.9985430196159895,2.4067444866726837,0.5917985329433056,123.7680387161809,123.7680387161809,0.0,0.296454668990597,0.296454668990597,0.0,1.7315006564140873,1.7315006564140873,0.0,34.31540903923716,34.31540903923716,0.0,0.08266903993102072,0.08266903993102072,0.0,0.6898214396722776,0.6898214396722776,0.0
2050,146.62559853650396,91.77157613530552,54.85402240119844,0.5114804104301763,0.4817963555901771,0.029684054839999256,1.9282955394587573,1.2328823755022766,0.6954131639564806,65.89269221867771,65.89269221867771,0.0,0.15715673855210058,0.15715673855210058,0.0,1.2072654136708156,1.2072654136708156,0.0,19.785514643826875,19.785514643826875,0.0,0.04720939472820553,0.04720939472820553,0.0,0.5260604699557787,0.5260604699557787,0.0
