SNAP,xcor_start,ycor_start,xcor_end,ycor_end,elevation,width,NOx,NMVOC,CO,SO2,NH3,PM2.5,PM10
8,351474,133855,351476,139903,30,1.5,0,0,0,0,0,0,0
