1	1	0.0	0.0	0	0	1	1.0427668646556403	0.202458630313752	230	1	1.05	0.95
2	1	2.85	1.2801	0	0	1	1.0175322347647784	-2.0621043616258965	22	1	1.05	0.95
3	1	65.3	9.0612	0	0	1	1.0279569538736146	-1.4051242266590986	66	1	1.05	0.95
4	1	2.57	1.2447	0	0	1	1.0140887267616712	-2.1409524077700284	22	1	1.05	0.95
5	1	0.0	0.0	0	0	1	1.0148506165848994	-2.1348215487548754	22	1	1.05	0.95
6	1	0.0	0.0	0	0	1	0.9750124812841793	-5.490346702399187	22	1	1.05	0.95
7	1	7.09	3.8263	0	0	1	1.0005662553171843	-3.5041441247207583	22	1	1.05	0.95
8	1	25.6	11.9915	0	0	1	0.9591266393534287	-5.8295523198864565	22	1	1.05	0.95
9	1	6.52	3.1859	0	0	1	1.0250842916618883	-0.941631872379373	22	1	1.05	0.95
10	1	2.47	1.2317	0	0	1	1.0141487238530391	-2.152370658846765	22	1	1.05	0.95
11	1	27.5	13.1169	0	0	1	1.0184959091802916	-2.303927007860102	66	1	1.05	0.95
12	1	0.0	0.0	0	0	1	1.0225506272193576	-1.955555344450829	66	1	1.05	0.95
13	1	4.03	2.0487	0	0	1	1.018683156636038	-2.284789557972747	66	1	1.05	0.95
14	1	0.0	0.0	0	0	1	1.0022397129520626	-3.4712322278813694	22	1	1.05	0.95
15	1	6.07	2.9561	0	0	1	1.0004839547345485	-3.7414720381052304	22	1	1.05	0.95
16	1	0.0	0.0	0	0	1	1.016949737037724	-2.071535147736141	22	1	1.05	0.95
17	1	0.0	0.0	0	0	1	1.015709039394145	-2.0915390045533004	22	1	1.05	0.95
18	1	3.09	1.504	0	0	1	1.010768659694761	-2.2480278059122187	22	1	1.05	0.95
19	1	15.0	7.4447	0	0	1	1.019321222824595	-2.2208389886407085	66	1	1.05	0.95
20	1	0.0	0.0	0	0	1	1.0314262828710168	-1.5468497248543704	66	1	1.05	0.95
21	1	0.0	0.0	0	0	1	1.0109635288110257	-3.320387251275851	22	1	1.05	0.95
22	1	9.92	4.9125	0	0	1	1.0017227974429035	-2.928847999424379	22	1	1.05	0.95
23	1	0.0	0.0	0	0	1	0.9742869183994061	-5.447723113181647	22	1	1.05	0.95
24	3	1900.0	234.0678	0	0	1	1.0470835474971156	0.0	230	1	1.05	0.95
25	1	24.3	11.8812	0	0	1	1.0150894779867858	-2.2901660515753433	66	1	1.05	0.95
