CaseGroup1_Case1_Bus22_sub%20load%203_PWBUSKVVOLT
6.5993150500000004
6.5993150700000003
6.5993149899999999
6.5993149200000003
6.59931512
6.5993148599999998
6.5993148599999998
6.5993150299999996
6.5993149799999999
6.5993149899999999
6.5993150399999996
6.5993149500000001
6.5993150600000003
6.59931483
6.5993149500000001
6.5993151799999996
6.5993151900000004
6.5993149000000004
6.5993149400000002
6.5993151599999997
6.5993149000000004
6.5993149200000003
6.5993150800000002
6.5993149899999999
6.5993152200000003
6.5993149200000003
6.5993148699999997
6.5993150500000004
6.5993149899999999
6.5993150099999998
6.5993149999999998
6.5993149200000003
6.59931512
6.5993148599999998
6.5993149200000003
6.5993151299999999
6.5993149400000002
6.5993149500000001
6.5993150900000002
6.5993149999999998
6.5993152100000003
6.5993149200000003
6.5993148399999999
6.5993150099999998
6.5993150199999997
6.5993150399999996
6.5993150700000003
6.5993149799999999
6.5993150399999996
6.5993150500000004
6.5993149500000001
6.5993148799999997
6.5993151499999998
6.5993148799999997
6.5993149000000004
6.5993151000000001
6.5993149200000003
6.5993149300000002
6.5993149999999998
6.5993149300000002
6.5993151000000001
6.5993148499999998
6.5993149600000001
6.5993151900000004
6.5993149799999999
6.5993149999999998
6.5993150399999996
6.5993149600000001
6.5993150700000003
6.59931483
6.5993149600000001
6.5993151900000004
6.5993149899999999
6.5993149999999998
6.5993149400000002
6.5993148699999997
6.5993151699999997
6.5993148899999996
6.5993148899999996
6.5993150800000002
6.5993151799999996
6.5993149000000004
6.5993148499999998
6.5993150199999997
6.5993149999999998
6.5993150199999997
6.5993150099999998
6.5993149300000002
6.59931512
6.5993148599999998
6.5993148899999996
6.5993150900000002
6.59931497
6.5993149799999999
6.5993151699999997
6.5993150700000003
6.5993150099999998
6.5993150299999996
6.59931511
6.5993150199999997
6.5993150800000002
6.5993148399999999
6.5993149400000002
6.5993151599999997
6.5993150399999996
6.5993150600000003
6.5993149600000001
6.5993148899999996
6.5993151299999999
6.5993148699999997
6.5993148899999996
6.5993150800000002
6.59931526
6.5993149500000001
6.5993148699999997
6.5993150500000004
6.5993149500000001
6.5993149600000001
6.5993149799999999
6.5993149100000004
6.5993151599999997
6.5993148799999997
6.5993149500000001
6.5993151699999997
6.5993149500000001
6.5993149600000001
6.59931511
6.5993150099999998
6.5993151699999997
6.5993148899999996
6.5993149300000002
6.5993151399999999
6.5993149000000004
6.5993149200000003
6.5993150800000002
6.5993149899999999
6.5993152100000003
6.5993149200000003
6.5993148699999997
6.5993150500000004
6.5993149999999998
6.5993150199999997
6.5993150099999998
6.5993149300000002
6.5993150700000003
6.5993150900000002
6.5993150099999998
6.5993149300000002
6.59931512
6.5993148599999998
6.5993148599999998
