CaseGroup1_Case1_Bus6_PVfarm1_PWBUSPUVOLT
1.00000008
1.00000008
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.00000004
1.00000007
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.0000000600000001
1.0000001000000001
1.0000001000000001
1.0000000499999999
1.0000000499999999
1.0000000899999999
1.0000000499999999
1.0000000499999999
1.00000008
1.00000007
1.0000001000000001
1.0000000499999999
1.00000004
1.00000008
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.0000000499999999
1.0000000899999999
1.0000000600000001
1.0000000600000001
1.00000008
1.00000007
1.0000001000000001
1.0000000499999999
1.00000004
1.00000007
1.00000007
1.00000007
1.00000008
1.00000007
1.00000008
1.00000007
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.0000000499999999
1.00000008
1.0000000499999999
1.0000000499999999
1.0000000600000001
1.0000000499999999
1.00000008
1.00000004
1.0000000600000001
1.0000001000000001
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.0000000600000001
1.0000001000000001
1.00000007
1.0000000600000001
1.0000000499999999
1.00000004
1.0000001000000001
1.0000000499999999
1.0000000499999999
1.00000008
1.0000001000000001
1.0000000499999999
1.00000004
1.00000007
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.00000004
1.00000008
1.0000000600000001
1.0000000600000001
1.0000000899999999
1.00000008
1.00000007
1.00000007
1.00000008
1.00000007
1.00000008
1.00000004
1.0000000600000001
1.0000000899999999
1.00000008
1.00000007
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.0000000499999999
1.00000008
1.00000011
1.0000000600000001
1.00000004
1.00000008
1.0000000600000001
1.0000000600000001
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.0000000499999999
1.0000000899999999
1.0000000600000001
1.0000000600000001
1.00000008
1.00000007
1.0000001000000001
1.0000000499999999
1.0000000499999999
1.0000000899999999
1.0000000499999999
1.0000000499999999
1.00000008
1.00000007
1.0000001000000001
1.0000000499999999
1.00000004
1.00000007
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.00000008
1.00000008
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.00000004
1.00000007
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.0000000600000001
1.0000001000000001
1.00000008
1.00000008
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.0000000499999999
1.0000000899999999
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.0000000600000001
1.0000001000000001
1.0000000899999999
1.00000004
1.0000000499999999
1.0000000899999999
1.0000000600000001
1.0000000600000001
1.00000008
1.00000007
1.0000001000000001
1.0000000499999999
1.00000003
1.00000007
1.00000007
1.00000007
1.00000008
1.00000007
1.00000011
1.0000000499999999
1.00000004
1.00000008
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.00000008
1.00000004
1.00000004
1.00000008
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000007
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.0000000600000001
1.0000001000000001
1.00000007
1.00000007
1.0000000600000001
1.0000000499999999
1.00000011
1.0000000499999999
1.0000000499999999
1.0000000899999999
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.0000000600000001
1.0000001000000001
1.00000007
1.00000007
1.0000000600000001
1.0000000499999999
1.0000001000000001
1.0000000499999999
1.0000000499999999
1.0000000899999999
1.0000001000000001
1.0000000499999999
1.00000004
1.00000007
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.00000004
1.00000008
1.0000000600000001
1.0000000600000001
1.0000000899999999
1.00000008
1.0000000899999999
1.00000004
1.0000000499999999
1.0000000899999999
1.0000000600000001
1.0000000600000001
1.00000008
1.00000007
1.0000001000000001
1.0000000499999999
1.00000003
1.0000000600000001
1.00000007
1.0000000600000001
1.00000007
1.0000000600000001
1.00000007
1.00000007
1.0000000499999999
1.00000004
1.0000000899999999
1.00000004
1.0000000499999999
1.00000008
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.0000000600000001
1.00000011
1.00000008
1.00000008
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.00000004
1.00000008
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.00000007
1.00000003
1.0000000600000001
1.0000001000000001
1.0000001000000001
1.0000000499999999
1.0000000499999999
1.0000000899999999
1.0000000499999999
1.0000000499999999
1.00000007
1.0000000600000001
1.00000011
1.0000000600000001
1.00000004
1.00000008
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.00000011
1.0000000600000001
1.00000004
1.00000008
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.0000000499999999
1.0000000899999999
1.0000000600000001
1.0000000600000001
1.00000008
1.00000007
1.00000007
1.00000007
1.00000008
1.00000007
1.00000007
1.00000003
1.0000000499999999
1.0000000899999999
1.00000008
1.00000008
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.0000000499999999
1.00000008
1.0000001000000001
1.0000000499999999
1.00000004
1.00000008
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.0000000499999999
1.00000008
1.0000000600000001
1.0000000600000001
1.0000000899999999
1.00000008
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.0000000600000001
1.0000001000000001
1.00000007
1.00000007
1.0000000499999999
1.00000004
1.0000001000000001
1.0000000499999999
1.0000000499999999
1.0000000899999999
1.00000008
1.00000008
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.0000000499999999
1.00000008
1.0000000499999999
1.0000000499999999
1.0000000600000001
1.0000000499999999
1.00000008
1.00000004
1.0000000600000001
1.0000000899999999
1.00000008
1.00000004
1.0000000499999999
1.00000008
1.0000000600000001
1.0000000499999999
1.00000008
1.00000007
1.0000001000000001
1.0000000499999999
1.00000004
1.00000007
1.00000007
1.00000007
1.00000008
1.00000007
1.0000001000000001
1.0000000499999999
1.0000000499999999
1.0000000899999999
1.0000000499999999
1.0000000499999999
1.00000008
1.00000007
1.0000001000000001
1.0000000499999999
1.00000004
1.00000007
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.00000008
1.00000008
1.0000000600000001
1.0000000499999999
1.00000008
1.00000004
1.00000004
1.00000007
1.00000007
1.00000007
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.0000000600000001
1.0000001000000001
1.00000007
1.0000000600000001
1.00000008
1.0000000600000001
1.00000007
1.00000003
1.0000000499999999
1.0000000899999999
1.00000008
1.00000008
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.0000000499999999
1.00000008
1.0000001199999999
1.0000000600000001
1.00000004
1.00000008
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.0000000899999999
1.00000004
1.0000000499999999
1.0000000899999999
1.0000000600000001
1.0000000600000001
1.00000008
1.00000007
1.0000000899999999
1.00000004
1.0000000499999999
1.0000000899999999
1.0000000499999999
1.0000000499999999
1.00000007
1.0000000600000001
1.00000011
1.0000000499999999
1.00000004
1.00000007
1.00000007
1.0000000600000001
1.00000007
1.0000000600000001
1.0000000899999999
1.00000008
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.00000004
1.00000008
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.0000000499999999
1.0000000899999999
1.00000007
1.00000007
1.00000008
1.00000007
1.00000008
1.00000003
1.0000000600000001
1.0000001000000001
1.00000007
1.00000007
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.00000004
1.00000008
1.00000011
1.0000000499999999
1.00000004
1.00000008
1.0000000600000001
1.0000000600000001
1.0000000600000001
1.0000000499999999
1.0000001000000001
1.0000000499999999
1.0000000499999999
1.0000000899999999
1.0000000499999999
1.0000000499999999
1.00000008
1.00000007
1.00000011
1.0000000499999999
1.00000004
1.00000007
1.00000007
1.0000000600000001
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.00000004
1.00000008
1.0000000600000001
1.0000000600000001
1.00000008
1.00000007
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.00000008
1.00000003
1.0000000499999999
1.0000000899999999
1.00000007
1.00000007
1.0000000499999999
1.00000004
1.0000001000000001
1.0000000499999999
1.0000000499999999
1.0000000899999999
1.00000008
1.00000007
1.0000000600000001
1.0000000499999999
1.0000000899999999
1.00000004
1.0000000499999999
1.00000008
1.0000000600000001
1.0000000600000001
1.00000007
1.0000000600000001
1.00000008
