CaseGroup1_Case1_Bus15_Desalination2_PWBUSANGLE
-0.064388559999999997
-0.064388959999999995
-0.062468610000000001
-0.060548339999999999
-0.065828750000000005
-0.05814838
-0.058148159999999997
-0.063908720000000002
-0.062468339999999997
-0.062468759999999998
-0.063428750000000006
-0.061508609999999998
-0.064388630000000002
-0.056708399999999999
-0.061508300000000002
-0.067268999999999995
-0.067628850000000004
-0.059948429999999997
-0.060908509999999999
-0.066669099999999995
-0.059948309999999998
-0.059948649999999999
-0.064748739999999999
-0.062828540000000002
-0.068109069999999994
-0.060428629999999997
-0.058508190000000002
-0.064268759999999994
-0.062828380000000003
-0.062828780000000001
-0.062828599999999998
-0.060908400000000001
-0.066008780000000003
-0.058328320000000003
-0.060248349999999999
-0.066008990000000003
-0.061208249999999999
-0.061208659999999998
-0.065048880000000003
-0.063128729999999994
-0.067928939999999993
-0.060248509999999998
-0.057368280000000001
-0.063128799999999999
-0.063608579999999998
-0.063608929999999994
-0.064568689999999998
-0.062648499999999996
-0.064088430000000002
-0.064088850000000003
-0.061208539999999999
-0.059288349999999997
-0.066488939999999996
-0.058808529999999998
-0.059768269999999998
-0.065528909999999996
-0.060728200000000003
-0.060728730000000002
-0.062648679999999998
-0.060728450000000003
-0.065528749999999997
-0.05784839
-0.061688449999999999
-0.067449149999999999
-0.062708150000000004
-0.062708630000000001
-0.063668779999999994
-0.061748589999999999
-0.064628749999999999
-0.056948449999999998
-0.06174843
-0.067509130000000001
-0.062708349999999996
-0.062708760000000002
-0.06078836
-0.058868259999999999
-0.067028969999999993
-0.059348459999999999
-0.059348239999999997
-0.065108860000000005
-0.067389030000000003
-0.059708560000000001
-0.05778813
-0.063548679999999996
-0.063068410000000005
-0.063068769999999996
-0.063068609999999997
-0.061148389999999997
-0.065948709999999994
-0.058268319999999998
-0.059228469999999998
-0.064989060000000001
-0.062108410000000003
-0.062108820000000002
-0.066908919999999997
-0.064988749999999998
-0.063473409999999994
-0.063473859999999993
-0.065393850000000003
-0.063473660000000001
-0.064913559999999995
-0.057233300000000001
-0.061073410000000002
-0.066834080000000004
-0.064193520000000004
-0.064193910000000007
-0.061313609999999998
-0.059393439999999999
-0.066113820000000004
-0.058433489999999998
-0.059393130000000002
-0.065153749999999996
-0.068994040000000006
-0.061313560000000003
-0.058433300000000001
-0.06419387
-0.061313449999999999
-0.061313810000000003
-0.062273549999999997
-0.060353320000000002
-0.066833909999999996
-0.059153400000000002
-0.061073420000000003
-0.066834089999999999
-0.061553240000000002
-0.06155368
-0.065393900000000005
-0.063473660000000001
-0.067193840000000005
-0.059513379999999998
-0.06047346
-0.066234109999999999
-0.059993119999999997
-0.05999355
-0.064793710000000004
-0.062873419999999999
-0.067914139999999998
-0.060233639999999998
-0.058313280000000002
-0.064073770000000002
-0.063113409999999995
-0.063113790000000003
-0.063113630000000004
-0.061193379999999999
-0.064913559999999995
-0.064913949999999998
-0.062993599999999997
-0.0610734
-0.065873860000000006
-0.058193479999999999
-0.058193269999999998
-0.063953830000000003
-0.062753240000000002
-0.062753690000000001
-0.063713690000000003
-0.061793590000000002
-0.064193650000000005
-0.05651337
-0.061313329999999999
-0.067074019999999998
-0.064583390000000004
-0.064583840000000003
-0.061703510000000003
-0.059783299999999998
-0.066503980000000004
-0.058823569999999999
-0.05978323
-0.065543859999999995
-0.061463249999999997
-0.061463690000000001
-0.06338365
-0.061463490000000003
-0.065783789999999995
-0.058103410000000001
-0.061943480000000002
-0.067704180000000003
-0.065783820000000007
-0.058103429999999998
-0.060023380000000001
-0.065784019999999999
-0.061463299999999998
-0.061463690000000001
-0.065303910000000007
-0.063383720000000005
-0.06746394
-0.059783469999999998
-0.056903259999999997
-0.062663750000000004
-0.063623540000000006
-0.063623849999999996
-0.064583660000000001
-0.062663399999999994
-0.068423999999999999
-0.060743539999999999
-0.058823159999999999
-0.064583760000000004
-0.063623529999999998
-0.063623819999999998
-0.063623669999999993
-0.061703500000000001
-0.065303639999999996
-0.057623279999999999
-0.058583349999999999
-0.064343919999999999
-0.060983339999999997
-0.060983750000000003
-0.065783880000000003
-0.063863649999999994
-0.061823169999999997
-0.061823650000000001
-0.062783660000000005
-0.060863540000000001
-0.064223710000000003
-0.056543429999999999
-0.061343389999999998
-0.067104079999999997
-0.063503500000000004
-0.063503909999999997
-0.061583499999999999
-0.059663309999999997
-0.068304039999999996
-0.060623530000000002
-0.06062331
-0.066383910000000004
-0.062663140000000006
-0.062663640000000007
-0.063623659999999999
-0.061703519999999998
-0.064583760000000004
-0.056903460000000003
-0.061703429999999997
-0.067464129999999997
-0.063383490000000001
-0.063383889999999998
-0.061463490000000003
-0.059543310000000002
-0.067703990000000006
-0.060023569999999998
-0.060023359999999998
-0.065784010000000004
-0.067824079999999995
-0.060143589999999997
-0.058223230000000001
-0.063983719999999994
-0.063503519999999994
-0.063503859999999995
-0.063503710000000005
-0.061583489999999998
-0.065663609999999997
-0.057983310000000003
-0.058943389999999998
-0.06470397
-0.061823320000000001
-0.061823740000000002
-0.066623890000000005
-0.064703650000000001
-0.066383719999999993
-0.058703369999999998
-0.060623330000000003
-0.066383929999999994
-0.061583310000000002
-0.06158371
-0.065423930000000005
-0.063503729999999994
-0.067103889999999999
-0.059423440000000001
-0.056543240000000002
-0.06230372
-0.062783489999999997
-0.062783850000000002
-0.063743659999999994
-0.061823419999999997
-0.063743400000000006
-0.063743839999999996
-0.060863540000000001
-0.058943339999999997
-0.066143930000000004
-0.058463540000000001
-0.059423200000000002
-0.065183749999999999
-0.061583249999999999
-0.06158371
-0.063503680000000007
-0.061583499999999999
-0.066383700000000004
-0.058703350000000001
-0.062543500000000002
-0.068304229999999994
-0.065273609999999996
-0.065273999999999999
-0.063353640000000003
-0.061433429999999997
-0.066713869999999995
-0.059033450000000001
-0.059033229999999999
-0.064793829999999997
-0.06215329
-0.062153729999999997
-0.063113779999999994
-0.061193629999999999
-0.064073569999999996
-0.056393369999999998
-0.061193249999999998
-0.066953940000000003
-0.067073820000000006
-0.059393370000000001
-0.060353450000000003
-0.066114019999999996
-0.059393250000000002
-0.059393660000000001
-0.064193730000000004
-0.062273530000000001
-0.068754159999999995
-0.061073629999999997
-0.059153169999999998
-0.064913769999999996
-0.063473459999999995
-0.063473840000000004
-0.063473669999999996
-0.061553419999999998
-0.069114129999999996
-0.06143357
-0.058553319999999999
-0.064313889999999999
-0.061913410000000002
-0.061913790000000003
-0.062873449999999997
-0.060953269999999997
-0.065993899999999994
-0.058313509999999999
-0.060233439999999999
-0.065994079999999997
-0.06119314
-0.061193570000000003
-0.065033859999999999
-0.063113619999999995
-0.063113370000000002
-0.063113820000000001
-0.065033800000000003
