CaseGroup1_Case1_Bus9_sub%20microgrid%203_PWBUSANGLE
-0.019957760000000001
-0.02054021
-0.018367250000000002
-0.015903250000000001
-0.02180584
-0.01369684
-0.01340564
-0.019632980000000001
-0.017857649999999999
-0.018440080000000001
-0.01967209
-0.017208080000000001
-0.020176159999999999
-0.0120673
-0.01706241
-0.02329001
-0.02353359
-0.015424429999999999
-0.01665641
-0.022883980000000002
-0.01527883
-0.015861239999999999
-0.020856570000000001
-0.018392510000000001
-0.024222480000000001
-0.016113249999999999
-0.01394041
-0.02016778
-0.01831967
-0.018902100000000002
-0.018610890000000001
-0.016146859999999999
-0.02173657
-0.01362757
-0.0158003
-0.0220278
-0.016595530000000001
-0.017177939999999999
-0.02123251
-0.018768440000000001
-0.02398233
-0.015873120000000001
-0.01275955
-0.01898683
-0.019311620000000002
-0.01989405
-0.02054365
-0.018079600000000001
-0.019600030000000001
-0.020182470000000001
-0.017068730000000001
-0.01460476
-0.022680220000000001
-0.01457113
-0.0152207
-0.021448160000000001
-0.01594313
-0.01652557
-0.018698349999999999
-0.016234350000000002
-0.02137532
-0.01326635
-0.017320740000000001
-0.023548360000000001
-0.01793815
-0.018520600000000002
-0.01975261
-0.017288580000000001
-0.020547889999999999
-0.01243899
-0.017434129999999999
-0.023661749999999999
-0.018156559999999999
-0.018738999999999999
-0.01656608
-0.014102140000000001
-0.023118449999999999
-0.01500933
-0.014718119999999999
-0.020945559999999998
-0.023362109999999998
-0.015252949999999999
-0.013080140000000001
-0.019307439999999999
-0.018691369999999999
-0.019273780000000001
-0.018982579999999999
-0.016518560000000002
-0.021732359999999999
-0.013623359999999999
-0.01485532
-0.021082759999999999
-0.017532160000000001
-0.018114580000000002
-0.02311003
-0.020645920000000002
-0.018865349999999999
-0.019447809999999999
-0.021620650000000002
-0.019156590000000001
-0.02071342
-0.012604509999999999
-0.016658869999999999
-0.022886440000000001
-0.019789379999999999
-0.02037183
-0.01725807
-0.014794109999999999
-0.02210794
-0.01399891
-0.01464846
-0.020875879999999999
-0.025112599999999999
-0.017003299999999999
-0.01388967
-0.020117039999999999
-0.0168577
-0.017440110000000002
-0.018089689999999999
-0.015625699999999999
-0.022777200000000001
-0.01466809
-0.016840850000000001
-0.023068419999999999
-0.016874480000000001
-0.017456900000000001
-0.021511490000000001
-0.019047410000000001
-0.023039009999999999
-0.014929889999999999
-0.01616186
-0.0223894
-0.01525466
-0.01583708
-0.020832400000000001
-0.01836834
-0.024108709999999998
-0.0159995
-0.013826659999999999
-0.020054019999999999
-0.01867632
-0.019258750000000002
-0.018967540000000001
-0.016503520000000001
-0.020549640000000001
-0.021132089999999999
-0.018959110000000001
-0.016495099999999999
-0.0219273
-0.01381829
-0.01352709
-0.019754440000000002
-0.0180687
-0.01865114
-0.019883149999999999
-0.017419130000000001
-0.01991681
-0.011807969999999999
-0.01680307
-0.02303065
-0.020016880000000001
-0.020599329999999999
-0.017485580000000001
-0.0150216
-0.022626670000000002
-0.01451759
-0.015167150000000001
-0.02139462
-0.01674078
-0.01732322
-0.019496019999999999
-0.017031999999999999
-0.021702599999999999
-0.013593600000000001
-0.017648009999999999
-0.02387564
-0.021593419999999999
-0.01348442
-0.015657150000000002
-0.021884649999999999
-0.01692277
-0.017505179999999999
-0.021559769999999999
-0.0190957
-0.023458340000000001
-0.01534919
-0.012235619999999999
-0.018462869999999999
-0.01925806
-0.019840489999999999
-0.020490089999999999
-0.018026029999999998
-0.024453849999999999
-0.016344600000000001
-0.01417175
-0.02039914
-0.019312650000000001
-0.019895070000000001
-0.019603869999999999
-0.01713984
-0.021031950000000001
-0.01292302
-0.014154959999999999
-0.02038235
-0.01636139
-0.01694381
-0.021939199999999999
-0.01947511
-0.01700258
-0.01758502
-0.018817029999999998
-0.016353019999999999
-0.02008271
-0.011973859999999999
-0.01696897
-0.02319655
-0.019013059999999998
-0.01959551
-0.01742256
-0.014958590000000001
-0.024445419999999999
-0.016336179999999999
-0.016044969999999999
-0.022272500000000001
-0.017845130000000001
-0.018427579999999999
-0.019659599999999999
-0.01719557
-0.02045487
-0.012345979999999999
-0.017341120000000002
-0.02356873
-0.018914790000000001
-0.019497230000000001
-0.017324289999999999
-0.01486032
-0.023876709999999999
-0.01576752
-0.01547631
-0.02170381
-0.023885139999999999
-0.01577595
-0.01360311
-0.019830449999999999
-0.01921438
-0.0197968
-0.01950559
-0.017041560000000001
-0.02140411
-0.01329515
-0.014527099999999999
-0.020754519999999999
-0.017203929999999999
