CaseGroup1_Case1_Bus2_Phase%201%20%28Option1%29_PWBUSKVVOLT
6.5986587099999996
6.5986586999999997
6.5986586699999998
6.59865865
6.5986587300000004
6.5986586100000002
6.5986586200000001
6.5986586999999997
6.5986586799999998
6.5986586699999998
6.5986586899999997
6.5986586599999999
6.5986587099999996
6.5986586000000003
6.5986586599999999
6.5986587600000002
6.5986587700000001
6.59865864
6.59865865
6.5986587400000003
6.59865864
6.5986586300000001
6.5986587099999996
6.5986586799999998
6.5986587700000001
6.59865864
6.5986586200000001
6.5986586999999997
6.5986586799999998
6.5986586699999998
6.5986586799999998
6.59865865
6.5986587400000003
6.5986586200000001
6.59865864
6.5986587300000004
6.5986586599999999
6.59865865
6.5986587099999996
6.5986586799999998
6.5986587700000001
6.59865864
6.5986586100000002
6.5986586799999998
6.5986586899999997
6.5986586899999997
6.5986587099999996
6.5986586799999998
6.5986586999999997
6.5986586999999997
6.59865865
6.5986586300000001
6.5986587400000003
6.5986586200000001
6.59865864
6.5986587200000004
6.59865865
6.59865864
6.5986586799999998
6.59865865
6.5986587300000004
6.5986586100000002
6.5986586599999999
6.5986587600000002
6.5986586899999997
6.5986586799999998
6.5986586899999997
6.5986586599999999
6.5986587099999996
6.5986586000000003
6.5986586599999999
6.5986587600000002
6.5986586799999998
6.5986586699999998
6.59865865
6.5986586300000001
6.5986587500000002
6.5986586300000001
6.5986586300000001
6.5986587099999996
6.5986587600000002
6.5986586300000001
6.5986586100000002
6.5986586899999997
6.5986586899999997
6.5986586799999998
6.5986586799999998
6.5986586599999999
6.5986587300000004
6.5986586200000001
6.5986586300000001
6.5986587099999996
6.5986586699999998
6.5986586599999999
6.5986587500000002
6.5986587200000004
6.5986586899999997
6.5986586899999997
6.5986587200000004
6.5986586899999997
6.5986587200000004
6.5986586000000003
6.59865865
6.5986587500000002
6.5986586999999997
6.5986586999999997
6.59865865
6.5986586300000001
6.5986587300000004
6.5986586100000002
6.59865864
6.5986587200000004
6.59865879
6.59865865
6.5986586200000001
6.5986586999999997
6.5986586599999999
6.59865865
6.5986586699999998
6.59865865
6.5986587500000002
6.5986586200000001
6.59865865
6.5986587500000002
6.5986586699999998
6.5986586599999999
6.5986587200000004
6.5986586899999997
6.5986587600000002
6.5986586300000001
6.59865864
6.5986587300000004
6.59865864
6.5986586300000001
6.5986587099999996
6.5986586799999998
6.5986587700000001
6.59865864
6.5986586200000001
6.5986586999999997
6.5986586899999997
6.5986586799999998
6.5986586799999998
6.5986586599999999
6.5986587200000004
6.5986587099999996
6.5986586799999998
6.59865865
6.5986587300000004
6.5986586100000002
6.5986586200000001
6.5986586899999997
6.5986586899999997
6.5986586799999998
6.5986586899999997
6.5986586599999999
6.5986586999999997
6.5986585900000003
6.5986586599999999
6.5986587500000002
6.5986587099999996
6.5986587099999996
6.5986586599999999
6.59865864
6.5986587400000003
6.5986586200000001
6.59865864
6.5986587200000004
6.5986586599999999
6.59865865
6.5986586899999997
6.5986586599999999
6.5986587300000004
6.5986586100000002
6.5986586699999998
6.5986587600000002
6.5986587300000004
6.5986586100000002
6.59865864
6.5986587300000004
6.5986586599999999
6.59865865
6.5986587200000004
6.5986586899999997
6.5986587600000002
6.5986586300000001
6.5986586000000003
6.5986586699999998
6.5986586899999997
6.5986586899999997
6.5986587099999996
6.5986586799999998
6.5986587800000001
6.59865865
6.5986586300000001
6.5986587099999996
6.5986586899999997
6.5986586899999997
6.5986586899999997
6.5986586599999999
6.5986587200000004
6.5986586100000002
6.5986586200000001
6.5986586999999997
6.59865865
6.59865865
6.5986587300000004
6.5986586999999997
6.5986586699999998
6.5986586599999999
6.5986586799999998
6.59865865
6.5986586999999997
6.5986585900000003
6.5986586599999999
6.5986587500000002
6.5986586899999997
6.5986586799999998
6.5986586599999999
6.59865864
6.5986587800000001
6.59865864
6.59865865
6.5986587400000003
6.5986586899999997
6.5986586799999998
6.5986586899999997
6.5986586599999999
6.5986587099999996
6.5986586000000003
6.5986586599999999
6.5986587600000002
6.5986586899999997
6.5986586799999998
6.5986586599999999
6.5986586300000001
6.5986587600000002
6.5986586300000001
6.59865864
6.5986587300000004
6.5986587700000001
6.59865864
6.5986586200000001
6.5986586999999997
6.5986586899999997
6.5986586899999997
6.5986586899999997
6.5986586599999999
6.5986587300000004
6.5986586100000002
6.5986586200000001
6.5986587099999996
6.5986586699999998
6.5986586599999999
6.5986587400000003
6.5986587099999996
6.5986587400000003
6.5986586200000001
6.59865865
6.5986587400000003
6.5986586599999999
6.5986586599999999
6.5986587200000004
6.5986586899999997
6.5986587500000002
6.5986586300000001
6.5986586000000003
6.5986586699999998
6.5986586799999998
6.5986586699999998
6.5986586899999997
6.5986586699999998
6.5986586999999997
6.5986586899999997
6.59865865
6.5986586200000001
6.5986587300000004
6.5986586100000002
6.5986586300000001
6.5986587200000004
6.5986586699999998
6.5986586599999999
6.5986586899999997
6.5986586599999999
6.5986587400000003
6.5986586200000001
6.5986586799999998
6.5986587700000001
6.5986587200000004
6.5986587099999996
6.5986586899999997
6.5986586599999999
6.5986587500000002
6.5986586200000001
6.5986586300000001
6.5986587099999996
6.5986586699999998
6.5986586599999999
6.5986586799999998
6.59865865
6.5986586999999997
6.5986585900000003
6.5986586599999999
6.5986587500000002
6.5986587600000002
6.5986586300000001
6.59865864
6.5986587300000004
6.5986586300000001
6.5986586200000001
6.5986586999999997
6.5986586699999998
6.5986587800000001
6.59865865
6.5986586300000001
6.5986587099999996
6.5986586899999997
6.5986586899999997
6.5986586899999997
6.5986586599999999
6.59865879
6.5986586599999999
6.5986586200000001
6.5986586999999997
6.5986586699999998
6.5986586599999999
6.5986586799999998
6.5986586599999999
6.5986587300000004
6.5986586100000002
6.59865864
6.5986587300000004
6.5986586599999999
6.59865865
6.5986587099999996
6.5986586799999998
6.5986586899999997
6.5986586799999998
6.5986587200000004
6.5986586799999998
6.5986586999999997
6.5986585900000003
6.59865864
6.5986587300000004
6.5986587200000004
6.5986587099999996
6.5986586599999999
6.59865864
6.5986587400000003
6.5986586200000001
6.59865864
6.5986587200000004
6.5986587700000001
6.59865864
6.5986586200000001
6.5986586999999997
6.5986586899999997
6.5986586799999998
6.5986586799999998
6.5986586599999999
6.5986587400000003
6.5986586200000001
6.5986586300000001
6.5986587099999996
6.5986586699999998
6.5986586599999999
6.5986587400000003
6.5986587099999996
6.5986586799999998
6.5986586699999998
6.5986586799999998
6.5986586599999999
6.5986587099999996
6.5986586000000003
6.5986586699999998
6.5986587600000002
6.5986586799999998
6.5986586699999998
6.59865865
6.5986586300000001
6.5986587600000002
6.59865864
6.59865864
6.5986587300000004
6.5986587099999996
6.5986586999999997
6.5986586599999999
6.5986586300000001
6.5986587400000003
6.5986586100000002
6.59865864
6.5986587200000004
6.59865865
6.59865864
6.5986586699999998
6.59865865
6.5986587200000004
6.5986586000000003
6.59865865
6.5986587400000003
6.5986587200000004
6.5986586100000002
6.59865864
6.5986587200000004
6.5986586599999999
6.59865865
6.5986587099999996
6.5986586799999998
6.5986587700000001
6.59865864
6.5986586000000003
6.5986586799999998
6.5986586999999997
6.5986586899999997
6.5986587099999996
6.5986586899999997
6.5986587700000001
6.59865864
6.59865865
6.5986587400000003
6.59865865
6.59865864
6.5986587200000004
6.5986586899999997
6.5986587600000002
6.5986586300000001
6.5986586200000001
6.5986586899999997
6.5986586899999997
6.5986586799999998
6.5986586799999998
6.5986586599999999
6.5986587099999996
6.5986586999999997
6.5986586799999998
6.59865865
6.5986587200000004
6.5986586100000002
6.5986586100000002
6.5986586899999997
6.5986586899999997
6.5986586799999998
6.5986586999999997
6.5986586699999998
6.5986587099999996
6.5986586000000003
6.5986586599999999
6.5986587600000002
6.5986586799999998
6.5986586699999998
6.5986586999999997
6.5986586699999998
6.5986586999999997
6.5986585900000003
6.59865864
6.5986587300000004
6.5986587099999996
6.5986586999999997
6.5986586599999999
6.5986586300000001
6.5986587400000003
6.5986586200000001
6.59865864
6.5986587200000004
6.5986588099999999
6.5986586699999998
6.5986586300000001
6.5986587099999996
6.5986586699999998
6.5986586599999999
6.5986586799999998
6.5986586599999999
6.5986587400000003
6.5986586200000001
6.59865865
6.5986587400000003
6.5986586599999999
6.59865865
6.5986587099999996
6.5986586799999998
6.5986587400000003
6.5986586200000001
6.59865865
6.5986587400000003
6.59865865
6.59865864
6.5986586999999997
6.5986586699999998
6.5986587800000001
6.59865865
6.5986586100000002
6.5986586899999997
6.5986586799999998
6.5986586699999998
6.5986586999999997
6.5986586699999998
6.5986587300000004
6.5986587200000004
6.5986586799999998
6.59865865
6.5986587200000004
6.5986586100000002
6.5986586300000001
6.5986587099999996
6.5986586799999998
6.5986586699999998
6.5986586999999997
6.5986586699999998
6.5986587099999996
6.5986586000000003
6.59865865
6.5986587400000003
6.5986586999999997
6.5986586899999997
6.5986587099999996
6.5986586799999998
6.5986586999999997
6.5986585900000003
6.5986586599999999
6.5986587500000002
6.5986586999999997
6.5986586899999997
6.5986586599999999
6.59865864
6.5986587500000002
6.5986586200000001
6.5986586300000001
6.5986587099999996
6.5986587800000001
