CaseGroup1_Case1_Bus1_NEA%20Transfer%20hub_PWBUSANGLE
-0.016539100000000001
-0.016539209999999999
-0.016121030000000001
-0.015702899999999999
-0.01685271
-0.015180310000000001
-0.015180249999999999
-0.016434629999999999
-0.01612096
-0.016121070000000001
-0.01633012
-0.015912010000000001
-0.016539120000000001
-0.01486674
-0.015911930000000001
-0.01716633
-0.01724467
-0.015572249999999999
-0.015781320000000001
-0.017035709999999999
-0.015572219999999999
-0.015572330000000001
-0.01661754
-0.016199410000000001
-0.01734925
-0.015676820000000001
-0.01525865
-0.016513030000000001
-0.016199370000000001
-0.016199470000000001
-0.016199430000000001
-0.015781280000000002
-0.016891900000000001
-0.01521949
-0.015637559999999998
-0.016891949999999999
-0.015846590000000001
-0.01584669
-0.016682900000000001
-0.016264770000000001
-0.017310019999999999
-0.015637600000000001
-0.01501042
-0.016264790000000001
-0.016369269999999998
-0.016369359999999999
-0.016578329999999999
-0.016160190000000001
-0.016473749999999999
-0.016473850000000002
-0.015846659999999999
-0.015428539999999999
-0.01699647
-0.01532406
-0.01553302
-0.016787409999999999
-0.01574205
-0.01574217
-0.016160239999999999
-0.015742119999999998
-0.016787369999999999
-0.01511497
-0.015951159999999999
-0.017205560000000002
-0.01617319
-0.01617331
-0.01638237
-0.015964240000000001
-0.016591410000000001
-0.01491903
-0.015964220000000001
-0.01721862
-0.016173239999999998
-0.016173340000000001
-0.015755160000000001
-0.01533704
-0.017114040000000001
-0.01544163
-0.01544157
-0.016695959999999999
-0.017192450000000001
-0.015520030000000001
-0.01510185
-0.016356220000000001
-0.016251640000000001
-0.016251729999999999
-0.016251689999999999
-0.01583356
-0.016878830000000001
-0.01520642
-0.015415480000000001
-0.016669860000000002
-0.016042589999999999
-0.016042689999999998
-0.017087919999999999
-0.016669779999999999
-0.016339820000000001
-0.016339940000000001
-0.01675801
-0.016339880000000001
-0.01665343
-0.014981039999999999
-0.01581722
-0.017071619999999999
-0.016496630000000002
-0.016496730000000001
-0.015869540000000001
-0.01545141
-0.016914789999999999
-0.01524239
-0.015451339999999999
-0.01670572
-0.017541959999999999
-0.015869520000000002
-0.01524234
-0.016496719999999999
-0.015869500000000002
-0.015869589999999999
-0.016078559999999999
-0.015660420000000001
-0.017071579999999999
-0.01539916
-0.015817230000000002
-0.017071619999999999
-0.0159217
-0.015921810000000002
-0.016758019999999998
-0.016339889999999999
-0.017149950000000001
-0.01547753
-0.01568659
-0.016940980000000001
-0.015582
-0.01558211
-0.016627320000000001
-0.016209189999999998
-0.017306800000000001
-0.01563438
-0.015216199999999999
-0.016470579999999999
-0.01626143
-0.01626153
-0.01626149
-0.015843349999999999
-0.01665343
-0.01665353
-0.016235349999999999
-0.01581722
-0.016862530000000001
-0.01519013
-0.01519007
-0.016444449999999999
-0.016182999999999999
-0.016183110000000001
-0.016392170000000001
-0.01597405
-0.01649666
-0.01482428
-0.01586947
-0.017123860000000001
-0.016581519999999999
-0.01658163
-0.015954429999999999
-0.015536299999999999
-0.016999739999999999
-0.01532733
-0.01553628
-0.016790670000000001
-0.015902099999999999
-0.015902220000000002
-0.01632028
-0.01590217
-0.016842909999999999
-0.01517051
-0.016006699999999999
-0.017261100000000001
-0.016842920000000001
-0.01517052
-0.015588579999999999
-0.016842969999999999
-0.015902119999999999
-0.015902220000000002
-0.016738429999999999
-0.016320299999999999
-0.01720876
-0.015536339999999999
-0.014909169999999999
-0.016163529999999999
-0.016372520000000002
-0.016372609999999999
-0.016581579999999999
-0.016163440000000001
-0.017417829999999999
-0.0157454
-0.015327230000000001
-0.01658161
-0.01637251
-0.016372600000000001
-0.016372560000000001
-0.015954429999999999
-0.016738360000000001
-0.01506596
-0.01527502
-0.016529390000000001
-0.01579761
-0.015797720000000001
-0.016842929999999999
-0.0164248
-0.01598047
-0.015980600000000001
-0.01618965
-0.015771529999999999
-0.016503210000000001
-0.01483082
-0.015876009999999999
-0.017130409999999999
-0.016346380000000001
-0.01634648
-0.015928299999999999
-0.01551018
-0.017391690000000001
-0.01571927
-0.015719210000000001
-0.01697361
-0.016163380000000001
-0.016163500000000001
-0.016372560000000001
-0.015954429999999999
-0.01658161
-0.014909220000000001
-0.015954409999999999
-0.017208810000000001
-0.016320250000000001
-0.016320350000000001
-0.01590217
-0.015484039999999999
-0.01726105
-0.015588629999999999
-0.015588579999999999
-0.016842969999999999
-0.017287190000000001
-0.01561477
-0.015196589999999999
-0.016450960000000001
-0.016346380000000001
-0.016346469999999998
-0.016346429999999999
-0.015928299999999999
-0.01681676
-0.015144350000000001
-0.01535341
-0.016607790000000001
-0.01598051
-0.015980620000000001
-0.01702584
-0.016607710000000001
-0.016973559999999999
-0.015301149999999999
-0.015719219999999999
-0.01697361
-0.015928250000000001
-0.015928350000000001
-0.016764560000000001
-0.01634644
-0.017130360000000001
-0.01545795
-0.01483077
-0.01608513
-0.01618961
-0.016189700000000001
-0.016398679999999999
-0.015980540000000001
-0.016398610000000001
-0.016398719999999999
-0.015771529999999999
-0.0153534
-0.01692134
-0.015248930000000001
-0.01545788
-0.016712270000000001
-0.01592824
-0.015928350000000001
-0.01634642
-0.015928299999999999
-0.01697355
-0.01530114
-0.01613734
-0.017391739999999999
-0.01673183
-0.016731929999999999
-0.016313749999999998
-0.015895619999999999
-0.017045439999999999
-0.015373019999999999
-0.01537297
-0.016627349999999999
-0.016052360000000002
-0.016052469999999999
-0.016261520000000002
-0.015843409999999999
-0.016470530000000001
-0.014798149999999999
-0.015843329999999999
-0.017097729999999998
-0.01712381
-0.015451400000000001
-0.015660460000000001
-0.01691484
-0.015451370000000001
-0.01545147
-0.01649668
-0.01607855
-0.017489709999999999
-0.01581728
-0.015399100000000001
-0.01665349
-0.01633983
-0.016339929999999999
-0.016339889999999999
-0.015921749999999998
-0.017568090000000001
-0.015895659999999999
-0.015268469999999999
-0.016522849999999999
-0.016000130000000001
-0.016000230000000001
-0.0162092
-0.015791059999999999
-0.016888670000000001
-0.015216260000000001
-0.01563432
-0.016888710000000001
-0.015843300000000001
-0.015843409999999999
-0.016679619999999999
-0.01626149
-0.016261419999999999
-0.01626153
-0.016679599999999999
-0.016261479999999998
-0.016470530000000001
-0.01479814
-0.01563432
-0.016888710000000001
-0.01662727
-0.016627369999999999
-0.016000170000000001
-0.01558205
-0.01694093
-0.015268520000000001
-0.01547747
-0.01673185
-0.017323100000000001
-0.01565068
-0.0152325
-0.016486879999999999
-0.01627779
-0.016277880000000002
-0.016277839999999998
-0.015859700000000001
-0.016904949999999998
-0.015232539999999999
-0.0154416
-0.016695979999999999
-0.015964200000000001
-0.015964300000000001
-0.017009529999999998
-0.016591399999999999
-0.016094799999999999
-0.016094919999999999
-0.016303979999999999
-0.015885860000000002
-0.016617529999999998
-0.014945140000000001
-0.015990339999999999
-0.017244740000000001
-0.016199379999999999
-0.01619949
-0.01578131
-0.015363190000000001
-0.017244700000000002
-0.015572280000000001
-0.015572219999999999
-0.016826609999999999
-0.016552130000000002
-0.016552239999999999
-0.01592505
-0.01550692
-0.016970349999999999
-0.015297949999999999
-0.015506900000000001
-0.016761290000000002
-0.01571591
-0.015716029999999999
-0.01613409
-0.015715969999999999
-0.01665672
-0.014984320000000001
-0.015820509999999999
-0.0170749
-0.01676124
-0.015088839999999999
-0.01550691
-0.016761290000000002
-0.015820440000000002
-0.015820549999999999
-0.016656750000000001
-0.01623863
-0.017283900000000001
-0.01561148
-0.014984300000000001
-0.01623867
-0.016447650000000001
-0.016447739999999999
-0.01665672
-0.016238579999999999
-0.017270819999999999
-0.0155984
-0.015807459999999999
-0.01706185
-0.015702870000000001
-0.015702979999999998
-0.016748200000000001
-0.016330069999999999
-0.017270859999999999
-0.01559844
-0.015180269999999999
-0.01643464
-0.016225489999999999
-0.016225590000000002
-0.016225549999999998
-0.015807410000000001
-0.01656523
-0.01656533
-0.016147149999999999
-0.01572902
-0.016774319999999999
-0.01510192
-0.01510187
-0.016356240000000001
-0.01625161
-0.016251720000000001
-0.01646077
-0.01604266
-0.01656527
-0.014892880000000001
-0.015938069999999999
-0.017192470000000001
-0.016134030000000001
-0.01613415
-0.016552219999999999
-0.01613409
-0.016447639999999999
-0.01477526
-0.015611440000000001
-0.016865829999999998
-0.01655216
-0.016552259999999999
-0.01592507
-0.01550695
-0.016970320000000001
-0.01529792
-0.015506870000000001
-0.016761249999999998
-0.017702010000000001
-0.01602957
-0.01540239
-0.016656770000000001
-0.016029539999999998
-0.016029640000000001
-0.016238610000000001
-0.01582047
-0.016970300000000001
-0.0152979
-0.015715960000000001
-0.016970349999999999
-0.01582043
-0.015820549999999999
-0.016656750000000001
-0.016238619999999999
-0.017022570000000001
-0.01535016
-0.015768230000000001
-0.017022619999999999
-0.01566364
-0.015663750000000001
-0.016499949999999999
-0.01608182
-0.0174407
-0.015768270000000001
-0.015141089999999999
-0.016395460000000001
-0.016186320000000001
-0.016186409999999998
-0.016395380000000001
-0.01597724
-0.01681347
-0.01681357
-0.016186369999999999
-0.015768250000000001
-0.01681355
-0.015141150000000001
-0.0153501
-0.016604480000000001
-0.016081769999999999
-0.01608188
-0.016499949999999999
-0.016081829999999998
-0.016604440000000002
-0.014932050000000001
-0.015768239999999999
-0.01702263
-0.016408409999999998
-0.016408519999999999
-0.016617570000000002
-0.016199450000000001
-0.016513
-0.014840620000000001
-0.01588581
-0.017140209999999999
-0.016408450000000002
-0.016408550000000001
-0.01599037
-0.015572249999999999
-0.01703563
-0.01536322
-0.015363160000000001
-0.016617549999999998
-0.017427640000000001
-0.015755209999999999
-0.01533704
-0.016591419999999999
