CaseGroup1_Case1_Bus8_PVfarm2_PWBUSANGLE
-0.026235419999999999
-0.02596145
-0.024490789999999998
-0.022334920000000001
-0.027852390000000001
-0.020051429999999999
-0.02018841
-0.025559459999999999
-0.024524959999999998
-0.02425099
-0.025328920000000001
-0.023173059999999999
-0.026338250000000001
-0.018537430000000001
-0.023652659999999999
-0.029023920000000002
-0.029633690000000001
-0.021832580000000001
-0.0229105
-0.02828172
-0.021901070000000002
-0.021627090000000002
-0.026742519999999999
-0.0245866
-0.02993289
-0.02213174
-0.020661160000000001
-0.02603223
-0.02482641
-0.02455243
-0.024689429999999998
-0.02253353
-0.027887430000000001
-0.020086469999999999
-0.02237927
-0.027750449999999999
-0.023251560000000001
-0.022977580000000001
-0.02687811
-0.02472218
-0.029940600000000001
-0.02213946
-0.019454019999999999
-0.024825010000000002
-0.025500979999999999
-0.02522698
-0.026578939999999999
-0.024423009999999998
-0.026091280000000001
-0.025817300000000001
-0.02313173
-0.020975890000000001
-0.0283751
-0.020574080000000002
-0.021925969999999999
-0.027297120000000001
-0.022626919999999998
-0.02235297
-0.024645810000000001
-0.022489950000000002
-0.027536919999999999
-0.019736
-0.02363637
-0.029007640000000001
-0.024798669999999998
-0.02452472
-0.025602670000000001
-0.02344678
-0.026474999999999999
-0.018674139999999999
-0.023789399999999999
-0.029160680000000001
-0.02469594
-0.024421979999999999
-0.022951349999999999
-0.020795520000000001
-0.028998550000000001
-0.021197489999999999
-0.021334479999999999
-0.026705599999999999
-0.0291972
-0.021396109999999999
-0.019925559999999998
-0.025296570000000001
-0.025168719999999999
-0.024894719999999999
-0.025031729999999999
-0.022875840000000001
-0.0278886
-0.020087629999999999
-0.021165529999999998
-0.026536649999999998
-0.024056520000000001
-0.02378255
-0.02889808
-0.026742120000000001
-0.02537501
-0.025101060000000001
-0.027393959999999998
-0.02523804
-0.026991979999999999
-0.019191099999999999
-0.023091449999999999
-0.028462689999999999
-0.026183499999999998
-0.025909519999999998
-0.023223939999999998
-0.021068110000000001
-0.027996819999999999
-0.02019584
-0.021547710000000001
-0.026918839999999999
-0.03093947
-0.023138249999999999
-0.02045276
-0.025823829999999999
-0.023206750000000002
-0.022932749999999998
-0.024284679999999999
-0.022128809999999999
-0.028719620000000001
-0.020918570000000001
-0.023211389999999998
-0.02858262
-0.023613200000000001
-0.023339240000000001
-0.027239780000000002
-0.025083850000000001
-0.029166649999999999
-0.02136557
-0.02244349
-0.02781469
-0.02204151
-0.021767539999999998
-0.026882969999999999
-0.02472705
-0.029701089999999999
-0.02189996
-0.020429389999999999
-0.025800449999999999
-0.025202100000000002
-0.024928120000000002
-0.02506512
-0.022909229999999999
-0.026812079999999999
-0.026538099999999998
-0.025067430000000002
-0.022911549999999999
-0.027821559999999999
-0.0200206
-0.02015759
-0.025528639999999998
-0.024866349999999999
-0.024592389999999999
-0.025670330000000002
-0.023514449999999999
-0.02607218
-0.018271369999999999
-0.0233866
-0.02875784
-0.02667274
-0.026398789999999998
-0.0237132
-0.021557340000000001
-0.02834911
-0.020548090000000001
-0.021899970000000001
-0.027271119999999999
-0.023443619999999998
-0.023169660000000002
-0.025462519999999999
-0.023306650000000002
-0.027746179999999999
-0.01994522
-0.023845620000000001
-0.029216900000000001
-0.02759199
-0.019791030000000001
-0.022083829999999999
-0.027455
-0.023563580000000001
-0.023289589999999999
-0.027190140000000002
-0.025034219999999999
-0.029409890000000001
-0.021608800000000001
-0.01892336
-0.024294329999999999
-0.02557775
-0.02530377
-0.026655720000000001
-0.02449979
-0.030290850000000001
-0.022489680000000001
-0.021019099999999999
-0.026390190000000001
-0.02565485
-0.025380860000000002
-0.02551786
-0.023361969999999999
-0.02733565
-0.01953475
-0.02061263
-0.02598371
-0.022896139999999999
-0.02262217
-0.027737649999999999
-0.025581710000000001
-0.023839229999999999
-0.023565280000000001
-0.02464322
-0.02248735
-0.02612302
-0.018322209999999998
-0.02343744
-0.028808690000000001
-0.025383030000000001
-0.025109059999999999
-0.02363842
-0.021482580000000001
-0.030293170000000001
-0.022492000000000002
-0.022628990000000002
-0.028000190000000001
-0.02476472
-0.02449078
-0.02556872
-0.023412829999999999
-0.026441050000000001
-0.018640210000000001
-0.023755459999999999
-0.029126740000000002
-0.025299160000000001
-0.025025180000000001
-0.023554539999999999
-0.0213987
-0.029601800000000001
-0.021800670000000001
-0.021937660000000001
-0.027308829999999999
-0.029599469999999999
-0.021798350000000001
-0.02032778
-0.025698829999999999
-0.025570969999999998
-0.025296969999999998
-0.025433979999999998
-0.023278090000000001
-0.027653690000000002
-0.019852749999999999
-0.020930649999999999
-0.026301740000000001
-0.023821620000000002
-0.023547660000000002
-0.02866318
-0.026507220000000001
-0.02828228
-0.020481280000000001
-0.02277409
-0.028145300000000002
-0.023646380000000002
-0.023372400000000002
-0.027272939999999999
-0.025117029999999999
-0.02909078
-0.02128971
-0.018604289999999999
-0.02397523
-0.02465119
-0.02437719
-0.025729140000000001
-0.023573230000000001
-0.025746169999999999
-0.025472209999999999
-0.02278664
-0.020630809999999999
-0.028029990000000001
-0.020229009999999999
-0.02158088
-0.02695202
-0.023526430000000001
-0.023252470000000001
-0.025545330000000002
-0.023389460000000001
-0.02843648
-0.02063547
-0.024535890000000001
-0.029907199999999998
-0.027130109999999999
-0.026856140000000001
-0.025385459999999999
-0.02322958
-0.028747089999999999
-0.020946050000000001
-0.021083040000000001
-0.026454149999999999
-0.02417501
-0.023901039999999998
-0.02497897
-0.022823110000000001
-0.025988299999999999
-0.018187499999999999
-0.023302719999999999
-0.028673959999999998
-0.029082759999999999
-0.021281700000000001
-0.02235962
-0.0277308
-0.0213502
-0.021076210000000001
-0.026191610000000001
-0.0240357
-0.03062664
-0.022825439999999999
-0.02135484
-0.02672596
-0.025520129999999999
-0.025246149999999998
-0.02538315
-0.023227250000000001
-0.031022279999999999
-0.023221060000000002
-0.02053557
-0.025906640000000002
-0.023897020000000001
-0.02362303
-0.024974960000000001
-0.022819059999999999
-0.027793020000000002
-0.019992050000000001
-0.02228484
-0.027656030000000002
-0.02329411
-0.02302015
-0.026920670000000001
-0.024764749999999999
-0.025055919999999999
-0.024781959999999999
-0.027074850000000001
-0.024918940000000001
-0.026065399999999999
-0.018264590000000001
-0.022164900000000001
-0.027536080000000001
-0.02687378
-0.026599810000000002
-0.023914210000000002
-0.021758360000000001
-0.028079630000000001
-0.020278649999999999
-0.021630509999999999
-0.027001649999999999
-0.02981899
-0.02201786
-0.020547280000000001
-0.02591835
-0.02518302
-0.02490902
-0.025046019999999999
-0.022890130000000002
-0.028108459999999998
-0.020307479999999999
-0.021385379999999999
-0.026756510000000001
-0.023668910000000001
-0.023394930000000001
-0.02851045
-0.026354499999999999
-0.024411059999999998
-0.024137120000000001
-0.025215040000000001
-0.02305917
-0.026694860000000001
-0.018893980000000001
-0.024009260000000001
-0.02938054
-0.024710240000000001
-0.02443627
-0.022965639999999999
-0.020809810000000002
-0.029620339999999998
-0.021819229999999998
-0.02195621
-0.027327379999999998
-0.026477819999999999
-0.026203850000000001
-0.023518270000000001
-0.02136242
-0.028154169999999999
-0.020353159999999999
-0.02170505
-0.02707619
-0.022611559999999999
-0.022337599999999999
-0.02463044
-0.022474589999999999
-0.026914069999999998
-0.0191132
-0.023013550000000001
-0.02838479
-0.02726458
-0.019463660000000001
-0.02175645
-0.027127600000000002
-0.02323619
-0.02296221
-0.02686274
-0.024706829999999999
-0.02971967
-0.02191854
-0.019233110000000001
-0.024604089999999999
-0.025887520000000001
-0.025613529999999999
-0.026965490000000002
-0.02480955
-0.029647989999999999
-0.021846870000000001
-0.02292479
-0.028296020000000002
-0.022522810000000001
-0.022248850000000001
-0.027364300000000001
-0.025208370000000001
-0.029545249999999999
-0.02174413
-0.020273570000000001
-0.025644610000000002
-0.025046260000000001
-0.024772289999999999
-0.024909290000000001
-0.022753389999999998
-0.026455289999999999
-0.026181309999999999
-0.024710650000000001
-0.022554769999999998
-0.027464769999999999
-0.01966383
-0.019800829999999998
-0.025171840000000001
-0.025146709999999999
-0.024872749999999999
-0.025950689999999998
-0.02379481
-0.026352549999999999
-0.018551709999999999
-0.023666960000000001
-0.029038230000000002
-0.024403339999999999
-0.024129379999999999
-0.026422270000000001
-0.024266360000000001
-0.026020290000000001
-0.018219490000000001
-0.022119799999999998
-0.027490980000000002
-0.026456440000000001
-0.026182460000000001
-0.023496880000000001
-0.021341039999999999
-0.028269780000000001
-0.020468770000000001
-0.02182065
-0.02719179
-0.03171715
-0.023915869999999999
-0.02123036
-0.02660148
-0.02398436
-0.023710370000000001
-0.025062310000000001
-0.02290642
-0.028252610000000001
-0.020451609999999999
-0.02274441
-0.028115620000000001
-0.023146219999999999
-0.02287227
-0.026772790000000001
-0.024616860000000001
-0.02842037
-0.02061936
-0.022912169999999999
-0.02828338
-0.022510189999999999
-0.022236220000000001
-0.02613671
-0.0239808
-0.030473549999999999
-0.022672370000000001
-0.019986899999999998
-0.025357930000000001
-0.024759590000000001
-0.0244856
-0.025837539999999999
-0.023681629999999999
-0.02770214
-0.02742816
-0.02474254
-0.02258667
-0.027496659999999999
-0.01969572
-0.021047590000000001
-0.026418690000000002
-0.024237729999999999
-0.023963769999999999
-0.026256640000000001
-0.024100759999999999
-0.026658500000000002
-0.018857639999999998
-0.022757980000000001
-0.0281292
-0.025784919999999999
-0.025510959999999999
-0.02658891
-0.024433
-0.026186930000000001
-0.018386110000000001
-0.023501339999999999
-0.02887259
-0.025682190000000001
-0.025408210000000001
-0.023937569999999998
-0.021781720000000001
-0.028710469999999998
-0.020909440000000001
-0.021046430000000001
-0.026417530000000002
-0.03032052
-0.022519339999999999
-0.02104876
-0.026419850000000002
-0.023802750000000001
-0.023528759999999999
-0.023665769999999999
-0.021509899999999998
-0.0290119
-0.021210840000000002
-0.02228875
-0.027659940000000001
-0.022690559999999999
-0.022416599999999998
-0.027532069999999999
-0.02537613
-0.030494940000000002
-0.022693749999999999
-0.02000828
-0.02537932
-0.024643979999999999
-0.024369990000000001
-0.02572193
-0.023566030000000002
-0.026628510000000001
-0.01882766
-0.021120429999999999
-0.026491520000000001
-0.023403940000000002
-0.02312997
-0.027030499999999999
-0.02487458
-0.023249740000000001
-0.022975789999999999
-0.02526865
-0.023112779999999999
-0.02674845
-0.01894759
-0.022847940000000001
-0.02821916
-0.025704729999999999
-0.02543076
-0.022745189999999998
-0.020589369999999999
-0.029399890000000001
-0.021598780000000001
-0.022950680000000001
-0.028321900000000001
-0.025955909999999999
-0.025681949999999999
-0.02421129
-0.022055430000000001
-0.02884722
-0.021046169999999999
-0.021183159999999999
-0.02655428
-0.024245450000000002
-0.023971490000000002
-0.025049419999999999
-0.02289356
-0.027333070000000001
-0.01953214
-0.024647450000000001
-0.03001877
-0.028276220000000001
-0.020475230000000001
-0.02155313
-0.02692427
-0.023032859999999999
-0.02275889
-0.027874360000000001
-0.025718439999999999
-0.028575420000000001
-0.02077437
-0.019303830000000001
-0.024674809999999998
-0.02595824
-0.02568426
-0.02582125
-0.02366534
-0.027512000000000002
-0.02723803
-0.02455241
-0.02239654
-0.02791401
-0.02011303
-0.02146491
-0.02683603
-0.02428284
-0.024008870000000002
-0.026301749999999999
-0.024145860000000002
-0.02731109
-0.019510179999999998
-0.023410549999999999
-0.028781790000000002
-0.02856827
-0.020767230000000001
-0.023060049999999999
-0.02843128
-0.02205062
-0.021776650000000002
-0.025677120000000001
-0.023521219999999999
-0.030386179999999999
-0.022585020000000001
-0.019899549999999998
-0.025270569999999999
-0.024064760000000001
-0.023790789999999999
-0.02514272
-0.022986820000000002
-0.030794410000000001
-0.02299319
-0.021522599999999999
-0.026893719999999999
-0.024884070000000001
-0.024610090000000001
-0.024747089999999999
-0.022591199999999999
-0.02783919
-0.020038230000000001
-0.02111613
-0.026487239999999999
-0.02212538
-0.02185142
-0.026966850000000001
-0.024810929999999998
-0.025420669999999999
-0.025146720000000001
-0.02622466
-0.024068760000000002
-0.025215209999999998
-0.017414470000000001
-0.02252966
-0.027900850000000001
-0.026964490000000001
-0.026690510000000001
-0.02521984
-0.02306397
-0.029385319999999999
-0.021584229999999999
-0.021721210000000001
-0.027092359999999999
-0.024772079999999998
-0.02449813
-0.026791019999999999
-0.024635110000000002
-0.02766337
-0.019862419999999999
-0.023762809999999999
-0.029134090000000001
-0.025580559999999999
-0.025306579999999999
-0.02262103
-0.020465210000000001
-0.028668220000000001
-0.020867170000000001
-0.022219059999999999
-0.027590239999999999
-0.02925854
-0.021457460000000001
-0.01877204
-0.02414299
-0.024015129999999999
-0.023741140000000001
-0.025093069999999999
-0.02293719
-0.027038719999999999
-0.019237819999999999
-0.021530609999999999
-0.026901729999999999
-0.02442159
-0.02414763
-0.028048199999999999
-0.02589226
-0.02842894
-0.020627929999999999
-0.021705849999999999
-0.027076989999999999
-0.022578129999999998
