CaseGroup1_Case1_Bus14_FishHatchery_PWBUSANGLE
-0.15592122999999999
-0.15592226000000001
-0.15391868
-0.15191595999999999
-0.15742338
-0.14941289999999999
-0.14941230999999999
-0.15542101999999999
-0.15391798000000001
-0.15391906999999999
-0.15492068000000001
-0.15291777000000001
-0.15592141000000001
-0.14791070000000001
-0.15291695999999999
-0.15892563000000001
-0.15930079999999999
-0.15129007
-0.15229161999999999
-0.15830022999999999
-0.15128976
-0.15129082999999999
-0.15629708
-0.15429423
-0.15980194
-0.15179126000000001
-0.14978759
-0.15579651
-0.15429382999999999
-0.15429486000000001
-0.1542944
-0.15229131000000001
-0.15761095999999999
-0.14960021000000001
-0.15160281
-0.15761148999999999
-0.15260407000000001
-0.15260513000000001
-0.15661035000000001
-0.1546073
-0.15961371999999999
-0.15160323000000001
-0.14859876999999999
-0.15460746
-0.15510771000000001
-0.15510860000000001
-0.15610924000000001
-0.15410629000000001
-0.15560819000000001
-0.15560904
-0.15260482
-0.15060169000000001
-0.15811215000000001
-0.1501017
-0.15110196000000001
-0.15711067000000001
-0.15210304999999999
-0.15210425
-0.15410673999999999
-0.15210371
-0.15711027999999999
-0.14909955999999999
-0.15310503
-0.15911385
-0.15416796999999999
-0.15416920000000001
-0.15517069
-0.15316783
-0.15617204000000001
-0.14816134
-0.15316758999999999
-0.15917622000000001
-0.15416848999999999
-0.15416954999999999
-0.15216634000000001
-0.15016320999999999
-0.15867528
-0.15066458999999999
-0.15066402000000001
-0.15667271999999999
-0.15905057
-0.15104008999999999
-0.14903659999999999
-0.15504533000000001
-0.15454423
-0.15454514
-0.15454474000000001
-0.15254156999999999
-0.15754852999999999
-0.1495378
-0.15053937000000001
-0.15654800999999999
-0.15354297
-0.15354403999999999
-0.15855005999999999
-0.15654721999999999
-0.15496650000000001
-0.15496765000000001
-0.15696989
-0.15496713000000001
-0.15646871000000001
-0.14845799000000001
-0.15246346
-0.15847231000000001
-0.15571773999999999
-0.15571872
-0.15271433000000001
-0.15071144
-0.15772069
-0.14971022
-0.1507106
-0.15671934000000001
-0.16072464
-0.15271419
-0.14970973000000001
-0.15571861000000001
-0.15271391000000001
-0.15271486000000001
-0.15371525
-0.15171224
-0.15847188000000001
-0.15046116000000001
-0.1524635
-0.15847232999999999
-0.15296367999999999
-0.15296480000000001
-0.15697003000000001
-0.15496714
-0.15884685000000001
-0.15083632999999999
-0.15183789
-0.15784651
-0.15133650000000001
-0.15133762000000001
-0.15634366
-0.15434099000000001
-0.15959870000000001
-0.15158804000000001
-0.14958437999999999
-0.15559327000000001
-0.15459113999999999
-0.15459211
-0.15459168000000001
-0.15258846000000001
-0.15646872000000001
-0.15646969999999999
-0.15446631999999999
-0.15246345
-0.15747032
-0.14946005000000001
-0.14945949
-0.15546818000000001
-0.15421509
-0.15421624
-0.15521768999999999
-0.15321491000000001
-0.15571805999999999
-0.14770733999999999
-0.1527136
-0.15872227999999999
-0.15612408
-0.15612519999999999
-0.15312076999999999
-0.15111775999999999
-0.15812782
-0.15011714000000001
-0.15111758
-0.15712629
-0.15286975
-0.15287091999999999
-0.15487335999999999
-0.15287038999999999
-0.15737641999999999
-0.14936593000000001
-0.15337117
-0.15937976000000001
-0.15737648000000001
-0.14936596999999999
-0.15136811999999999
-0.15737697
-0.1528699
-0.1528709
-0.15687609999999999
-0.15487355
-0.15912873
-0.15111821
-0.14811377000000001
-0.15412245999999999
-0.15512321000000001
-0.15512414999999999
-0.15612474000000001
-0.15412155
-0.16013021999999999
-0.15211975
-0.15011606
-0.15612498999999999
-0.15512318999999999
-0.15512407
-0.15512369000000001
-0.15312074000000001
-0.15687540999999999
-0.14886488
