CaseGroup1_Case1_Bus35_WindSub3_PWBUSPUVOLT
1.00000004
1.0000000499999999
1.00000003
1.0000000200000001
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.00000004
1.00000003
1.00000003
1.00000004
1.00000003
1.00000004
1.0000000099999999
1.00000003
1.0000000600000001
1.0000000600000001
1.0000000200000001
1.00000003
1.0000000600000001
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000007
1.0000000200000001
1.0000000200000001
1.00000004
1.00000003
1.00000004
1.00000004
1.0000000200000001
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000003
1.0000000499999999
1.00000004
1.0000000600000001
1.0000000200000001
1.0000000099999999
1.00000004
1.00000004
1.00000004
1.0000000499999999
1.00000003
1.00000004
1.00000004
1.00000003
1.0000000200000001
1.0000000600000001
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.0000000200000001
1.00000003
1.00000004
1.00000003
1.0000000499999999
1.0000000099999999
1.00000003
1.0000000600000001
1.00000003
1.00000004
1.00000004
1.00000003
1.0000000499999999
1.0000000099999999
1.00000003
1.0000000600000001
1.00000003
1.00000004
1.00000003
1.0000000200000001
1.0000000600000001
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.0000000600000001
1.0000000200000001
1.0000000099999999
1.00000004
1.00000004
1.00000004
1.00000004
1.00000003
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000003
1.0000000600000001
1.0000000499999999
1.00000004
1.00000004
1.0000000499999999
1.00000004
1.0000000499999999
1.0000000099999999
1.00000003
1.0000000600000001
1.00000004
1.00000004
1.00000003
1.0000000200000001
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000007
1.00000003
1.0000000200000001
1.00000004
1.00000003
1.00000003
1.00000003
1.0000000200000001
1.0000000600000001
1.0000000200000001
1.00000003
1.0000000600000001
1.00000003
1.00000003
1.0000000499999999
1.00000004
1.0000000600000001
1.0000000200000001
1.00000003
1.0000000600000001
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000007
1.0000000200000001
1.0000000200000001
1.00000004
1.00000004
1.00000004
1.00000004
1.00000003
1.0000000499999999
1.0000000499999999
1.00000004
1.00000003
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.00000004
1.00000003
1.00000004
1.00000004
1.00000003
1.00000004
1.0000000099999999
1.00000003
1.0000000600000001
1.00000004
1.0000000499999999
1.00000003
1.0000000200000001
1.0000000600000001
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000003
1.00000004
1.00000003
1.0000000499999999
1.0000000200000001
1.00000003
1.0000000600000001
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000003
1.0000000499999999
1.00000004
1.0000000600000001
1.0000000200000001
1.0000000099999999
1.00000003
1.00000004
1.00000004
1.00000004
1.00000003
1.00000007
1.00000003
1.0000000200000001
1.00000004
1.00000004
1.00000004
1.00000004
1.00000003
1.0000000499999999
1.0000000099999999
1.0000000200000001
1.00000004
1.00000003
1.00000003
1.0000000499999999
1.00000004
1.00000003
1.00000003
1.00000004
1.00000003
1.00000004
1.0000000099999999
1.00000003
1.0000000600000001
1.00000004
1.00000004
1.00000003
1.0000000200000001
1.00000007
1.00000003
1.0000000200000001
1.0000000499999999
1.00000003
1.00000003
1.00000004
1.00000003
1.00000004
1.0000000099999999
1.00000003
1.0000000600000001
1.00000004
1.00000004
1.00000003
1.0000000200000001
1.0000000600000001
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.0000000600000001
1.0000000200000001
1.0000000200000001
1.00000004
1.00000004
1.00000004
1.00000004
1.00000003
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000003
1.0000000600000001
1.00000004
1.0000000499999999
1.0000000200000001
1.00000003
1.0000000600000001
1.00000003
1.00000003
1.0000000499999999
1.00000004
1.0000000600000001
1.0000000200000001
1.0000000099999999
1.00000003
1.00000003
1.00000004
1.00000004
1.00000003
1.00000004
1.00000004
1.00000003
1.0000000200000001
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000003
1.00000004
1.00000003
1.0000000499999999
1.0000000200000001
1.00000003
1.00000007
1.0000000499999999
1.0000000499999999
1.00000004
1.00000003
1.0000000600000001
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000003
1.00000004
1.00000003
1.00000004
1.0000000099999999
1.00000003
1.0000000600000001
1.0000000600000001
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.00000004
1.00000003
1.00000007
1.00000003
1.0000000200000001
1.0000000499999999
1.00000004
1.00000004
1.00000004
1.00000003
1.00000007
1.00000003
1.0000000200000001
1.00000004
1.00000003
1.00000003
1.00000004
1.00000003
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.00000003
1.00000003
1.0000000499999999
1.00000004
1.00000003
1.00000004
1.0000000499999999
1.00000004
1.00000004
1.0000000099999999
1.0000000200000001
1.0000000499999999
1.00000004
1.0000000499999999
1.00000003
1.0000000200000001
1.0000000499999999
1.0000000200000001
1.0000000200000001
1.0000000499999999
1.0000000600000001
1.0000000200000001
1.0000000200000001
