CaseGroup1_Case1_Bus34_DCstorage3_PWBUSANGLE
-0.023517429999999999
-0.024099880000000001
-0.021926910000000001
-0.019462920000000002
-0.025365499999999999
-0.017256509999999999
-0.016965299999999999
-0.023192649999999999
-0.021417309999999998
-0.02199976
-0.023231760000000001
-0.02076776
-0.023735820000000001
-0.01562697
-0.020622069999999999
-0.026849669999999999
-0.027093240000000001
-0.0189841
-0.020216080000000001
-0.026443649999999999
-0.018838489999999999
-0.01942091
-0.024416230000000001
-0.021952180000000002
-0.02778214
-0.019672930000000002
-0.01750007
-0.023727450000000001
-0.021879340000000001
-0.022461769999999999
-0.022170559999999999
-0.019706540000000002
-0.025296229999999999
-0.017187239999999999
-0.019359959999999999
-0.025587470000000001
-0.02015519
-0.020737619999999998
-0.02479218
-0.022328110000000002
-0.027541980000000001
-0.0194328
-0.016319210000000001
-0.022546500000000001
-0.022871289999999999
-0.023453720000000001
-0.024103320000000001
-0.021639269999999999
-0.02315969
-0.023742139999999998
-0.020628400000000002
-0.018164429999999999
-0.02623988
-0.018130799999999999
-0.018780359999999999
-0.025007830000000002
-0.019502800000000001
-0.020085249999999999
-0.022258010000000002
-0.019794030000000001
-0.024934979999999999
-0.016826029999999999
-0.020880409999999999
-0.02710802
-0.021497809999999999
-0.022080269999999999
-0.023312280000000001
-0.02084826
-0.024107549999999998
-0.01599867
-0.0209938
-0.02722142
-0.02171623
-0.022298680000000001
-0.02012574
-0.01766181
-0.026678110000000001
-0.018568999999999999
-0.018277789999999999
-0.024505229999999999
-0.026921770000000001
-0.01881263
-0.0166398
-0.02286711
-0.022251030000000002
-0.022833450000000002
-0.02254225
-0.020078229999999999
-0.025292019999999998
-0.017183029999999998
-0.018414989999999999
-0.02464243
-0.021091820000000001
-0.021674260000000001
-0.026669689999999999
-0.024205580000000001
-0.02242502
-0.02300748
-0.025180310000000001
-0.022716259999999999
-0.024273079999999999
-0.01616418
-0.02021854
-0.0264461
-0.02334905
-0.02393149
-0.020817740000000001
-0.018353789999999998
-0.025667599999999999
-0.017558580000000001
-0.018208120000000001
-0.024435539999999999
-0.02867225
-0.02056297
-0.017449340000000001
-0.023676719999999998
-0.020417370000000001
-0.020999779999999999
-0.021649359999999999
-0.01918537
-0.02633686
-0.018227770000000001
-0.02040051
-0.026628079999999998
-0.02043414
-0.02101658
-0.02507115
-0.022607080000000002
-0.02659866
-0.018489559999999999
-0.019721530000000001
-0.025949070000000001
-0.018814330000000001
-0.019396750000000001
-0.02439206
-0.021928010000000001
-0.027668370000000001
-0.019559179999999999
-0.017386329999999998
-0.02361369
-0.022235979999999999
-0.022818410000000001
-0.022527200000000001
-0.020063190000000002
-0.024109309999999998
-0.02469176
-0.02251877
-0.02005477
-0.025486959999999999
-0.017377960000000001
-0.017086759999999999
-0.023314109999999999
-0.021628359999999999
-0.022210810000000001
-0.02344282
-0.020978799999999999
-0.023476469999999999
-0.01536764
-0.020362740000000001
-0.026590309999999999
-0.02357654
-0.024159
-0.02104524
-0.01858127
-0.026186330000000001
-0.018077269999999999
-0.018726820000000002
-0.02495429
-0.020300450000000001
-0.020882890000000001
-0.023055679999999999
-0.020591669999999999
-0.025262260000000002
-0.017153270000000002
-0.02120768
-0.027435310000000001
-0.025153080000000001
-0.0170441
-0.019216819999999999
-0.025444319999999999
-0.020482440000000001
-0.02106485
-0.025119430000000002
-0.022655370000000001
-0.027018
-0.01890886
-0.01579529
-0.022022549999999998
-0.022817730000000001
-0.02340016
-0.024049750000000002
-0.021585699999999999
-0.0280135
-0.01990428
-0.01773141
-0.023958810000000001
-0.02287231
-0.023454740000000002
-0.023163530000000002
-0.020699510000000001
-0.02459161
-0.016482690000000001
-0.017714629999999999
