CaseGroup1_Case1_Bus20_sub%20load2_PWBUSANGLE
-0.027744999999999999
-0.027589240000000001
-0.025940990000000001
-0.02390304
-0.029273529999999999
-0.021589649999999998
-0.021667530000000001
-0.027157629999999999
-0.025960380000000002
-0.02580462
-0.026823590000000001
-0.024785649999999999
-0.02780351
-0.020119749999999999
-0.025058400000000002
-0.030548700000000002
-0.031047700000000001
-0.023363680000000001
-0.024382640000000001
-0.029872900000000001
-0.023402619999999999
-0.023246840000000001
-0.028185669999999999
-0.026147670000000001
-0.03142085
-0.023736770000000001
-0.022088630000000001
-0.027578740000000001
-0.02628405
-0.02612828
-0.026206170000000001
-0.024168180000000001
-0.029369550000000001
-0.021685659999999999
-0.023801449999999998
-0.029291669999999999
-0.02470342
-0.024547639999999999
-0.028389640000000001
-0.026351619999999999
-0.031349120000000001
-0.023665060000000002
-0.020920100000000001
-0.02641013
-0.026997520000000001
-0.026841719999999999
-0.02801652
-0.02597851
-0.027536169999999999
-0.027380399999999999
-0.024635310000000001
-0.02259738
-0.029849899999999999
-0.02216595
-0.023340690000000001
-0.02883088
-0.024145199999999999
-0.023989449999999999
-0.026105280000000002
-0.024067330000000001
-0.028967260000000002
-0.021283400000000001
-0.025125249999999998
-0.03061556
-0.026217509999999999
-0.02606176
-0.027080750000000001
-0.025042780000000001
-0.027982770000000001
-0.020298989999999999
-0.02523765
-0.03072797
-0.026159109999999999
-0.02600334
-0.024355140000000001
-0.02231723
-0.030432799999999999
-0.022748819999999999
-0.022826699999999998
-0.028316870000000001
-0.030697990000000001
-0.023013970000000002
-0.021365840000000001
-0.026855899999999999
-0.02658023
-0.026424429999999999
-0.026502339999999999
-0.024464360000000001
-0.029344840000000001
-0.02166096
-0.022679899999999999
-0.02817006
-0.02554176
-0.025385990000000001
-0.030324919999999998
-0.02828688
-0.026868759999999998
-0.026713009999999999
-0.028828900000000001
-0.026790899999999999
-0.028397289999999999
-0.020713490000000001
-0.02455531
-0.030045579999999999
-0.027633029999999999
-0.027477250000000002
-0.024732150000000001
-0.022694229999999999
-0.029476180000000001
-0.021792280000000001
-0.02296699
-0.028457159999999999
-0.03236754
-0.024683400000000001
-0.021938389999999999
-0.027428500000000001
-0.024722339999999999
-0.024566549999999999
-0.025741320000000002
-0.02370336
-0.030191699999999998
-0.022507719999999998
-0.024623530000000001
-0.030113810000000001
-0.025054960000000001
-0.0248992
-0.02874121
-0.026703190000000002
-0.030598139999999999
-0.022914150000000001
-0.02393311
-0.029423350000000001
-0.02350151
-0.02334574
-0.028284569999999998
-0.026246559999999999
-0.031206569999999999
-0.023522520000000002
-0.021874370000000001
-0.027364469999999998
-0.02661823
-0.026462449999999998
-0.026540350000000001
-0.024502369999999999
-0.028294949999999999
-0.02813918
-0.026490940000000001
-0.024452970000000001
-0.02927503
-0.021591140000000002
-0.021669029999999999
-0.02715913
-0.02627504
-0.026119280000000002
-0.027138260000000001
-0.025100299999999999
-0.027569730000000001
-0.019885989999999999
-0.02482463
-0.03031491
-0.028076159999999999
-0.02792041
-0.025175289999999999
-0.023137350000000001
-0.029841449999999999
-0.022157509999999998
-0.023332229999999999
-0.02882243
-0.02492045
-0.024764700000000001
-0.026880540000000001
-0.02484258
-0.029194100000000001
-0.02151022
-0.025352079999999999
-0.030842399999999999
-0.029106389999999999
-0.021422509999999999
-0.023538300000000002
-0.02902851
-0.024988699999999999
-0.02483291
-0.02867492
-0.026636920000000001
-0.03085067
-0.02316665
-0.020421700000000001
-0.025911710000000001
-0.027047519999999999
-0.026891740000000001
-0.028066520000000001
-0.026028510000000001
-0.03175762
-0.024073529999999999
-0.02242537
-0.027915499999999999
-0.02709137
-0.026935580000000001
-0.027013479999999999
-0.024975500000000001
-0.028757640000000001
-0.02107382
-0.022092750000000001
-0.027582860000000001
-0.024406150000000001
-0.024250379999999998
-0.029189260000000002
-0.02715124
-0.025297650000000001
-0.025141899999999998
-0.026160880000000001
-0.024122919999999999
-0.02761135
-0.0199276
-0.024866240000000001
-0.03035653
-0.02688602
-0.026730259999999999
-0.025082030000000002
-0.023044100000000001
-0.031708210000000001
-0.02402412
-0.02410201
-0.02959225
-0.02617916
-0.02602343
-0.027042409999999999
-0.025004439999999999
-0.027944429999999999
-0.020260650000000002
-0.025199320000000001
-0.030689640000000001
-0.026787579999999998
-0.026631809999999999
-0.02498359
-0.02294566
-0.031061310000000002
-0.02337726
-0.023455150000000001
-0.02894536
-0.03111071
-0.02342667
-0.021778519999999999
-0.027268609999999999
-0.026992929999999998
-0.026837130000000001
-0.026915040000000001
-0.024877070000000001
-0.02909074
-0.021406870000000001
-0.022425819999999999
-0.027915949999999998
-0.02528766
-0.025131899999999999
-0.030070820000000002
-0.02803278
-0.02975268
-0.022068750000000002
-0.024184549999999999
-0.029674800000000001
-0.025086529999999999
-0.024930750000000002
-0.02877275
-0.02673476
-0.030516950000000001
-0.022832959999999999
-0.020088020000000002
-0.025578010000000002
-0.026165379999999999
-0.026009600000000001
-0.027184380000000001
-0.025146390000000001
-0.027194019999999999
-0.027038260000000001
-0.024293169999999999
-0.022255250000000001
-0.029507740000000001
-0.021823829999999999
-0.02299855
-0.028488719999999999
-0.02501828
-0.024862530000000001
-0.02697838
-0.02494041
-0.02984038
-0.022156459999999999
-0.025998340000000002
-0.03148869
-0.028628049999999999
-0.028472279999999999
-0.026824020000000001
-0.02478605
-0.03015659
-0.02247263
-0.022550520000000001
-0.02804067
-0.025628169999999999
-0.025472399999999999
-0.026491379999999998
-0.024453430000000002
-0.027471289999999999
-0.019787559999999999
-0.024726189999999999
-0.030216460000000001
-0.030499700000000001
-0.022815720000000001
-0.02383468
-0.029324900000000001
-0.022854659999999999
-0.022698880000000001
-0.027637680000000001
-0.025599690000000001
-0.032088140000000001
-0.02440403
-0.022755850000000001
-0.028246009999999998
-0.026951320000000001
-0.02679554
-0.026873439999999998
-0.024835449999999998
-0.03246537
-0.024781230000000001
-0.022036219999999999
-0.02752634
-0.02536861
-0.02521282
-0.026387600000000001
-0.024349610000000001
-0.02930953
-0.02162563
-0.023741419999999999
-0.02923164
-0.02472127
-0.024565509999999999
-0.028407499999999999
-0.026369489999999999
-0.026535070000000001
-0.02637931
-0.02849519
-0.0264572
-0.027515149999999999
-0.019831410000000001
-0.02367319
-0.029163410000000001
-0.0282793
-0.028123539999999999
-0.025378419999999999
-0.02334048
-0.029574019999999999
-0.021890110000000001
-0.02306482
-0.028554989999999999
-0.031305319999999998
-0.023621260000000002
-0.021973110000000001
-0.02746322
-0.026639099999999999
-0.026483300000000001
-0.0265612
-0.024523219999999998
-0.029520629999999999
-0.021836729999999999
-0.022855670000000002
-0.028345840000000001
-0.0251691
-0.02501333
-0.02995225
-0.02791422
-0.025844849999999999
-0.025689110000000001
-0.026708079999999999
-0.024670129999999998
-0.028158550000000001
-0.02047475
-0.025413430000000001
-0.030903750000000001
-0.026217979999999998
-0.026062209999999999
-0.024414000000000002
-0.02237608
-0.031040129999999999
-0.023356100000000001
-0.02343398
-0.028924189999999999
-0.027908220000000001
-0.02775246
-0.025007359999999999
-0.022969420000000001
-0.02967351
-0.02198957
-0.02316431
-0.028654490000000001
-0.024085720000000001
-0.023929969999999998
-0.026045800000000001
-0.024007850000000001
-0.028359329999999999
-0.020675530000000001
-0.024517339999999999
-0.030007619999999999
-0.02876161
-0.021077769999999999
-0.02319355
-0.028683739999999999
-0.02464394
-0.02448817
-0.028330149999999998
-0.026292159999999998
-0.031172729999999999
-0.023488680000000001
-0.02074372
-0.02623375
-0.027369569999999999
-0.02721378
-0.02838858
-0.02635055
-0.031106580000000002
-0.023422539999999999
-0.02444151
-0.029931780000000002
-0.024009900000000001
-0.023854139999999999
-0.028792990000000001
-0.026754980000000001
-0.03104817
-0.02336413
-0.021715979999999999
-0.027206069999999999
-0.02645983
-0.026304060000000001
-0.026381950000000001
-0.024343969999999999
-0.027920790000000001
-0.02776501
-0.026116779999999999
-0.024078809999999999
-0.028900869999999999
-0.021217010000000001
-0.021294899999999999
-0.02678496
-0.02656768
-0.026411919999999998
-0.027430909999999999
-0.025392939999999999
-0.027862379999999999
-0.02017861
-0.025117270000000001
-0.030607579999999999
-0.02591657
-0.02576082
-0.027876689999999999
-0.025838699999999999
-0.027445089999999998
-0.019761359999999999
-0.023603140000000002
-0.029093359999999999
-0.02789608
-0.027740299999999999
-0.024995199999999999
-0.022957269999999998
-0.029739249999999998
-0.02205532
-0.02323004
-0.028720220000000001
-0.033120620000000003
-0.025436420000000001
-0.0226914
-0.02818155
-0.025475370000000001
-0.025319580000000001
-0.026494360000000002
-0.02445638
-0.029729470000000001
-0.022045539999999999
-0.024161330000000002
-0.02965158
-0.024592760000000002
-0.024437009999999999
-0.02827899
-0.026240969999999999
-0.029926350000000001
-0.022242410000000001
-0.02435822
-0.029848469999999998
-0.023926610000000001
-0.023770840000000001
-0.0276128
-0.025574800000000002
-0.031905929999999999
-0.02422183
-0.021476840000000001
-0.026966919999999998
-0.02622068
-0.026064899999999998
-0.027239679999999999
-0.025201680000000001
-0.029111939999999999
-0.02895617
-0.02621103
-0.024173070000000001
-0.028995119999999999
-0.02131125
-0.022485970000000001
-0.0279761
-0.02572091
-0.02556516
-0.027681009999999999
-0.025643050000000001
-0.028112479999999999
-0.020428709999999999
-0.024270509999999999
-0.029760769999999999
-0.027235079999999998
-0.027079329999999999
-0.028098310000000001
-0.02606033
-0.027666719999999999
-0.019982960000000001
-0.02492161
-0.030411899999999999
-0.027176680000000002
-0.0270209
-0.025372680000000002
-0.023334750000000001
-0.030116730000000001
-0.022432779999999999
-0.02251067
-0.028000810000000001
-0.031793519999999999
-0.024109430000000001
-0.022461269999999998
-0.027951400000000001
-0.02524523
-0.025089440000000001
-0.025167350000000002
-0.02312939
-0.030440370000000001
-0.022756390000000001
-0.023775350000000001
-0.029265579999999999
-0.024206769999999999
-0.024051010000000001
-0.028989879999999999
-0.026951860000000001
-0.031918080000000001
-0.024233979999999999
-0.021488989999999999
-0.026979070000000001
-0.02615495
-0.02599916
-0.027173940000000001
-0.025135950000000001
-0.028095430000000001
-0.02041165
-0.022527410000000001
-0.028017549999999999
-0.02484082
-0.02468505
-0.02852704
-0.026489039999999998
-0.0247531
-0.02459735
-0.026713190000000001
-0.024675240000000001
-0.02816366
-0.020479879999999999
-0.024321679999999998
-0.02981195
-0.02716412
-0.02700835
-0.024263259999999998
-0.022225350000000001
-0.030889380000000001
-0.023205360000000001
-0.024380099999999998
-0.029870359999999999
-0.027433809999999999
-0.027278050000000002
-0.025629820000000001
