CaseGroup1_Case1_Bus27_MarineGenerators_PWBUSPUVOLT
1.0000013999999999
1.0000013999999999
1.00000146
1.0000015099999999
1.00000136
1.0000015799999999
1.0000015799999999
1.0000014100000001
1.00000146
1.00000146
1.00000143
1.0000014800000001
1.0000013999999999
1.0000016300000001
1.0000014800000001
1.00000132
1.00000131
1.00000153
1.0000015
1.0000013400000001
1.00000153
1.00000153
1.00000139
1.0000014399999999
1.0000013000000001
1.0000015200000001
1.00000157
1.0000013999999999
1.0000014399999999
1.0000014399999999
1.0000014399999999
1.0000015
1.00000135
1.0000015799999999
1.0000015200000001
1.00000135
1.00000149
1.00000149
1.0000013800000001
1.0000014399999999
1.0000013000000001
1.0000015200000001
1.00000161
1.0000014399999999
1.00000142
1.00000142
1.00000139
1.0000014500000001
1.0000014100000001
1.0000014100000001
1.00000149
1.0000015499999999
1.0000013400000001
1.0000015600000001
1.00000154
1.0000013699999999
1.0000015099999999
1.0000015099999999
1.0000014500000001
1.0000015099999999
1.0000013699999999
1.0000015900000001
1.0000014800000001
1.00000131
1.0000014500000001
1.0000014500000001
1.00000142
1.0000014800000001
1.00000139
1.0000016199999999
1.0000014800000001
1.00000131
1.0000014500000001
1.0000014500000001
1.0000015
1.0000015600000001
1.0000013299999999
1.0000015499999999
1.0000015499999999
1.0000013800000001
1.00000132
1.00000154
1.0000015900000001
1.00000142
1.0000014399999999
1.0000014399999999
1.0000014399999999
1.00000149
1.00000136
1.0000015799999999
1.0000015499999999
1.0000013800000001
1.0000014699999999
1.0000014699999999
1.0000013299999999
1.0000013800000001
1.00000143
1.00000143
1.0000013699999999
1.00000143
1.0000013800000001
1.00000161
1.0000015
1.0000013299999999
1.0000014100000001
1.0000014100000001
1.00000149
1.0000015499999999
1.00000135
1.0000015799999999
1.0000015499999999
1.0000013800000001
1.0000012700000001
1.00000149
1.0000015799999999
1.0000014100000001
1.00000149
1.00000149
1.00000146
1.0000015200000001
1.0000013299999999
1.0000015499999999
1.0000015
1.0000013299999999
1.0000014800000001
1.0000014800000001
1.0000013699999999
1.00000143
1.00000132
1.00000154
1.0000015099999999
1.00000135
1.00000153
1.00000153
1.00000139
1.0000014399999999
1.0000013000000001
1.0000015200000001
1.0000015799999999
1.0000014100000001
1.0000014399999999
1.0000014399999999
1.0000014399999999
1.00000149
1.0000013800000001
1.0000013800000001
1.0000014399999999
1.0000015
1.00000136
1.0000015799999999
1.0000015799999999
1.0000014100000001
1.0000014500000001
1.0000014500000001
1.00000142
1.0000014699999999
1.0000014100000001
1.0000016300000001
1.00000149
1.00000132
1.00000139
1.00000139
1.0000014800000001
1.00000153
1.0000013400000001
1.0000015600000001
1.00000153
1.0000013699999999
1.0000014800000001
1.0000014800000001
1.00000143
1.0000014800000001
1.00000136
1.0000015900000001
1.0000014699999999
1.00000131
1.00000136
1.0000015900000001
1.00000153
1.00000136
1.0000014800000001
1.0000014800000001
1.0000013699999999
1.00000143
1.00000131
1.00000153
1.0000016199999999
1.0000014500000001
1.00000142
1.00000142
1.00000139
1.0000014500000001
1.0000012899999999
1.0000015099999999
1.0000015600000001
1.00000139
1.00000142
1.00000142
1.00000142
1.0000014800000001
1.0000013699999999
1.0000016
1.00000157
1.0000013999999999
1.0000015
1.0000015
1.00000136
1.0000014100000001
1.0000014699999999
1.0000014699999999
1.0000014500000001
1.0000015
1.0000013999999999
1.0000016300000001
1.00000149
1.00000132
1.00000143
1.00000143
1.0000014800000001
1.00000154
1.0000012899999999
1.0000015099999999
1.0000015099999999
1.0000013400000001
1.0000014500000001
1.0000014500000001
1.00000142
1.0000014800000001
1.00000139
1.0000016199999999
1.0000014800000001
1.00000131
1.00000143
1.00000143
1.0000014800000001
1.00000154
1.00000131
1.00000153
1.00000153
1.00000136
1.0000013000000001
1.0000015200000001
1.0000015799999999
1.0000014100000001
1.00000143
1.00000143
1.00000143
1.0000014800000001
1.00000136
1.0000015900000001
1.0000015600000001
1.00000139
1.0000014699999999
1.0000014699999999
1.0000013400000001
1.00000139
1.0000013400000001
1.00000157
1.0000015099999999
1.0000013400000001
1.0000014800000001
1.0000014800000001
1.0000013699999999
1.00000143
1.00000132
1.0000015499999999
1.0000016300000001
1.00000146
1.0000014500000001
1.0000014500000001
1.00000142
1.0000014699999999
1.00000142
1.00000142
1.0000015
1.0000015600000001
1.00000135
1.00000157
1.0000015499999999
1.0000013800000001
1.0000014800000001
1.0000014800000001
1.00000143
1.0000014800000001
1.0000013400000001
1.00000157
1.0000014500000001
1.0000012899999999
1.0000013699999999
1.0000013699999999
1.00000143
1.00000149
1.0000013299999999
1.0000015600000001
1.0000015600000001
1.00000139
1.00000146
1.00000146
1.0000014399999999
1.00000149
1.0000014100000001
1.00000164
1.00000149
1.0000013299999999
1.00000132
1.0000015499999999
1.0000015200000001
1.00000135
1.0000015499999999
1.0000015499999999
1.0000014100000001
1.00000146
1.00000128
1.0000015
1.0000015499999999
1.0000013800000001
1.00000143
1.00000143
1.00000143
1.0000014800000001
1.0000012700000001
1.00000149
1.00000157
1.0000013999999999
1.0000014699999999
1.0000014699999999
1.0000014399999999
1.0000015
1.00000135
1.0000015799999999
1.0000015200000001
1.00000135
1.00000149
1.00000149
1.0000013800000001
1.0000014399999999
1.0000014399999999
1.0000014399999999
1.0000013800000001
1.0000014399999999
1.0000014100000001
1.00000164
1.0000015200000001
1.00000135
1.00000139
1.00000139
1.0000014699999999
1.00000153
1.00000135
1.00000157
1.00000154
1.0000013699999999
1.0000013000000001
1.0000015200000001
1.0000015799999999
1.0000014100000001
1.00000143
1.00000143
1.00000143
1.00000149
1.00000135
1.0000015799999999
1.0000015499999999
1.0000013800000001
1.0000014800000001
1.0000014800000001
1.0000013400000001
1.00000139
1.00000146
1.00000146
1.00000143
1.00000149
1.00000139
1.0000016199999999
1.0000014699999999
1.00000131
1.0000014399999999
1.0000014399999999
1.0000015
1.0000015600000001
1.00000131
1.00000153
1.00000153
1.00000136
1.0000013999999999
1.0000013999999999
1.0000014800000001
1.00000154
1.0000013400000001
1.00000157
1.00000154
1.0000013699999999
1.0000015099999999
1.0000015099999999
