CaseGroup1_Case1_Bus16_Desalination1_PWBUSANGLE
-0.069356009999999996
-0.06935645
-0.067431560000000001
-0.065506880000000003
-0.070799559999999997
-0.063101279999999996
-0.063101039999999997
-0.068875069999999997
-0.067431270000000001
-0.067431729999999995
-0.068393919999999997
-0.066469399999999998
-0.069356089999999995
-0.06165789
-0.066469059999999996
-0.072243160000000001
-0.072603799999999996
-0.064905489999999996
-0.065867809999999999
-0.071641869999999996
-0.064905370000000004
-0.064905809999999994
-0.069717109999999999
-0.067792359999999996
-0.073085150000000002
-0.065386819999999998
-0.063461890000000007
-0.069236010000000001
-0.067792190000000002
-0.067792630000000006
-0.067792430000000001
-0.065867690000000007
-0.070980000000000001
-0.063281690000000002
-0.065206029999999998
-0.070980150000000006
-0.066168229999999995
-0.066168669999999999
-0.070017880000000005
-0.068093200000000006
-0.072904670000000005
-0.065206210000000001
-0.062319359999999997
-0.068093269999999997
-0.068574220000000005
-0.068574599999999999
-0.069536559999999997
-0.067611840000000006
-0.069055179999999994
-0.069055630000000007
-0.066168539999999998
-0.064243960000000003
-0.071461360000000002
-0.063763050000000002
-0.064724840000000006
-0.070498950000000005
-0.065687060000000005
-0.065687560000000006
-0.067612030000000004
-0.065687330000000002
-0.070498779999999997
-0.062800590000000003
-0.066649630000000001
-0.072423790000000002
-0.067671640000000005
-0.067672159999999995
-0.068634479999999998
-0.066709820000000003
-0.069596809999999995
-0.06189861
-0.06670972
-0.072483880000000001
-0.06767186
-0.067672309999999999
-0.065747429999999996
-0.063822710000000005
-0.072002540000000004
-0.064304189999999997
-0.064303879999999994
-0.070078050000000003
-0.072363410000000003
-0.064665109999999998
-0.062740190000000001
-0.068514140000000001
-0.068032739999999994
-0.068033120000000002
-0.068032949999999995
-0.066108260000000002
-0.07091981
-0.063221509999999995
-0.064183829999999997
-0.06995788
-0.067070439999999995
-0.067070889999999994
-0.071882260000000003
-0.069957549999999993
-0.068438639999999995
-0.068439120000000006
-0.070363629999999996
-0.068438899999999997
-0.069882280000000005
-0.062184059999999999
-0.066033149999999999
-0.071807220000000005
-0.069160479999999996
-0.069160899999999997
-0.066273890000000002
-0.064349180000000006
-0.071085380000000004
-0.063387009999999994
-0.064348840000000004
-0.070123019999999994
-0.073972280000000001
-0.066273830000000006
-0.063386810000000002
-0.069160849999999996
-0.066273719999999994
-0.066274109999999997
-0.067236039999999997
-0.065311350000000004
-0.071807029999999994
-0.064108689999999996
-0.066033159999999994
-0.07180723
-0.066514080000000003
-0.066514550000000006
-0.070363690000000007
-0.068438910000000006
-0.072167770000000006
-0.064469399999999996
-0.065431799999999998
-0.071205840000000006
-0.064950389999999997
-0.064950850000000004
-0.069762069999999995
-0.067837389999999997
-0.072889789999999996
-0.065191410000000005
-0.063266559999999999
-0.069040519999999994
-0.068077830000000006
-0.068078239999999998
-0.068078059999999996
-0.06615335
-0.069882280000000005
-0.069882710000000001
-0.067957729999999994
-0.066033140000000004
-0.070844760000000007
-0.063146480000000005
-0.063146250000000001
-0.068920209999999996
-0.067716819999999997
-0.067717310000000003
-0.068679610000000002
-0.066754980000000005
-0.069160609999999997
-0.061462500000000003
-0.066273589999999993
-0.072047680000000003
-0.069551269999999998
-0.069551749999999996
-0.066664660000000001
-0.064739969999999994
-0.071476349999999994
-0.063778109999999999
-0.064739889999999994
-0.070513999999999993
-0.066423850000000006
-0.066424330000000004
-0.068348809999999996
-0.066424109999999995
-0.070754440000000002
-0.06305616
-0.066905290000000006
-0.072679450000000007
-0.07075447
-0.063056180000000003
-0.064980659999999996
-0.07075468
-0.066423910000000003
-0.066424330000000004
-0.070273459999999996
-0.068348880000000001
-0.072438530000000001
-0.064740160000000005
-0.061853239999999997
-0.067627140000000002
-0.068589209999999998
-0.068589609999999995
-0.069551559999999998
-0.067626759999999994
-0.073400960000000001
-0.065702460000000004
-0.063777669999999995
-0.069551660000000001
-0.068589200000000003
-0.068589579999999997
-0.068589410000000003
-0.066664639999999997
-0.070273160000000001
-0.062574909999999997
-0.063537209999999997
-0.069311250000000005
-0.065942829999999994
-0.065943280000000007
-0.070754540000000005
-0.068829920000000003
-0.066784570000000001
-0.0667851
-0.067747409999999994
-0.065822749999999999
-0.069190799999999997
-0.061492619999999998
-0.066303710000000002
-0.072077790000000003
-0.068468870000000001
-0.068469310000000005
-0.066544350000000002
-0.064619770000000007
-0.073280629999999999
-0.065582230000000005
-0.065581990000000007
-0.071356050000000004
-0.067626480000000003
-0.067627019999999996
-0.068589399999999995
-0.066664660000000001
-0.069551660000000001
-0.061853459999999999
-0.066664559999999998
-0.072438730000000007
-0.068348640000000002
-0.068349069999999998
-0.066424109999999995
-0.064499470000000003
-0.072679240000000006
-0.064980869999999996
-0.064980640000000006
-0.070754670000000006
-0.072799569999999994
-0.065101179999999995
-0.063176250000000003
-0.068950289999999997
-0.068468890000000004
-0.068469249999999995
-0.068469100000000005
-0.066544420000000007
-0.07063411
-0.062935749999999999
-0.063898140000000006
-0.069672189999999995
-0.066784739999999995
-0.066785189999999994
-0.071596480000000004
-0.069671849999999994
-0.071355849999999998
-0.063657519999999995
-0.065582009999999996
-0.071356069999999994
-0.066544140000000002
-0.066544569999999997
-0.070393789999999998
-0.068469119999999994
-0.072077589999999997
-0.064379309999999995
-0.061492400000000003
-0.067266279999999998
-0.067747230000000006
-0.067747619999999995
-0.068709629999999994
-0.066784850000000007
-0.068709350000000002
-0.068709820000000005
