CaseGroup1_Case1_Bus4_AC%20Link%20bus_PWBUSKVVOLT
6.5996991999999999
6.5996991999999999
6.5996991300000003
6.5996990599999998
6.5996992700000003
6.5996989900000003
6.5996989900000003
6.59969918
6.5996991300000003
6.5996991300000003
6.5996991600000001
6.5996990899999997
6.5996991999999999
6.5996989499999996
6.5996990999999996
6.59969933
6.5996993499999999
6.59969904
6.5996990699999998
6.5996993000000002
6.59969904
6.59969904
6.5996992199999998
6.5996991400000002
6.5996993699999997
6.5996990599999998
6.5996990000000002
6.5996991999999999
6.5996991400000002
6.5996991400000002
6.5996991400000002
6.5996990699999998
6.5996992700000003
6.5996989900000003
6.5996990499999999
6.5996992700000003
6.5996990799999997
6.5996990799999997
6.5996992299999997
6.5996991500000002
6.5996993599999998
6.5996990499999999
6.5996989599999996
6.5996991500000002
6.5996991700000001
6.5996991700000001
6.5996992099999998
6.5996991400000002
6.5996991899999999
6.5996991899999999
6.5996990799999997
6.5996990200000001
6.5996992900000002
6.5996990000000002
6.59969904
6.5996992499999996
6.5996990699999998
6.5996990699999998
6.5996991400000002
6.5996990699999998
6.5996992499999996
6.5996989800000003
6.5996990999999996
6.5996993399999999
6.5996991400000002
6.5996991400000002
6.5996991700000001
6.5996990999999996
6.5996992099999998
6.5996989499999996
6.5996990999999996
6.5996993399999999
6.5996991400000002
6.5996991400000002
6.5996990699999998
6.5996990100000001
6.59969932
6.5996990200000001
6.5996990200000001
6.5996992299999997
6.5996993399999999
6.59969903
6.5996989800000003
6.5996991700000001
6.5996991500000002
6.5996991500000002
6.5996991500000002
6.5996990799999997
6.5996992700000003
6.5996989900000003
6.5996990200000001
6.5996992299999997
6.5996991200000004
6.5996991100000004
6.5996993100000001
6.5996992299999997
6.5996991700000001
6.5996991700000001
6.5996992499999996
6.5996991700000001
6.5996992299999997
6.5996989599999996
6.5996990799999997
6.5996993100000001
6.5996991999999999
6.5996991999999999
6.5996990899999997
6.5996990200000001
6.5996992800000003
6.5996989900000003
6.59969903
6.5996992399999996
6.5996994100000004
6.5996990899999997
6.5996989900000003
6.5996991999999999
6.5996990899999997
6.5996990899999997
6.5996991200000004
6.5996990599999998
6.5996993100000001
6.5996990200000001
6.5996990799999997
6.5996993100000001
6.5996990999999996
6.5996990899999997
6.5996992499999996
6.5996991700000001
6.59969933
6.59969903
6.5996990599999998
6.5996992800000003
6.59969904
6.59969904
6.5996992199999998
6.5996991400000002
6.5996993599999998
6.5996990499999999
6.5996989900000003
6.5996991899999999
6.5996991500000002
6.5996991500000002
6.5996991500000002
6.5996990799999997
6.5996992299999997
6.5996992199999998
6.5996991500000002
6.5996990799999997
