CaseGroup1_Case1_Bus28_EnergyStorage1_PWBUSANGLE
-0.52674670000000001
-0.52674997999999995
-0.52568840999999999
-0.52462810999999998
-0.52754168999999995
-0.52330467000000003
-0.52330273000000005
-0.52648346000000001
-0.52568616999999995
-0.52568968000000005
-0.52621923000000004
-0.52515973999999999
-0.52674728999999998
-0.52250976000000005
-0.52515712000000003
-0.52833688000000001
-0.52853395000000003
-0.52429742999999995
-0.5248275
-0.52800718000000002
-0.52429641999999999
-0.52429992000000003
-0.52694658999999999
-0.52588674000000002
-0.52880002999999998
-0.52456387999999998
-0.52350169000000002
-0.52668227999999995
-0.52588544999999998
-0.52588873999999997
-0.52588727999999996
-0.52482651999999996
-0.52764056000000004
-0.52340341999999995
-0.52446214999999996
-0.52764222000000005
-0.52499130999999999
-0.52499472999999997
-0.52711291999999998
-0.52605314000000003
-0.52869982000000004
-0.52446351000000002
-0.52287282999999996
-0.52605367000000003
-0.52631702000000002
-0.52631985000000003
-0.52684690999999995
-0.52578672000000004
-0.52658035999999997
-0.52658369999999999
-0.52499373000000005
-0.52393332999999997
-0.52790676000000003
-0.52367019000000004
-0.52419685000000005
-0.52737712999999997
-0.52472618999999998
-0.52473009000000004
-0.52578817
-0.52472832000000003
-0.52737584999999998
-0.52313869999999996
-0.52525756999999995
-0.52843709000000005
-0.52581745000000002
-0.52582139000000006
-0.52635114999999999
-0.52529124000000005
-0.52688047000000005
-0.52264319000000004
-0.52529046999999995
-0.52847
-0.52581909999999998
-0.52582249999999997
-0.52476064
-0.52370026999999997
-0.52820392999999999
-0.52396739999999997
-0.52396555
-0.52714583000000004
-0.52840266000000002
-0.52416613000000001
-0.52310389000000002
-0.52628474000000003
-0.52601799000000005
-0.52602090999999995
-0.52601962999999996
-0.52495935999999999
-0.52760748999999996
-0.52337042
-0.52390062999999998
-0.52708076999999998
-0.52548826000000004
-0.52549170000000001
-0.52813796000000002
-0.52707828999999995
-0.52624097000000003
-0.52624462000000005
-0.52730246999999997
-0.52624298000000003
-0.52703626999999997
-0.52279889999999996
-0.52491787000000001
-0.52809764000000003
-0.52663875999999998
-0.52664188999999995
-0.52505192000000001
-0.52399178000000002
-0.52769946000000001
-0.52346261999999999
-0.52398904000000002
-0.52716956000000004
-0.52928744999999999
-0.52505148999999995
-0.52346102000000005
-0.52664151999999997
-0.52505058000000004
-0.52505365000000004
-0.52558064999999998
-0.52452018
-0.52809627999999997
-0.52385959999999998
-0.52491798000000001
-0.52809768999999995
-0.52518113
-0.52518474999999998
-0.52730292000000001
-0.52624300999999996
-0.52829402000000003
-0.52405734000000004
-0.52458749000000005
-0.52776730000000005
-0.52432045000000005
-0.52432411000000001
-0.52697079000000002
-0.52591087999999997
-0.52869290000000002
-0.52445677000000002
-0.52339460999999998
-0.52657516000000004
-0.52604262999999996
-0.52604572000000005
-0.52604435000000005
-0.52498385000000003
-0.52703628999999996
-0.52703940999999999
-0.52597793999999998
-0.52491783999999997
-0.52756703999999999
-0.52333017000000004
-0.52332831000000002
-0.52650887000000002
-0.52584268000000001
-0.52584639
-0.52637601999999994
-0.52531636000000004
-0.52663976999999995
-0.52240215999999995
-0.52504958000000002
-0.52822939000000002
-0.52685254999999998
-0.52685610000000005
-0.52526614000000005
-0.52420555000000002
-0.52791504
-0.52367838
-0.52420495
-0.52738525000000003
-0.52513158999999998
-0.52513535
-0.52619336000000005
-0.52513365000000001
-0.52751691000000001
-0.52327990000000002
-0.5253987
-0.52857807000000001
-0.52751709999999996
-0.52328003999999995
-0.52433863999999997
-0.52751866000000003
-0.52513208
-0.52513529999999997
-0.52725343000000002
-0.52619393999999997
-0.52844356000000003
-0.52420703000000002
-0.52261636
-0.52579728999999997
-0.52632475999999995
-0.52632774999999998
-0.52685466999999997
-0.52579438999999994
-0.52897324000000001
-0.52473705000000004
-0.52367483999999997
-0.52685545
-0.52632467999999999
-0.52632749000000001
-0.52632626999999998
-0.52526603999999999
-0.52725124000000001
-0.52301392000000002
-0.52354420999999995
-0.52672454000000002
-0.52486765999999996
-0.52487114000000001
-0.52751762000000002
-0.52645788000000004
-0.52532937000000002
-0.52533341
-0.52586319000000004
-0.52480318000000004
-0.52665673000000002
-0.52241928999999998
-0.52506664000000003
-0.52824636000000003
-0.52625827000000003
-0.52626161999999999
-0.52519992000000004
-0.52413953000000002
-0.52890696000000004
-0.52467079000000005
-0.52466895999999996
-0.52784896000000003
-0.52579229999999999
-0.52579637000000001
-0.52632619000000003
-0.52526614999999999
-0.52685546000000005
-0.52261813000000001
-0.52526543000000003
-0.52844500999999999
-0.52619207999999995
-0.52619534000000001
-0.52513361999999997
-0.52407338000000003
-0.52857659999999995
-0.52434029999999998
-0.52433852000000003
-0.52751857999999996
-0.52864290000000003
-0.52440664000000003
-0.52334442999999997
-0.52652509000000003
-0.52625843999999999
-0.52626116999999994
-0.52625999000000001
-0.52519985999999996
-0.52744994000000001
-0.52321273999999995
-0.52374304000000005
-0.52692326
-0.52533063000000002
-0.52533412999999995
-0.52798047000000004
-0.52692072000000001
-0.52784746999999999
-0.52361051999999997
-0.52466911999999999
-0.52784907999999997
-0.52519832
-0.52520162000000004
-0.52731974000000004
-0.52626015000000004
-0.52824484000000005
-0.52400824999999995
-0.52241751999999997
-0.52559856999999999
-0.52586179
-0.52586480999999996
-0.52639177000000004
-0.52533145999999997
-0.52638967000000003
-0.52639320000000001
-0.52480316000000005
-0.52374261
-0.52771636
-0.52347962999999997
-0.52400614999999995
-0.52718657000000002
-0.52519779
-0.52520162999999997
-0.52625968000000001
-0.52519989
-0.52784730000000002
-0.52361040000000003
-0.52572914999999998
-0.52890844999999997
-0.52723503000000005
-0.52723816999999995
-0.52617670999999999
-0.52511660000000004
-0.52802983000000003
-0.52379317000000003
-0.52379129999999996
-0.52697176999999995
-0.52551234999999996
-0.52551597000000005
-0.52604558000000001
-0.52498595999999997
-0.52657354999999995
-0.52233591999999995
-0.52498334000000002
-0.52816319
-0.52822782000000001
-0.52399110999999998
-0.52452125999999999
-0.52770106000000006
-0.52399008000000002
-0.52399364000000004
-0.52664040000000001
-0.52558048000000002
-0.52915562000000005
-0.52491971999999998
-0.52385764999999995
-0.52703800999999995
-0.52624137000000004
-0.52624448000000001
-0.52624309999999996
-0.52518257999999995
-0.52935368000000005
-0.52511775000000005
-0.52352730000000003
-0.52670775999999997
-0.52538103000000003
-0.52538419000000003
-0.52591111000000001
-0.52485055000000003
-0.52763344999999995
-0.52339656999999995
-0.52445503999999998
-0.52763484999999999
-0.52498237999999997
-0.52498597999999996
-0.52710420999999996
-0.52604432000000001
-0.52604227000000003
-0.52604589999999996
-0.52710372999999999
-0.52604426000000004
-0.52657345
-0.52233582999999995
-0.52445489000000001
-0.52763481000000001
-0.52696909000000003
-0.52697231
-0.52538242999999996
-0.52432219000000002
-0.5277657
-0.52352889000000002
-0.52405528000000001
-0.52723576000000005
-0.52873340000000002
-0.52449705000000002
-0.52343485999999995
-0.52661557999999997
-0.52608473
-0.52608765999999996
-0.52608637999999996
-0.52502601000000004
-0.52767333000000005
-0.52343627000000004
-0.52396648000000001
-0.52714658999999997
-0.52528993000000002
-0.52529327000000003
-0.52793959000000001
-0.52687998000000003
-0.52561921
-0.52562306999999997
-0.52615279000000004
-0.52509295
-0.52694633000000002
-0.52270901000000003
-0.52535626000000002
-0.52853581999999999
-0.52588575999999998
-0.52588917999999996
-0.52482739
-0.52376697999999999
-0.52853464999999999
-0.52429828999999994
-0.52429643000000004
-0.52747657000000003
-0.52677861999999998
-0.52678205
-0.52519210999999999
-0.52413167999999999
-0.52784098000000002
-0.52360439999999997
-0.52413103999999999
-0.52731123999999996
-0.52465945999999997
-0.52466341000000005
-0.52572145000000003
-0.52466159000000001
-0.52704510000000004
-0.52280773999999997
-0.52492673000000001
-0.52810639999999998
-0.52730977999999995
-0.52307254000000003
-0.52413127999999998
-0.52731143000000003
-0.52492461000000001
-0.52492802000000005
-0.52704625000000005
-0.52598652000000001
-0.52863402000000004
-0.52439769999999997
-0.52280704
-0.52598783999999998
-0.52651532000000001
-0.52651824000000003
-0.52704523999999997
-0.52598498999999999
-0.52860057000000005
-0.52436413000000004
-0.52489427
-0.52807378999999999
-0.52462728000000003
-0.52463081
-0.52727736999999997
-0.52621759000000001
-0.52860171
-0.52436548000000005
-0.52330328000000004
-0.52648391999999999
-0.52595130000000001
-0.52595451999999998
-0.52595309000000001
-0.52489251000000003
-0.52681252000000001
-0.52681571999999999
-0.52575417000000002
-0.52469399999999999
-0.52734334000000005
-0.52310630000000002
-0.52310440999999996
-0.52628518000000002
-0.52601697999999997
-0.52602051000000005
-0.52655004999999999
-0.52549062999999996
-0.52681389000000001
-0.52257648999999995
-0.52522382999999995
-0.52840348000000004
-0.52571952
-0.52572331000000005
-0.52678126999999997
-0.52572160000000001
-0.52651495999999998
-0.52227730000000006
-0.52439641000000004
-0.52757644999999997
-0.52677947000000003
-0.52678248999999999
-0.52519260999999995
-0.52413259999999995
-0.52784012999999996
-0.52360340000000005
-0.52412987
-0.52731024999999998
-0.52969253000000005
-0.52545682000000005
-0.52386644000000004
-0.52704677
-0.52545593000000002
-0.52545894999999998
-0.52598595000000004
-0.52492558
-0.52783957000000004
-0.52360269000000004
-0.52466117999999995
-0.52784107000000002
-0.52492422999999999
-0.52492804000000004
-0.52704631000000002
-0.52598613000000005
-0.52797196000000002
-0.52373513999999999
-0.52479379000000004
-0.52797355000000001
-0.52452662000000005
