CaseGroup1_Case1_Bus29_WindTurbine1_PWBUSANGLE
-0.021572239999999999
-0.021572379999999999
-0.020519349999999999
-0.01946641
-0.022361990000000002
-0.018150349999999999
-0.018150280000000001
-0.021309080000000001
-0.020519269999999999
-0.020519409999999998
-0.021045870000000001
-0.019992940000000001
-0.021572270000000001
-0.017360690000000002
-0.019992840000000001
-0.023151740000000001
-0.023349109999999999
-0.019137399999999999
-0.019663859999999998
-0.022822749999999999
-0.019137359999999999
-0.01913749
-0.021769730000000001
-0.020716769999999999
-0.023612419999999999
-0.01940068
-0.018347700000000002
-0.02150651
-0.020716720000000001
-0.020716849999999998
-0.020716789999999999
-0.01966383
-0.02246068
-0.018249029999999999
-0.01930188
-0.022460750000000002
-0.019828309999999998
-0.019828439999999999
-0.021934289999999999
-0.020881319999999998
-0.023513659999999999
-0.019301929999999998
-0.01772257
-0.020881340000000002
-0.02114452
-0.021144630000000001
-0.021670999999999999
-0.020618029999999999
-0.02140769
-0.021407829999999999
-0.019828399999999999
-0.018775469999999999
-0.022723989999999999
-0.018512310000000001
-0.019038650000000001
-0.022197499999999998
-0.019565079999999999
-0.019565220000000001
-0.020618089999999999
-0.01956515
-0.022197450000000001
-0.01798582
-0.020091589999999999
-0.0232505
-0.02065084
-0.020650999999999999
-0.021177459999999999
-0.02012452
-0.021703920000000002
-0.017492339999999999
-0.020124489999999998
-0.023283399999999999
-0.0206509
-0.020651039999999999
-0.019598029999999999
-0.01854511
-0.023020100000000002
-0.018808410000000001
-0.01880834
-0.021967190000000001
-0.023217539999999998
-0.019005830000000001
-0.017952860000000001
-0.021111640000000001
-0.02084834
-0.020848450000000001
-0.020848410000000001
-0.019795449999999999
-0.022427780000000001
-0.018216130000000001
-0.01874259
-0.021901420000000001
-0.02032188
-0.020322010000000001
-0.0229543
-0.021901319999999998
-0.021070419999999999
-0.02107057
-0.022123460000000001
-0.021070499999999999
-0.02186016
-0.017648560000000001
-0.019754319999999999
-0.02291321
-0.021465290000000001
-0.021465419999999999
-0.019885989999999999
-0.01883307
-0.02251831
-0.018306659999999999
-0.018832970000000001
-0.021991810000000001
-0.024097739999999999
-0.019885969999999999
-0.018306599999999999
-0.021465410000000001
-0.019885940000000001
-0.019886060000000001
-0.020412409999999999
-0.01935947
-0.022913159999999998
-0.018701470000000001
-0.019754319999999999
-0.022913220000000002
-0.020017489999999999
-0.020017630000000002
-0.022123480000000001
-0.021070510000000001
-0.023110550000000001
-0.01889886
-0.019425310000000001
-0.022584190000000001
-0.01916201
-0.019162149999999999
-0.021794379999999999
-0.02074142
-0.02350549
-0.01929376
-0.018240780000000002
-0.02139959
-0.020873010000000001
-0.02087313
-0.020873079999999999
